Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1105:17707:16939	29678	29523	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1105:7021:18098	180202	180419	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1105:9164:20776	34350	33613	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1105:19343:28510	69557	68799	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:25247:32878	257337	257459	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1105:20835:34319	68719	69378	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:20871:1846	267031	267480	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:7419:7576	300601	301069	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1106:18964:7874	300793	301058	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:15591:8547	355984	355915	+	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1106:14959:12743	304253	303680	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:28113:13636	350736	350161	+	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1106:9570:24173	169911	169420	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1106:21314:35055	178149	178482	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1106:22327:35462	72524	72268	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1106:29451:35618	266381	267088	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1107:23628:1172	300625	301006	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1107:17372:1548	266434	267076	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1107:18078:5274	72404	72639	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1107:20491:7764	144844	144319	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:25364:11350	266614	266759	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1107:29993:21527	334513	334013	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1107:27986:27070	266371	267076	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1107:4010:30483	343913	344359	-	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1107:9426:31125	72394	72344	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:1280:34147	72430	72200	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1107:9390:34726	99104	99436	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1107:1542:35133	80094	79754	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1108:6171:7200	300674	300728	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1108:4824:9815	64706	65652	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:4851:10614	267102	266793	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1108:24379:10989	266630	267052	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1108:11162:12868	267940	267910	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:6813:13385	266679	267427	-	+	complex	NA	broken	25
A00742:705:HGKLFDSX7:1:1108:21296:20995	266414	267195	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:5837:23312	267261	266511	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1108:14064:25066	20898	21155	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1108:17183:28275	310763	311665	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:29595:28823	300657	301018	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1108:31982:36808	253654	253043	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1109:7473:1752	267331	266871	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:5602:2394	120067	119813	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1109:2889:6684	154622	155103	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1109:7898:9095	354741	354690	+	-	broken	42	broken	42
A00742:705:HGKLFDSX7:1:1109:13051:13823	278532	277946	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:8648:14779	206436	205824	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1109:25464:19006	68770	69558	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1109:18213:19695	250988	250839	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1109:1416:19852	43968	44701	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1109:14045:31641	298077	298777	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1109:22381:33802	24447	25340	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1109:25798:33959	68926	68420	+	-	complex	NA	partial	NA
A00742:705:HGKLFDSX7:1:1110:2103:1407	267419	266883	+	-	broken	90	full	NA
A00742:705:HGKLFDSX7:1:1110:25355:7545	186582	185702	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1110:18466:8359	68862	69619	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1110:21133:8594	24596	24280	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:31548:9940	69468	68976	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:17607:11256	300935	300887	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1110:28167:15295	179827	180665	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1110:9263:17816	113813	114275	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:32741:29481	163471	162612	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:4634:33974	69533	68896	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:14271:36699	267214	266419	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:6885:1485	266850	267410	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:13440:2221	266682	267219	-	+	broken	87	full	NA
A00742:705:HGKLFDSX7:1:1111:31675:2707	300772	300973	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:2672:2738	202467	203365	-	+	broken	11	partial	NA
A00742:705:HGKLFDSX7:1:1111:20428:7623	180266	180579	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1111:11586:8343	68979	69635	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1111:15980:8813	267517	267118	+	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1111:22345:12727	266709	267320	-	+	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1111:14498:14544	204632	205362	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1111:6117:15937	71589	71039	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1111:2700:16783	72365	72210	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1111:12237:17832	69554	68862	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:20853:20760	334464	334011	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1111:31421:30076	45593	45064	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1111:26449:31328	337809	337589	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:17535:31485	267036	266262	+	-	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1111:22110:33144	165053	165213	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1111:30626:33458	69548	68721	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1112:13575:2988	266899	266734	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:27760:6449	325783	325410	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1112:17228:8030	300735	301180	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1112:5846:14434	47245	47882	-	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1112:11614:26146	41777	41608	+	-	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1112:10140:28855	51948	51625	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1112:3025:30812	206159	206442	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1112:32154:31375	268487	268035	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1113:28094:3583	349517	349920	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1113:7871:5196	266567	267028	-	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1113:20112:6355	300934	300833	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:13051:7498	68758	69607	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1113:20274:10520	185666	185805	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:5918:12774	266450	267167	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:1389:13917	68673	69469	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1113:29857:14653	301085	300784	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:21052:15593	301062	300691	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1113:16206:17503	267523	267047	+	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1113:8874:20275	267120	266466	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:16486:24251	267314	266921	+	-	broken	28	full	NA
A00742:705:HGKLFDSX7:1:1113:23475:24831	8217	8716	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:25201:25755	185656	185564	+	-	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1113:15022:26099	267136	266294	+	-	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1113:2962:30420	267289	266858	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1113:32768:36166	68798	69595	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1114:13214:2300	215819	215130	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1114:30210:2707	334817	334614	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:27181:2816	299368	298457	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:20853:6324	119698	119394	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1114:15411:6731	48882	48095	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1114:10167:7858	68880	69647	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1114:4300:11945	266941	267416	-	+	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1114:26494:13902	180487	180176	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1114:7771:14137	113654	113938	-	+	broken	7	broken	7
A00742:705:HGKLFDSX7:1:1114:23854:14747	344710	343725	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:22978:23563	34559	34770	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:2166:24408	300788	300841	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:2980:26631	158603	158377	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:21594:28995	266467	267293	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1114:12608:31720	45684	46386	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1114:28754:34976	361105	360538	+	-	partial	NA	broken	0
A00742:705:HGKLFDSX7:1:1114:25138:36761	257378	257539	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1115:20961:5791	266680	267025	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1115:7545:12994	69560	68793	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1115:22299:13369	300692	300812	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1115:16432:13448	68717	69478	-	+	broken	36	full	NA
A00742:705:HGKLFDSX7:1:1115:19488:16360	185634	185830	-	+	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1115:10429:18208	267299	266727	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:12834:18771	180557	180297	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1115:20781:21668	196645	196350	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1115:23683:22435	34385	33877	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1115:19397:25034	166025	166304	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1115:27208:25410	140145	139527	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1115:28293:26788	114214	114982	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1115:13548:27555	68822	69563	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1115:27633:31344	98796	99779	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:22824:31782	69539	68794	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:8106:35196	356057	356101	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1116:10167:3662	45286	44902	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1116:17906:4225	266480	267162	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:31412:4601	100673	101319	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1116:25780:5055	266887	267339	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:3929:5509	343692	344055	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1116:15619:7999	69488	68710	+	-	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1116:15989:9267	69589	68851	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1116:22878:14559	44368	45297	-	+	partial	NA	broken	12
A00742:705:HGKLFDSX7:1:1116:27841:16799	79037	79660	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1116:8621:17707	260397	260626	-	+	broken	12	broken	12
A00742:705:HGKLFDSX7:1:1116:17616:18537	68734	69567	-	+	broken	35	broken	35
A00742:705:HGKLFDSX7:1:1116:7337:21151	349522	348816	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:21332:23124	266640	266983	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1116:19750:25645	63735	64268	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:4372:28604	203401	202492	+	-	broken	11	partial	NA
A00742:705:HGKLFDSX7:1:1116:5565:30326	257452	257327	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:7654:32722	181166	180491	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:14633:36198	217390	216393	+	-	broken	37	full	NA
A00742:705:HGKLFDSX7:1:1116:5005:36746	69535	68690	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1117:23023:7075	155155	154443	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1117:19488:8061	69605	68872	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1117:31937:13683	68710	69498	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1117:21007:16235	266344	266153	+	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1117:14525:16344	68826	69587	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1117:15338:21010	266604	267277	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1117:26060:21230	80660	80739	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:23583:21825	47018	47184	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:32606:29590	69612	68904	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1117:15619:33238	266522	267312	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1117:24695:33990	174349	174494	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:8232:4507	68766	69568	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1118:10167:7106	180184	180021	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1118:14000:9643	266800	267352	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1118:32371:11115	33646	34373	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1118:32597:12477	165552	164710	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1118:25581:17989	266335	267182	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1118:19940:18239	349440	349917	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1118:11017:19225	101334	100767	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:4282:20462	180577	180334	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1118:10818:20572	69380	68693	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1118:1687:22420	237531	236780	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:7401:23516	69406	68785	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:10330:24330	172447	171495	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1118:1732:30702	334795	334573	+	-	full	NA	broken	41
A00742:705:HGKLFDSX7:1:1118:1714:34710	265202	265588	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1119:6732:5603	226778	226341	+	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1119:29053:12258	266501	267292	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1119:19298:20666	155895	155556	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:27028:22498	17848	18296	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:13458:23954	45403	44954	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1119:8422:32863	353578	353923	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1119:24388:35931	69529	68834	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:28275:1172	184126	183560	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1120:9968:2127	331895	332595	-	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1120:17345:3474	49239	48370	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1120:11460:5306	266693	267273	-	+	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1120:32108:7560	45605	45112	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1120:8585:16266	350207	349240	+	-	broken	10	broken	10
A00742:705:HGKLFDSX7:1:1120:2519:17910	3479	3888	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1120:2989:18443	197676	198085	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1120:19614:22467	266654	267262	-	+	broken	54	full	NA
A00742:705:HGKLFDSX7:1:1120:6144:25880	69007	69656	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1120:28248:30906	344899	345530	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:25391:4476	1990	1710	+	-	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:1121:30490:5384	267273	266486	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1121:18295:5588	301045	300661	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1121:24108:6167	266718	267364	-	+	broken	90	full	NA
A00742:705:HGKLFDSX7:1:1121:13684:7216	266692	267249	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1121:28546:11663	332345	331561	+	-	broken	5	full	NA
A00742:705:HGKLFDSX7:1:1121:12825:18474	24025	23403	+	-	broken	10	broken	10
A00742:705:HGKLFDSX7:1:1121:20663:18928	48002	47522	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1121:31286:25864	69520	68690	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1121:7545:29027	57734	58115	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1121:27624:30044	162658	163441	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1122:1434:1501	154137	154457	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1122:5828:1846	267302	266468	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1122:13883:2769	230475	229888	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1122:20193:11224	35242	35392	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:12156:18129	69478	68688	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1122:13512:18443	198973	199579	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:4119:21809	44975	45332	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1122:2546:25066	154670	154275	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1122:25970:27305	266904	266625	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:22896:30091	351607	351226	+	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1122:8766:34021	79759	79971	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:15085:34569	69451	68802	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:11252:4539	267311	266866	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:19099:8077	267381	266631	+	-	broken	23	broken	23
A00742:705:HGKLFDSX7:1:1123:8386:8907	127184	127988	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1123:7491:14685	257443	257148	+	-	complex	NA	broken	21
A00742:705:HGKLFDSX7:1:1123:10945:17284	267203	266685	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1123:11939:21887	349544	349268	+	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1123:12843:22514	69501	68827	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:4291:30123	7858	8365	-	+	broken	21	full	NA
A00742:705:HGKLFDSX7:1:1123:5864:34757	267275	266802	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:1714:3176	266860	267469	-	+	full	NA	broken	91
A00742:705:HGKLFDSX7:1:1124:10836:4006	267520	266967	+	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1124:7392:5055	24224	24760	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:11342:9862	36456	35976	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:1443:12352	68766	69579	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1124:23610:17675	267261	266557	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1124:30201:19319	30821	30587	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1124:1768:22717	69534	68853	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:7355:23124	138544	138966	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1124:31430:24236	267003	267442	-	+	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1124:28944:25880	173855	174286	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1124:19334:29935	125117	124930	+	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1124:10646:33301	68641	69282	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1124:19642:35790	266747	266883	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:25201:1454	68647	69351	-	+	broken	35	full	NA
