Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1102:5981:28729	180475	180291	+	-
A00742:705:HGKLFDSX7:1:1102:31575:28870	225804	225959	-	+
A00742:705:HGKLFDSX7:1:1102:10068:28980	289319	290244	-	+
A00742:705:HGKLFDSX7:1:1102:31675:29700	196356	196658	-	+
A00742:705:HGKLFDSX7:1:1102:28429:29935	24685	23620	+	-
A00742:705:HGKLFDSX7:1:1102:32190:30248	196356	2461	-	+
A00742:705:HGKLFDSX7:1:1102:15374:31313	269540	67043	+	-
A00742:705:HGKLFDSX7:1:1102:4417:31688	195249	4254	-	+
A00742:705:HGKLFDSX7:1:1102:25211:32095	219366	226658	+	+
A00742:705:HGKLFDSX7:1:1102:25265:32127	219366	226658	+	+
A00742:705:HGKLFDSX7:1:1102:19804:32127	265486	50736	+	+
A00742:705:HGKLFDSX7:1:1102:27887:33724	264056	265317	-	+
A00742:705:HGKLFDSX7:1:1102:27715:33833	67070	269316	-	+
A00742:705:HGKLFDSX7:1:1102:4381:33912	367660	100	+	-
A00742:705:HGKLFDSX7:1:1102:21070:34538	196939	1135	+	-
A00742:705:HGKLFDSX7:1:1102:20799:34538	2742	1135	+	-
A00742:705:HGKLFDSX7:1:1102:32633:35837	76988	78620	-	+
A00742:705:HGKLFDSX7:1:1102:2654:35931	77909	75540	+	-
A00742:705:HGKLFDSX7:1:1102:23782:36479	67033	269406	-	+
A00742:705:HGKLFDSX7:1:1103:26756:1204	68692	69410	-	+
A00742:705:HGKLFDSX7:1:1103:27154:2049	68692	69410	-	+
A00742:705:HGKLFDSX7:1:1103:29089:2174	114674	116899	-	+
A00742:705:HGKLFDSX7:1:1103:15329:2425	319596	320625	-	+
A00742:705:HGKLFDSX7:1:1103:29333:2534	367530	194347	+	-
A00742:705:HGKLFDSX7:1:1103:21838:2738	265352	264002	+	-
A00742:705:HGKLFDSX7:1:1103:21323:3035	265352	51001	+	+
A00742:705:HGKLFDSX7:1:1103:5077:3490	267852	267893	-	+
A00742:705:HGKLFDSX7:1:1103:14226:4116	68843	69574	-	+
A00742:705:HGKLFDSX7:1:1103:10863:4742	69552	68772	+	-
A00742:705:HGKLFDSX7:1:1103:24948:5400	128255	129263	-	+
A00742:705:HGKLFDSX7:1:1103:26368:5384	264144	265354	-	+
A00742:705:HGKLFDSX7:1:1103:18891:5431	179864	180902	-	+
A00742:705:HGKLFDSX7:1:1103:12301:5729	208572	208656	-	+
A00742:705:HGKLFDSX7:1:1103:12292:6245	49414	265886	-	-
A00742:705:HGKLFDSX7:1:1103:4743:7012	68657	69377	-	+
A00742:705:HGKLFDSX7:1:1103:29188:7764	71062	186649	+	-
A00742:705:HGKLFDSX7:1:1103:12228:8797	264065	265428	-	+
A00742:705:HGKLFDSX7:1:1103:8034:9142	68388	65972	-	-
A00742:705:HGKLFDSX7:1:1103:11062:9659	264065	265428	-	+
A00742:705:HGKLFDSX7:1:1103:30156:9909	96704	95892	+	-
A00742:705:HGKLFDSX7:1:1103:9516:9987	69621	68869	+	-
A00742:705:HGKLFDSX7:1:1103:6289:10661	67103	357074	-	-
A00742:705:HGKLFDSX7:1:1103:22932:10739	37569	59717	+	+
A00742:705:HGKLFDSX7:1:1103:6189:10958	67103	357074	-	-
A00742:705:HGKLFDSX7:1:1103:23032:12602	265283	266520	-	+
A00742:705:HGKLFDSX7:1:1103:3540:13291	69529	68927	+	-
A00742:705:HGKLFDSX7:1:1103:7554:13322	300743	301075	-	+
A00742:705:HGKLFDSX7:1:1103:30472:13526	17958	18408	-	+
A00742:705:HGKLFDSX7:1:1103:11107:14152	267216	266701	+	-
A00742:705:HGKLFDSX7:1:1103:11080:15734	267216	266701	+	-
A00742:705:HGKLFDSX7:1:1103:31521:17002	68664	69377	-	+
A00742:705:HGKLFDSX7:1:1103:1316:17018	265342	50899	+	+
A00742:705:HGKLFDSX7:1:1103:22164:17206	189275	190662	+	+
A00742:705:HGKLFDSX7:1:1103:29469:18239	339727	339373	+	-
A00742:705:HGKLFDSX7:1:1103:3757:18364	68600	69479	-	+
A00742:705:HGKLFDSX7:1:1103:24786:19241	265350	264178	+	-
A00742:705:HGKLFDSX7:1:1103:24849:19413	197070	367725	+	-
A00742:705:HGKLFDSX7:1:1103:23149:21637	1558	2386	-	+
A00742:705:HGKLFDSX7:1:1103:22218:22060	153086	153896	-	+
A00742:705:HGKLFDSX7:1:1103:2627:22952	265261	50974	+	+
A00742:705:HGKLFDSX7:1:1103:30942:23296	78260	78934	+	+
A00742:705:HGKLFDSX7:1:1103:6596:24220	178087	180053	-	+
A00742:705:HGKLFDSX7:1:1103:22318:25739	170031	167895	+	-
A00742:705:HGKLFDSX7:1:1103:12183:26162	50816	265442	+	+
A00742:705:HGKLFDSX7:1:1103:29514:26177	349618	350835	-	+
A00742:705:HGKLFDSX7:1:1103:31620:26725	264099	265339	-	+
A00742:705:HGKLFDSX7:1:1103:15302:26804	68309	200980	-	+
A00742:705:HGKLFDSX7:1:1103:24587:26913	266655	266830	-	+
A00742:705:HGKLFDSX7:1:1103:24966:26913	266655	266830	-	+
A00742:705:HGKLFDSX7:1:1103:24053:27398	248908	248368	+	-
A00742:705:HGKLFDSX7:1:1103:3052:27696	182115	185211	-	+
A00742:705:HGKLFDSX7:1:1103:29993:27727	333480	334310	-	+
A00742:705:HGKLFDSX7:1:1103:15646:28181	267163	266715	+	-
A00742:705:HGKLFDSX7:1:1103:9109:28197	80630	79615	+	-
A00742:705:HGKLFDSX7:1:1103:19759:29136	69449	68681	+	-
A00742:705:HGKLFDSX7:1:1103:15655:29637	267163	266715	+	-
A00742:705:HGKLFDSX7:1:1103:27353:30827	142976	144698	-	+
A00742:705:HGKLFDSX7:1:1103:28637:30890	196557	2469	-	+
A00742:705:HGKLFDSX7:1:1103:10149:30968	174582	174457	+	-
A00742:705:HGKLFDSX7:1:1103:24578:32628	69573	68940	+	-
A00742:705:HGKLFDSX7:1:1103:13612:32706	111650	256681	+	+
A00742:705:HGKLFDSX7:1:1103:15248:32784	68890	69639	-	+
A00742:705:HGKLFDSX7:1:1103:23213:33802	107860	107447	+	-
A00742:705:HGKLFDSX7:1:1103:14986:34272	75101	76005	-	+
A00742:705:HGKLFDSX7:1:1103:26964:34287	256442	30518	+	+
A00742:705:HGKLFDSX7:1:1103:31412:34788	267317	266960	+	-
A00742:705:HGKLFDSX7:1:1103:24704:35352	302338	300617	+	-
A00742:705:HGKLFDSX7:1:1103:13277:35477	3094	195360	+	-
A00742:705:HGKLFDSX7:1:1103:28076:35837	277149	273204	+	-
A00742:705:HGKLFDSX7:1:1103:32262:35884	267317	266960	+	-
A00742:705:HGKLFDSX7:1:1103:26874:36198	367744	194609	+	-
A00742:705:HGKLFDSX7:1:1103:20076:36605	180465	180199	+	-
A00742:705:HGKLFDSX7:1:1103:21115:36620	68870	69656	-	+
A00742:705:HGKLFDSX7:1:1104:17029:2550	273908	166063	+	+
A00742:705:HGKLFDSX7:1:1104:24939:3067	75980	66180	+	-
A00742:705:HGKLFDSX7:1:1104:17427:3114	266461	267429	-	+
A00742:705:HGKLFDSX7:1:1104:14886:3380	43967	44966	-	+
A00742:705:HGKLFDSX7:1:1104:20419:3756	331549	23220	+	+
A00742:705:HGKLFDSX7:1:1104:14281:4241	43967	44966	-	+
A00742:705:HGKLFDSX7:1:1104:14606:4272	43967	44966	-	+
A00742:705:HGKLFDSX7:1:1104:30517:4335	68906	69629	-	+
A00742:705:HGKLFDSX7:1:1104:24035:4413	45325	44884	+	-
A00742:705:HGKLFDSX7:1:1104:27688:5791	260813	261379	-	+
A00742:705:HGKLFDSX7:1:1104:2058:6746	81236	79201	+	-
A00742:705:HGKLFDSX7:1:1104:12165:7623	353698	356645	-	+
A00742:705:HGKLFDSX7:1:1104:29360:8719	350699	348911	+	-
A00742:705:HGKLFDSX7:1:1104:30472:9111	360930	69411	+	+
A00742:705:HGKLFDSX7:1:1104:19407:9799	182634	188438	-	-
A00742:705:HGKLFDSX7:1:1104:17020:10113	298108	301640	-	+
A00742:705:HGKLFDSX7:1:1104:11044:10692	265652	51387	-	-
A00742:705:HGKLFDSX7:1:1104:16351:10739	265238	264043	+	-
A00742:705:HGKLFDSX7:1:1104:32344:11036	182827	179342	+	-
A00742:705:HGKLFDSX7:1:1104:15754:11303	69026	69643	-	+
A00742:705:HGKLFDSX7:1:1104:1217:11428	265366	50901	+	+
A00742:705:HGKLFDSX7:1:1104:26313:11459	300610	300598	+	-
A00742:705:HGKLFDSX7:1:1104:13349:12806	294022	301189	-	+
A00742:705:HGKLFDSX7:1:1104:11577:13620	266812	267393	-	+
A00742:705:HGKLFDSX7:1:1104:3314:15499	18199	18012	+	-
A00742:705:HGKLFDSX7:1:1104:5611:15530	344952	345274	-	+
A00742:705:HGKLFDSX7:1:1104:3305:15608	18199	18012	+	-
A00742:705:HGKLFDSX7:1:1104:28311:16235	265467	50753	+	+
A00742:705:HGKLFDSX7:1:1104:28158:16470	301105	298383	+	-
A00742:705:HGKLFDSX7:1:1104:4878:16924	344952	345274	-	+
A00742:705:HGKLFDSX7:1:1104:4065:20306	118572	118189	+	-
A00742:705:HGKLFDSX7:1:1104:32958:20588	33722	34404	-	+
A00742:705:HGKLFDSX7:1:1104:11849:20635	42387	44321	-	+
A00742:705:HGKLFDSX7:1:1104:27416:20666	342985	341228	+	-
A00742:705:HGKLFDSX7:1:1104:3540:20744	118572	118189	+	-
A00742:705:HGKLFDSX7:1:1104:20726:21418	202025	203340	-	+
A00742:705:HGKLFDSX7:1:1104:13304:21527	276464	277442	-	+
A00742:705:HGKLFDSX7:1:1104:2700:21699	265439	264082	+	-
A00742:705:HGKLFDSX7:1:1104:6686:21840	265450	50776	+	+
A00742:705:HGKLFDSX7:1:1104:28501:21981	196701	4147	-	+
A00742:705:HGKLFDSX7:1:1104:28203:22028	196701	4147	-	+
A00742:705:HGKLFDSX7:1:1104:28167:22060	196701	4147	-	+
A00742:705:HGKLFDSX7:1:1104:22724:22091	179850	180207	-	+
A00742:705:HGKLFDSX7:1:1104:14091:22263	65844	73595	-	+
A00742:705:HGKLFDSX7:1:1104:14986:22780	159413	157109	+	-
A00742:705:HGKLFDSX7:1:1104:17128:22889	68708	69463	-	+
A00742:705:HGKLFDSX7:1:1104:28791:23390	191892	189328	+	-
A00742:705:HGKLFDSX7:1:1104:31042:24251	73574	65739	+	-
A00742:705:HGKLFDSX7:1:1104:28917:24298	191892	189328	+	-
A00742:705:HGKLFDSX7:1:1104:29080:24330	191892	189328	+	-
A00742:705:HGKLFDSX7:1:1104:19361:24940	266339	267418	-	+
A00742:705:HGKLFDSX7:1:1104:3676:25676	22539	24670	-	+
A00742:705:HGKLFDSX7:1:1104:29613:26569	127946	127701	+	-
A00742:705:HGKLFDSX7:1:1104:1940:26835	185590	185862	-	+
A00742:705:HGKLFDSX7:1:1104:8034:27430	68751	69598	-	+
A00742:705:HGKLFDSX7:1:1104:2374:30749	50833	265466	+	+
A00742:705:HGKLFDSX7:1:1104:23384:31125	50773	265496	+	+
A00742:705:HGKLFDSX7:1:1104:15067:31281	44487	42360	+	-
A00742:705:HGKLFDSX7:1:1104:6912:31782	12649	277491	+	-
A00742:705:HGKLFDSX7:1:1104:21866:31782	270718	332210	+	-
A00742:705:HGKLFDSX7:1:1104:19461:31970	75718	78036	-	+
A00742:705:HGKLFDSX7:1:1104:25247:32189	265480	50837	+	+
A00742:705:HGKLFDSX7:1:1104:3983:32503	69504	360892	+	+
A00742:705:HGKLFDSX7:1:1104:28483:33442	353212	354880	-	+
A00742:705:HGKLFDSX7:1:1104:6153:34413	13703	13477	+	-
A00742:705:HGKLFDSX7:1:1104:30409:35211	69448	68739	+	-
A00742:705:HGKLFDSX7:1:1104:2474:36057	265439	264082	+	-
A00742:705:HGKLFDSX7:1:1104:2456:36652	267502	266983	+	-
A00742:705:HGKLFDSX7:1:1104:2537:36824	265310	50929	+	+
A00742:705:HGKLFDSX7:1:1105:4987:1611	265476	264070	+	-
A00742:705:HGKLFDSX7:1:1105:9643:1658	25002	23874	+	-
A00742:705:HGKLFDSX7:1:1105:25301:2065	266745	267369	-	+
A00742:705:HGKLFDSX7:1:1105:7310:3881	25002	23874	+	-
A00742:705:HGKLFDSX7:1:1105:25572:4288	264151	265466	-	+
A00742:705:HGKLFDSX7:1:1105:20175:4867	298514	300813	-	+
A00742:705:HGKLFDSX7:1:1105:9191:5008	68855	69622	-	+
A00742:705:HGKLFDSX7:1:1105:13711:5134	3663	2228	+	-
A00742:705:HGKLFDSX7:1:1105:17716:5400	332186	234266	-	-
A00742:705:HGKLFDSX7:1:1105:28284:6699	68968	69489	-	+
A00742:705:HGKLFDSX7:1:1105:8874:7216	266627	267042	-	+
A00742:705:HGKLFDSX7:1:1105:21332:7717	265445	264080	+	-
A00742:705:HGKLFDSX7:1:1105:18756:8108	188489	187188	+	-
A00742:705:HGKLFDSX7:1:1105:17978:8140	151503	150952	+	-
A00742:705:HGKLFDSX7:1:1105:20419:9330	188489	187188	+	-
A00742:705:HGKLFDSX7:1:1105:9218:9627	18311	16786	+	-
A00742:705:HGKLFDSX7:1:1105:28266:10770	266789	267463	-	+
A00742:705:HGKLFDSX7:1:1105:5728:10848	218888	216440	+	-
A00742:705:HGKLFDSX7:1:1105:17264:10974	68930	69618	-	+
A00742:705:HGKLFDSX7:1:1105:27299:11099	113312	113726	-	+
A00742:705:HGKLFDSX7:1:1105:27543:11271	113312	113726	-	+
A00742:705:HGKLFDSX7:1:1105:13630:11851	103527	101320	+	-
A00742:705:HGKLFDSX7:1:1105:21097:12038	81393	114213	+	+
A00742:705:HGKLFDSX7:1:1105:21658:12132	81393	114213	+	+
A00742:705:HGKLFDSX7:1:1105:24243:12195	320164	319611	+	-
A00742:705:HGKLFDSX7:1:1105:24071:12336	320164	319611	+	-
A00742:705:HGKLFDSX7:1:1105:12210:12680	351145	350931	+	-
A00742:705:HGKLFDSX7:1:1105:25048:13119	320164	319611	+	-
A00742:705:HGKLFDSX7:1:1105:3667:13542	298897	300134	-	+
A00742:705:HGKLFDSX7:1:1105:4887:13870	267309	266668	+	-
A00742:705:HGKLFDSX7:1:1105:13060:13870	351145	350931	+	-
A00742:705:HGKLFDSX7:1:1105:27290:14090	68787	69587	-	+
A00742:705:HGKLFDSX7:1:1105:2374:14998	348900	355329	-	+
A00742:705:HGKLFDSX7:1:1105:11333:15483	68720	69443	-	+
A00742:705:HGKLFDSX7:1:1105:28212:16313	69434	360909	+	+
A00742:705:HGKLFDSX7:1:1105:28420:16360	69434	68756	+	-
A00742:705:HGKLFDSX7:1:1105:4291:17065	77218	77265	-	+
A00742:705:HGKLFDSX7:1:1105:5412:17190	265272	264021	+	-
A00742:705:HGKLFDSX7:1:1105:4698:17331	265272	264021	+	-
A00742:705:HGKLFDSX7:1:1105:8883:17597	69411	68792	+	-
A00742:705:HGKLFDSX7:1:1105:28447:17848	69434	68756	+	-
A00742:705:HGKLFDSX7:1:1105:25256:18740	3185	5057	-	+
A00742:705:HGKLFDSX7:1:1105:25889:18928	197382	5057	-	+
A00742:705:HGKLFDSX7:1:1105:17797:19351	256131	254934	+	-
A00742:705:HGKLFDSX7:1:1105:20618:20666	32982	33639	-	+
A00742:705:HGKLFDSX7:1:1105:15926:20776	198190	197647	+	-
A00742:705:HGKLFDSX7:1:1105:11297:20838	79608	81554	-	+
A00742:705:HGKLFDSX7:1:1105:1750:21402	266825	267316	-	+
A00742:705:HGKLFDSX7:1:1105:12707:21433	331451	23230	+	+
A00742:705:HGKLFDSX7:1:1105:23547:22232	266402	267535	-	+
A00742:705:HGKLFDSX7:1:1105:1262:22467	255971	253620	+	-
A00742:705:HGKLFDSX7:1:1105:32687:23030	269555	67144	+	-
A00742:705:HGKLFDSX7:1:1105:32506:24283	180362	180487	-	+
A00742:705:HGKLFDSX7:1:1105:9335:24298	331631	23956	+	+
A00742:705:HGKLFDSX7:1:1105:22390:24643	266243	266959	-	+
A00742:705:HGKLFDSX7:1:1105:29451:24752	266268	265800	+	-
A00742:705:HGKLFDSX7:1:1105:15257:24815	198130	196623	+	-
A00742:705:HGKLFDSX7:1:1105:16197:25379	292398	294210	-	+
A00742:705:HGKLFDSX7:1:1105:20392:25755	173729	172304	+	-
A00742:705:HGKLFDSX7:1:1105:7193:26569	72402	72300	+	-
A00742:705:HGKLFDSX7:1:1105:24288:26960	69549	68815	+	-
A00742:705:HGKLFDSX7:1:1105:25030:27806	266554	267278	-	+
A00742:705:HGKLFDSX7:1:1105:9760:28855	263941	265927	-	+
A00742:705:HGKLFDSX7:1:1105:18430:29935	75728	74974	+	-
A00742:705:HGKLFDSX7:1:1105:18855:30044	197957	195687	+	-
A00742:705:HGKLFDSX7:1:1105:20229:30452	265460	264217	+	-
A00742:705:HGKLFDSX7:1:1105:22092:30827	332362	269931	+	-
A00742:705:HGKLFDSX7:1:1105:24514:31203	69549	68815	+	-
A00742:705:HGKLFDSX7:1:1105:24777:31281	360930	69330	+	+
A00742:705:HGKLFDSX7:1:1105:9860:31313	68703	69286	-	+
A00742:705:HGKLFDSX7:1:1105:9778:31454	68703	69286	-	+
A00742:705:HGKLFDSX7:1:1105:10077:31501	68703	69286	-	+
A00742:705:HGKLFDSX7:1:1105:24243:31955	207237	182934	+	-
A00742:705:HGKLFDSX7:1:1105:11225:32393	301188	300660	+	-
A00742:705:HGKLFDSX7:1:1105:20808:32957	265460	264217	+	-
A00742:705:HGKLFDSX7:1:1105:25717:33004	169565	167422	+	-
A00742:705:HGKLFDSX7:1:1105:20491:33505	255543	256362	-	+
A00742:705:HGKLFDSX7:1:1105:19723:34084	300858	300714	+	-
A00742:705:HGKLFDSX7:1:1105:6280:35728	50761	265470	+	+
A00742:705:HGKLFDSX7:1:1106:31846:1000	266742	267363	-	+
A00742:705:HGKLFDSX7:1:1106:25988:1282	72439	72355	+	-
A00742:705:HGKLFDSX7:1:1106:29469:3458	68920	69617	-	+
A00742:705:HGKLFDSX7:1:1106:22679:4131	316842	318166	-	+
A00742:705:HGKLFDSX7:1:1106:19470:4836	15832	18572	-	+
A00742:705:HGKLFDSX7:1:1106:28402:7435	68570	69499	-	+
A00742:705:HGKLFDSX7:1:1106:7084:9784	33669	34188	-	+
A00742:705:HGKLFDSX7:1:1106:15908:12070	267471	267134	+	-
A00742:705:HGKLFDSX7:1:1106:14805:13448	265409	264071	+	-
A00742:705:HGKLFDSX7:1:1106:16595:14011	68722	69530	-	+
A00742:705:HGKLFDSX7:1:1106:20112:14090	198747	284631	+	-
A00742:705:HGKLFDSX7:1:1106:27633:14278	117715	258878	+	-
A00742:705:HGKLFDSX7:1:1106:6307:15358	266252	266258	-	+
A00742:705:HGKLFDSX7:1:1106:15989:15655	322446	41517	-	+
A00742:705:HGKLFDSX7:1:1106:6497:15906	266252	266258	-	+
A00742:705:HGKLFDSX7:1:1106:15790:16376	322446	321870	-	-
A00742:705:HGKLFDSX7:1:1106:17626:16485	265495	50811	+	+
A00742:705:HGKLFDSX7:1:1106:14199:18537	322446	321870	-	-
A00742:705:HGKLFDSX7:1:1106:17879:20744	79884	76250	+	-
A00742:705:HGKLFDSX7:1:1106:15383:22748	233677	231234	+	-
A00742:705:HGKLFDSX7:1:1106:27697:22874	267436	266919	+	-
A00742:705:HGKLFDSX7:1:1106:21395:22921	79030	82215	-	+
A00742:705:HGKLFDSX7:1:1106:20509:23046	267419	266882	+	-
A00742:705:HGKLFDSX7:1:1106:6506:23062	48652	47743	+	-
A00742:705:HGKLFDSX7:1:1106:12997:23750	17947	18215	-	+
