Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1145:28691:2832	367474	194250	+	-
A00742:705:HGKLFDSX7:1:1145:8431:32597	367484	203	+	-
A00742:705:HGKLFDSX7:1:1146:27941:22701	367610	174	+	-
A00742:705:HGKLFDSX7:1:1146:7681:29763	252070	156344	-	-
A00742:705:HGKLFDSX7:1:1147:10465:12540	158	367414	-	+
A00742:705:HGKLFDSX7:1:1147:5032:17253	367592	194297	+	-
A00742:705:HGKLFDSX7:1:1147:28818:22842	254507	58671	+	+
A00742:705:HGKLFDSX7:1:1148:22562:33802	367532	194264	+	-
A00742:705:HGKLFDSX7:1:1148:28791:35978	194516	367763	-	+
A00742:705:HGKLFDSX7:1:1149:28266:6355	225036	221894	-	-
A00742:705:HGKLFDSX7:1:1149:11677:6370	367703	150	+	-
A00742:705:HGKLFDSX7:1:1149:1054:6417	269562	67042	+	-
A00742:705:HGKLFDSX7:1:1149:11921:6543	367703	150	+	-
A00742:705:HGKLFDSX7:1:1149:4707:19288	67107	269495	-	+
A00742:705:HGKLFDSX7:1:1149:11957:20572	206547	246751	-	+
A00742:705:HGKLFDSX7:1:1149:3694:24111	67029	269495	-	+
A00742:705:HGKLFDSX7:1:1149:22950:26991	367614	23	+	-
A00742:705:HGKLFDSX7:1:1150:14262:33583	367642	194365	+	-
A00742:705:HGKLFDSX7:1:1150:14036:33818	367642	168	+	-
A00742:705:HGKLFDSX7:1:1151:16089:5619	108241	340802	+	+
A00742:705:HGKLFDSX7:1:1151:23448:35963	194345	367630	-	+
A00742:705:HGKLFDSX7:1:1152:15365:21277	367639	194362	+	-
A00742:705:HGKLFDSX7:1:1152:13602:21449	367639	194362	+	-
A00742:705:HGKLFDSX7:1:1152:31602:29512	367743	305	+	-
A00742:705:HGKLFDSX7:1:1153:20491:24768	367669	126	+	-
A00742:705:HGKLFDSX7:1:1153:19614:26381	367669	126	+	-
A00742:705:HGKLFDSX7:1:1153:19569:27179	367669	194323	+	-
A00742:705:HGKLFDSX7:1:1154:24596:26209	194399	367691	-	+
A00742:705:HGKLFDSX7:1:1155:20717:4398	269415	67051	+	-
A00742:705:HGKLFDSX7:1:1155:23836:15092	22	367487	-	+
A00742:705:HGKLFDSX7:1:1156:7780:21637	229549	237787	+	-
A00742:705:HGKLFDSX7:1:1156:32940:32299	67029	269227	-	+
A00742:705:HGKLFDSX7:1:1157:17879:13197	230385	358741	-	+
A00742:705:HGKLFDSX7:1:1157:25247:13369	189236	75825	+	-
A00742:705:HGKLFDSX7:1:1158:20889:15468	367719	217	+	-
A00742:705:HGKLFDSX7:1:1158:24469:32597	286654	212970	-	-
A00742:705:HGKLFDSX7:1:1159:26756:13949	194378	367732	-	+
A00742:705:HGKLFDSX7:1:1159:26549:16532	194277	367609	-	+
A00742:705:HGKLFDSX7:1:1159:32687:25535	269264	67055	+	-
A00742:705:HGKLFDSX7:1:1159:11632:26490	21	367196	-	+
A00742:705:HGKLFDSX7:1:1160:17201:2378	194321	367524	-	+
A00742:705:HGKLFDSX7:1:1160:15808:22169	367745	194502	+	-
A00742:705:HGKLFDSX7:1:1161:22064:22013	367708	194357	+	-
A00742:705:HGKLFDSX7:1:1161:24234:29935	367394	1	+	-
A00742:705:HGKLFDSX7:1:1161:26386:30718	367394	194198	+	-
A00742:705:HGKLFDSX7:1:1162:26603:10394	66687	332310	+	-
A00742:705:HGKLFDSX7:1:1162:16920:10410	367643	194358	+	-
A00742:705:HGKLFDSX7:1:1162:15058:15577	367643	194358	+	-
A00742:705:HGKLFDSX7:1:1162:11180:20384	269751	66765	-	+
A00742:705:HGKLFDSX7:1:1162:16767:26616	269384	67061	+	-
A00742:705:HGKLFDSX7:1:1162:16749:26897	269384	67061	+	-
A00742:705:HGKLFDSX7:1:1162:22842:37043	367583	194311	+	-
A00742:705:HGKLFDSX7:1:1163:5620:29481	265941	49486	-	-
A00742:705:HGKLFDSX7:1:1164:15655:33583	194283	367579	-	+
A00742:705:HGKLFDSX7:1:1165:31756:28369	194400	367658	-	+
A00742:705:HGKLFDSX7:1:1166:28854:6245	90223	212047	-	-
A00742:705:HGKLFDSX7:1:1166:30400:9361	367683	194308	+	-
A00742:705:HGKLFDSX7:1:1166:30219:11866	367683	194308	+	-
A00742:705:HGKLFDSX7:1:1166:27308:12211	1418	282078	-	-
A00742:705:HGKLFDSX7:1:1166:8169:35211	367377	194261	+	-
A00742:705:HGKLFDSX7:1:1167:9561:8406	228938	63776	-	-
A00742:705:HGKLFDSX7:1:1167:30807:22373	367764	231	+	-
A00742:705:HGKLFDSX7:1:1167:19217:31579	367707	100	+	-
A00742:705:HGKLFDSX7:1:1167:18810:31626	367707	100	+	-
A00742:705:HGKLFDSX7:1:1168:15429:15906	367672	164	+	-
A00742:705:HGKLFDSX7:1:1168:22426:21042	228953	63764	-	-
A00742:705:HGKLFDSX7:1:1168:7663:24533	367688	194327	+	-
A00742:705:HGKLFDSX7:1:1169:6090:2675	194277	367609	-	+
A00742:705:HGKLFDSX7:1:1169:6298:4131	80	367609	-	+
A00742:705:HGKLFDSX7:1:1169:6027:6825	194277	367459	-	+
A00742:705:HGKLFDSX7:1:1169:24189:10629	269338	67142	+	-
A00742:705:HGKLFDSX7:1:1169:8522:23797	194239	367486	-	+
A00742:705:HGKLFDSX7:1:1169:13024:36072	101676	103306	-	+
A00742:705:HGKLFDSX7:1:1170:25536:31501	67036	269437	-	+
A00742:705:HGKLFDSX7:1:1170:6940:31861	265933	49545	-	-
A00742:705:HGKLFDSX7:1:1171:22598:18458	266016	49493	-	-
A00742:705:HGKLFDSX7:1:1171:25581:19366	118	367538	-	+
A00742:705:HGKLFDSX7:1:1172:6912:2284	367550	123	+	-
A00742:705:HGKLFDSX7:1:1173:28519:14434	254678	58455	+	+
A00742:705:HGKLFDSX7:1:1173:9091:34397	242	367703	-	+
A00742:705:HGKLFDSX7:1:1174:23050:7153	250	367689	-	+
A00742:705:HGKLFDSX7:1:1174:25319:30436	340880	108097	+	+
A00742:705:HGKLFDSX7:1:1174:12364:31234	254583	58627	+	+
A00742:705:HGKLFDSX7:1:1175:18249:34851	49470	265953	-	-
A00742:705:HGKLFDSX7:1:1175:21766:36902	357946	357776	+	+
A00742:705:HGKLFDSX7:1:1176:31485:2096	108325	340837	+	+
A00742:705:HGKLFDSX7:1:1176:27724:4601	142	367629	-	+
A00742:705:HGKLFDSX7:1:1176:30734:21214	367720	194403	+	-
A00742:705:HGKLFDSX7:1:1176:10899:26068	278442	31345	-	-
A00742:705:HGKLFDSX7:1:1176:12111:27978	367671	194253	+	-
A00742:705:HGKLFDSX7:1:1176:2519:33191	340645	108361	+	+
A00742:705:HGKLFDSX7:1:1177:21739:5196	194294	367417	-	+
A00742:705:HGKLFDSX7:1:1178:26729:31594	194364	367718	-	+
A00742:705:HGKLFDSX7:1:1201:3215:14043	367340	9	+	-
A00742:705:HGKLFDSX7:1:1201:9091:24565	141	367677	-	+
A00742:705:HGKLFDSX7:1:1201:25220:25786	323746	324867	+	-
A00742:705:HGKLFDSX7:1:1201:31412:29340	367755	377	+	-
A00742:705:HGKLFDSX7:1:1201:30698:30044	367755	377	+	-
A00742:705:HGKLFDSX7:1:1202:18313:31297	63233	254367	+	+
A00742:705:HGKLFDSX7:1:1202:5502:34538	129771	363315	+	+
A00742:705:HGKLFDSX7:1:1202:5439:35336	129771	363315	+	+
A00742:705:HGKLFDSX7:1:1203:2501:13338	229119	63671	-	-
A00742:705:HGKLFDSX7:1:1203:25319:22795	367657	95	+	-
A00742:705:HGKLFDSX7:1:1203:24117:24377	195	367741	-	+
A00742:705:HGKLFDSX7:1:1203:24144:24486	194392	367741	-	+
A00742:705:HGKLFDSX7:1:1203:5150:24690	367645	194301	+	-
A00742:705:HGKLFDSX7:1:1203:24316:24784	195	367741	-	+
A00742:705:HGKLFDSX7:1:1204:28809:8359	367753	194442	+	-
A00742:705:HGKLFDSX7:1:1204:29351:8954	367753	194442	+	-
A00742:705:HGKLFDSX7:1:1204:29342:10034	367753	194442	+	-
A00742:705:HGKLFDSX7:1:1204:14398:10676	367633	313	+	-
A00742:705:HGKLFDSX7:1:1204:29469:32268	194413	367683	-	+
A00742:705:HGKLFDSX7:1:1205:25663:11397	194256	367496	-	+
A00742:705:HGKLFDSX7:1:1205:27498:24408	73	367464	-	+
A00742:705:HGKLFDSX7:1:1205:29658:25332	28	367524	-	+
A00742:705:HGKLFDSX7:1:1205:28501:25989	28	367524	-	+
A00742:705:HGKLFDSX7:1:1205:10465:33051	67131	269372	-	+
A00742:705:HGKLFDSX7:1:1205:11505:33661	67131	269372	-	+
A00742:705:HGKLFDSX7:1:1206:9842:1344	367701	203	+	-
A00742:705:HGKLFDSX7:1:1206:24903:14622	64069	228903	-	-
A00742:705:HGKLFDSX7:1:1207:28800:33113	138064	136907	-	+
A00742:705:HGKLFDSX7:1:1208:15980:9439	367587	42	+	-
A00742:705:HGKLFDSX7:1:1208:18005:22842	181598	272391	+	-
A00742:705:HGKLFDSX7:1:1209:27245:8093	367627	261	+	-
A00742:705:HGKLFDSX7:1:1210:20943:6762	67286	269296	-	+
A00742:705:HGKLFDSX7:1:1210:26106:12446	367693	311	+	-
A00742:705:HGKLFDSX7:1:1211:25708:14951	252174	156420	-	-
A00742:705:HGKLFDSX7:1:1212:28465:11553	108491	340576	+	+
A00742:705:HGKLFDSX7:1:1212:14109:12148	129645	68663	+	-
A00742:705:HGKLFDSX7:1:1212:13865:13072	129645	361002	+	+
A00742:705:HGKLFDSX7:1:1212:4652:17409	367649	194297	+	-
A00742:705:HGKLFDSX7:1:1212:3387:23578	194265	367718	-	+
A00742:705:HGKLFDSX7:1:1213:5448:6230	75714	132996	-	-
A00742:705:HGKLFDSX7:1:1213:4806:6809	75714	132996	-	-
A00742:705:HGKLFDSX7:1:1213:5981:7216	75714	132996	-	-
A00742:705:HGKLFDSX7:1:1213:9417:12320	194294	367654	-	+
A00742:705:HGKLFDSX7:1:1213:28185:19335	194287	367524	-	+
A00742:705:HGKLFDSX7:1:1214:15646:13902	367573	214	+	-
A00742:705:HGKLFDSX7:1:1214:14136:20337	367614	194282	+	-
A00742:705:HGKLFDSX7:1:1214:27941:26396	36310	143939	+	+
A00742:705:HGKLFDSX7:1:1215:22146:31548	367731	194511	+	-
A00742:705:HGKLFDSX7:1:1216:23683:7373	367667	194329	+	-
A00742:705:HGKLFDSX7:1:1216:17987:16611	367702	198	+	-
A00742:705:HGKLFDSX7:1:1216:14796:25488	154754	154654	-	-
A00742:705:HGKLFDSX7:1:1216:5023:26099	108289	340761	+	+
A00742:705:HGKLFDSX7:1:1217:29505:21433	367757	194423	+	-
A00742:705:HGKLFDSX7:1:1219:28962:4617	194305	367632	-	+
A00742:705:HGKLFDSX7:1:1219:5475:19241	331	367693	-	+
A00742:705:HGKLFDSX7:1:1219:4942:19570	331	367693	-	+
A00742:705:HGKLFDSX7:1:1219:9995:27132	340646	108457	+	+
A00742:705:HGKLFDSX7:1:1220:13150:1783	68888	69553	-	+
A00742:705:HGKLFDSX7:1:1221:31566:6840	359400	250269	+	+
A00742:705:HGKLFDSX7:1:1222:25834:9189	254866	33035	+	+
A00742:705:HGKLFDSX7:1:1222:7789:33019	56	367673	-	+
A00742:705:HGKLFDSX7:1:1223:1217:11710	149025	137956	-	-
A00742:705:HGKLFDSX7:1:1223:32443:25833	194211	367330	-	+
A00742:705:HGKLFDSX7:1:1223:23900:34115	367583	194311	+	-
A00742:705:HGKLFDSX7:1:1225:6415:29324	340756	108344	+	+
A00742:705:HGKLFDSX7:1:1225:13955:35086	44318	98525	+	+
A00742:705:HGKLFDSX7:1:1226:31747:27477	108258	340818	+	+
A00742:705:HGKLFDSX7:1:1226:11568:33270	367574	150	+	-
A00742:705:HGKLFDSX7:1:1226:30147:33599	367680	194271	+	-
A00742:705:HGKLFDSX7:1:1227:15049:6699	340861	108276	+	+
A00742:705:HGKLFDSX7:1:1227:28537:11992	205956	247119	+	-
A00742:705:HGKLFDSX7:1:1229:12762:1360	189236	75825	+	-
A00742:705:HGKLFDSX7:1:1229:21992:11052	269445	67172	+	-
A00742:705:HGKLFDSX7:1:1229:32714:16752	367578	116	+	-
A00742:705:HGKLFDSX7:1:1229:27525:28964	367699	119	+	-
A00742:705:HGKLFDSX7:1:1230:1362:27430	194334	367693	-	+
A00742:705:HGKLFDSX7:1:1231:20202:20322	49440	265870	-	-
A00742:705:HGKLFDSX7:1:1231:28782:22811	367677	194265	+	-
A00742:705:HGKLFDSX7:1:1231:26811:34491	194269	367595	-	+
A00742:705:HGKLFDSX7:1:1231:4453:35790	63790	228960	-	-
A00742:705:HGKLFDSX7:1:1232:3947:3004	194481	367722	-	+
A00742:705:HGKLFDSX7:1:1233:18719:17722	111929	151152	+	-
A00742:705:HGKLFDSX7:1:1233:26910:19038	282578	298165	+	+
A00742:705:HGKLFDSX7:1:1234:30897:10316	218	367746	-	+
A00742:705:HGKLFDSX7:1:1235:23158:15796	367597	182	+	-
A00742:705:HGKLFDSX7:1:1235:23131:16157	367597	182	+	-
A00742:705:HGKLFDSX7:1:1236:25726:21089	108352	340693	+	+
A00742:705:HGKLFDSX7:1:1236:1280:28354	367535	18	+	-
A00742:705:HGKLFDSX7:1:1236:1768:29387	367535	194215	+	-
A00742:705:HGKLFDSX7:1:1236:32289:33833	196236	144858	-	+
A00742:705:HGKLFDSX7:1:1236:31521:35603	196236	144858	-	+
A00742:705:HGKLFDSX7:1:1236:32353:36793	2039	144858	-	+
A00742:705:HGKLFDSX7:1:1237:13774:15421	367759	186	+	-
A00742:705:HGKLFDSX7:1:1237:17490:21825	367673	194345	+	-
A00742:705:HGKLFDSX7:1:1237:3242:27899	67181	269467	-	+
A00742:705:HGKLFDSX7:1:1238:13548:1157	367714	194540	+	-
A00742:705:HGKLFDSX7:1:1238:28583:22936	367535	217	+	-
A00742:705:HGKLFDSX7:1:1239:3577:17425	161130	200009	+	-
A00742:705:HGKLFDSX7:1:1239:20320:28792	233864	143570	+	-
A00742:705:HGKLFDSX7:1:1239:21133:31109	233864	143570	+	-
A00742:705:HGKLFDSX7:1:1240:25373:22952	194311	367584	-	+
A00742:705:HGKLFDSX7:1:1240:12210:25551	133611	139417	-	+
A00742:705:HGKLFDSX7:1:1240:21052:27962	111966	271251	-	-
A00742:705:HGKLFDSX7:1:1240:32796:31391	194309	367512	-	+
A00742:705:HGKLFDSX7:1:1241:18819:11193	194330	367650	-	+
A00742:705:HGKLFDSX7:1:1241:23637:20322	194377	367532	-	+
A00742:705:HGKLFDSX7:1:1241:4878:34741	194347	367565	-	+
A00742:705:HGKLFDSX7:1:1242:32362:16736	365	367691	-	+
A00742:705:HGKLFDSX7:1:1242:25744:27226	232152	178375	+	+
A00742:705:HGKLFDSX7:1:1242:3341:31140	367742	194401	+	-
A00742:705:HGKLFDSX7:1:1243:16188:2347	66823	332233	+	-
A00742:705:HGKLFDSX7:1:1243:4869:4883	209	367717	-	+
A00742:705:HGKLFDSX7:1:1244:9209:9987	367600	251	+	-
A00742:705:HGKLFDSX7:1:1244:24758:15655	367469	194333	+	-
A00742:705:HGKLFDSX7:1:1244:17508:25739	330649	259587	-	+
A00742:705:HGKLFDSX7:1:1244:1922:34757	367631	179	+	-
A00742:705:HGKLFDSX7:1:1245:28772:8422	338	367758	-	+
A00742:705:HGKLFDSX7:1:1245:1081:33708	251674	245988	-	+
A00742:705:HGKLFDSX7:1:1246:10691:19288	89	367595	-	+
A00742:705:HGKLFDSX7:1:1247:13087:22780	367653	194408	+	-
A00742:705:HGKLFDSX7:1:1247:22968:29747	194389	367702	-	+
A00742:705:HGKLFDSX7:1:1247:11360:31751	264396	362193	-	-
A00742:705:HGKLFDSX7:1:1247:2112:33489	252274	156261	-	-
A00742:705:HGKLFDSX7:1:1247:1985:33520	252274	156261	-	-
A00742:705:HGKLFDSX7:1:1248:28601:2394	305165	195135	+	-
A00742:705:HGKLFDSX7:1:1248:30038:6104	67197	269546	-	+
A00742:705:HGKLFDSX7:1:1248:19623:6261	58455	254700	+	+
A00742:705:HGKLFDSX7:1:1248:29939:7999	58673	254551	+	+
A00742:705:HGKLFDSX7:1:1248:19605:32127	367584	66	+	-
A00742:705:HGKLFDSX7:1:1249:26476:8453	265849	49432	-	-
A00742:705:HGKLFDSX7:1:1249:26476:8484	265849	49432	-	-
A00742:705:HGKLFDSX7:1:1249:26793:8719	367572	130	+	-
A00742:705:HGKLFDSX7:1:1249:1154:25347	104371	105037	-	+
A00742:705:HGKLFDSX7:1:1250:30689:3349	124	367626	-	+
A00742:705:HGKLFDSX7:1:1250:31006:3521	124	367626	-	+
A00742:705:HGKLFDSX7:1:1251:26630:1485	367607	194271	+	-
A00742:705:HGKLFDSX7:1:1251:13376:3458	304278	231278	-	+
A00742:705:HGKLFDSX7:1:1251:26558:3959	367607	74	+	-
A00742:705:HGKLFDSX7:1:1251:26621:3975	367607	74	+	-
A00742:705:HGKLFDSX7:1:1251:29884:9815	367560	50	+	-
A00742:705:HGKLFDSX7:1:1251:18023:31172	2107	169070	-	-
A00742:705:HGKLFDSX7:1:1252:23285:34366	194262	367657	-	+
A00742:705:HGKLFDSX7:1:1253:10239:6261	52072	70737	+	-
A00742:705:HGKLFDSX7:1:1253:12084:11616	367745	312	+	-
A00742:705:HGKLFDSX7:1:1253:21242:28823	247563	266041	+	-
A00742:705:HGKLFDSX7:1:1254:21856:2362	58604	254752	+	+
A00742:705:HGKLFDSX7:1:1254:24035:8422	86315	280144	-	+
A00742:705:HGKLFDSX7:1:1254:10357:16266	367708	43	+	-
A00742:705:HGKLFDSX7:1:1254:11595:19225	367708	43	+	-
A00742:705:HGKLFDSX7:1:1254:18918:21355	50	367603	-	+
A00742:705:HGKLFDSX7:1:1254:18927:21465	50	367603	-	+
A00742:705:HGKLFDSX7:1:1254:12644:27179	258349	135058	-	+
A00742:705:HGKLFDSX7:1:1254:26494:33724	298	367760	-	+
A00742:705:HGKLFDSX7:1:1254:6659:34851	264007	265286	-	+
A00742:705:HGKLFDSX7:1:1256:19135:1282	533	367686	-	+
A00742:705:HGKLFDSX7:1:1256:21739:18944	107	367695	-	+
A00742:705:HGKLFDSX7:1:1256:23303:19836	194462	367593	-	+
A00742:705:HGKLFDSX7:1:1256:23348:19883	194462	367593	-	+
A00742:705:HGKLFDSX7:1:1256:23737:21872	154994	170962	-	-
A00742:705:HGKLFDSX7:1:1256:8838:23375	67153	269447	-	+
A00742:705:HGKLFDSX7:1:1256:2989:35634	194457	367721	-	+
A00742:705:HGKLFDSX7:1:1257:27950:9377	102358	289016	+	+
A00742:705:HGKLFDSX7:1:1257:14091:13244	16	367376	-	+
