Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1104:1886:7764	76535	80537	-	+
A00742:705:HGKLFDSX7:1:1104:25834:8061	265334	264144	+	-
A00742:705:HGKLFDSX7:1:1104:8938:8328	1362	3046	-	+
A00742:705:HGKLFDSX7:1:1104:15628:8672	69636	68930	+	-
A00742:705:HGKLFDSX7:1:1104:21061:8876	224912	224268	+	-
A00742:705:HGKLFDSX7:1:1104:21558:9643	224912	224268	+	-
A00742:705:HGKLFDSX7:1:1104:31448:10708	266755	267122	-	+
A00742:705:HGKLFDSX7:1:1104:31539:10927	266755	267122	-	+
A00742:705:HGKLFDSX7:1:1104:9182:10942	297607	302361	-	+
A00742:705:HGKLFDSX7:1:1104:28212:11522	217211	216290	+	-
A00742:705:HGKLFDSX7:1:1104:9417:12007	68810	69458	-	+
A00742:705:HGKLFDSX7:1:1104:16116:12367	45273	38806	+	-
A00742:705:HGKLFDSX7:1:1104:8296:12383	269426	67077	+	-
A00742:705:HGKLFDSX7:1:1104:7518:12759	155289	154696	+	-
A00742:705:HGKLFDSX7:1:1104:15971:13839	347019	221066	+	-
A00742:705:HGKLFDSX7:1:1104:13232:14450	81053	80221	+	-
A00742:705:HGKLFDSX7:1:1104:31602:15608	580	2209	-	+
A00742:705:HGKLFDSX7:1:1104:12364:15890	350155	349528	+	-
A00742:705:HGKLFDSX7:1:1104:23339:22467	265289	50933	+	+
A00742:705:HGKLFDSX7:1:1104:3640:22795	265136	268344	-	+
A00742:705:HGKLFDSX7:1:1104:27290:22827	265413	264101	+	-
A00742:705:HGKLFDSX7:1:1104:9516:22983	209096	147504	+	-
A00742:705:HGKLFDSX7:1:1104:1615:23015	146435	145276	+	-
A00742:705:HGKLFDSX7:1:1104:4237:25269	69422	68802	+	-
A00742:705:HGKLFDSX7:1:1104:31882:25864	79872	76540	+	-
A00742:705:HGKLFDSX7:1:1104:14895:28479	313881	284372	+	+
A00742:705:HGKLFDSX7:1:1104:30978:28588	50872	265230	+	+
A00742:705:HGKLFDSX7:1:1104:18231:29277	265249	50924	+	+
A00742:705:HGKLFDSX7:1:1104:30074:29496	153774	156197	-	+
A00742:705:HGKLFDSX7:1:1104:1479:29919	265373	264151	+	-
A00742:705:HGKLFDSX7:1:1104:30056:30655	151445	149773	+	-
A00742:705:HGKLFDSX7:1:1104:29496:31000	337106	332668	+	-
A00742:705:HGKLFDSX7:1:1104:6397:31297	359789	359756	+	-
A00742:705:HGKLFDSX7:1:1104:28221:31704	68725	69539	-	+
A00742:705:HGKLFDSX7:1:1104:27841:31735	68725	69539	-	+
A00742:705:HGKLFDSX7:1:1105:26169:1157	45323	263449	-	-
A00742:705:HGKLFDSX7:1:1105:19777:1329	279546	281489	+	+
A00742:705:HGKLFDSX7:1:1105:12653:2957	68720	69494	-	+
A00742:705:HGKLFDSX7:1:1105:27733:3583	297384	301241	-	+
A00742:705:HGKLFDSX7:1:1105:16595:3928	342996	342755	+	-
A00742:705:HGKLFDSX7:1:1105:17969:6214	73555	65749	+	-
A00742:705:HGKLFDSX7:1:1105:13123:6370	298400	300023	+	+
A00742:705:HGKLFDSX7:1:1105:9390:6417	43764	41055	+	-
A00742:705:HGKLFDSX7:1:1105:11650:6950	163176	162137	+	-
A00742:705:HGKLFDSX7:1:1105:19786:8547	226569	228883	-	+
A00742:705:HGKLFDSX7:1:1105:3269:10316	266541	266613	-	+
A00742:705:HGKLFDSX7:1:1105:11858:10911	288539	306890	-	+
A00742:705:HGKLFDSX7:1:1105:26169:12900	69491	69127	+	-
A00742:705:HGKLFDSX7:1:1105:7292:13150	180336	180191	+	-
A00742:705:HGKLFDSX7:1:1105:6831:13730	151547	152538	-	+
A00742:705:HGKLFDSX7:1:1105:6940:13730	151456	149939	+	-
A00742:705:HGKLFDSX7:1:1105:23737:15139	358871	358378	+	-
A00742:705:HGKLFDSX7:1:1105:12581:15734	68682	69281	-	+
A00742:705:HGKLFDSX7:1:1105:6741:16517	267047	267465	-	+
A00742:705:HGKLFDSX7:1:1105:4010:18615	267214	266811	+	-
A00742:705:HGKLFDSX7:1:1105:29948:18912	264089	265499	-	+
A00742:705:HGKLFDSX7:1:1105:14353:19241	298881	300124	-	+
A00742:705:HGKLFDSX7:1:1105:32380:20556	274377	276185	-	+
A00742:705:HGKLFDSX7:1:1105:16052:20932	298881	300124	-	+
A00742:705:HGKLFDSX7:1:1105:13666:21057	255008	256408	-	+
A00742:705:HGKLFDSX7:1:1105:12527:23750	76140	72835	+	-
A00742:705:HGKLFDSX7:1:1105:10447:23782	73490	65676	+	-
A00742:705:HGKLFDSX7:1:1105:20943:23797	43940	40892	+	-
A00742:705:HGKLFDSX7:1:1105:30843:25410	48988	261161	-	-
A00742:705:HGKLFDSX7:1:1105:25337:25708	265290	264071	+	-
A00742:705:HGKLFDSX7:1:1105:25527:25942	248825	250111	-	+
A00742:705:HGKLFDSX7:1:1105:31566:26287	110455	53842	+	+
A00742:705:HGKLFDSX7:1:1105:17490:26741	1891	2028	-	+
A00742:705:HGKLFDSX7:1:1105:18078:27696	73502	65684	+	-
A00742:705:HGKLFDSX7:1:1105:23791:28009	267054	266631	+	-
A00742:705:HGKLFDSX7:1:1105:23791:28917	267054	266631	+	-
A00742:705:HGKLFDSX7:1:1105:23746:29058	267054	266631	+	-
A00742:705:HGKLFDSX7:1:1105:29342:29543	356006	356125	-	+
A00742:705:HGKLFDSX7:1:1105:29469:29543	356006	356125	-	+
A00742:705:HGKLFDSX7:1:1105:11388:30389	69041	69607	-	+
A00742:705:HGKLFDSX7:1:1105:10954:30389	265391	50814	+	+
A00742:705:HGKLFDSX7:1:1105:29577:31516	294510	294892	-	+
A00742:705:HGKLFDSX7:1:1105:29722:31516	294510	294892	-	+
A00742:705:HGKLFDSX7:1:1105:3586:32158	77811	75747	+	-
A00742:705:HGKLFDSX7:1:1105:4246:32863	198	367742	-	+
A00742:705:HGKLFDSX7:1:1105:2899:33160	77811	75747	+	-
A00742:705:HGKLFDSX7:1:1105:2691:33207	77811	75747	+	-
A00742:705:HGKLFDSX7:1:1105:11297:33927	266911	267011	-	+
A00742:705:HGKLFDSX7:1:1105:8513:34178	74755	69355	+	-
A00742:705:HGKLFDSX7:1:1105:8495:34240	74755	69355	+	-
A00742:705:HGKLFDSX7:1:1105:2835:34961	265242	264038	+	-
A00742:705:HGKLFDSX7:1:1105:26521:36871	172639	175714	-	+
A00742:705:HGKLFDSX7:1:1105:2184:36902	298824	298256	+	-
A00742:705:HGKLFDSX7:1:1106:1226:1423	177324	172527	+	+
A00742:705:HGKLFDSX7:1:1106:16125:1861	265187	266603	-	+
A00742:705:HGKLFDSX7:1:1106:2121:2315	298824	298256	+	-
A00742:705:HGKLFDSX7:1:1106:3025:2566	255719	256552	-	+
A00742:705:HGKLFDSX7:1:1106:9281:2910	124455	126142	-	+
A00742:705:HGKLFDSX7:1:1106:2908:3991	69475	68973	+	-
A00742:705:HGKLFDSX7:1:1106:29161:5212	180927	181921	-	+
A00742:705:HGKLFDSX7:1:1106:15411:5979	195817	1633	-	+
A00742:705:HGKLFDSX7:1:1106:3667:7905	187521	188555	-	+
A00742:705:HGKLFDSX7:1:1106:12726:7905	264069	265312	-	+
A00742:705:HGKLFDSX7:1:1106:28004:9972	73428	65798	+	-
A00742:705:HGKLFDSX7:1:1106:27362:10708	73428	65798	+	-
A00742:705:HGKLFDSX7:1:1106:27190:10880	73428	65798	+	-
A00742:705:HGKLFDSX7:1:1106:2347:11099	73071	71702	+	-
A00742:705:HGKLFDSX7:1:1106:3369:11115	31290	271401	-	-
A00742:705:HGKLFDSX7:1:1106:2248:11146	73071	71702	+	-
A00742:705:HGKLFDSX7:1:1106:3143:11788	255532	256127	-	+
A00742:705:HGKLFDSX7:1:1106:5339:12931	31290	271401	-	-
A00742:705:HGKLFDSX7:1:1106:7925:13683	266253	266921	-	+
A00742:705:HGKLFDSX7:1:1106:12798:13698	69407	68739	+	-
A00742:705:HGKLFDSX7:1:1106:17092:13964	273884	281022	-	+
A00742:705:HGKLFDSX7:1:1106:14416:14090	46026	46153	-	+
A00742:705:HGKLFDSX7:1:1106:14362:14121	46026	46153	-	+
A00742:705:HGKLFDSX7:1:1106:30563:16157	351482	350486	+	-
A00742:705:HGKLFDSX7:1:1106:20862:16391	73309	65751	+	-
A00742:705:HGKLFDSX7:1:1106:29975:16861	73576	66046	+	-
A00742:705:HGKLFDSX7:1:1106:14154:18270	360903	69464	+	+
A00742:705:HGKLFDSX7:1:1106:25744:18490	74368	74147	+	-
A00742:705:HGKLFDSX7:1:1106:25455:18991	4110	2192	+	-
A00742:705:HGKLFDSX7:1:1106:24542:19288	72701	80002	-	+
A00742:705:HGKLFDSX7:1:1106:23366:19351	68997	69550	-	+
A00742:705:HGKLFDSX7:1:1106:21730:19460	197730	195783	+	-
A00742:705:HGKLFDSX7:1:1106:10610:21966	37622	33411	+	-
A00742:705:HGKLFDSX7:1:1106:3025:22357	135424	136519	-	+
A00742:705:HGKLFDSX7:1:1106:14570:23375	265367	264248	+	-
A00742:705:HGKLFDSX7:1:1106:2935:23578	135424	136519	-	+
A00742:705:HGKLFDSX7:1:1106:30255:23735	198265	196461	+	-
A00742:705:HGKLFDSX7:1:1106:28917:24392	198265	196461	+	-
A00742:705:HGKLFDSX7:1:1106:29215:24878	4068	2264	+	-
A00742:705:HGKLFDSX7:1:1106:18801:25441	42780	45019	-	+
A00742:705:HGKLFDSX7:1:1106:1723:25520	180372	180413	-	+
A00742:705:HGKLFDSX7:1:1106:21025:26193	76104	82692	-	+
A00742:705:HGKLFDSX7:1:1106:3866:26224	43608	46366	-	+
A00742:705:HGKLFDSX7:1:1106:2672:27195	267325	266995	+	-
A00742:705:HGKLFDSX7:1:1106:16468:29074	73387	65700	+	-
A00742:705:HGKLFDSX7:1:1106:16541:29575	73387	65700	+	-
A00742:705:HGKLFDSX7:1:1106:12536:32565	194668	196963	-	+
A00742:705:HGKLFDSX7:1:1106:18991:33630	68830	69422	-	+
A00742:705:HGKLFDSX7:1:1106:1624:33739	281939	281336	+	-
A00742:705:HGKLFDSX7:1:1106:11514:33771	107965	109149	-	+
A00742:705:HGKLFDSX7:1:1106:4227:34084	42642	180467	-	-
A00742:705:HGKLFDSX7:1:1106:8422:35055	51030	266535	+	+
A00742:705:HGKLFDSX7:1:1106:1190:35744	165448	164600	+	-
A00742:705:HGKLFDSX7:1:1107:19786:2347	68749	69486	-	+
A00742:705:HGKLFDSX7:1:1107:19849:2581	68749	69486	-	+
A00742:705:HGKLFDSX7:1:1107:7365:3067	6369	197453	+	-
A00742:705:HGKLFDSX7:1:1107:27236:3098	356102	355844	+	-
A00742:705:HGKLFDSX7:1:1107:18602:3615	81408	81205	+	-
A00742:705:HGKLFDSX7:1:1107:15474:5650	332499	265958	+	-
A00742:705:HGKLFDSX7:1:1107:22055:8093	266710	267229	-	+
A00742:705:HGKLFDSX7:1:1107:24478:9189	100611	98745	+	-
A00742:705:HGKLFDSX7:1:1107:24578:9893	100611	98745	+	-
A00742:705:HGKLFDSX7:1:1107:15917:13369	137844	138895	-	+
A00742:705:HGKLFDSX7:1:1107:25129:14606	255245	256454	-	+
A00742:705:HGKLFDSX7:1:1107:16052:16141	188707	188539	+	-
A00742:705:HGKLFDSX7:1:1107:4526:16626	180414	180272	+	-
A00742:705:HGKLFDSX7:1:1107:3812:18051	367640	194409	+	-
A00742:705:HGKLFDSX7:1:1107:13422:20415	152597	150309	+	-
A00742:705:HGKLFDSX7:1:1107:10493:20791	277350	275457	+	-
A00742:705:HGKLFDSX7:1:1107:28809:20885	367355	39	+	-
A00742:705:HGKLFDSX7:1:1107:23665:21934	2815	198146	-	+
A00742:705:HGKLFDSX7:1:1107:12563:22216	265409	50619	+	+
A00742:705:HGKLFDSX7:1:1107:24831:23703	86621	87376	-	+
A00742:705:HGKLFDSX7:1:1107:24080:24064	22366	23294	-	+
A00742:705:HGKLFDSX7:1:1107:9815:25128	115574	115183	+	-
A00742:705:HGKLFDSX7:1:1107:12120:27461	69523	69038	+	-
A00742:705:HGKLFDSX7:1:1107:12500:27649	69523	69038	+	-
A00742:705:HGKLFDSX7:1:1107:6271:27853	41658	322285	+	+
A00742:705:HGKLFDSX7:1:1107:23149:29747	76027	77406	-	+
A00742:705:HGKLFDSX7:1:1107:16414:33426	231308	304362	+	-
A00742:705:HGKLFDSX7:1:1107:22408:35603	68903	69571	-	+
A00742:705:HGKLFDSX7:1:1107:22978:35931	68903	69571	-	+
A00742:705:HGKLFDSX7:1:1107:22336:36448	256245	254951	+	-
A00742:705:HGKLFDSX7:1:1107:22309:36526	256245	254951	+	-
A00742:705:HGKLFDSX7:1:1107:22580:36714	256245	30569	+	+
A00742:705:HGKLFDSX7:1:1107:23963:36761	256245	30569	+	+
A00742:705:HGKLFDSX7:1:1108:3992:1016	196084	144464	+	-
A00742:705:HGKLFDSX7:1:1108:20817:1564	266402	265249	+	-
A00742:705:HGKLFDSX7:1:1108:18114:1986	360998	69277	+	+
A00742:705:HGKLFDSX7:1:1108:23113:4319	184194	181486	+	-
A00742:705:HGKLFDSX7:1:1108:24578:4758	184194	181486	+	-
A00742:705:HGKLFDSX7:1:1108:7238:6668	71536	69131	+	-
A00742:705:HGKLFDSX7:1:1108:17761:7012	24635	23218	+	-
A00742:705:HGKLFDSX7:1:1108:10203:8296	1905	198377	-	+
A00742:705:HGKLFDSX7:1:1108:3558:8531	154400	155121	-	+
A00742:705:HGKLFDSX7:1:1108:7970:9157	151654	152456	-	+
A00742:705:HGKLFDSX7:1:1108:29903:9157	68676	69141	-	+
A00742:705:HGKLFDSX7:1:1108:3631:9189	198348	1934	+	-
A00742:705:HGKLFDSX7:1:1108:16929:9424	12729	13177	-	+
A00742:705:HGKLFDSX7:1:1108:21242:10097	229547	229247	+	-
A00742:705:HGKLFDSX7:1:1108:2672:10598	172	197827	-	+
A00742:705:HGKLFDSX7:1:1108:31195:10676	269194	53042	+	+
A00742:705:HGKLFDSX7:1:1108:21811:11146	196598	2535	-	+
A00742:705:HGKLFDSX7:1:1108:13955:12665	66051	73517	-	+
A00742:705:HGKLFDSX7:1:1108:31494:12696	269194	53042	+	+
A00742:705:HGKLFDSX7:1:1108:18647:13683	69423	70985	-	+
A00742:705:HGKLFDSX7:1:1108:7310:13745	198171	197673	+	-
A00742:705:HGKLFDSX7:1:1108:10113:13933	254955	256357	-	+
A00742:705:HGKLFDSX7:1:1108:24252:13964	42200	44195	-	+
A00742:705:HGKLFDSX7:1:1108:9760:15013	76501	77836	-	+
A00742:705:HGKLFDSX7:1:1108:11704:15311	264082	265109	-	+
A00742:705:HGKLFDSX7:1:1108:3613:17206	367721	194514	+	-
A00742:705:HGKLFDSX7:1:1108:24650:17253	67191	269562	-	+
A00742:705:HGKLFDSX7:1:1108:11171:17613	348324	348968	-	-
A00742:705:HGKLFDSX7:1:1108:7392:18208	68825	69519	-	+
A00742:705:HGKLFDSX7:1:1108:23167:18286	73371	65833	+	-
A00742:705:HGKLFDSX7:1:1108:22101:18630	73371	65833	+	-
A00742:705:HGKLFDSX7:1:1108:26313:20541	67191	269562	-	+
A00742:705:HGKLFDSX7:1:1108:19063:21324	33638	33408	+	-
A00742:705:HGKLFDSX7:1:1108:5448:22576	47030	321891	+	+
A00742:705:HGKLFDSX7:1:1108:30346:22608	101349	103450	-	+
A00742:705:HGKLFDSX7:1:1108:15781:23187	277059	278059	-	+
A00742:705:HGKLFDSX7:1:1108:5593:23202	47030	321891	+	+
A00742:705:HGKLFDSX7:1:1108:22444:23610	256449	30665	+	+
A00742:705:HGKLFDSX7:1:1108:18123:25958	306941	288711	+	-
A00742:705:HGKLFDSX7:1:1108:18719:26553	69254	68650	+	-
A00742:705:HGKLFDSX7:1:1108:14073:28401	274843	275491	-	+
A00742:705:HGKLFDSX7:1:1108:13919:28447	274843	275491	-	+
A00742:705:HGKLFDSX7:1:1108:14000:28588	274843	275491	-	+
A00742:705:HGKLFDSX7:1:1108:7084:28604	135445	138848	-	+
A00742:705:HGKLFDSX7:1:1108:8693:29951	135445	138848	-	+
A00742:705:HGKLFDSX7:1:1108:22055:32111	159191	159174	+	-
A00742:705:HGKLFDSX7:1:1108:10122:32299	171704	171109	+	-
A00742:705:HGKLFDSX7:1:1108:25364:32424	159191	159174	+	-
A00742:705:HGKLFDSX7:1:1108:30391:32831	73510	67677	+	-
A00742:705:HGKLFDSX7:1:1108:31891:32863	18242	17875	+	-
A00742:705:HGKLFDSX7:1:1108:31882:33317	50137	219173	+	+
