Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1151:23050:30295	367700	197	+	-
A00742:705:HGKLFDSX7:1:1151:22851:30420	367700	197	+	-
A00742:705:HGKLFDSX7:1:1151:26377:31861	194333	367486	-	+
A00742:705:HGKLFDSX7:1:1152:3920:15139	367539	194306	+	-
A00742:705:HGKLFDSX7:1:1152:5701:26334	367307	194224	+	-
A00742:705:HGKLFDSX7:1:1153:17779:12962	209	367763	-	+
A00742:705:HGKLFDSX7:1:1154:11180:14152	156	367691	-	+
A00742:705:HGKLFDSX7:1:1155:15790:4820	223	367764	-	+
A00742:705:HGKLFDSX7:1:1155:24849:32002	304404	231406	-	+
A00742:705:HGKLFDSX7:1:1155:29125:34209	139102	140624	-	+
A00742:705:HGKLFDSX7:1:1156:29152:36041	194432	367629	-	+
A00742:705:HGKLFDSX7:1:1157:8992:1564	294776	296925	-	-
A00742:705:HGKLFDSX7:1:1158:9643:18912	66830	269844	+	-
A00742:705:HGKLFDSX7:1:1158:28546:26381	112	367590	-	+
A00742:705:HGKLFDSX7:1:1158:27923:26960	112	367590	-	+
A00742:705:HGKLFDSX7:1:1159:19651:5494	367713	194358	+	-
A00742:705:HGKLFDSX7:1:1159:18647:14121	367709	214	+	-
A00742:705:HGKLFDSX7:1:1160:22770:19507	231441	304370	+	-
A00742:705:HGKLFDSX7:1:1160:22959:19711	231441	304370	+	-
A00742:705:HGKLFDSX7:1:1160:24216:35133	194341	367479	-	+
A00742:705:HGKLFDSX7:1:1161:4444:1579	367732	326	+	-
A00742:705:HGKLFDSX7:1:1161:5113:2300	367732	326	+	-
A00742:705:HGKLFDSX7:1:1161:21658:19523	297	367530	-	+
A00742:705:HGKLFDSX7:1:1161:11894:31454	79904	261589	+	+
A00742:705:HGKLFDSX7:1:1162:2763:17425	367581	194313	+	-
A00742:705:HGKLFDSX7:1:1162:27995:33818	367677	194598	+	-
A00742:705:HGKLFDSX7:1:1163:27398:2347	367495	9	+	-
A00742:705:HGKLFDSX7:1:1163:6931:18818	269740	66754	-	+
A00742:705:HGKLFDSX7:1:1164:19271:30953	156348	252009	-	-
A00742:705:HGKLFDSX7:1:1165:16803:7545	367712	167	+	-
A00742:705:HGKLFDSX7:1:1166:2139:6981	239052	131346	-	-
A00742:705:HGKLFDSX7:1:1166:17363:12085	259	367751	-	+
A00742:705:HGKLFDSX7:1:1166:10095:14591	340656	108219	+	+
A00742:705:HGKLFDSX7:1:1167:16179:7498	67	367664	-	+
A00742:705:HGKLFDSX7:1:1168:13747:15374	58606	254700	+	+
A00742:705:HGKLFDSX7:1:1168:32796:15640	173	367745	-	+
A00742:705:HGKLFDSX7:1:1169:25292:7999	108391	340726	+	+
A00742:705:HGKLFDSX7:1:1169:3947:13620	48927	247478	+	+
A00742:705:HGKLFDSX7:1:1169:13747:35289	118095	229174	+	+
A00742:705:HGKLFDSX7:1:1170:18014:3818	367589	95	+	-
A00742:705:HGKLFDSX7:1:1170:13160:29387	194256	367377	-	+
A00742:705:HGKLFDSX7:1:1170:25138:30561	63986	228862	-	-
A00742:705:HGKLFDSX7:1:1170:6822:32597	49792	49458	-	-
A00742:705:HGKLFDSX7:1:1170:16938:33301	367726	280	+	-
A00742:705:HGKLFDSX7:1:1170:23619:34632	63986	228862	-	-
A00742:705:HGKLFDSX7:1:1171:32235:2456	51	367438	-	+
A00742:705:HGKLFDSX7:1:1171:31295:9627	367612	194262	+	-
A00742:705:HGKLFDSX7:1:1171:18801:14544	43448	285501	+	+
A00742:705:HGKLFDSX7:1:1172:23439:30467	63840	228919	-	-
A00742:705:HGKLFDSX7:1:1173:27670:13338	367477	47	+	-
A00742:705:HGKLFDSX7:1:1174:31855:8124	367710	194472	+	-
A00742:705:HGKLFDSX7:1:1174:17653:19601	460	367703	-	+
A00742:705:HGKLFDSX7:1:1174:16604:19695	194326	367527	-	+
A00742:705:HGKLFDSX7:1:1174:14082:21245	340801	108313	+	+
A00742:705:HGKLFDSX7:1:1174:23719:24846	32	367448	-	+
A00742:705:HGKLFDSX7:1:1174:23692:24893	194229	367448	-	+
A00742:705:HGKLFDSX7:1:1174:2627:25488	194242	367591	-	+
A00742:705:HGKLFDSX7:1:1174:4770:36025	367572	194248	+	-
A00742:705:HGKLFDSX7:1:1175:15519:23484	94	367486	-	+
A00742:705:HGKLFDSX7:1:1176:7943:30499	194298	367393	-	+
A00742:705:HGKLFDSX7:1:1177:15329:20337	3	367490	-	+
A00742:705:HGKLFDSX7:1:1177:27218:26866	194478	367746	-	+
A00742:705:HGKLFDSX7:1:1201:29306:14043	156	367640	-	+
A00742:705:HGKLFDSX7:1:1202:32687:14450	367721	256	+	-
A00742:705:HGKLFDSX7:1:1202:2618:23688	367687	194323	+	-
A00742:705:HGKLFDSX7:1:1202:1805:24095	367687	194323	+	-
A00742:705:HGKLFDSX7:1:1204:5095:2675	367666	373	+	-
A00742:705:HGKLFDSX7:1:1204:29487:7529	106	367506	-	+
A00742:705:HGKLFDSX7:1:1204:29197:7780	194303	367506	-	+
A00742:705:HGKLFDSX7:1:1204:8052:23171	231468	304644	+	-
A00742:705:HGKLFDSX7:1:1204:8106:23202	231468	304644	+	-
A00742:705:HGKLFDSX7:1:1204:8015:23296	231468	304644	+	-
A00742:705:HGKLFDSX7:1:1204:23421:36448	340644	108438	+	+
A00742:705:HGKLFDSX7:1:1206:10800:15718	241	367713	-	+
A00742:705:HGKLFDSX7:1:1206:17381:35446	367619	14	+	-
A00742:705:HGKLFDSX7:1:1207:21585:10347	231222	304303	+	-
A00742:705:HGKLFDSX7:1:1208:13060:10676	352483	74310	+	-
A00742:705:HGKLFDSX7:1:1208:30752:15358	160387	155824	+	+
A00742:705:HGKLFDSX7:1:1208:32344:15984	160387	155824	+	+
A00742:705:HGKLFDSX7:1:1208:26476:17378	75329	74939	+	+
A00742:705:HGKLFDSX7:1:1208:17418:26209	367574	93	+	-
A00742:705:HGKLFDSX7:1:1208:17318:28698	367574	194290	+	-
A00742:705:HGKLFDSX7:1:1209:16052:4617	367629	153	+	-
A00742:705:HGKLFDSX7:1:1209:9498:7075	334455	333464	-	+
A00742:705:HGKLFDSX7:1:1209:9670:8938	334455	333464	-	+
A00742:705:HGKLFDSX7:1:1210:17273:10050	367332	194316	+	-
A00742:705:HGKLFDSX7:1:1210:17481:25316	367491	194211	+	-
A00742:705:HGKLFDSX7:1:1211:15989:5321	269346	67106	+	-
A00742:705:HGKLFDSX7:1:1211:11903:6198	187	367604	-	+
A00742:705:HGKLFDSX7:1:1211:24108:10081	194414	367655	-	+
A00742:705:HGKLFDSX7:1:1211:8766:10911	217	367720	-	+
A00742:705:HGKLFDSX7:1:1212:29740:5494	345366	202955	-	+
A00742:705:HGKLFDSX7:1:1212:31837:17174	136	367755	-	+
A00742:705:HGKLFDSX7:1:1214:7066:20838	367613	77	+	-
A00742:705:HGKLFDSX7:1:1215:18665:1908	367684	194273	+	-
A00742:705:HGKLFDSX7:1:1215:11505:6073	169	367661	-	+
A00742:705:HGKLFDSX7:1:1215:19895:22044	367758	346	+	-
A00742:705:HGKLFDSX7:1:1215:18973:36417	194462	367757	-	+
A00742:705:HGKLFDSX7:1:1215:18954:36417	194462	367757	-	+
A00742:705:HGKLFDSX7:1:1217:29731:23516	367561	194273	+	-
A00742:705:HGKLFDSX7:1:1217:13187:33254	148	367746	-	+
A00742:705:HGKLFDSX7:1:1218:3296:21825	367638	194304	+	-
A00742:705:HGKLFDSX7:1:1219:24451:10144	71	367679	-	+
A00742:705:HGKLFDSX7:1:1219:14244:12383	228956	63769	-	-
A00742:705:HGKLFDSX7:1:1219:23954:19366	32	367559	-	+
A00742:705:HGKLFDSX7:1:1220:23131:32127	367590	76	+	-
A00742:705:HGKLFDSX7:1:1221:32362:4272	108356	340825	+	+
A00742:705:HGKLFDSX7:1:1221:30382:8359	269512	67097	+	-
A00742:705:HGKLFDSX7:1:1221:22679:36260	194598	367750	-	+
A00742:705:HGKLFDSX7:1:1222:19271:22153	194412	367538	-	+
A00742:705:HGKLFDSX7:1:1222:22489:24408	289015	285034	-	+
A00742:705:HGKLFDSX7:1:1223:6036:5212	367621	47	+	-
A00742:705:HGKLFDSX7:1:1223:32127:20275	367716	194433	+	-
A00742:705:HGKLFDSX7:1:1223:3215:35243	120	367708	-	+
A00742:705:HGKLFDSX7:1:1223:3369:36229	120	367708	-	+
A00742:705:HGKLFDSX7:1:1223:2917:36292	120	367708	-	+
A00742:705:HGKLFDSX7:1:1224:19334:8735	194483	367721	-	+
A00742:705:HGKLFDSX7:1:1224:8495:24533	367491	194217	+	-
A00742:705:HGKLFDSX7:1:1224:8205:26068	367491	194217	+	-
A00742:705:HGKLFDSX7:1:1224:16649:32205	135062	258404	+	-
A00742:705:HGKLFDSX7:1:1225:2365:2268	331668	271057	+	-
A00742:705:HGKLFDSX7:1:1225:7401:11678	67163	269432	-	+
A00742:705:HGKLFDSX7:1:1225:21893:36245	194198	367497	-	+
A00742:705:HGKLFDSX7:1:1226:18222:8782	194293	367744	-	+
A00742:705:HGKLFDSX7:1:1226:8305:25457	367685	85	+	-
A00742:705:HGKLFDSX7:1:1226:16920:32831	194240	367478	-	+
A00742:705:HGKLFDSX7:1:1227:7681:5588	108447	104812	+	-
A00742:705:HGKLFDSX7:1:1227:31358:6292	367261	194243	+	-
A00742:705:HGKLFDSX7:1:1227:21495:13072	194329	367720	-	+
A00742:705:HGKLFDSX7:1:1227:21151:13573	194329	367720	-	+
A00742:705:HGKLFDSX7:1:1227:17734:24596	65103	187769	+	+
A00742:705:HGKLFDSX7:1:1227:15555:25833	194445	367594	-	+
A00742:705:HGKLFDSX7:1:1228:19054:21778	194229	367608	-	+
A00742:705:HGKLFDSX7:1:1228:5403:34773	367577	194206	+	-
A00742:705:HGKLFDSX7:1:1229:25283:17566	194397	367694	-	+
A00742:705:HGKLFDSX7:1:1230:21450:13432	194263	367673	-	+
A00742:705:HGKLFDSX7:1:1231:14425:30201	367559	115	+	-
A00742:705:HGKLFDSX7:1:1232:1877:1204	367580	194252	+	-
A00742:705:HGKLFDSX7:1:1232:6180:8124	229039	63807	-	-
A00742:705:HGKLFDSX7:1:1232:7319:10316	367510	194242	+	-
A00742:705:HGKLFDSX7:1:1232:28980:14325	367610	194222	+	-
A00742:705:HGKLFDSX7:1:1233:29875:3255	231186	304199	+	-
A00742:705:HGKLFDSX7:1:1233:1389:12446	258294	135065	-	+
A00742:705:HGKLFDSX7:1:1233:3115:18599	367744	328	+	-
A00742:705:HGKLFDSX7:1:1234:24053:8891	367604	194283	+	-
A00742:705:HGKLFDSX7:1:1234:10818:28087	134684	345181	+	-
A00742:705:HGKLFDSX7:1:1235:18783:8656	367607	60	+	-
A00742:705:HGKLFDSX7:1:1235:24153:14888	228933	63755	-	-
A00742:705:HGKLFDSX7:1:1235:29604:32002	67394	269528	-	+
A00742:705:HGKLFDSX7:1:1236:14208:18740	367704	194458	+	-
A00742:705:HGKLFDSX7:1:1236:32027:27649	231443	304652	+	-
A00742:705:HGKLFDSX7:1:1236:16107:30076	194199	367591	-	+
A00742:705:HGKLFDSX7:1:1237:17445:16579	171117	173712	-	+
A00742:705:HGKLFDSX7:1:1237:17427:16611	171117	173712	-	+
A00742:705:HGKLFDSX7:1:1237:9263:35102	114327	27128	+	+
A00742:705:HGKLFDSX7:1:1238:4942:20760	265979	49410	-	-
A00742:705:HGKLFDSX7:1:1239:8648:14653	367528	59	+	-
A00742:705:HGKLFDSX7:1:1239:25310:15233	194455	367731	-	+
A00742:705:HGKLFDSX7:1:1239:1018:19664	200589	353687	-	-
A00742:705:HGKLFDSX7:1:1239:4526:26490	367559	194307	+	-
A00742:705:HGKLFDSX7:1:1240:18891:22498	367717	194385	+	-
A00742:705:HGKLFDSX7:1:1240:19126:23218	367717	194385	+	-
A00742:705:HGKLFDSX7:1:1240:20745:24862	115	367505	-	+
A00742:705:HGKLFDSX7:1:1240:1072:29810	108405	340729	+	+
A00742:705:HGKLFDSX7:1:1240:11812:30123	367467	194274	+	-
A00742:705:HGKLFDSX7:1:1240:5213:34350	30713	255168	-	-
A00742:705:HGKLFDSX7:1:1240:5963:34648	30713	255168	-	-
A00742:705:HGKLFDSX7:1:1242:8639:9251	367330	194303	+	-
A00742:705:HGKLFDSX7:1:1242:2962:10066	137	367744	-	+
A00742:705:HGKLFDSX7:1:1242:3956:13573	156235	252340	-	-
A00742:705:HGKLFDSX7:1:1242:3549:13651	156235	252340	-	-
A00742:705:HGKLFDSX7:1:1242:15402:29011	367735	136	+	-
A00742:705:HGKLFDSX7:1:1242:32570:29465	194211	367496	-	+
A00742:705:HGKLFDSX7:1:1242:13666:32988	367735	136	+	-
A00742:705:HGKLFDSX7:1:1243:11858:2174	269427	67054	+	-
A00742:705:HGKLFDSX7:1:1244:18105:5760	367658	152	+	-
A00742:705:HGKLFDSX7:1:1244:17815:6136	367658	194349	+	-
A00742:705:HGKLFDSX7:1:1244:3974:7717	367589	194235	+	-
A00742:705:HGKLFDSX7:1:1244:4237:9017	367589	194235	+	-
A00742:705:HGKLFDSX7:1:1244:25509:17049	367492	194310	+	-
A00742:705:HGKLFDSX7:1:1244:14199:22576	98	367520	-	+
A00742:705:HGKLFDSX7:1:1244:32606:29496	194287	367562	-	+
A00742:705:HGKLFDSX7:1:1245:14660:22467	367626	25	+	-
A00742:705:HGKLFDSX7:1:1245:6506:23093	367614	112	+	-
A00742:705:HGKLFDSX7:1:1245:6126:23594	367614	112	+	-
A00742:705:HGKLFDSX7:1:1246:11044:13479	231205	304187	+	-
A00742:705:HGKLFDSX7:1:1246:10113:15530	231205	304187	+	-
A00742:705:HGKLFDSX7:1:1246:31051:34569	367659	285	+	-
A00742:705:HGKLFDSX7:1:1246:16016:35618	269426	67179	+	-
A00742:705:HGKLFDSX7:1:1247:2374:5040	106	367506	-	+
A00742:705:HGKLFDSX7:1:1247:2193:5321	106	367506	-	+
A00742:705:HGKLFDSX7:1:1247:2654:21934	265849	49457	-	-
A00742:705:HGKLFDSX7:1:1247:14561:24737	135065	257428	-	+
A00742:705:HGKLFDSX7:1:1248:4833:13495	242319	243526	-	+
A00742:705:HGKLFDSX7:1:1248:25572:22388	194369	367627	-	+
A00742:705:HGKLFDSX7:1:1250:1325:21981	367506	24	+	-
A00742:705:HGKLFDSX7:1:1250:21296:31015	367666	194570	+	-
A00742:705:HGKLFDSX7:1:1251:14127:22451	367461	36	+	-
A00742:705:HGKLFDSX7:1:1251:17607:23844	340634	108468	+	+
A00742:705:HGKLFDSX7:1:1251:13937:34585	266152	49437	-	-
A00742:705:HGKLFDSX7:1:1252:3884:19241	269551	67110	+	-
A00742:705:HGKLFDSX7:1:1253:18114:6558	266026	49332	-	-
A00742:705:HGKLFDSX7:1:1253:31358:17816	108156	340799	+	+
A00742:705:HGKLFDSX7:1:1253:28890:25191	194343	367627	-	+
A00742:705:HGKLFDSX7:1:1254:16342:2174	266082	49395	-	-
A00742:705:HGKLFDSX7:1:1254:31693:6809	194282	367629	-	+
A00742:705:HGKLFDSX7:1:1254:18710:9345	346582	198224	-	+
A00742:705:HGKLFDSX7:1:1254:12373:13495	367706	194236	+	-
A00742:705:HGKLFDSX7:1:1254:8630:13526	60	367596	-	+
A00742:705:HGKLFDSX7:1:1254:22227:13777	367740	318	+	-
A00742:705:HGKLFDSX7:1:1254:1407:18270	64057	228893	-	-
A00742:705:HGKLFDSX7:1:1254:32072:21590	367448	194253	+	-
A00742:705:HGKLFDSX7:1:1254:31837:25254	367448	194253	+	-
A00742:705:HGKLFDSX7:1:1255:6605:6073	76	367640	-	+
A00742:705:HGKLFDSX7:1:1255:10429:10347	240331	186397	+	-
A00742:705:HGKLFDSX7:1:1255:17607:11224	367684	126	+	-
A00742:705:HGKLFDSX7:1:1257:3441:16188	367593	236	+	-
A00742:705:HGKLFDSX7:1:1257:9643:20447	269557	67185	+	-
A00742:705:HGKLFDSX7:1:1257:10429:30389	194306	367512	-	+
A00742:705:HGKLFDSX7:1:1257:10167:30530	109	367512	-	+
A00742:705:HGKLFDSX7:1:1257:16495:32784	202749	203701	-	+
A00742:705:HGKLFDSX7:1:1258:30581:26240	49386	266012	-	-
A00742:705:HGKLFDSX7:1:1258:32353:29872	33762	26363	-	+
A00742:705:HGKLFDSX7:1:1259:31647:3161	367365	17	+	-
A00742:705:HGKLFDSX7:1:1259:31855:22247	49351	266080	-	-
A00742:705:HGKLFDSX7:1:1260:21739:7357	194411	367683	-	+
A00742:705:HGKLFDSX7:1:1260:16694:15593	66775	269819	+	-
A00742:705:HGKLFDSX7:1:1260:11505:16031	269498	67096	+	-
A00742:705:HGKLFDSX7:1:1261:13340:2675	67120	269529	-	+
A00742:705:HGKLFDSX7:1:1261:17409:14575	252041	156453	-	-
A00742:705:HGKLFDSX7:1:1262:25464:20666	63666	229140	-	-
A00742:705:HGKLFDSX7:1:1262:21856:26600	63666	229140	-	-
A00742:705:HGKLFDSX7:1:1263:4969:33051	194498	367735	-	+
A00742:705:HGKLFDSX7:1:1264:5981:20650	66737	269853	+	-
A00742:705:HGKLFDSX7:1:1264:18087:31782	194409	367663	-	+
A00742:705:HGKLFDSX7:1:1265:19605:16157	367524	194206	+	-
A00742:705:HGKLFDSX7:1:1265:17779:18098	367524	9	+	-
A00742:705:HGKLFDSX7:1:1265:23628:21840	108390	340793	+	+
A00742:705:HGKLFDSX7:1:1265:4625:23375	194393	367756	-	+
A00742:705:HGKLFDSX7:1:1265:19488:32925	367539	89	+	-
A00742:705:HGKLFDSX7:1:1266:32325:12320	63787	229074	-	-
A00742:705:HGKLFDSX7:1:1266:22697:13119	367716	194394	+	-
A00742:705:HGKLFDSX7:1:1268:30020:10645	304362	231430	-	+
A00742:705:HGKLFDSX7:1:1269:7238:19100	269464	67035	+	-
A00742:705:HGKLFDSX7:1:1270:28818:8469	194404	367761	-	+
A00742:705:HGKLFDSX7:1:1270:19868:31078	340638	108483	+	+
A00742:705:HGKLFDSX7:1:1270:17481:32424	340638	108483	+	+
