Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1102:32814:10285	180509	180213	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1102:17562:10426	68972	69593	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1102:2998:10723	72458	72267	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1102:32931:11177	300804	300843	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:23348:12994	68892	69643	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1102:20943:14653	185642	185698	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:5122:15186	69651	69024	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1102:20835:15217	68759	69535	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:23357:15546	280688	280387	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1102:4707:17754	24154	24460	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:21224:20713	267164	266433	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:13720:23938	69548	68818	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:15691:23938	278234	277980	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1102:7898:25441	44530	43880	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1102:31964:25504	267299	266822	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:28854:26068	72298	72181	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1102:20717:26287	35797	35646	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1102:15230:27430	260491	260667	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1102:31702:28213	225804	225959	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1102:5981:28729	180475	180291	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:10068:28980	289319	290244	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1102:31675:29700	196356	196658	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1103:26756:1204	68692	69410	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:5077:3490	267852	267893	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:14226:4116	68843	69574	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:10863:4742	69552	68772	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:12301:5729	208572	208656	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:4743:7012	68657	69377	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:30156:9909	96704	95892	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:9516:9987	69621	68869	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:3540:13291	69529	68927	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:7554:13322	300743	301075	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:30472:13526	17958	18408	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1103:11107:14152	267216	266701	+	-	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1103:31521:17002	68664	69377	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:29469:18239	339727	339373	+	-	broken	1	broken	1
A00742:705:HGKLFDSX7:1:1103:3757:18364	68600	69479	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1103:23149:21637	1558	2386	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:22218:22060	153086	153896	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1103:30942:23296	78260	78934	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1103:24587:26913	266655	266830	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:24053:27398	248908	248368	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1103:29993:27727	333480	334310	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1103:15646:28181	267163	266715	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1103:19759:29136	69449	68681	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:10149:30968	174582	174457	+	-	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1103:24578:32628	69573	68940	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:15248:32784	68890	69639	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:23213:33802	107860	107447	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1103:14986:34272	75101	76005	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1103:31412:34788	267317	266960	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:20076:36605	180465	180199	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1103:21115:36620	68870	69656	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:17427:3114	266461	267429	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:14886:3380	43967	44966	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1104:30517:4335	68906	69629	-	+	complex	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:24035:4413	45325	44884	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1104:27688:5791	260813	261379	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:15754:11303	69026	69643	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:26313:11459	300610	300598	+	-	broken	49	broken	49
A00742:705:HGKLFDSX7:1:1104:11577:13620	266812	267393	-	+	full	NA	broken	54
A00742:705:HGKLFDSX7:1:1104:3314:15499	18199	18012	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:5611:15530	344952	345274	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:4065:20306	118572	118189	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:32958:20588	33722	34404	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1104:13304:21527	276464	277442	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1104:22724:22091	179850	180207	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:17128:22889	68708	69463	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1104:29613:26569	127946	127701	+	-	broken	11	partial	NA
A00742:705:HGKLFDSX7:1:1104:1940:26835	185590	185862	-	+	broken	29	broken	29
A00742:705:HGKLFDSX7:1:1104:8034:27430	68751	69598	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:6153:34413	13703	13477	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1104:30409:35211	69448	68739	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:2456:36652	267502	266983	+	-	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1105:25301:2065	266745	267369	-	+	full	NA	broken	44
A00742:705:HGKLFDSX7:1:1105:9191:5008	68855	69622	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:28284:6699	68968	69489	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:8874:7216	266627	267042	-	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1105:17978:8140	151503	150952	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1105:28266:10770	266789	267463	-	+	broken	26	broken	97
A00742:705:HGKLFDSX7:1:1105:17264:10974	68930	69618	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:27299:11099	113312	113726	-	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1105:24243:12195	320164	319611	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1105:12210:12680	351145	350931	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1105:4887:13870	267309	266668	+	-	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1105:27290:14090	68787	69587	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:11333:15483	68720	69443	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:28420:16360	69434	68756	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:4291:17065	77218	77265	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1105:8883:17597	69411	68792	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:20618:20666	32982	33639	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:15926:20776	198190	197647	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:1750:21402	266825	267316	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1105:32506:24283	180362	180487	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:22390:24643	266243	266959	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1105:29451:24752	266268	265800	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1105:7193:26569	72402	72300	+	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1105:24288:26960	69549	68815	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:25030:27806	266554	267278	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1105:18430:29935	75728	74974	+	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1105:9860:31313	68703	69286	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:11225:32393	301188	300660	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:20491:33505	255543	256362	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:19723:34084	300858	300714	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1106:31846:1000	266742	267363	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:25988:1282	72439	72355	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:29469:3458	68920	69617	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:28402:7435	68570	69499	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1106:7084:9784	33669	34188	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1106:15908:12070	267471	267134	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1106:16595:14011	68722	69530	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:6307:15358	266252	266258	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1106:15790:16376	322446	321870	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1106:27697:22874	267436	266919	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1106:20509:23046	267419	266882	+	-	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1106:6506:23062	48652	47743	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:12997:23750	17947	18215	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:11740:29058	276897	277532	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1106:5773:30311	286614	286487	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1106:29351:32565	325926	324976	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1106:3604:34663	68687	69500	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:19208:35227	47507	47900	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:20772:35556	266852	267492	-	+	full	NA	broken	58
A00742:705:HGKLFDSX7:1:1106:25229:35603	69621	69126	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:13847:1485	15618	15132	+	-	broken	21	complex	NA
A00742:705:HGKLFDSX7:1:1107:3803:4038	266653	267208	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:28736:8703	69613	68872	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:29939:9095	177558	178352	-	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1107:1334:10128	68738	69443	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:5511:12007	266896	267394	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:9688:12101	266590	267208	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:28791:15875	297538	298491	-	+	broken	5	full	NA
A00742:705:HGKLFDSX7:1:1107:32461:17315	18497	18078	+	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1107:21368:18771	309751	309068	+	-	broken	0	partial	NA
A00742:705:HGKLFDSX7:1:1107:16333:18912	267301	266667	+	-	full	NA	broken	90
A00742:705:HGKLFDSX7:1:1107:23330:19601	267232	266452	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1107:20627:21402	360439	359996	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:20518:21496	180321	180570	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1107:18864:22388	69635	68850	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:26802:24079	254858	254940	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:9046:24173	173934	174161	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1107:25952:24298	144062	143850	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1107:23384:24486	267079	266667	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1107:11614:25363	180570	180417	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1107:10511:26177	300722	301043	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:14181:26522	69535	68711	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1107:18213:27931	33491	33655	-	+	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1107:4472:28870	267213	266745	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1107:32850:29011	267677	267340	+	-	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1107:25319:29434	68786	69547	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:29062:29966	69419	68795	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:8594:33285	301008	301153	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1107:1307:34194	300714	300745	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1108:22752:1752	68815	69519	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:30147:2440	72360	72495	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:10050:4147	102949	102118	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:2636:5024	267083	266334	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1108:18295:6715	91070	90588	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1108:25654:7968	146322	146819	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1108:32886:7999	301062	300756	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:11469:8578	227851	228434	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1108:18394:8797	266831	267423	-	+	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1108:28239:13385	68862	69549	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:28420:14043	68812	69491	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:14931:15734	69394	68726	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1108:4689:16971	68808	69625	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1108:13259:18724	285820	285181	+	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1108:5900:22138	266895	267471	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1108:31891:22623	2578	2423	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1108:25654:24815	352920	352634	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:9525:25347	68702	69310	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:7771:25441	187757	187245	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1108:23891:26177	266312	267148	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1108:22399:27226	180184	180498	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1108:19506:27790	50834	49868	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:9661:29653	271554	272064	-	+	broken	11	broken	11
A00742:705:HGKLFDSX7:1:1108:20663:30671	266394	267200	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1108:19479:31814	178451	177631	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1108:29478:32315	155351	154921	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1108:17390:32518	74116	74286	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1108:6732:34475	347636	348320	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1108:8829:36417	83736	83414	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1109:26024:1532	148181	148850	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1109:29008:2190	266195	266251	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1109:17707:4539	185885	185715	+	-	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1109:26982:9173	68715	69404	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:19208:9518	365193	364615	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:29595:10379	98925	99751	-	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1109:32127:12633	284801	285738	-	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1109:25147:16266	78811	78616	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1109:23357:18114	273645	273938	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1109:19849:18646	69612	68861	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:29866:18677	68651	69274	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:27308:20854	349685	350004	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1109:10402:22482	8008	8245	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:23294:25113	69656	68848	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:7979:25363	23416	23874	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:19642:26866	152894	153248	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1109:3079:27023	196329	196331	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:30174:28260	266355	267164	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1109:17915:28917	18096	17781	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1109:21269:29058	69640	68965	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:7771:29262	267250	266648	+	-	full	NA	broken	54
A00742:705:HGKLFDSX7:1:1109:32072:29262	30411	30164	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1109:4788:32581	266805	267391	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:5719:34162	100202	100001	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:2121:35196	185760	185582	+	-	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1109:5150:35243	68911	69545	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:14290:36260	349569	349919	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1110:13783:1470	72472	72353	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:28800:2644	18121	17723	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1110:30219:3380	28054	27186	+	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1110:12319:3881	68698	69255	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1110:19605:6167	180386	180297	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:22381:7435	354073	353902	+	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1110:18557:7983	68701	69448	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1110:23737:10817	280609	280318	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1110:11388:11350	266832	267167	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:23086:13103	45735	45141	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1110:20980:13119	267021	266323	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1110:24632:15749	358137	358673	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:30816:17096	185835	185801	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:23674:17315	59567	59062	+	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1110:13015:18396	321655	321437	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1110:6849:19617	231802	232800	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1110:31656:21433	266380	267051	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1110:12445:21574	33647	34268	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:24243:24001	352876	352650	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:14000:24267	354069	354789	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1110:1678:24659	17299	17805	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1110:29984:31876	266299	267050	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1110:25084:32753	109367	108649	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:18575:34162	51852	51609	+	-	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1110:32280:34444	271576	271091	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1110:7780:36761	1068	1686	-	+	broken	8	broken	8
A00742:705:HGKLFDSX7:1:1111:18982:2268	122805	122967	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1111:12481:4413	344532	344676	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1111:16993:6684	154834	155400	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1111:32217:7498	68814	69657	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1111:18864:10551	120251	120661	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:15519:10770	80078	80873	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:17309:11115	266742	267458	-	+	broken	58	broken	97
A00742:705:HGKLFDSX7:1:1111:6940:11224	300726	300780	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1111:7500:13103	69618	68872	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1111:24053:14810	69932	69369	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1111:5132:17300	75704	75292	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:27407:18677	68906	69548	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:32045:19633	266553	267010	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:3848:24815	266711	267250	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1111:6705:25222	98980	98714	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1111:27055:26334	267300	266845	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:7193:26569	171509	172177	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1111:11433:26866	23745	24635	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1111:15673:28573	69545	68807	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:3423:29152	72566	72413	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1111:31521:31375	266969	267475	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:3061:32221	69482	68849	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:1226:35744	206320	206384	-	+	broken	28	broken	28
A00742:705:HGKLFDSX7:1:1111:22797:36276	12108	12116	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:26756:36370	69604	68823	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1111:28772:36793	267326	266964	+	-	broken	27	full	NA
A00742:705:HGKLFDSX7:1:1112:28239:3176	72333	72443	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:4887:4820	171904	171514	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1112:32081:9518	267305	266812	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:25943:9596	13219	13478	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1112:20654:12962	68816	69588	-	+	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1112:14127:13119	300953	301518	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:29830:16485	204694	205101	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:18575:17628	286980	286209	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1112:22272:18928	218790	218062	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:31241:18991	69074	69653	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1112:18078:20901	359870	360447	-	+	broken	15	full	NA
