Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1101:31656:35744	264153	265478	-	+
A00742:705:HGKLFDSX7:1:1101:9372:36636	266357	267213	-	+
A00742:705:HGKLFDSX7:1:1102:9842:1125	266357	267213	-	+
A00742:705:HGKLFDSX7:1:1102:28302:1564	43766	44409	-	+
A00742:705:HGKLFDSX7:1:1102:24695:2237	191165	189011	+	-
A00742:705:HGKLFDSX7:1:1102:7979:3223	58616	254636	+	+
A00742:705:HGKLFDSX7:1:1102:27525:3380	80975	80209	+	-
A00742:705:HGKLFDSX7:1:1102:30508:4413	68830	69603	-	+
A00742:705:HGKLFDSX7:1:1102:18511:5462	51657	51485	+	-
A00742:705:HGKLFDSX7:1:1102:20555:6370	72645	66895	+	-
A00742:705:HGKLFDSX7:1:1102:3766:6731	165228	81421	-	+
A00742:705:HGKLFDSX7:1:1102:4716:8563	68711	69493	-	+
A00742:705:HGKLFDSX7:1:1102:7753:9784	172340	173852	-	+
A00742:705:HGKLFDSX7:1:1102:22399:10003	69203	67218	+	-
A00742:705:HGKLFDSX7:1:1102:1551:10535	16932	18360	-	+
A00742:705:HGKLFDSX7:1:1102:8377:11334	23608	22424	+	-
A00742:705:HGKLFDSX7:1:1102:1642:12383	69573	68890	+	-
A00742:705:HGKLFDSX7:1:1102:13132:12587	277235	278624	-	+
A00742:705:HGKLFDSX7:1:1102:13575:12602	110311	262412	+	-
A00742:705:HGKLFDSX7:1:1102:20329:13526	138095	170657	+	-
A00742:705:HGKLFDSX7:1:1102:8015:15092	352340	350614	+	-
A00742:705:HGKLFDSX7:1:1102:11632:15374	69653	68998	+	-
A00742:705:HGKLFDSX7:1:1102:20274:15969	298423	301092	-	+
A00742:705:HGKLFDSX7:1:1102:7446:17049	333986	334508	-	+
A00742:705:HGKLFDSX7:1:1102:27190:17080	266602	267037	-	+
A00742:705:HGKLFDSX7:1:1102:1949:17268	180386	180579	-	+
A00742:705:HGKLFDSX7:1:1102:6090:17331	266937	267410	-	+
A00742:705:HGKLFDSX7:1:1102:12427:17942	69488	68970	+	-
A00742:705:HGKLFDSX7:1:1102:16631:18176	141089	141257	-	+
A00742:705:HGKLFDSX7:1:1102:3097:18192	266937	267410	-	+
A00742:705:HGKLFDSX7:1:1102:16975:18490	216185	217143	-	+
A00742:705:HGKLFDSX7:1:1102:20030:18552	195645	197109	-	+
A00742:705:HGKLFDSX7:1:1102:4345:18818	23962	22726	+	-
A00742:705:HGKLFDSX7:1:1102:32470:18959	263383	262955	+	-
A00742:705:HGKLFDSX7:1:1102:6280:19852	267228	266767	+	-
A00742:705:HGKLFDSX7:1:1102:21956:20322	127516	128072	-	+
A00742:705:HGKLFDSX7:1:1102:4598:20729	69451	68719	+	-
A00742:705:HGKLFDSX7:1:1102:5565:21026	353769	353904	-	+
A00742:705:HGKLFDSX7:1:1102:13042:21449	265319	50978	+	+
A00742:705:HGKLFDSX7:1:1102:9019:22341	224101	224858	-	+
A00742:705:HGKLFDSX7:1:1102:27073:23077	153742	156348	-	+
A00742:705:HGKLFDSX7:1:1102:4435:23140	353769	353904	-	+
A00742:705:HGKLFDSX7:1:1102:5945:24095	46994	264689	-	-
A00742:705:HGKLFDSX7:1:1102:2953:24549	342195	346715	-	+
A00742:705:HGKLFDSX7:1:1102:18774:25394	254891	256423	-	+
A00742:705:HGKLFDSX7:1:1102:17038:25426	30629	256423	+	+
A00742:705:HGKLFDSX7:1:1102:13205:25551	265816	267275	-	+
A00742:705:HGKLFDSX7:1:1102:12997:25598	265816	267275	-	+
A00742:705:HGKLFDSX7:1:1102:12979:25598	265816	267275	-	+
A00742:705:HGKLFDSX7:1:1102:25400:25817	18413	17921	+	-
A00742:705:HGKLFDSX7:1:1102:13214:25942	265816	267275	-	+
A00742:705:HGKLFDSX7:1:1102:10366:26710	265226	50963	+	+
A00742:705:HGKLFDSX7:1:1102:23656:27430	69465	68679	+	-
A00742:705:HGKLFDSX7:1:1102:7464:28260	86146	85944	+	-
A00742:705:HGKLFDSX7:1:1102:9390:29684	266824	267504	-	+
A00742:705:HGKLFDSX7:1:1102:9751:29778	266824	267504	-	+
A00742:705:HGKLFDSX7:1:1102:8015:29810	254002	255957	-	+
A00742:705:HGKLFDSX7:1:1102:17029:30483	68748	69552	-	+
A00742:705:HGKLFDSX7:1:1102:20265:30577	284897	285241	-	+
A00742:705:HGKLFDSX7:1:1102:20211:30608	284897	285241	-	+
A00742:705:HGKLFDSX7:1:1102:14154:30953	109845	109634	+	-
A00742:705:HGKLFDSX7:1:1102:12590:31845	69332	69915	-	+
A00742:705:HGKLFDSX7:1:1102:18756:32941	130903	134554	-	+
A00742:705:HGKLFDSX7:1:1102:15402:34240	262278	282415	-	+
A00742:705:HGKLFDSX7:1:1102:6506:34428	73432	65703	+	-
A00742:705:HGKLFDSX7:1:1102:5159:35415	34440	33897	+	-
A00742:705:HGKLFDSX7:1:1102:8070:36072	44	367633	-	+
A00742:705:HGKLFDSX7:1:1102:14859:36839	206383	206437	-	+
A00742:705:HGKLFDSX7:1:1102:3097:36949	196685	198388	-	+
A00742:705:HGKLFDSX7:1:1103:9218:2206	301531	298350	+	-
A00742:705:HGKLFDSX7:1:1103:9200:2362	301531	298350	+	-
A00742:705:HGKLFDSX7:1:1103:14570:2394	340112	339276	+	-
A00742:705:HGKLFDSX7:1:1103:16685:3270	257307	258132	-	+
A00742:705:HGKLFDSX7:1:1103:26359:3897	46246	43880	+	-
A00742:705:HGKLFDSX7:1:1103:31421:3897	81823	76633	+	-
A00742:705:HGKLFDSX7:1:1103:11478:6339	229838	230518	+	+
A00742:705:HGKLFDSX7:1:1103:1877:6496	128248	128119	+	-
A00742:705:HGKLFDSX7:1:1103:31729:6558	359783	355590	+	-
A00742:705:HGKLFDSX7:1:1103:9498:6699	292331	294287	-	+
A00742:705:HGKLFDSX7:1:1103:5330:8030	79846	76238	+	-
A00742:705:HGKLFDSX7:1:1103:3558:8782	317841	316951	+	-
A00742:705:HGKLFDSX7:1:1103:22905:8970	69484	68688	+	-
A00742:705:HGKLFDSX7:1:1103:22363:9064	69484	68688	+	-
A00742:705:HGKLFDSX7:1:1103:23665:9596	69381	360875	+	+
A00742:705:HGKLFDSX7:1:1103:23104:10191	69381	360875	+	+
A00742:705:HGKLFDSX7:1:1103:30915:10848	198656	194582	+	-
A00742:705:HGKLFDSX7:1:1103:5448:12587	221931	221313	+	-
A00742:705:HGKLFDSX7:1:1103:13069:14137	43981	42651	+	-
A00742:705:HGKLFDSX7:1:1103:26277:14841	73715	67702	+	-
A00742:705:HGKLFDSX7:1:1103:31575:14998	155356	154767	+	-
A00742:705:HGKLFDSX7:1:1103:8703:16845	69431	360899	+	+
A00742:705:HGKLFDSX7:1:1103:24722:17503	266325	267515	-	+
A00742:705:HGKLFDSX7:1:1103:29939:17863	76225	80092	-	+
A00742:705:HGKLFDSX7:1:1103:19623:18349	76293	79857	-	+
A00742:705:HGKLFDSX7:1:1103:25527:19179	265440	362114	+	+
A00742:705:HGKLFDSX7:1:1103:15962:20055	15709	18831	-	+
A00742:705:HGKLFDSX7:1:1103:15980:20181	15709	18831	-	+
A00742:705:HGKLFDSX7:1:1103:10384:20760	43907	44463	-	+
A00742:705:HGKLFDSX7:1:1103:20717:21277	68782	69523	-	+
A00742:705:HGKLFDSX7:1:1103:28718:21386	265345	264047	+	-
A00742:705:HGKLFDSX7:1:1103:22083:22514	265282	50967	+	+
A00742:705:HGKLFDSX7:1:1103:22128:22592	265282	50967	+	+
A00742:705:HGKLFDSX7:1:1103:31150:23719	256664	255813	+	-
A00742:705:HGKLFDSX7:1:1103:9281:24706	68866	69621	-	+
A00742:705:HGKLFDSX7:1:1103:18701:24737	50992	265371	+	+
A00742:705:HGKLFDSX7:1:1103:25346:25128	265782	268050	-	+
A00742:705:HGKLFDSX7:1:1103:3830:25723	266953	267513	-	+
A00742:705:HGKLFDSX7:1:1103:10682:25974	267503	266860	+	-
A00742:705:HGKLFDSX7:1:1103:24270:26083	265782	268050	-	+
A00742:705:HGKLFDSX7:1:1103:8449:27211	285878	285332	+	-
A00742:705:HGKLFDSX7:1:1103:4824:28103	50964	265370	+	+
A00742:705:HGKLFDSX7:1:1103:22137:28150	50782	265422	+	+
A00742:705:HGKLFDSX7:1:1103:25744:30921	267228	266421	+	-
A00742:705:HGKLFDSX7:1:1103:31882:31156	3049	198119	-	+
A00742:705:HGKLFDSX7:1:1103:29197:31234	69451	68716	+	-
A00742:705:HGKLFDSX7:1:1103:4698:31955	11923	11188	+	-
A00742:705:HGKLFDSX7:1:1103:6578:32236	2409	197659	-	+
A00742:705:HGKLFDSX7:1:1103:7762:33442	216147	217706	-	+
A00742:705:HGKLFDSX7:1:1103:27986:33833	264113	265448	-	+
A00742:705:HGKLFDSX7:1:1103:8431:34194	51005	265290	+	+
A00742:705:HGKLFDSX7:1:1103:25229:34601	184626	185857	-	+
A00742:705:HGKLFDSX7:1:1103:26006:34820	184626	185857	-	+
A00742:705:HGKLFDSX7:1:1103:14895:34835	265406	264090	+	-
A00742:705:HGKLFDSX7:1:1103:32714:35196	1379	197209	-	+
A00742:705:HGKLFDSX7:1:1103:4182:36072	350711	349057	+	-
A00742:705:HGKLFDSX7:1:1103:13250:36151	265406	264090	+	-
A00742:705:HGKLFDSX7:1:1103:11559:36479	144864	143210	+	-
A00742:705:HGKLFDSX7:1:1104:32524:1423	87861	11553	+	-
A00742:705:HGKLFDSX7:1:1104:6849:1454	323287	322800	+	-
A00742:705:HGKLFDSX7:1:1104:9408:1564	180198	180424	-	+
A00742:705:HGKLFDSX7:1:1104:13476:1846	265884	266870	-	+
A00742:705:HGKLFDSX7:1:1104:16459:1971	265210	51005	+	+
A00742:705:HGKLFDSX7:1:1104:19822:3098	51569	263353	-	-
A00742:705:HGKLFDSX7:1:1104:7410:3583	323287	322800	+	-
A00742:705:HGKLFDSX7:1:1104:3775:4272	267385	266822	+	-
A00742:705:HGKLFDSX7:1:1104:7428:4867	323287	322800	+	-
A00742:705:HGKLFDSX7:1:1104:7410:4899	323287	322800	+	-
A00742:705:HGKLFDSX7:1:1104:4797:5572	343582	343376	+	-
A00742:705:HGKLFDSX7:1:1104:14886:6324	42308	44370	-	+
A00742:705:HGKLFDSX7:1:1104:20437:6731	276399	113534	+	+
A00742:705:HGKLFDSX7:1:1104:4255:6825	267385	266822	+	-
A00742:705:HGKLFDSX7:1:1104:23457:6981	72544	72340	+	-
A00742:705:HGKLFDSX7:1:1104:26937:7435	257437	257100	+	-
A00742:705:HGKLFDSX7:1:1104:16559:8563	50842	265487	+	+
A00742:705:HGKLFDSX7:1:1104:31828:9142	349911	349479	+	-
A00742:705:HGKLFDSX7:1:1104:24795:9298	254960	256316	-	+
A00742:705:HGKLFDSX7:1:1104:23466:9502	119688	119541	+	-
A00742:705:HGKLFDSX7:1:1104:32506:10629	252824	253567	-	+
A00742:705:HGKLFDSX7:1:1104:15799:10692	264161	265487	-	+
A00742:705:HGKLFDSX7:1:1104:32443:10927	252824	253567	-	+
A00742:705:HGKLFDSX7:1:1104:4743:11584	265397	264045	+	-
A00742:705:HGKLFDSX7:1:1104:26630:11882	184050	190938	-	+
A00742:705:HGKLFDSX7:1:1104:26603:11960	3371	196075	+	-
A00742:705:HGKLFDSX7:1:1104:21956:12618	269410	67097	+	-
A00742:705:HGKLFDSX7:1:1104:2980:12821	69526	68911	+	-
A00742:705:HGKLFDSX7:1:1104:4589:13792	207640	207965	-	+
A00742:705:HGKLFDSX7:1:1104:30418:14403	57565	52652	+	-
A00742:705:HGKLFDSX7:1:1104:14760:14716	267392	266933	+	-
A00742:705:HGKLFDSX7:1:1104:26286:15702	298247	299039	-	+
A00742:705:HGKLFDSX7:1:1104:24623:16642	165520	164579	+	-
A00742:705:HGKLFDSX7:1:1104:31439:17613	68905	69390	-	+
A00742:705:HGKLFDSX7:1:1104:16703:17675	72232	72423	-	+
A00742:705:HGKLFDSX7:1:1104:5828:18975	256442	254923	+	-
A00742:705:HGKLFDSX7:1:1104:24786:19116	43681	42212	+	-
A00742:705:HGKLFDSX7:1:1104:29252:19554	67043	269355	-	+
A00742:705:HGKLFDSX7:1:1104:24370:19680	78713	77881	+	-
A00742:705:HGKLFDSX7:1:1104:8865:20071	1747	198348	-	+
A00742:705:HGKLFDSX7:1:1104:27145:20134	25024	23912	+	-
A00742:705:HGKLFDSX7:1:1104:27579:20760	25024	23912	+	-
A00742:705:HGKLFDSX7:1:1104:1570:21339	281353	278631	+	-
A00742:705:HGKLFDSX7:1:1104:29161:21652	266713	267171	-	+
A00742:705:HGKLFDSX7:1:1104:30327:22169	75744	77006	-	+
A00742:705:HGKLFDSX7:1:1104:4200:22858	335153	335516	-	+
A00742:705:HGKLFDSX7:1:1104:6732:22952	262927	263170	-	+
A00742:705:HGKLFDSX7:1:1104:2356:24518	256006	256705	-	+
A00742:705:HGKLFDSX7:1:1104:1542:24612	71606	71398	+	-
A00742:705:HGKLFDSX7:1:1104:25364:25504	189731	188512	+	-
A00742:705:HGKLFDSX7:1:1104:10990:26506	69562	68985	+	-
A00742:705:HGKLFDSX7:1:1104:12093:27477	69562	68985	+	-
A00742:705:HGKLFDSX7:1:1104:12861:27492	69562	68985	+	-
A00742:705:HGKLFDSX7:1:1104:8133:27665	265470	50915	+	+
A00742:705:HGKLFDSX7:1:1104:14633:29966	347897	347460	+	-
A00742:705:HGKLFDSX7:1:1104:21802:30921	181082	178077	+	-
A00742:705:HGKLFDSX7:1:1104:17155:31422	301243	300751	+	-
A00742:705:HGKLFDSX7:1:1104:17020:31626	301243	300751	+	-
A00742:705:HGKLFDSX7:1:1104:23574:34460	266620	267132	-	+
A00742:705:HGKLFDSX7:1:1104:3206:35321	72320	72544	-	+
A00742:705:HGKLFDSX7:1:1104:12662:36072	264079	265431	-	+
A00742:705:HGKLFDSX7:1:1104:27733:36871	136807	136977	-	+
A00742:705:HGKLFDSX7:1:1104:18276:36871	278435	279644	-	+
A00742:705:HGKLFDSX7:1:1105:19226:1157	180710	181291	-	+
A00742:705:HGKLFDSX7:1:1105:19560:2487	180710	181291	-	+
A00742:705:HGKLFDSX7:1:1105:5665:2597	115190	116800	-	+
A00742:705:HGKLFDSX7:1:1105:4508:3756	221649	220806	+	-
A00742:705:HGKLFDSX7:1:1105:21911:3803	136878	249603	-	-
A00742:705:HGKLFDSX7:1:1105:6460:5134	299912	298741	+	-
A00742:705:HGKLFDSX7:1:1105:10031:5243	324289	326091	-	+
A00742:705:HGKLFDSX7:1:1105:30246:5462	178284	183172	-	+
A00742:705:HGKLFDSX7:1:1105:24532:6558	267065	266720	+	-
A00742:705:HGKLFDSX7:1:1105:32705:10003	44263	42148	+	-
A00742:705:HGKLFDSX7:1:1105:6641:11240	294503	297943	-	+
A00742:705:HGKLFDSX7:1:1105:7238:11334	294503	297943	-	+
A00742:705:HGKLFDSX7:1:1105:3640:11616	78549	80213	-	+
A00742:705:HGKLFDSX7:1:1105:3884:12007	78549	80213	-	+
A00742:705:HGKLFDSX7:1:1105:23375:12101	322763	325271	-	+
A00742:705:HGKLFDSX7:1:1105:11189:12320	50942	265319	+	+
A00742:705:HGKLFDSX7:1:1105:15049:13463	24592	23076	+	-
A00742:705:HGKLFDSX7:1:1105:10637:13808	266958	266643	+	-
A00742:705:HGKLFDSX7:1:1105:24442:14512	69917	70382	-	+
A00742:705:HGKLFDSX7:1:1105:27769:18051	36401	145605	+	+
A00742:705:HGKLFDSX7:1:1105:30942:19038	65640	73343	-	+
A00742:705:HGKLFDSX7:1:1105:29451:19304	65640	73343	-	+
A00742:705:HGKLFDSX7:1:1105:29225:20478	185819	187913	-	+
A00742:705:HGKLFDSX7:1:1105:29017:20932	144326	145605	-	+
A00742:705:HGKLFDSX7:1:1105:6569:21668	324629	324500	+	-
A00742:705:HGKLFDSX7:1:1105:26060:22232	256138	254832	+	-
A00742:705:HGKLFDSX7:1:1105:1669:23015	267144	266323	+	-
A00742:705:HGKLFDSX7:1:1105:28067:23202	25132	23833	+	-
A00742:705:HGKLFDSX7:1:1105:30165:24424	80180	63648	+	-
A00742:705:HGKLFDSX7:1:1105:16450:24439	69469	68697	+	-
A00742:705:HGKLFDSX7:1:1105:2320:24987	159683	160344	-	+
A00742:705:HGKLFDSX7:1:1105:28348:25003	69506	68675	+	-
A00742:705:HGKLFDSX7:1:1105:11406:25473	187021	188325	-	+
A00742:705:HGKLFDSX7:1:1105:18828:25488	69469	68697	+	-
A00742:705:HGKLFDSX7:1:1105:30870:26052	264152	265365	-	+
A00742:705:HGKLFDSX7:1:1105:29957:27070	143071	144723	-	+
A00742:705:HGKLFDSX7:1:1105:2501:27962	367666	316	+	-
A00742:705:HGKLFDSX7:1:1105:2853:28667	50997	265308	+	+
A00742:705:HGKLFDSX7:1:1105:28989:29684	109891	110639	-	+
A00742:705:HGKLFDSX7:1:1105:24966:30170	187344	186843	+	-
A00742:705:HGKLFDSX7:1:1105:24912:30201	187344	186843	+	-
A00742:705:HGKLFDSX7:1:1105:12780:30514	69569	68755	+	-
A00742:705:HGKLFDSX7:1:1105:12409:30592	69569	360910	+	+
A00742:705:HGKLFDSX7:1:1105:7256:30874	23388	23779	-	+
A00742:705:HGKLFDSX7:1:1105:27498:30890	265365	50940	+	+
A00742:705:HGKLFDSX7:1:1105:16459:32315	196593	3896	-	+
A00742:705:HGKLFDSX7:1:1105:16604:32440	2396	198093	-	+
A00742:705:HGKLFDSX7:1:1105:26973:32863	265257	264006	+	-
A00742:705:HGKLFDSX7:1:1105:15302:33317	107810	107423	+	-
A00742:705:HGKLFDSX7:1:1105:21187:33896	196572	4532	-	+
A00742:705:HGKLFDSX7:1:1105:7500:34867	50982	265320	+	+
A00742:705:HGKLFDSX7:1:1105:31901:35008	321621	41613	-	-
A00742:705:HGKLFDSX7:1:1105:23348:35196	285330	286503	-	+
A00742:705:HGKLFDSX7:1:1105:23411:35305	285330	286503	-	+
A00742:705:HGKLFDSX7:1:1105:15790:35916	358184	357383	+	-
A00742:705:HGKLFDSX7:1:1105:20808:36432	266845	267354	-	+
A00742:705:HGKLFDSX7:1:1105:20238:36730	101380	100682	+	-
A00742:705:HGKLFDSX7:1:1106:6714:1031	285380	285022	+	-
A00742:705:HGKLFDSX7:1:1106:22688:2080	266845	267354	-	+
A00742:705:HGKLFDSX7:1:1106:29722:2519	258476	139043	-	+
A00742:705:HGKLFDSX7:1:1106:26892:2879	266527	267525	-	+
A00742:705:HGKLFDSX7:1:1106:26033:3208	266527	267525	-	+
A00742:705:HGKLFDSX7:1:1106:19777:3333	256276	252413	+	-
A00742:705:HGKLFDSX7:1:1106:13485:3897	195165	193805	+	-
A00742:705:HGKLFDSX7:1:1106:6180:4679	24079	23693	+	-
A00742:705:HGKLFDSX7:1:1106:22128:5055	196645	198121	-	+
A00742:705:HGKLFDSX7:1:1106:1579:6167	14138	15196	-	+
A00742:705:HGKLFDSX7:1:1106:9643:6480	187188	188505	-	+
A00742:705:HGKLFDSX7:1:1106:26386:6637	68714	69430	-	+
A00742:705:HGKLFDSX7:1:1106:6406:6731	51346	267911	+	+
A00742:705:HGKLFDSX7:1:1106:25328:7185	117	367697	-	+
A00742:705:HGKLFDSX7:1:1106:23059:7482	117	367697	-	+
A00742:705:HGKLFDSX7:1:1106:2031:8453	44227	57619	-	+
A00742:705:HGKLFDSX7:1:1106:18738:8797	99566	99435	+	-
A00742:705:HGKLFDSX7:1:1106:32967:10394	165501	164201	+	-
A00742:705:HGKLFDSX7:1:1106:27398:10708	76348	79794	-	+
A00742:705:HGKLFDSX7:1:1106:1524:10833	77453	68638	+	-
A00742:705:HGKLFDSX7:1:1106:11397:11303	181250	180534	+	-
A00742:705:HGKLFDSX7:1:1106:24460:12508	159300	159163	+	-
A00742:705:HGKLFDSX7:1:1106:11297:12821	267054	266590	+	-
A00742:705:HGKLFDSX7:1:1106:24614:13088	264042	265289	-	+
A00742:705:HGKLFDSX7:1:1106:16016:16861	42403	322735	+	+
A00742:705:HGKLFDSX7:1:1106:20681:16924	254913	256131	-	+
A00742:705:HGKLFDSX7:1:1106:24605:18051	256493	30529	+	+
A00742:705:HGKLFDSX7:1:1106:24035:21825	300610	300892	-	+
A00742:705:HGKLFDSX7:1:1106:19949:22420	65677	73494	-	+
A00742:705:HGKLFDSX7:1:1106:6334:22858	72523	72566	-	+
A00742:705:HGKLFDSX7:1:1106:21079:23218	265371	264105	+	-
A00742:705:HGKLFDSX7:1:1106:23737:23782	11516	65059	+	-
A00742:705:HGKLFDSX7:1:1106:26946:24330	267398	266740	+	-
A00742:705:HGKLFDSX7:1:1106:7274:25958	78199	79614	-	+
A00742:705:HGKLFDSX7:1:1106:1850:26052	196625	1968	+	-
A00742:705:HGKLFDSX7:1:1106:26567:26616	68782	69495	-	+
A00742:705:HGKLFDSX7:1:1106:14244:27258	350672	350474	+	-
A00742:705:HGKLFDSX7:1:1106:13955:27258	350672	350474	+	-
A00742:705:HGKLFDSX7:1:1106:32741:27821	266750	267199	-	+
A00742:705:HGKLFDSX7:1:1106:12870:28009	280319	271725	+	+
A00742:705:HGKLFDSX7:1:1106:16360:28134	165775	152609	+	+
A00742:705:HGKLFDSX7:1:1106:28085:28150	68782	69495	-	+
A00742:705:HGKLFDSX7:1:1106:28067:28181	68782	69495	-	+
A00742:705:HGKLFDSX7:1:1106:15257:28228	65780	73427	-	+
A00742:705:HGKLFDSX7:1:1106:32823:28244	264144	265299	-	+
A00742:705:HGKLFDSX7:1:1106:5222:28729	266383	267098	-	+
A00742:705:HGKLFDSX7:1:1106:24948:28855	266918	266737	+	-
A00742:705:HGKLFDSX7:1:1106:13946:29590	28529	26633	-	+
A00742:705:HGKLFDSX7:1:1106:16749:29684	165775	152609	+	+
A00742:705:HGKLFDSX7:1:1106:5746:29919	3686	2187	+	-
A00742:705:HGKLFDSX7:1:1106:12879:30592	298979	298350	+	-
A00742:705:HGKLFDSX7:1:1106:31403:31422	65747	73535	-	+
A00742:705:HGKLFDSX7:1:1106:9444:32221	180640	181281	-	+
A00742:705:HGKLFDSX7:1:1106:12943:32612	264066	265290	-	+
A00742:705:HGKLFDSX7:1:1106:4417:34632	265283	263999	+	-
A00742:705:HGKLFDSX7:1:1106:5050:34914	11709	11622	+	-
A00742:705:HGKLFDSX7:1:1106:28293:34992	180464	180208	+	-
A00742:705:HGKLFDSX7:1:1106:16559:35055	216301	217474	-	+
A00742:705:HGKLFDSX7:1:1106:5159:35477	298697	299995	-	+
A00742:705:HGKLFDSX7:1:1106:16532:35603	21816	25041	-	+
A00742:705:HGKLFDSX7:1:1106:5728:36025	267277	266602	+	-
A00742:705:HGKLFDSX7:1:1106:15863:36479	216301	217474	-	+
A00742:705:HGKLFDSX7:1:1106:29794:36902	194168	674	-	+
A00742:705:HGKLFDSX7:1:1107:15899:1939	75665	78102	-	+
A00742:705:HGKLFDSX7:1:1107:4580:3223	69608	68963	+	-
A00742:705:HGKLFDSX7:1:1107:20564:3787	76029	81587	-	+
A00742:705:HGKLFDSX7:1:1107:10963:5040	265349	264147	+	-
A00742:705:HGKLFDSX7:1:1107:10628:5682	198012	2764	+	-
A00742:705:HGKLFDSX7:1:1107:11406:6057	265349	264147	+	-
A00742:705:HGKLFDSX7:1:1107:20916:7247	76596	80788	-	+
A00742:705:HGKLFDSX7:1:1107:12843:7451	266341	267188	-	+
