Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1101:8169:36558	263382	263066	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1102:25681:1031	75136	75755	-	+	partial	NA	broken	12
A00742:705:HGKLFDSX7:1:1102:15320:1344	266956	267177	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:14959:3286	155288	155067	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:26594:5494	344007	344556	-	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1102:23647:5838	267304	266515	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1102:17580:8108	359019	358202	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1102:12102:8453	69353	68674	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1102:31973:8641	136858	136744	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1102:3685:9940	68787	69544	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:30779:11146	349769	349352	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:31006:13260	68703	69338	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:5348:13823	266588	267185	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:30626:14575	293969	294103	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:29188:15154	266330	266941	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1102:16215:15358	266737	267322	-	+	broken	76	full	NA
A00742:705:HGKLFDSX7:1:1102:13919:15859	267363	267113	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1102:7482:16799	281898	281113	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:16125:17080	202075	202290	-	+	broken	12	complex	NA
A00742:705:HGKLFDSX7:1:1102:3586:17973	300013	299069	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1102:30346:19069	267148	266772	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:3875:19132	44937	45148	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1102:5538:19507	18254	17820	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1102:20772:20275	54371	54326	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1102:32877:20729	45422	45086	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1102:2293:21997	185673	185715	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:19226:22858	180680	180363	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:21712:23719	35485	35152	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1102:6198:24439	136317	136376	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1102:23882:24596	317916	317217	+	-	broken	13	complex	NA
A00742:705:HGKLFDSX7:1:1102:19759:25661	88486	87814	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:13539:28134	196804	196394	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1102:31611:28651	277010	276785	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:1551:31328	69543	68842	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:32018:31454	267434	266818	+	-	broken	23	full	NA
A00742:705:HGKLFDSX7:1:1102:13630:32080	165164	164538	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1102:13729:32315	285896	285276	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1102:1931:32863	166183	166379	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1102:21739:34475	267257	266700	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1102:1344:35446	42378	42194	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:7500:1141	69017	69587	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:25952:1626	266663	267303	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1103:1280:2832	3875	3218	+	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1103:10339:2863	266365	267039	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:6488:3552	267497	267015	+	-	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1103:16920:4335	314766	314905	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:30282:4429	100448	100859	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:25310:5149	180214	180353	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1103:9959:5713	69567	68842	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:2184:6527	182866	183088	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1103:22137:6981	107425	107924	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:18313:7216	266848	267479	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:5819:7529	160400	160203	+	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1103:21395:9017	239607	240118	-	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1103:21206:9314	321741	321711	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:3115:9643	266767	266835	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:1235:10457	108701	109013	-	+	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1103:24921:11616	138940	138684	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1103:4562:11647	79940	80847	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1103:32344:12195	68907	69650	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:24334:12978	32428	32393	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:27091:14152	266729	267320	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:3766:14278	266665	267080	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:12870:14700	267477	266880	+	-	broken	91	full	NA
A00742:705:HGKLFDSX7:1:1103:8052:15123	69524	68855	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:15329:15139	180535	180344	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1103:32036:15546	300715	300763	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1103:27371:16642	72636	72501	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1103:3351:16908	68652	69291	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:18285:17284	107279	107550	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1103:26060:17534	266687	266966	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1103:4580:18223	35245	34938	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1103:30174:19680	266749	266350	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:29713:19727	266612	266584	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1103:9362:19836	277329	276656	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1103:9525:20243	114599	115528	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1103:25545:20275	280115	280429	-	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1103:32597:21903	190064	189601	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1103:16089:23093	203339	202689	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:8847:23735	35750	36572	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1103:10520:24784	68852	69656	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:20998:25175	266033	265828	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1103:5005:25285	68791	69560	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:28113:27571	266479	267211	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:32705:28197	68715	69522	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:32416:28886	44807	44274	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:5990:29841	266218	266462	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:32307:33489	298791	299710	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:21206:35274	184098	184984	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1103:31367:35524	267274	266886	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:29912:36072	68856	69567	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:2971:36354	38405	38324	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1103:26069:36401	101341	100718	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:1497:36808	255711	256555	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1103:20971:36902	255718	256056	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1104:18747:1705	163762	163261	+	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1104:25364:2394	266917	267443	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1104:13838:2409	267300	266570	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1104:15176:2472	57523	58084	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1104:4860:2519	266794	267390	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:25057:2988	34886	35111	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:14724:5885	46318	46143	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:27859:5995	267131	266776	+	-	full	NA	broken	28
A00742:705:HGKLFDSX7:1:1104:2718:6324	72178	72368	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1104:21314:7874	276616	276140	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:9209:8077	349976	349747	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1104:25681:8578	266600	267200	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:9833:8813	100664	101367	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1104:22580:9095	349834	349533	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1104:18493:11350	18377	18078	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1104:10013:11600	45007	44518	+	-	partial	NA	broken	6
A00742:705:HGKLFDSX7:1:1104:4806:11976	266889	266608	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1104:25201:12414	87109	87757	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1104:17842:13166	182670	182692	-	+	broken	5	broken	5
A00742:705:HGKLFDSX7:1:1104:13810:14920	349981	349759	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1104:14633:17942	266551	267309	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1104:22996:17989	325683	326158	-	+	broken	10	broken	10
A00742:705:HGKLFDSX7:1:1104:32551:18380	267428	266926	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1104:17707:18474	33692	34099	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:22010:19100	146105	145813	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:3260:20259	266692	267209	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:20573:20275	52583	52607	-	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1104:2763:20369	41746	41830	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1104:15302:20603	298360	298973	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:15474:23124	69524	68644	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:31232:23891	267090	267430	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1104:26467:25316	80960	80061	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:17942:26897	229118	228198	+	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1104:18638:27477	203432	202768	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1104:27796:28839	72348	72223	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1104:7274:31093	355830	355428	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1104:9733:31469	69520	68767	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:31901:32095	300648	300738	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1104:32416:32737	68652	69509	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1104:16703:32957	139477	140128	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1104:28601:33176	206439	206246	+	-	broken	28	complex	NA
A00742:705:HGKLFDSX7:1:1104:6108:34115	300760	300485	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:21142:34225	136786	136740	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1104:14995:36229	208371	208305	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:27706:36417	266883	267440	-	+	full	NA	broken	23
A00742:705:HGKLFDSX7:1:1104:23873:36949	29351	29593	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1105:13340:1642	159234	159261	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:4083:2644	184150	184887	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1105:9471:3740	327804	327629	+	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1105:25120:3912	68672	69494	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:22833:5368	251561	251292	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1105:11415:6825	69429	68701	+	-	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1105:25003:9345	87215	88084	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:11035:9893	68873	69497	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:27751:10097	267163	267101	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:9878:11021	131836	132100	-	+	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1105:9959:11443	33497	34204	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1105:7401:12868	69585	68782	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:27218:13275	68792	69543	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:28113:17362	80087	80768	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:3378:17581	180444	180408	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:28655:17989	265887	266254	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:20021:18599	266745	267261	-	+	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1105:15799:18991	190445	191060	-	+	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1105:21043:19492	68746	69566	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:20211:20212	266598	267244	-	+	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1105:19524:20462	87847	88175	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1105:1235:21825	68826	69531	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:26332:22795	80048	79603	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1105:24668:23610	69529	68803	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:18240:24314	17814	18285	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:8820:24909	266303	266244	+	-	partial	NA	broken	13
A00742:705:HGKLFDSX7:1:1105:9887:25003	69610	68914	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:20546:26710	100819	101483	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1105:10456:27336	72531	72306	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1105:2862:27430	188686	188821	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1105:27308:27430	266380	267051	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1105:8847:31407	267197	266768	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:29704:31892	233527	233413	+	-	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1105:29035:32925	266840	267237	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:6289:34491	178260	178527	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:16703:36370	69454	68708	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:18701:1470	267145	266333	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1106:14922:2127	203339	203325	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:26268:2550	131867	131250	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:22770:4288	180246	180505	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1106:22073:4429	185772	185616	+	-	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1106:27245:4492	69571	68806	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:10447:4773	159188	159192	-	+	broken	27	full	NA
A00742:705:HGKLFDSX7:1:1106:27715:5838	180485	180361	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:31448:6386	266756	267262	-	+	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1106:27371:6402	76396	77350	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:16414:6997	24144	24332	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:26142:8970	222691	223422	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:11288:10582	69468	68717	+	-	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1106:31693:10598	354418	354868	-	+	broken	10	broken	10
A00742:705:HGKLFDSX7:1:1106:14922:14184	1721	1634	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:30499:14575	288565	288669	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:14796:15405	287511	287591	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1106:7681:17300	266684	267202	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1106:24867:18129	336392	337099	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:24424:18928	300574	300652	-	+	complex	NA	broken	50
A00742:705:HGKLFDSX7:1:1106:27290:19069	69479	68773	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:29134:19883	184349	185153	-	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1106:4056:20165	71826	71577	+	-	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1106:24994:20165	180540	180250	+	-	broken	24	broken	24
A00742:705:HGKLFDSX7:1:1106:10664:22623	267274	266736	+	-	full	NA	broken	58
A00742:705:HGKLFDSX7:1:1106:11225:22811	79956	80792	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1106:23484:25504	300792	300952	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1106:21540:26146	321732	321707	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:15736:26209	180328	180508	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:16504:26757	267101	266376	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1106:5077:27383	266792	267298	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:21766:27445	41655	41680	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:13901:28166	69623	68943	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:24035:30373	180651	180405	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:9055:30639	267153	266314	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1106:31277:31234	139090	138649	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1106:32651:31485	266186	266885	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1106:25952:32972	350910	350372	+	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1106:24840:33520	115016	115157	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1106:16306:35556	180524	180375	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1106:22580:35587	304160	304886	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:19289:1016	266883	267426	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1107:26485:1517	99713	98998	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1107:5565:3082	267048	266248	+	-	broken	11	broken	11
A00742:705:HGKLFDSX7:1:1107:24297:4085	251317	251620	-	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1107:32850:4742	69525	69004	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:4363:4789	178305	178639	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1107:27389:7654	69643	68913	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:3486:7780	267344	266914	+	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1107:4716:8030	266660	267228	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:20094:8609	45295	44961	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:7337:8688	266833	267246	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:7826:10880	69495	68915	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:17806:10974	292989	292623	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:16360:11099	111193	111807	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:12219:12038	165309	164574	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:12780:12289	323855	322869	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:4417:12493	301540	301457	+	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1107:14073:12868	69526	68861	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:15872:13573	51788	51843	-	+	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1107:6786:13620	171917	172107	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1107:12472:14356	95692	96028	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:10637:14497	344222	344608	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1107:7464:14794	264192	265185	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:6126:15702	69469	68683	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1107:14172:16329	267187	266504	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:2112:16673	280495	280112	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1107:27706:17347	347563	347982	-	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1107:4770:19241	74218	74260	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1107:21160:19288	231358	230743	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1107:24243:19460	23807	24713	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:19054:20118	72524	72296	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:22200:20337	265071	264235	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:9028:21386	1660	1667	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:28556:21480	349779	349329	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1107:29758:21966	68721	69404	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:20365:22357	150707	150473	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:25798:22717	173856	173874	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1107:29451:24283	68647	69281	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:9634:25128	183414	183484	-	+	full	NA	broken	8
