Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1106:3812:8437	80797	80129	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:2175:18255	69384	68722	+	-	full	NA	broken	47
A00742:705:HGKLFDSX7:1:1106:13367:19633	36578	35650	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1106:9001:26882	300952	300603	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1106:18159:33818	100691	101510	-	+	broken	10	broken	10
A00742:705:HGKLFDSX7:1:1106:28221:34679	350227	349378	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1107:2230:2033	336254	336307	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:19886:2957	266624	267205	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:22218:4053	137031	136750	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1107:18403:4210	72387	72544	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1107:9986:11177	69592	69152	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:17788:16799	69542	69042	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:2682:23234	108131	108956	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1107:19895:24486	68872	69590	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1107:7464:26193	69397	68726	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1107:21368:32675	80754	79956	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1107:32750:33567	223095	222547	+	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1108:26160:5087	285871	286430	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:23809:11506	132655	131851	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1108:23945:13463	68886	69434	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:30626:15107	217223	216254	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1108:24361:15499	68712	69419	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:21215:15843	266511	266503	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1108:8856:19147	69080	69481	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:14416:28463	223060	222141	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:7572:31861	69562	68840	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:13946:35634	353767	354056	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:2130:6026	98872	99844	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:11686:6261	250289	251086	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:32226:9236	47397	47831	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:27968:10848	75534	75064	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1109:8440:12633	355445	355313	+	-	complex	NA	broken	12
A00742:705:HGKLFDSX7:1:1109:19171:14027	69029	69621	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1109:7500:15045	154830	155728	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:2537:15593	69530	68850	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:4444:24345	266922	266536	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:23258:26866	98902	99856	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:14733:27320	69537	68821	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:32244:30843	266719	267291	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:17598:33912	68850	69634	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1109:30725:35884	47808	47224	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1110:18231:1501	231904	231993	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1110:16405:5228	267529	266617	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1110:5348:6120	68711	69331	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1110:17861:6840	300717	300635	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1110:19560:12289	252802	252414	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1110:15049:25363	180287	180960	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:30192:29450	69591	68861	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1110:24795:32064	70719	69870	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1111:23493:13589	154880	155843	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:5900:14559	81076	80802	+	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1111:22652:16266	267324	266472	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:27859:26349	338122	339014	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1111:1163:29027	267194	266802	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1111:10999:29058	136960	136964	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:2835:29074	69508	68711	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1111:26567:29622	266866	267425	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1111:12707:32080	357020	356583	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1111:30327:32346	266671	267296	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:18349:32863	267164	266421	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:2031:33755	155584	156242	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:29378:34616	154912	155376	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:29559:5368	291220	290518	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:20961:14497	266576	267104	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:30626:15170	266555	266129	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1112:31801:16924	107889	107329	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1112:6225:20948	69651	69023	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1112:24532:27727	266808	266693	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:12744:34710	69478	68935	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:6307:35086	69621	68848	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1113:15474:5400	267491	266897	+	-	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1113:4047:5776	100851	101452	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:1280:9314	267176	266404	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1113:20961:15655	68991	69639	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1113:14787:17206	98712	98795	-	-	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1113:13331:20791	68843	69555	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1113:15564:22247	68877	69588	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1113:17400:24298	267183	266829	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:2365:25598	266612	266907	-	+	broken	13	partial	NA
A00742:705:HGKLFDSX7:1:1113:6777:26318	232800	233250	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:18032:27774	69553	68748	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:26630:33332	68958	69630	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1114:6940:3928	336250	335782	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1114:6144:4053	266669	267330	-	+	broken	81	full	NA
A00742:705:HGKLFDSX7:1:1114:5529:4178	49160	48248	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1114:14787:4335	266912	267468	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1114:20166:9267	159242	159220	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:8612:12179	69453	68680	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1114:25807:16939	182918	183703	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1114:26829:20932	267195	266389	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1114:13367:21230	44735	43959	+	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1114:25427:22420	3751	3963	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:10972:34272	266919	267399	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:20717:1705	266576	266906	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:17571:4366	267372	266874	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:5746:10504	267357	266898	+	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1115:15447:12085	291375	290847	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:10149:12868	69548	68892	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:5864:13964	115683	115247	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:29523:14262	266833	267355	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1115:5475:15264	69420	68821	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:17056:16000	14786	14101	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:32597:21465	113998	113233	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1115:14181:26616	266216	266971	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1115:9317:32377	282193	281301	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:14534:33458	267451	267074	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1115:26874:33912	47941	47439	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:11632:2409	267052	267341	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:19904:5525	67198	67831	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:20808:8563	267130	266617	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:17173:9784	69554	69158	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:24731:10191	265847	266817	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:24704:10676	301026	300795	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:4029:12446	80342	79535	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:28583:13291	267305	266702	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1116:4146:19852	68794	69496	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:17065:20807	188008	188427	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:20374:22748	267097	266702	+	-	full	NA	broken	82
A00742:705:HGKLFDSX7:1:1116:30951:24752	72561	72384	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1116:18964:25410	352879	352288	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:12527:26099	69493	68896	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:4463:31140	69009	69522	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:7672:31594	266738	267290	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:13006:33724	69625	69064	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1116:6253:35775	267017	266351	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1117:29649:3709	267152	266568	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:30662:5400	251082	250521	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1117:9100:6574	68929	69595	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1117:22752:6793	65177	65202	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:9164:7279	101498	100830	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1117:14615:13182	80038	80747	-	+	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1117:3586:14716	80327	80871	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1117:24017:17440	137436	137593	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:32136:20259	302241	301763	+	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1117:4580:30561	18239	17963	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:24189:9408	185644	185872	-	+	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1118:8467:11992	72322	72529	-	+	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1118:3513:13119	68794	69638	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1118:24180:13307	186962	186439	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:13078:14967	266670	267318	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1118:28854:16924	137528	137750	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:27579:23422	69417	68914	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:32687:32424	44958	45283	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:29912:35603	69592	69097	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1119:17354:6214	267057	266517	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:29866:7028	69398	68654	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1119:12906:12258	300093	301003	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:31819:12383	301509	301519	-	+	broken	14	broken	14
A00742:705:HGKLFDSX7:1:1119:31304:25426	47715	47546	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1119:20012:26882	70017	70783	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:14922:26929	11851	11070	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1119:20600:30749	171215	171811	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1119:31756:31501	133722	134289	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1119:12391:32377	143457	143695	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:7491:34882	266532	267161	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:24768:1579	266458	267232	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1120:3622:4476	332151	333080	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1120:4896:14982	2224	2342	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1120:26214:15233	69558	68790	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1120:18403:18145	266735	267183	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:3685:24345	29406	29892	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1120:25084:26553	180492	180367	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:4634:27117	267164	266799	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:7365:30937	67050	67824	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1120:14850:33692	267119	266828	+	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1120:32624:34882	69420	68762	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:9760:35211	267213	266600	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:27877:6245	267316	266555	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1121:10131:11678	68792	69569	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1121:20329:15123	18317	17906	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:19560:18020	69613	68985	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1121:24379:19476	267403	266846	+	-	broken	23	full	NA
A00742:705:HGKLFDSX7:1:1121:23285:20870	98436	99016	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:23692:21825	221850	222314	-	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1121:2311:24471	267296	266680	+	-	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1121:4191:27195	266895	267070	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1121:16703:29356	255836	255179	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:13078:29841	69433	68688	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1121:20121:34021	267333	266975	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:24361:34131	72508	72268	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1121:26982:36385	101530	100870	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1122:3143:2550	207703	207067	+	-	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1122:24903:5134	256493	256071	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1122:25916:9706	49017	48063	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1122:28167:10034	250906	251863	-	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1122:15564:10285	273029	273418	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1122:24026:12132	69024	69397	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:9598:13260	266659	267266	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1122:6488:16705	267384	266849	+	-	broken	54	full	NA
A00742:705:HGKLFDSX7:1:1122:30816:22232	13684	14209	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:27923:24361	68845	69491	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:14109:30812	68105	67167	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:7563:36135	68705	69355	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1123:24632:7482	266777	266357	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1123:28058:14481	311115	310647	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1123:28284:27305	255826	256436	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:24975:29403	68770	69466	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:14850:34100	185889	185845	+	-	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1124:8250:5979	266858	267459	-	+	full	NA	broken	23
A00742:705:HGKLFDSX7:1:1124:15076:8500	266541	266956	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:28673:12007	69060	69609	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1124:26169:13338	99262	98431	+	-	broken	5	full	NA
A00742:705:HGKLFDSX7:1:1124:6542:13448	266888	267434	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1124:3794:13698	267238	266854	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:1497:13917	266946	267422	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1124:13024:13933	45260	44960	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:10881:17550	47889	47469	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:8250:18317	69386	68701	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1124:1443:22498	70012	69781	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1124:26413:23782	81543	82241	+	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1124:19126:24471	101300	100634	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1124:3667:25880	267020	266596	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:3694:27148	300971	300993	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1124:4544:27305	42920	43376	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:15393:34319	253464	253659	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1124:18810:35571	142833	143594	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:6931:2597	299011	299901	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:11496:5149	137827	137570	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1125:31150:7435	17943	18321	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1125:17047:7560	107421	107832	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1125:13747:14779	23098	23547	-	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1125:15148:16423	300604	301020	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1125:29297:18944	190523	191426	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1125:2600:24251	98885	98333	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1125:30373:24565	154781	155274	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:32588:29309	69482	68684	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1125:14380:30874	267231	266699	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:17897:33552	69624	68912	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1125:2600:34240	154946	155918	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:24017:1063	220650	220141	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:22064:1157	68915	69553	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:15067:2566	266670	267082	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1126:22309:2801	106788	106931	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1126:2193:5541	264481	265467	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:28113:5588	69482	68751	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:21242:6621	300968	300618	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1126:17716:11224	69368	68645	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1126:18792:15843	309322	308686	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:23086:16423	68642	69230	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1126:4291:19194	48344	49233	-	+	full	NA	broken	13
