Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1102:14326:6918	68807	69594	-	+	full	NA	broken	52
A00742:705:HGKLFDSX7:1:1102:10176:7059	69639	69062	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1102:20998:8296	72597	72459	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1102:27073:14465	68890	69603	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1102:23999:16188	69519	68999	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:13367:16501	137024	137114	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1102:18936:20572	206391	206427	-	+	full	NA	broken	28
A00742:705:HGKLFDSX7:1:1102:9136:20666	101371	100746	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:13639:20854	11241	10620	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:12771:21230	69594	68852	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1102:17607:21590	35802	35913	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1102:20247:24283	73381	73816	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:14814:26866	267383	266967	+	-	broken	59	full	NA
A00742:705:HGKLFDSX7:1:1102:25292:26913	76135	76476	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:23240:28588	79433	79164	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1102:32542:32174	202561	203406	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1102:12599:33802	178537	178112	+	-	broken	14	broken	14
A00742:705:HGKLFDSX7:1:1102:32777:35211	72272	72482	-	+	broken	24	broken	24
A00742:705:HGKLFDSX7:1:1103:28962:1235	69564	68798	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1103:25093:1297	45400	45276	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:10637:4726	185727	185947	-	+	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1103:12717:6605	267372	266619	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1103:20518:7341	266312	267114	-	+	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1103:17038:7764	266509	266557	-	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1103:2510:8813	266646	267536	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1103:16089:9189	69400	68656	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:20085:12132	150632	149725	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:9643:12179	300819	300688	+	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1103:9715:16094	68924	69503	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:8929:16329	82420	82758	+	+	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1103:10637:16438	197581	198164	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1103:23285:16517	68899	69637	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1103:10402:16626	3384	3967	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1103:23321:19116	115173	115190	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:2428:21104	335499	335048	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1103:29903:23187	185172	184427	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:8187:23844	350706	350880	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1103:2718:25739	80120	80979	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1103:4001:26428	266661	267184	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:24361:26678	267459	266915	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1103:21169:26694	304213	304752	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1103:15157:28401	267322	266803	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:31882:29465	129728	129285	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1103:17725:30342	266525	266431	+	-	broken	15	broken	15
A00742:705:HGKLFDSX7:1:1103:29432:31454	8031	7057	+	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1103:14380:33317	75187	75758	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1103:9905:34084	285188	285413	-	+	broken	17	broken	17
A00742:705:HGKLFDSX7:1:1103:5837:34272	203395	202620	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1103:28727:34773	266241	266907	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1103:27688:35227	262926	263145	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1103:11496:35305	185831	185784	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:30409:1673	185731	185685	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:21323:1846	23475	23847	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:29794:2581	69079	68329	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1104:19849:4085	266893	267321	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:8368:5619	267297	266620	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1104:2356:6167	185806	185939	-	+	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1104:14877:6590	300923	300854	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1104:4743:7513	159398	160389	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1104:5620:8093	69491	68739	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:29035:8343	300813	301182	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1104:21802:8719	68747	69519	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:2564:10097	266462	267234	-	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1104:13883:10629	110106	109185	+	-	broken	4	broken	4
A00742:705:HGKLFDSX7:1:1104:3143:12195	185630	185621	+	-	full	NA	broken	29
A00742:705:HGKLFDSX7:1:1104:23484:13667	11549	11732	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:19334:13808	217391	216533	+	-	broken	37	full	NA
A00742:705:HGKLFDSX7:1:1104:13440:14967	267358	266383	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:32551:15593	180448	180594	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1104:24569:15640	42081	42427	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:6858:16501	68905	69643	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:7753:18051	68922	69589	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:25608:19006	267413	267008	+	-	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1104:16278:19445	267383	266719	+	-	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1104:21486:20572	285148	285245	-	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1104:17644:24001	68880	69410	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:14326:24205	267443	267124	+	-	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1104:18629:27774	300690	301594	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1104:2040:28635	44814	44900	-	+	broken	11	broken	11
A00742:705:HGKLFDSX7:1:1104:16016:29230	333761	334630	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1104:15393:29997	72207	72266	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1104:29360:30076	68930	69593	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:3604:31344	326091	325108	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1104:1145:33160	355684	356193	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:18005:33708	267481	266906	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:23791:33802	69629	69073	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1104:9426:35008	190190	190824	-	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1104:22164:35305	69094	69651	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:25238:35493	69046	69610	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1104:13792:36088	267312	266888	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1104:32145:36777	266895	267390	-	+	full	NA	broken	54
A00742:705:HGKLFDSX7:1:1105:18313:1360	270815	271259	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:2410:1814	23755	24660	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1105:4978:2253	69348	68785	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:14172:3458	216226	217033	-	+	broken	37	full	NA
A00742:705:HGKLFDSX7:1:1105:30743:4257	102113	103039	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:17146:4288	69511	68873	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:18792:5666	266807	267375	-	+	full	NA	broken	51
A00742:705:HGKLFDSX7:1:1105:29306:6715	75718	75171	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1105:3170:7106	266528	267145	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:29532:8422	180223	180370	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1105:29026:9204	69446	68687	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:10158:9345	267286	266581	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1105:4851:9486	68945	69601	-	+	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1105:10149:11992	69590	68793	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:6840:12148	139381	139809	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1105:12915:13338	100548	101133	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:30581:13683	69574	68940	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:14000:14090	85385	84450	+	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1105:12409:14904	267457	267666	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1105:8124:15186	275348	275192	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:29026:16532	69004	69406	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:4137:17049	276441	277216	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1105:1931:18552	7784	8332	-	+	partial	NA	broken	16
A00742:705:HGKLFDSX7:1:1105:11559:19664	321090	320804	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1105:27742:20854	352405	353320	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:6415:21872	299796	298977	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:30517:22185	266311	267045	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1105:11704:22639	221478	220679	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1105:8558:24205	68826	69521	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:29812:24251	68971	69618	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:13431:24721	68786	69569	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1105:15962:25942	68711	69400	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1105:25491:26162	195192	195734	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1105:11342:26710	266388	267277	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1105:32389:32941	266513	267272	-	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1105:12111:33865	266807	267017	-	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1105:4806:35994	266208	266906	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1106:14172:2926	172474	173209	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:31720:4319	266672	267226	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1106:4074:4789	69642	68931	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:24532:4993	33351	34013	-	+	partial	NA	broken	6
A00742:705:HGKLFDSX7:1:1106:29649:5807	267158	266490	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:23095:6793	80114	80791	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:16161:9471	102047	101708	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:31494:9752	251049	251017	+	-	broken	24	complex	NA
A00742:705:HGKLFDSX7:1:1106:30373:13197	69284	68693	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:25726:14638	69630	69048	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1106:8784:15421	81590	80771	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:26087:15608	139588	138728	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:3260:17973	69530	68765	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:23258:18881	68852	69593	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:7527:19163	113803	113157	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:20564:19539	128036	127416	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1106:28140:20697	28816	29122	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:17427:22623	69481	68861	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:5547:22811	68798	69383	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:1714:25128	137711	137358	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1106:2989:27179	231385	231605	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1106:19452:27946	121279	121276	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1106:18276:35430	44034	43728	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1106:10655:36292	69481	68711	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:18765:36401	69438	68680	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1106:27688:36793	100527	100740	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:1805:1924	255800	256102	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:3613:2895	133163	132684	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1107:5584:3740	72529	72598	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1107:24325:4288	266979	267471	-	+	full	NA	broken	97
A00742:705:HGKLFDSX7:1:1107:17201:5040	80874	80029	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:17128:5353	80829	80024	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:29649:5588	267437	266995	+	-	broken	97	full	NA
A00742:705:HGKLFDSX7:1:1107:21784:7842	180346	180574	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1107:13449:8281	69366	68702	+	-	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1107:26756:9721	155341	154718	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1107:12319:9893	245254	246053	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:20943:9893	301183	300767	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:8296:12070	101381	100735	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:13657:12618	57308	57927	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:32280:13401	69595	68971	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1107:28845:13870	334484	335133	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1107:4300:17487	267175	266874	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:19732:18474	267442	266799	+	-	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1107:32172:24424	92936	93152	-	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1107:13720:24627	65894	66172	-	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1107:15239:25755	69469	68797	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:8486:26522	181151	180476	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:17725:28808	325587	324726	+	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1107:27254:29841	324706	325497	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:30291:30185	6673	7443	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1107:3423:30248	46532	45757	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:10465:31078	69490	68768	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:19470:33802	72489	72340	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1107:6659:35540	180426	180217	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1107:13693:36699	68719	69229	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:10755:1172	267095	266736	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:22408:3662	68744	69529	-	+	broken	36	full	NA
A00742:705:HGKLFDSX7:1:1108:31955:3975	68718	69445	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:25292:5306	69390	68869	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:12789:5666	69525	68845	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:13774:6245	9571	9390	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:12780:6715	69313	68706	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1108:31928:7686	266642	266968	-	+	broken	54	full	NA
A00742:705:HGKLFDSX7:1:1108:29197:11851	180491	180380	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:26458:12430	180238	180235	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1108:23854:13557	136844	135849	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1108:28953:13683	267351	266630	+	-	broken	24	broken	44
A00742:705:HGKLFDSX7:1:1108:17770:13855	69342	68702	+	-	full	NA	broken	36
A00742:705:HGKLFDSX7:1:1108:28818:14262	256384	255569	+	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1108:12382:14638	68830	69576	-	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1108:4264:15483	7138	8108	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1108:20356:15640	180161	180396	-	+	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1108:5050:16689	139545	140304	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:30038:17534	68650	69394	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:32452:18552	155733	156479	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:23827:20901	68812	69508	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:21088:22044	72339	72320	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:8070:22514	266863	267274	-	+	full	NA	broken	28
A00742:705:HGKLFDSX7:1:1108:21956:23109	68803	69519	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:23619:23171	221365	220430	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1108:13476:23735	266674	267236	-	+	broken	82	full	NA
A00742:705:HGKLFDSX7:1:1108:30807:24095	350629	350865	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1108:2627:26553	69405	68734	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1108:29134:27555	24253	24426	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:21160:27555	3508	3768	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:23963:27962	19438	20146	-	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1108:30391:28103	68701	69451	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:5348:28510	301134	300842	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1108:14253:28714	68916	69532	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:11541:30749	68695	69497	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1108:22761:32299	46162	45421	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1108:26386:33191	155601	156126	-	+	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1108:15176:34507	69529	68873	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1108:6668:34741	267073	266659	+	-	broken	31	full	NA
A00742:705:HGKLFDSX7:1:1108:3866:36338	266770	266995	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1108:21730:36432	350778	350543	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1108:30020:36573	300756	300798	-	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1108:1976:36761	267127	266329	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1109:10402:1125	72315	72565	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1109:7030:1297	69540	68823	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:22092:2801	356244	355323	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:30599:3568	69557	68831	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:19750:4445	69636	69013	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:26693:6136	35569	35290	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1109:30671:8735	99386	98455	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1109:24614:11209	267244	266689	+	-	full	NA	broken	90
A00742:705:HGKLFDSX7:1:1109:1823:12352	216552	217462	-	+	full	NA	broken	37
A00742:705:HGKLFDSX7:1:1109:14371:12915	266808	267274	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:15302:13369	52695	52691	+	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1109:21088:13432	69616	68968	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:1967:14325	68715	69497	-	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:13367:14841	35496	35471	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:8142:20823	267388	266948	+	-	broken	54	full	NA
A00742:705:HGKLFDSX7:1:1109:6551:20885	266284	267073	-	+	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1109:22553:23860	267499	267255	+	-	broken	58	full	NA
A00742:705:HGKLFDSX7:1:1109:8829:27211	266636	267183	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:1425:27320	267284	266843	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:26259:27430	68807	69484	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:24849:29684	329697	329532	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1109:13467:30170	136833	135886	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1109:8730:30358	266706	267106	-	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1109:6840:32847	69609	68906	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1109:8739:36385	69499	68733	+	-	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1110:8757:1626	321603	321519	+	-	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1110:15971:2472	228215	227591	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1110:1389:2926	266303	266715	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:27633:3067	69653	68863	+	-	broken	35	full	NA
A00742:705:HGKLFDSX7:1:1110:26485:3427	266943	266844	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1110:13458:4351	147403	147275	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1110:14045:4429	267432	266923	+	-	broken	82	full	NA
