Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1125:5376:25144	367542	1	+	-
A00742:705:HGKLFDSX7:1:1125:4806:26944	269477	67069	+	-
A00742:705:HGKLFDSX7:1:1127:3043:8578	367312	104	+	-
A00742:705:HGKLFDSX7:1:1127:2799:8688	367312	104	+	-
A00742:705:HGKLFDSX7:1:1127:4716:21559	340723	108293	+	+
A00742:705:HGKLFDSX7:1:1128:5141:3944	194236	367679	-	+
A00742:705:HGKLFDSX7:1:1128:18511:17957	367706	302	+	-
A00742:705:HGKLFDSX7:1:1128:12762:22842	367744	194382	+	-
A00742:705:HGKLFDSX7:1:1129:18177:15092	194300	367560	-	+
A00742:705:HGKLFDSX7:1:1129:23610:26036	319652	129980	+	+
A00742:705:HGKLFDSX7:1:1130:30951:1110	246623	43006	+	-
A00742:705:HGKLFDSX7:1:1131:12020:1485	266240	49348	-	-
A00742:705:HGKLFDSX7:1:1131:31638:14231	367668	194218	+	-
A00742:705:HGKLFDSX7:1:1132:22598:13009	367476	74	+	-
A00742:705:HGKLFDSX7:1:1132:10212:23312	194504	367753	-	+
A00742:705:HGKLFDSX7:1:1134:14262:32894	367590	194386	+	-
A00742:705:HGKLFDSX7:1:1135:24596:17722	32924	303172	-	-
A00742:705:HGKLFDSX7:1:1135:1344:27837	194518	367668	-	+
A00742:705:HGKLFDSX7:1:1135:20446:35681	301653	314812	+	+
A00742:705:HGKLFDSX7:1:1135:21974:36385	269465	67044	+	-
A00742:705:HGKLFDSX7:1:1136:29324:19805	175	367692	-	+
A00742:705:HGKLFDSX7:1:1136:8151:23782	194479	367682	-	+
A00742:705:HGKLFDSX7:1:1137:29116:11115	86	367701	-	+
A00742:705:HGKLFDSX7:1:1137:25925:16485	367613	223	+	-
A00742:705:HGKLFDSX7:1:1138:10429:29731	367594	194493	+	-
A00742:705:HGKLFDSX7:1:1140:24189:4429	269239	67112	+	-
A00742:705:HGKLFDSX7:1:1140:24361:4507	269239	67112	+	-
A00742:705:HGKLFDSX7:1:1140:24523:4852	269239	67112	+	-
A00742:705:HGKLFDSX7:1:1140:19343:25567	108359	340726	+	+
A00742:705:HGKLFDSX7:1:1140:12943:31861	194269	367709	-	+
A00742:705:HGKLFDSX7:1:1140:11388:33207	194269	367709	-	+
A00742:705:HGKLFDSX7:1:1141:22607:18443	367509	194245	+	-
A00742:705:HGKLFDSX7:1:1141:22670:18740	367509	194245	+	-
A00742:705:HGKLFDSX7:1:1142:26756:14888	229060	64040	-	-
A00742:705:HGKLFDSX7:1:1143:13593:10504	367720	194544	+	-
A00742:705:HGKLFDSX7:1:1143:9218:11193	194221	367371	-	+
A00742:705:HGKLFDSX7:1:1143:14353:26475	367408	76	+	-
A00742:705:HGKLFDSX7:1:1143:6840:32221	269523	67053	+	-
A00742:705:HGKLFDSX7:1:1144:16776:1297	367715	194463	+	-
A00742:705:HGKLFDSX7:1:1144:5565:1329	49449	265907	-	-
A00742:705:HGKLFDSX7:1:1144:9064:5165	367679	194563	+	-
A00742:705:HGKLFDSX7:1:1144:21486:5321	194347	367700	-	+
A00742:705:HGKLFDSX7:1:1144:10493:15749	154656	194512	-	-
A00742:705:HGKLFDSX7:1:1144:11514:19210	147	367565	-	+
A00742:705:HGKLFDSX7:1:1144:10312:20948	194344	367565	-	+
A00742:705:HGKLFDSX7:1:1144:27100:22404	31010	112079	+	-
A00742:705:HGKLFDSX7:1:1144:32307:23093	67	367650	-	+
A00742:705:HGKLFDSX7:1:1144:24704:35383	282	367735	-	+
A00742:705:HGKLFDSX7:1:1145:2971:20447	25	367558	-	+
A00742:705:HGKLFDSX7:1:1145:12870:32268	194387	367632	-	+
A00742:705:HGKLFDSX7:1:1146:2718:15624	340500	108444	+	+
A00742:705:HGKLFDSX7:1:1146:27453:19351	63381	261239	+	-
A00742:705:HGKLFDSX7:1:1146:11559:28307	294429	297870	-	+
A00742:705:HGKLFDSX7:1:1146:29640:32221	367631	194318	+	-
A00742:705:HGKLFDSX7:1:1147:26675:12743	177237	175080	-	+
A00742:705:HGKLFDSX7:1:1147:26250:15702	304266	231451	-	+
A00742:705:HGKLFDSX7:1:1147:24071:27555	367642	26	+	-
A00742:705:HGKLFDSX7:1:1147:30879:30232	156318	252080	-	-
A00742:705:HGKLFDSX7:1:1149:7256:3693	252209	156273	-	-
A00742:705:HGKLFDSX7:1:1149:1805:22060	52	367492	-	+
A00742:705:HGKLFDSX7:1:1149:27344:26052	67055	269425	-	+
A00742:705:HGKLFDSX7:1:1149:12192:27555	33202	247618	-	-
A00742:705:HGKLFDSX7:1:1149:31412:29653	257394	289925	+	+
A00742:705:HGKLFDSX7:1:1150:7075:8578	367598	194399	+	-
A00742:705:HGKLFDSX7:1:1150:32371:35477	367444	11	+	-
A00742:705:HGKLFDSX7:1:1151:32877:9392	108377	340760	+	+
A00742:705:HGKLFDSX7:1:1152:24180:2785	108339	340684	+	+
A00742:705:HGKLFDSX7:1:1152:21875:7310	122676	124432	-	+
A00742:705:HGKLFDSX7:1:1153:24279:8656	9	367514	-	+
A00742:705:HGKLFDSX7:1:1153:18575:15749	238983	131321	-	-
A00742:705:HGKLFDSX7:1:1154:11595:3568	367529	194239	+	-
A00742:705:HGKLFDSX7:1:1154:20392:4178	301583	36321	-	+
A00742:705:HGKLFDSX7:1:1154:21025:4492	301583	36321	-	+
A00742:705:HGKLFDSX7:1:1154:12020:4899	367529	194239	+	-
A00742:705:HGKLFDSX7:1:1154:7256:9706	104659	192049	+	+
A00742:705:HGKLFDSX7:1:1154:7509:12994	136	367764	-	+
A00742:705:HGKLFDSX7:1:1155:30834:6417	168371	181602	+	-
A00742:705:HGKLFDSX7:1:1155:16206:21104	49493	265861	-	-
A00742:705:HGKLFDSX7:1:1155:30879:30201	229062	63711	-	-
A00742:705:HGKLFDSX7:1:1155:16269:32769	228914	63718	-	-
A00742:705:HGKLFDSX7:1:1156:12093:8249	269317	67038	+	-
A00742:705:HGKLFDSX7:1:1156:15284:22795	194307	367598	-	+
A00742:705:HGKLFDSX7:1:1156:4191:23281	31	367411	-	+
A00742:705:HGKLFDSX7:1:1157:28176:2065	367392	194231	+	-
A00742:705:HGKLFDSX7:1:1157:3640:4883	367678	171	+	-
A00742:705:HGKLFDSX7:1:1157:8531:10034	367729	273	+	-
A00742:705:HGKLFDSX7:1:1157:4887:13213	367729	194470	+	-
A00742:705:HGKLFDSX7:1:1158:30418:16313	367645	194446	+	-
A00742:705:HGKLFDSX7:1:1158:30653:18286	367499	194582	+	-
A00742:705:HGKLFDSX7:1:1158:30481:18302	367499	385	+	-
A00742:705:HGKLFDSX7:1:1158:30454:18317	367499	385	+	-
A00742:705:HGKLFDSX7:1:1158:22733:27712	49441	265981	-	-
A00742:705:HGKLFDSX7:1:1159:24614:27743	269820	66610	-	+
A00742:705:HGKLFDSX7:1:1160:2989:27993	36286	143905	+	+
A00742:705:HGKLFDSX7:1:1161:8287:11960	272456	269581	-	+
A00742:705:HGKLFDSX7:1:1161:20112:12868	340724	108405	+	+
A00742:705:HGKLFDSX7:1:1161:23176:36182	194479	367642	-	+
A00742:705:HGKLFDSX7:1:1162:9408:22545	220	367729	-	+
A00742:705:HGKLFDSX7:1:1162:12717:33880	367465	1	+	-
A00742:705:HGKLFDSX7:1:1162:12689:33990	367465	1	+	-
A00742:705:HGKLFDSX7:1:1163:22978:36777	185	367741	-	+
A00742:705:HGKLFDSX7:1:1164:24343:1407	185	367741	-	+
A00742:705:HGKLFDSX7:1:1164:19840:6417	313	367670	-	+
A00742:705:HGKLFDSX7:1:1165:30174:31360	367442	194200	+	-
A00742:705:HGKLFDSX7:1:1165:17074:32628	367720	218	+	-
A00742:705:HGKLFDSX7:1:1168:21757:6950	367689	194358	+	-
A00742:705:HGKLFDSX7:1:1168:13666:15421	367703	194513	+	-
A00742:705:HGKLFDSX7:1:1168:4906:25300	269333	67031	+	-
A00742:705:HGKLFDSX7:1:1168:10737:28134	367741	194343	+	-
A00742:705:HGKLFDSX7:1:1169:23610:13072	367530	194280	+	-
A00742:705:HGKLFDSX7:1:1169:24207:14888	367530	83	+	-
A00742:705:HGKLFDSX7:1:1170:21468:3630	269479	67036	+	-
A00742:705:HGKLFDSX7:1:1170:10086:10347	67172	269543	-	+
A00742:705:HGKLFDSX7:1:1170:32271:13917	367637	194274	+	-
A00742:705:HGKLFDSX7:1:1170:1859:24596	63848	228903	-	-
A00742:705:HGKLFDSX7:1:1171:31882:1470	49433	265982	-	-
A00742:705:HGKLFDSX7:1:1171:31837:9690	367653	90	+	-
A00742:705:HGKLFDSX7:1:1171:22037:21465	304528	304832	-	+
A00742:705:HGKLFDSX7:1:1172:27028:6370	367527	301	+	-
A00742:705:HGKLFDSX7:1:1172:25672:34334	108430	340485	+	+
A00742:705:HGKLFDSX7:1:1173:2727:16454	194441	367689	-	+
A00742:705:HGKLFDSX7:1:1173:2103:16845	244	367689	-	+
A00742:705:HGKLFDSX7:1:1173:26603:19413	194373	367713	-	+
A00742:705:HGKLFDSX7:1:1173:5240:28416	49424	265907	-	-
A00742:705:HGKLFDSX7:1:1173:23330:31187	367718	222	+	-
A00742:705:HGKLFDSX7:1:1174:25337:1376	145361	348492	+	+
A00742:705:HGKLFDSX7:1:1174:29713:10614	367731	194588	+	-
A00742:705:HGKLFDSX7:1:1174:14136:13197	367749	194353	+	-
A00742:705:HGKLFDSX7:1:1174:29026:13714	367731	391	+	-
A00742:705:HGKLFDSX7:1:1175:11107:2566	194424	367759	-	+
A00742:705:HGKLFDSX7:1:1175:20229:18490	367706	194412	+	-
A00742:705:HGKLFDSX7:1:1176:5511:1235	49408	265950	-	-
A00742:705:HGKLFDSX7:1:1176:10682:1548	135610	136662	-	+
A00742:705:HGKLFDSX7:1:1176:4969:4116	194462	367480	-	+
A00742:705:HGKLFDSX7:1:1176:2582:18646	37718	334955	+	+
A00742:705:HGKLFDSX7:1:1176:8250:19445	340751	108303	+	+
A00742:705:HGKLFDSX7:1:1176:8648:20071	340751	108303	+	+
A00742:705:HGKLFDSX7:1:1176:5602:22060	340751	108303	+	+
A00742:705:HGKLFDSX7:1:1176:18602:30733	11537	87820	-	+
A00742:705:HGKLFDSX7:1:1176:14751:31266	324815	71442	+	-
A00742:705:HGKLFDSX7:1:1177:23050:1830	194362	367666	-	+
A00742:705:HGKLFDSX7:1:1177:20871:13244	252141	156312	-	-
A00742:705:HGKLFDSX7:1:1177:3775:23657	35881	34148	+	-
A00742:705:HGKLFDSX7:1:1177:13738:24940	144373	36927	-	-
A00742:705:HGKLFDSX7:1:1177:13675:26115	288749	83636	+	-
A00742:705:HGKLFDSX7:1:1178:23330:14184	63814	229024	-	-
A00742:705:HGKLFDSX7:1:1178:23185:15029	63814	229024	-	-
A00742:705:HGKLFDSX7:1:1178:6479:18035	367761	194423	+	-
A00742:705:HGKLFDSX7:1:1178:18014:26021	367577	54	+	-
A00742:705:HGKLFDSX7:1:1178:25301:30154	269444	67152	+	-
A00742:705:HGKLFDSX7:1:1201:19162:4711	232	367746	-	+
A00742:705:HGKLFDSX7:1:1201:19135:4820	232	367746	-	+
A00742:705:HGKLFDSX7:1:1201:24198:21731	265986	49388	-	-
A00742:705:HGKLFDSX7:1:1202:24686:36918	367709	194418	+	-
A00742:705:HGKLFDSX7:1:1204:16568:15937	43296	169799	+	-
A00742:705:HGKLFDSX7:1:1205:8576:35477	194283	367595	-	+
A00742:705:HGKLFDSX7:1:1207:29351:36041	367709	194458	+	-
A00742:705:HGKLFDSX7:1:1208:31051:7921	46	367536	-	+
A00742:705:HGKLFDSX7:1:1208:2013:14434	367756	83	+	-
A00742:705:HGKLFDSX7:1:1211:23484:30201	194265	367474	-	+
A00742:705:HGKLFDSX7:1:1211:1615:36448	194319	367670	-	+
A00742:705:HGKLFDSX7:1:1212:3369:1689	220	367585	-	+
A00742:705:HGKLFDSX7:1:1212:2293:1986	220	367585	-	+
A00742:705:HGKLFDSX7:1:1212:13395:25066	194263	367327	-	+
A00742:705:HGKLFDSX7:1:1213:16514:3850	100854	257819	+	-
A00742:705:HGKLFDSX7:1:1213:24379:6198	367671	141	+	-
A00742:705:HGKLFDSX7:1:1213:8015:21543	367634	100	+	-
A00742:705:HGKLFDSX7:1:1213:20645:30953	58639	254713	+	+
A00742:705:HGKLFDSX7:1:1214:25283:30154	367607	194300	+	-
A00742:705:HGKLFDSX7:1:1214:26087:31297	367607	194300	+	-
A00742:705:HGKLFDSX7:1:1216:31891:19429	269848	66836	-	+
A00742:705:HGKLFDSX7:1:1218:25807:6699	269941	66816	-	+
A00742:705:HGKLFDSX7:1:1218:24903:7701	269941	66816	-	+
A00742:705:HGKLFDSX7:1:1219:4264:2519	367625	69	+	-
A00742:705:HGKLFDSX7:1:1219:22833:4398	367304	194272	+	-
A00742:705:HGKLFDSX7:1:1219:12671:30733	194232	367607	-	+
A00742:705:HGKLFDSX7:1:1220:16278:1376	364368	129736	-	+
A00742:705:HGKLFDSX7:1:1220:17173:2174	364368	129736	-	+
A00742:705:HGKLFDSX7:1:1220:6741:3615	269844	66714	-	+
A00742:705:HGKLFDSX7:1:1220:25572:7513	194254	367639	-	+
A00742:705:HGKLFDSX7:1:1220:28628:9079	189574	191381	-	-
A00742:705:HGKLFDSX7:1:1220:3061:34663	194202	367427	-	+
A00742:705:HGKLFDSX7:1:1220:8332:36370	254607	58553	+	+
A00742:705:HGKLFDSX7:1:1221:30174:35243	194356	367689	-	+
A00742:705:HGKLFDSX7:1:1222:20826:2613	340719	108259	+	+
A00742:705:HGKLFDSX7:1:1222:29767:17691	340729	108491	+	+
A00742:705:HGKLFDSX7:1:1223:19244:13777	231185	304471	+	-
A00742:705:HGKLFDSX7:1:1223:1434:24455	328471	347864	+	-
A00742:705:HGKLFDSX7:1:1223:1380:24486	328471	347864	+	-
A00742:705:HGKLFDSX7:1:1223:7699:31172	194559	367559	-	+
A00742:705:HGKLFDSX7:1:1224:5113:27258	14	367503	-	+
A00742:705:HGKLFDSX7:1:1224:5312:27665	14	367503	-	+
A00742:705:HGKLFDSX7:1:1224:22227:28087	81	367637	-	+
A00742:705:HGKLFDSX7:1:1225:20066:2613	81220	80728	+	-
A00742:705:HGKLFDSX7:1:1225:23077:11428	115110	114192	+	-
A00742:705:HGKLFDSX7:1:1226:31051:10989	276257	179403	+	+
A00742:705:HGKLFDSX7:1:1226:6976:18584	58685	254539	+	+
A00742:705:HGKLFDSX7:1:1226:26594:30984	367573	132	+	-
A00742:705:HGKLFDSX7:1:1227:4679:10473	104	367732	-	+
A00742:705:HGKLFDSX7:1:1227:28890:14982	89	367705	-	+
A00742:705:HGKLFDSX7:1:1227:30861:31641	67285	269530	-	+
A00742:705:HGKLFDSX7:1:1227:4996:36323	367545	29	+	-
A00742:705:HGKLFDSX7:1:1228:22272:17425	367666	192	+	-
A00742:705:HGKLFDSX7:1:1229:12789:6918	343446	120642	+	+
A00742:705:HGKLFDSX7:1:1229:26928:18568	66839	269897	+	-
A00742:705:HGKLFDSX7:1:1229:31150:21183	57341	43546	+	-
A00742:705:HGKLFDSX7:1:1229:30969:21371	57341	43546	+	-
A00742:705:HGKLFDSX7:1:1229:18258:28322	367759	194432	+	-
A00742:705:HGKLFDSX7:1:1230:6343:13416	257394	289925	+	+
A00742:705:HGKLFDSX7:1:1230:16911:21793	367470	194219	+	-
A00742:705:HGKLFDSX7:1:1230:31105:30906	49462	265838	-	-
A00742:705:HGKLFDSX7:1:1232:16269:23437	367735	224	+	-
A00742:705:HGKLFDSX7:1:1233:28980:15170	367763	283	+	-
A00742:705:HGKLFDSX7:1:1233:18421:24251	247202	110317	+	-
A00742:705:HGKLFDSX7:1:1233:17228:25097	247202	110317	+	-
A00742:705:HGKLFDSX7:1:1233:17002:36448	345879	292764	-	-
A00742:705:HGKLFDSX7:1:1234:14877:14763	37	367502	-	+
A00742:705:HGKLFDSX7:1:1234:15474:16642	37	367502	-	+
A00742:705:HGKLFDSX7:1:1234:15989:18850	37	367502	-	+
A00742:705:HGKLFDSX7:1:1234:24704:22138	254788	58435	+	+
A00742:705:HGKLFDSX7:1:1235:4056:17190	289900	288916	-	+
A00742:705:HGKLFDSX7:1:1235:4146:17221	289900	288916	-	+
A00742:705:HGKLFDSX7:1:1235:3143:30452	273	367755	-	+
A00742:705:HGKLFDSX7:1:1235:2347:31015	194470	367755	-	+
A00742:705:HGKLFDSX7:1:1237:10456:14184	367548	194218	+	-
A00742:705:HGKLFDSX7:1:1237:10339:14199	367548	194218	+	-
A00742:705:HGKLFDSX7:1:1237:11351:20995	258680	246119	+	+
A00742:705:HGKLFDSX7:1:1237:30716:26475	367461	2	+	-
A00742:705:HGKLFDSX7:1:1237:12183:28604	51	367675	-	+
A00742:705:HGKLFDSX7:1:1237:18412:32221	367548	116	+	-
A00742:705:HGKLFDSX7:1:1237:19397:32268	367548	116	+	-
A00742:705:HGKLFDSX7:1:1237:19388:32315	367548	194313	+	-
A00742:705:HGKLFDSX7:1:1237:18313:33395	367548	116	+	-
A00742:705:HGKLFDSX7:1:1237:18502:33661	367548	194313	+	-
A00742:705:HGKLFDSX7:1:1238:12057:3051	27	367568	-	+
A00742:705:HGKLFDSX7:1:1238:11812:19727	351091	366896	-	+
A00742:705:HGKLFDSX7:1:1238:2248:24173	269811	66636	-	+
A00742:705:HGKLFDSX7:1:1240:10357:20556	367725	194499	+	-
A00742:705:HGKLFDSX7:1:1240:28176:22200	367469	113	+	-
A00742:705:HGKLFDSX7:1:1240:14281:36464	58645	254690	+	+
A00742:705:HGKLFDSX7:1:1242:11514:7216	367655	194260	+	-
A00742:705:HGKLFDSX7:1:1242:2736:12493	194375	367668	-	+
A00742:705:HGKLFDSX7:1:1243:18276:6590	86	367559	-	+
A00742:705:HGKLFDSX7:1:1243:8070:7983	108494	340568	+	+
A00742:705:HGKLFDSX7:1:1243:7970:8061	108494	340568	+	+
A00742:705:HGKLFDSX7:1:1243:11270:8891	367375	194249	+	-
A00742:705:HGKLFDSX7:1:1243:23556:29606	26	367565	-	+
A00742:705:HGKLFDSX7:1:1244:26033:21026	19	367580	-	+
A00742:705:HGKLFDSX7:1:1244:24578:31281	265857	49619	-	-
A00742:705:HGKLFDSX7:1:1246:31548:14951	66783	269830	+	-
A00742:705:HGKLFDSX7:1:1246:31476:15546	66783	269830	+	-
A00742:705:HGKLFDSX7:1:1246:26838:28964	79	367501	-	+
A00742:705:HGKLFDSX7:1:1246:28565:31610	367609	44	+	-
A00742:705:HGKLFDSX7:1:1246:15944:34053	367570	109	+	-
A00742:705:HGKLFDSX7:1:1247:13666:3991	367596	119	+	-
A00742:705:HGKLFDSX7:1:1247:14235:15154	58624	254676	+	+
A00742:705:HGKLFDSX7:1:1247:27453:15593	266215	49437	-	-
A00742:705:HGKLFDSX7:1:1247:15890:16548	95206	328681	+	-
A00742:705:HGKLFDSX7:1:1248:20889:34319	65	367492	-	+
A00742:705:HGKLFDSX7:1:1249:5819:3928	367660	194523	+	-
A00742:705:HGKLFDSX7:1:1249:5918:4131	367660	194523	+	-
A00742:705:HGKLFDSX7:1:1249:32868:6558	67031	269528	-	+
A00742:705:HGKLFDSX7:1:1249:28791:11616	228898	63867	-	-
A00742:705:HGKLFDSX7:1:1250:32633:20181	49349	266035	-	-
A00742:705:HGKLFDSX7:1:1251:21947:13135	106	367512	-	+
A00742:705:HGKLFDSX7:1:1251:24216:14403	194303	367512	-	+
A00742:705:HGKLFDSX7:1:1251:3016:29011	251977	156290	-	-
A00742:705:HGKLFDSX7:1:1251:31982:29011	265843	49493	-	-
A00742:705:HGKLFDSX7:1:1251:4363:29747	251977	156290	-	-
A00742:705:HGKLFDSX7:1:1252:15908:3208	194423	367754	-	+
A00742:705:HGKLFDSX7:1:1252:18629:18223	143819	141640	-	-
A00742:705:HGKLFDSX7:1:1253:32190:11052	367635	105	+	-
A00742:705:HGKLFDSX7:1:1253:2293:25567	309714	276296	+	-
A00742:705:HGKLFDSX7:1:1253:26196:26788	75	367726	-	+
A00742:705:HGKLFDSX7:1:1255:14597:8797	90076	68206	+	+
A00742:705:HGKLFDSX7:1:1255:28610:20134	266016	49352	-	-
A00742:705:HGKLFDSX7:1:1255:13566:36229	66845	269878	+	-
A00742:705:HGKLFDSX7:1:1256:1542:15781	304514	231381	-	+
A00742:705:HGKLFDSX7:1:1256:10954:27226	231301	304206	+	-
A00742:705:HGKLFDSX7:1:1256:10447:29293	231301	304206	+	-
A00742:705:HGKLFDSX7:1:1257:3595:27477	367393	194238	+	-
A00742:705:HGKLFDSX7:1:1258:22254:19586	66767	269840	+	-
A00742:705:HGKLFDSX7:1:1259:25075:2174	63731	63382	+	+
A00742:705:HGKLFDSX7:1:1259:14416:7513	206064	247097	+	-
A00742:705:HGKLFDSX7:1:1259:18918:26710	69570	200571	-	-
A00742:705:HGKLFDSX7:1:1263:31250:10520	269523	67083	+	-
A00742:705:HGKLFDSX7:1:1263:13892:22357	367643	149	+	-
A00742:705:HGKLFDSX7:1:1264:10050:8782	80	367594	-	+
A00742:705:HGKLFDSX7:1:1264:4571:13228	367591	194287	+	-
A00742:705:HGKLFDSX7:1:1264:12970:13902	310713	253806	-	-
A00742:705:HGKLFDSX7:1:1264:27091:20917	83	367653	-	+
A00742:705:HGKLFDSX7:1:1264:28122:29872	194325	367585	-	+
A00742:705:HGKLFDSX7:1:1264:14407:33082	154	367645	-	+
A00742:705:HGKLFDSX7:1:1265:2130:26788	367434	194207	+	-
A00742:705:HGKLFDSX7:1:1266:14615:2754	80382	80143	+	+
A00742:705:HGKLFDSX7:1:1266:3106:13949	367748	194423	+	-
A00742:705:HGKLFDSX7:1:1266:1262:22279	304403	231471	-	+
A00742:705:HGKLFDSX7:1:1267:28420:25128	304301	231467	-	+
A00742:705:HGKLFDSX7:1:1267:28546:28541	248624	186932	+	+
A00742:705:HGKLFDSX7:1:1268:20509:21981	194339	367671	-	+
A00742:705:HGKLFDSX7:1:1268:24957:26303	76	367715	-	+
A00742:705:HGKLFDSX7:1:1269:2013:16501	367641	194219	+	-
A00742:705:HGKLFDSX7:1:1270:8965:16203	266072	49390	-	-
A00742:705:HGKLFDSX7:1:1270:8549:17707	266072	49390	-	-
A00742:705:HGKLFDSX7:1:1272:27480:30170	367731	227	+	-
A00742:705:HGKLFDSX7:1:1272:24921:30467	367731	227	+	-
A00742:705:HGKLFDSX7:1:1273:1235:5760	367540	194211	+	-
A00742:705:HGKLFDSX7:1:1273:31756:8578	67120	269515	-	+
A00742:705:HGKLFDSX7:1:1273:13865:32737	108464	340762	+	+
A00742:705:HGKLFDSX7:1:1275:18945:35211	194304	367521	-	+
A00742:705:HGKLFDSX7:1:1276:29695:28213	367629	70	+	-
A00742:705:HGKLFDSX7:1:1276:24867:30592	49387	265957	-	-
A00742:705:HGKLFDSX7:1:1276:25183:36338	263172	264337	+	+
A00742:705:HGKLFDSX7:1:1277:1235:12680	304410	231395	-	+
A00742:705:HGKLFDSX7:1:1277:25310:32863	229025	63770	-	-
A00742:705:HGKLFDSX7:1:1278:16740:13761	160606	40355	+	+
A00742:705:HGKLFDSX7:1:1278:8151:25661	86	367486	-	+
A00742:705:HGKLFDSX7:1:1278:19651:25692	194298	367663	-	+
A00742:705:HGKLFDSX7:1:1278:1886:33599	164	294766	-	-
A00742:705:HGKLFDSX7:1:1278:7509:36918	156268	252213	-	-
A00742:705:HGKLFDSX7:1:1301:8603:4492	212097	172921	-	-
A00742:705:HGKLFDSX7:1:1301:8504:25050	2688	358598	-	-
A00742:705:HGKLFDSX7:1:1301:23023:25269	367716	194511	+	-
A00742:705:HGKLFDSX7:1:1301:25635:25347	194635	367750	-	+
