Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1139:17155:26381	135049	258264	+	-
A00742:705:HGKLFDSX7:1:1140:31910:4711	194402	367690	-	+
A00742:705:HGKLFDSX7:1:1140:13015:6715	266010	49414	-	-
A00742:705:HGKLFDSX7:1:1140:13892:8140	266010	49414	-	-
A00742:705:HGKLFDSX7:1:1140:4679:23375	367677	93	+	-
A00742:705:HGKLFDSX7:1:1140:3938:33332	194296	367587	-	+
A00742:705:HGKLFDSX7:1:1140:27561:33661	231426	304451	+	-
A00742:705:HGKLFDSX7:1:1141:32922:13228	367687	213	+	-
A00742:705:HGKLFDSX7:1:1142:19488:9909	83128	213082	+	+
A00742:705:HGKLFDSX7:1:1143:18629:18818	194514	367639	-	+
A00742:705:HGKLFDSX7:1:1143:21224:35336	66758	269877	+	-
A00742:705:HGKLFDSX7:1:1144:24288:6324	367741	194485	+	-
A00742:705:HGKLFDSX7:1:1144:21649:17628	80203	277458	-	+
A00742:705:HGKLFDSX7:1:1144:23836:27649	109178	367163	-	+
A00742:705:HGKLFDSX7:1:1145:1931:9189	205566	220058	-	+
A00742:705:HGKLFDSX7:1:1145:1434:26991	231	367614	-	+
A00742:705:HGKLFDSX7:1:1146:4209:20525	108470	340279	+	+
A00742:705:HGKLFDSX7:1:1146:17372:21214	194	367682	-	+
A00742:705:HGKLFDSX7:1:1146:17508:21230	194391	367682	-	+
A00742:705:HGKLFDSX7:1:1146:31810:26616	340509	108410	+	+
A00742:705:HGKLFDSX7:1:1146:31765:26631	340509	108410	+	+
A00742:705:HGKLFDSX7:1:1146:1253:34882	4	367388	-	+
A00742:705:HGKLFDSX7:1:1147:25762:7780	304391	231292	-	+
A00742:705:HGKLFDSX7:1:1148:12825:5415	128	367691	-	+
A00742:705:HGKLFDSX7:1:1149:12735:27023	165927	308353	+	-
A00742:705:HGKLFDSX7:1:1150:11270:24486	367582	194456	+	-
A00742:705:HGKLFDSX7:1:1151:2139:24612	66813	269814	+	-
A00742:705:HGKLFDSX7:1:1151:6153:25927	231318	304215	+	-
A00742:705:HGKLFDSX7:1:1151:11912:27539	194548	367756	-	+
A00742:705:HGKLFDSX7:1:1152:22715:7294	67078	269498	-	+
A00742:705:HGKLFDSX7:1:1152:9245:10457	244392	243146	+	+
A00742:705:HGKLFDSX7:1:1152:12454:12258	235	367544	-	+
A00742:705:HGKLFDSX7:1:1152:11080:13448	66842	269748	+	-
A00742:705:HGKLFDSX7:1:1152:9028:23202	194332	367579	-	+
A00742:705:HGKLFDSX7:1:1152:9019:25254	135	367579	-	+
A00742:705:HGKLFDSX7:1:1153:4571:19460	194320	367548	-	+
A00742:705:HGKLFDSX7:1:1153:4001:29590	108353	340594	+	+
A00742:705:HGKLFDSX7:1:1154:22010:3286	222435	185490	+	-
A00742:705:HGKLFDSX7:1:1154:23357:3552	222435	185490	+	-
A00742:705:HGKLFDSX7:1:1154:16712:17378	108377	340621	+	+
A00742:705:HGKLFDSX7:1:1154:28673:29794	284	367760	-	+
A00742:705:HGKLFDSX7:1:1154:11577:31313	148752	62708	+	-
A00742:705:HGKLFDSX7:1:1155:32289:25848	203378	162851	+	-
A00742:705:HGKLFDSX7:1:1155:22037:32017	237	367708	-	+
A00742:705:HGKLFDSX7:1:1155:21793:32095	237	367708	-	+
A00742:705:HGKLFDSX7:1:1156:14461:15765	229095	63949	-	-
A00742:705:HGKLFDSX7:1:1157:6659:16407	194277	367443	-	+
A00742:705:HGKLFDSX7:1:1157:30734:27727	269866	66693	-	+
A00742:705:HGKLFDSX7:1:1157:16640:33285	30	367499	-	+
A00742:705:HGKLFDSX7:1:1157:25988:34225	75	367495	-	+
A00742:705:HGKLFDSX7:1:1158:7446:29575	314771	319654	+	-
A00742:705:HGKLFDSX7:1:1158:7401:29841	314771	319654	+	-
A00742:705:HGKLFDSX7:1:1159:18222:2769	367513	173	+	-
A00742:705:HGKLFDSX7:1:1160:30924:7921	215	367675	-	+
A00742:705:HGKLFDSX7:1:1160:29035:29450	367560	194296	+	-
A00742:705:HGKLFDSX7:1:1161:21468:32158	367701	318	+	-
A00742:705:HGKLFDSX7:1:1162:6479:10175	367618	129	+	-
A00742:705:HGKLFDSX7:1:1162:5801:12258	194499	367663	-	+
A00742:705:HGKLFDSX7:1:1162:5150:13823	194499	367663	-	+
A00742:705:HGKLFDSX7:1:1162:23032:21934	263012	213682	+	+
A00742:705:HGKLFDSX7:1:1163:6253:1673	299864	300667	+	+
A00742:705:HGKLFDSX7:1:1163:8413:19319	156361	252000	-	-
A00742:705:HGKLFDSX7:1:1163:8323:20196	156361	252000	-	-
A00742:705:HGKLFDSX7:1:1163:16306:25598	367675	116	+	-
A00742:705:HGKLFDSX7:1:1163:2862:34225	367732	175	+	-
A00742:705:HGKLFDSX7:1:1163:4237:35039	194519	367722	-	+
A00742:705:HGKLFDSX7:1:1164:21703:29183	367732	194471	+	-
A00742:705:HGKLFDSX7:1:1164:27163:33818	149	367650	-	+
A00742:705:HGKLFDSX7:1:1164:3341:36245	228862	63872	-	-
A00742:705:HGKLFDSX7:1:1165:10357:3865	92828	358061	+	-
A00742:705:HGKLFDSX7:1:1165:10366:3881	92828	358061	+	-
A00742:705:HGKLFDSX7:1:1165:6207:14090	367017	7	+	-
A00742:705:HGKLFDSX7:1:1165:15980:21840	194408	367743	-	+
A00742:705:HGKLFDSX7:1:1165:18096:26256	177	367593	-	+
A00742:705:HGKLFDSX7:1:1165:16740:32988	272399	46985	-	-
A00742:705:HGKLFDSX7:1:1166:22851:7247	367679	194372	+	-
A00742:705:HGKLFDSX7:1:1166:10248:8907	2172	196318	+	-
A00742:705:HGKLFDSX7:1:1166:13395:9815	100370	92901	-	-
A00742:705:HGKLFDSX7:1:1166:12798:11819	100370	92901	-	-
A00742:705:HGKLFDSX7:1:1166:2582:17174	113	367643	-	+
A00742:705:HGKLFDSX7:1:1166:32805:31250	367712	60	+	-
A00742:705:HGKLFDSX7:1:1167:19135:13275	107507	141163	+	+
A00742:705:HGKLFDSX7:1:1167:23086:28698	106663	104856	-	-
A00742:705:HGKLFDSX7:1:1169:21585:5462	164184	5282	-	-
A00742:705:HGKLFDSX7:1:1169:4788:20369	367649	194472	+	-
A00742:705:HGKLFDSX7:1:1171:9652:12947	293225	291001	-	+
A00742:705:HGKLFDSX7:1:1172:14796:7639	194288	367716	-	+
A00742:705:HGKLFDSX7:1:1172:14913:8970	194288	367716	-	+
A00742:705:HGKLFDSX7:1:1172:18213:11083	28	367600	-	+
A00742:705:HGKLFDSX7:1:1172:17978:23109	342640	130393	+	-
A00742:705:HGKLFDSX7:1:1172:23113:33880	351686	362028	+	-
A00742:705:HGKLFDSX7:1:1173:13458:11428	194334	367658	-	+
A00742:705:HGKLFDSX7:1:1173:19470:14293	38451	145772	+	-
A00742:705:HGKLFDSX7:1:1174:20518:8155	194271	367485	-	+
A00742:705:HGKLFDSX7:1:1174:21902:8453	113	367674	-	+
A00742:705:HGKLFDSX7:1:1174:18765:9784	251978	156449	-	-
A00742:705:HGKLFDSX7:1:1174:13503:21339	367623	194333	+	-
A00742:705:HGKLFDSX7:1:1174:28266:25833	367638	194515	+	-
A00742:705:HGKLFDSX7:1:1174:20103:27383	24947	22754	+	+
A00742:705:HGKLFDSX7:1:1175:23529:17534	367202	7	+	-
A00742:705:HGKLFDSX7:1:1175:17110:18380	269760	66813	-	+
A00742:705:HGKLFDSX7:1:1176:21097:4523	367583	121	+	-
A00742:705:HGKLFDSX7:1:1176:12653:10629	272590	220361	+	-
A00742:705:HGKLFDSX7:1:1176:32172:18474	304283	231329	-	+
A00742:705:HGKLFDSX7:1:1177:6234:5149	194306	367710	-	+
A00742:705:HGKLFDSX7:1:1177:6045:5854	367726	194373	+	-
A00742:705:HGKLFDSX7:1:1177:5981:6464	367726	176	+	-
A00742:705:HGKLFDSX7:1:1178:6198:15515	367532	194219	+	-
A00742:705:HGKLFDSX7:1:1178:25373:15624	132	367597	-	+
A00742:705:HGKLFDSX7:1:1202:8061:23030	269555	67109	+	-
A00742:705:HGKLFDSX7:1:1202:2248:27931	367762	346	+	-
A00742:705:HGKLFDSX7:1:1203:3929:26772	367591	194298	+	-
A00742:705:HGKLFDSX7:1:1203:14895:34178	367663	194294	+	-
A00742:705:HGKLFDSX7:1:1204:31684:4038	194511	367685	-	+
A00742:705:HGKLFDSX7:1:1204:31177:32972	108367	340711	+	+
A00742:705:HGKLFDSX7:1:1205:6099:35603	205171	74316	-	-
A00742:705:HGKLFDSX7:1:1205:5837:36088	205171	74316	-	-
A00742:705:HGKLFDSX7:1:1206:30382:4351	89990	282109	-	-
A00742:705:HGKLFDSX7:1:1206:3839:11647	214	367688	-	+
A00742:705:HGKLFDSX7:1:1206:22173:28995	194412	367693	-	+
A00742:705:HGKLFDSX7:1:1206:12789:30436	266120	49413	-	-
A00742:705:HGKLFDSX7:1:1206:21567:35806	367545	132	+	-
A00742:705:HGKLFDSX7:1:1207:27877:16078	143882	36218	+	+
A00742:705:HGKLFDSX7:1:1208:19280:4601	254782	58446	+	+
A00742:705:HGKLFDSX7:1:1209:17427:34710	367585	40	+	-
A00742:705:HGKLFDSX7:1:1209:17635:34788	367585	194237	+	-
A00742:705:HGKLFDSX7:1:1211:17833:5572	80539	73218	+	-
A00742:705:HGKLFDSX7:1:1211:17237:5885	80539	73218	+	-
A00742:705:HGKLFDSX7:1:1211:10140:14168	353151	352371	+	+
A00742:705:HGKLFDSX7:1:1211:14299:18928	66741	269752	+	-
A00742:705:HGKLFDSX7:1:1211:29432:34898	47	367726	-	+
A00742:705:HGKLFDSX7:1:1212:13132:1470	252451	215965	+	+
A00742:705:HGKLFDSX7:1:1212:1904:19633	301835	129963	-	-
A00742:705:HGKLFDSX7:1:1213:14425:2926	144605	278648	-	-
A00742:705:HGKLFDSX7:1:1213:19370:9392	5833	26096	+	+
A00742:705:HGKLFDSX7:1:1213:16224:14152	108299	340819	+	+
A00742:705:HGKLFDSX7:1:1214:32750:8171	254727	58459	+	+
A00742:705:HGKLFDSX7:1:1214:18674:16861	49426	265972	-	-
A00742:705:HGKLFDSX7:1:1214:18656:16955	49426	265972	-	-
A00742:705:HGKLFDSX7:1:1214:4580:19476	108429	110001	-	-
A00742:705:HGKLFDSX7:1:1214:26196:31109	130173	63746	-	-
A00742:705:HGKLFDSX7:1:1215:24035:23797	194333	367545	-	+
A00742:705:HGKLFDSX7:1:1216:24207:20713	367521	194299	+	-
A00742:705:HGKLFDSX7:1:1216:23900:21715	367521	102	+	-
A00742:705:HGKLFDSX7:1:1216:11605:22905	367731	305	+	-
A00742:705:HGKLFDSX7:1:1216:19877:25614	229077	63783	-	-
A00742:705:HGKLFDSX7:1:1217:11198:3693	367521	194227	+	-
A00742:705:HGKLFDSX7:1:1217:7898:9377	194422	367524	-	+
A00742:705:HGKLFDSX7:1:1217:18927:29011	367663	236	+	-
A00742:705:HGKLFDSX7:1:1218:20726:4570	194424	367657	-	+
A00742:705:HGKLFDSX7:1:1219:12780:34366	367625	194366	+	-
A00742:705:HGKLFDSX7:1:1220:26530:27054	336361	241591	+	+
A00742:705:HGKLFDSX7:1:1222:32651:10473	156300	252066	-	-
A00742:705:HGKLFDSX7:1:1222:20048:32456	139029	4280	-	-
A00742:705:HGKLFDSX7:1:1223:9064:27868	282730	282362	-	-
A00742:705:HGKLFDSX7:1:1223:31367:29606	49419	265904	-	-
A00742:705:HGKLFDSX7:1:1224:10737:17989	7	367427	-	+
A00742:705:HGKLFDSX7:1:1224:13232:19961	194204	367427	-	+
A00742:705:HGKLFDSX7:1:1224:21079:24251	50	367631	-	+
A00742:705:HGKLFDSX7:1:1225:14434:10770	194214	367567	-	+
A00742:705:HGKLFDSX7:1:1225:29035:11537	156389	252348	-	-
A00742:705:HGKLFDSX7:1:1225:29026:11553	156389	252348	-	-
A00742:705:HGKLFDSX7:1:1225:27787:24752	367398	7	+	-
A00742:705:HGKLFDSX7:1:1226:17707:5948	367738	194609	+	-
A00742:705:HGKLFDSX7:1:1226:21350:11193	367596	185	+	-
A00742:705:HGKLFDSX7:1:1227:13847:34522	194300	367557	-	+
A00742:705:HGKLFDSX7:1:1228:8278:8531	367492	15	+	-
A00742:705:HGKLFDSX7:1:1230:7609:6120	80324	81392	+	-
A00742:705:HGKLFDSX7:1:1230:20256:25520	325915	115651	+	+
A00742:705:HGKLFDSX7:1:1230:17065:33489	31284	271455	-	-
A00742:705:HGKLFDSX7:1:1230:17146:33505	31284	271455	-	-
A00742:705:HGKLFDSX7:1:1231:31150:4022	126558	22418	-	-
A00742:705:HGKLFDSX7:1:1231:8449:34914	194465	367606	-	+
A00742:705:HGKLFDSX7:1:1232:2121:11584	63874	228867	-	-
A00742:705:HGKLFDSX7:1:1232:20437:25144	367560	194398	+	-
A00742:705:HGKLFDSX7:1:1232:20265:35618	367607	194286	+	-
A00742:705:HGKLFDSX7:1:1234:21667:19758	126	367585	-	+
A00742:705:HGKLFDSX7:1:1234:1660:33990	58685	254681	+	+
A00742:705:HGKLFDSX7:1:1235:21043:10191	72516	158263	+	-
A00742:705:HGKLFDSX7:1:1235:11351:12164	367504	84	+	-
A00742:705:HGKLFDSX7:1:1235:18629:23672	252045	156273	-	-
A00742:705:HGKLFDSX7:1:1235:10899:26850	367661	194207	+	-
A00742:705:HGKLFDSX7:1:1236:10267:9627	106633	129989	-	-
A00742:705:HGKLFDSX7:1:1237:32786:17472	186840	64764	-	+
A00742:705:HGKLFDSX7:1:1238:10945:2879	186293	106250	+	-
A00742:705:HGKLFDSX7:1:1238:15591:3724	33	367539	-	+
A00742:705:HGKLFDSX7:1:1238:32434:27759	86	367349	-	+
A00742:705:HGKLFDSX7:1:1238:18014:36699	164	367724	-	+
A00742:705:HGKLFDSX7:1:1239:26078:16658	194363	367710	-	+
A00742:705:HGKLFDSX7:1:1239:27272:18787	367690	194462	+	-
A00742:705:HGKLFDSX7:1:1239:27091:19069	367690	194462	+	-
A00742:705:HGKLFDSX7:1:1239:20491:20791	298932	299412	+	+
A00742:705:HGKLFDSX7:1:1240:24361:16031	367637	140	+	-
A00742:705:HGKLFDSX7:1:1240:18674:19961	304526	231353	-	+
A00742:705:HGKLFDSX7:1:1241:2844:21324	101	367575	-	+
A00742:705:HGKLFDSX7:1:1241:20636:23046	156234	252099	-	-
A00742:705:HGKLFDSX7:1:1241:16694:35039	367539	194211	+	-
A00742:705:HGKLFDSX7:1:1242:21522:16720	185440	222496	-	+
A00742:705:HGKLFDSX7:1:1242:29414:23500	340711	108228	+	+
A00742:705:HGKLFDSX7:1:1244:28836:1736	335260	274652	+	-
A00742:705:HGKLFDSX7:1:1244:5538:18192	194244	367477	-	+
A00742:705:HGKLFDSX7:1:1244:6216:24533	269413	67152	+	-
A00742:705:HGKLFDSX7:1:1244:5855:25473	269413	67152	+	-
A00742:705:HGKLFDSX7:1:1244:30183:30467	367721	150	+	-
A00742:705:HGKLFDSX7:1:1244:31566:30514	367721	150	+	-
A00742:705:HGKLFDSX7:1:1244:14226:34961	367573	1	+	-
A00742:705:HGKLFDSX7:1:1244:25726:35493	304339	231467	-	+
A00742:705:HGKLFDSX7:1:1245:12264:17566	85	367566	-	+
A00742:705:HGKLFDSX7:1:1245:30689:20823	67050	269333	-	+
A00742:705:HGKLFDSX7:1:1246:17101:9157	367620	117	+	-
A00742:705:HGKLFDSX7:1:1246:18521:21574	188389	180171	-	-
A00742:705:HGKLFDSX7:1:1246:24026:28792	254740	58408	+	+
A00742:705:HGKLFDSX7:1:1246:24795:29590	254740	58408	+	+
A00742:705:HGKLFDSX7:1:1246:13593:36558	367566	224	+	-
A00742:705:HGKLFDSX7:1:1247:30273:11929	367533	129	+	-
A00742:705:HGKLFDSX7:1:1247:20094:32158	2	367613	-	+
A00742:705:HGKLFDSX7:1:1249:16631:26349	129834	110158	+	-
A00742:705:HGKLFDSX7:1:1249:17119:27132	6529	84506	-	-
A00742:705:HGKLFDSX7:1:1249:22073:29669	367609	52	+	-
A00742:705:HGKLFDSX7:1:1250:5050:9987	304461	231382	-	+
A00742:705:HGKLFDSX7:1:1250:5538:13275	367608	194260	+	-
A00742:705:HGKLFDSX7:1:1250:16794:18114	194404	367632	-	+
A00742:705:HGKLFDSX7:1:1250:1579:19664	258438	135034	-	+
A00742:705:HGKLFDSX7:1:1250:2989:20635	258438	135034	-	+
A00742:705:HGKLFDSX7:1:1250:4056:20854	258438	135034	-	+
A00742:705:HGKLFDSX7:1:1251:17427:1078	194233	367608	-	+
A00742:705:HGKLFDSX7:1:1251:23755:17049	194443	367624	-	+
A00742:705:HGKLFDSX7:1:1252:12174:27461	254631	58456	+	+
A00742:705:HGKLFDSX7:1:1252:11939:27931	254631	58456	+	+
A00742:705:HGKLFDSX7:1:1252:12057:27978	254631	58456	+	+
A00742:705:HGKLFDSX7:1:1254:9317:9173	304356	231321	-	+
A00742:705:HGKLFDSX7:1:1254:18656:19304	367556	194351	+	-
A00742:705:HGKLFDSX7:1:1254:13322:21966	194202	367544	-	+
A00742:705:HGKLFDSX7:1:1255:2022:19304	367717	331	+	-
A00742:705:HGKLFDSX7:1:1255:6144:27007	133580	157288	-	-
A00742:705:HGKLFDSX7:1:1256:25635:1799	254521	58566	+	+
A00742:705:HGKLFDSX7:1:1256:5321:3975	367631	131	+	-
A00742:705:HGKLFDSX7:1:1256:27218:5196	254521	58566	+	+
A00742:705:HGKLFDSX7:1:1256:4182:21543	367702	172	+	-
A00742:705:HGKLFDSX7:1:1256:14208:23813	239048	131357	-	-
A00742:705:HGKLFDSX7:1:1256:9245:34225	234465	270827	-	-
A00742:705:HGKLFDSX7:1:1257:3875:4852	63874	228867	-	-
A00742:705:HGKLFDSX7:1:1257:28881:14497	189660	197043	+	-
A00742:705:HGKLFDSX7:1:1257:1027:17895	137	367658	-	+
A00742:705:HGKLFDSX7:1:1259:15239:8750	314771	319654	+	-
A00742:705:HGKLFDSX7:1:1259:15275:8750	314771	319654	+	-
A00742:705:HGKLFDSX7:1:1260:31105:3693	367470	89	+	-
A00742:705:HGKLFDSX7:1:1260:14868:25989	108	367637	-	+
A00742:705:HGKLFDSX7:1:1260:16278:26021	108	367637	-	+
A00742:705:HGKLFDSX7:1:1262:16260:6668	367725	194459	+	-
A00742:705:HGKLFDSX7:1:1262:19786:25770	29	367476	-	+
A00742:705:HGKLFDSX7:1:1262:9182:26569	54383	261583	-	-
A00742:705:HGKLFDSX7:1:1262:9200:26569	260620	261583	+	-
A00742:705:HGKLFDSX7:1:1262:12852:29011	252203	261155	+	+
A00742:705:HGKLFDSX7:1:1263:17137:12790	194365	367576	-	+
A00742:705:HGKLFDSX7:1:1263:5186:20556	156484	252063	-	-
A00742:705:HGKLFDSX7:1:1263:23068:36307	286954	365230	+	-
A00742:705:HGKLFDSX7:1:1263:17888:36793	340587	108469	+	+
A00742:705:HGKLFDSX7:1:1264:20437:26897	1	367460	-	+
A00742:705:HGKLFDSX7:1:1264:20066:27258	194198	367460	-	+
A00742:705:HGKLFDSX7:1:1264:1045:28792	96	367567	-	+
A00742:705:HGKLFDSX7:1:1264:32117:32095	367497	194235	+	-
A00742:705:HGKLFDSX7:1:1265:18087:5259	254738	58483	+	+
A00742:705:HGKLFDSX7:1:1265:11993:6324	58679	254459	+	+
A00742:705:HGKLFDSX7:1:1266:12617:7435	367482	194325	+	-
A00742:705:HGKLFDSX7:1:1266:12843:7513	367482	194325	+	-
A00742:705:HGKLFDSX7:1:1266:28881:8891	367713	114	+	-
A00742:705:HGKLFDSX7:1:1266:29008:10269	367713	194311	+	-
A00742:705:HGKLFDSX7:1:1266:2989:12524	194547	367708	-	+
A00742:705:HGKLFDSX7:1:1266:2971:12555	350	367708	-	+
A00742:705:HGKLFDSX7:1:1266:6732:16501	254	367679	-	+
A00742:705:HGKLFDSX7:1:1266:18882:20603	108265	340751	+	+
A00742:705:HGKLFDSX7:1:1267:31810:1814	49432	265863	-	-
A00742:705:HGKLFDSX7:1:1267:6406:3850	340646	108380	+	+
A00742:705:HGKLFDSX7:1:1267:24062:13917	252170	156277	-	-
A00742:705:HGKLFDSX7:1:1267:4978:16313	367396	23	+	-
A00742:705:HGKLFDSX7:1:1268:13810:20870	367559	50	+	-
A00742:705:HGKLFDSX7:1:1270:26196:7216	229124	63647	-	-
A00742:705:HGKLFDSX7:1:1270:12816:27665	269823	66839	-	+
