Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1110:10547:2065	69997	89970	+	+
A00742:705:HGKLFDSX7:1:1111:11505:3349	103365	92184	+	-
A00742:705:HGKLFDSX7:1:1111:21323:5134	115809	30351	+	+
A00742:705:HGKLFDSX7:1:1111:3143:7435	33040	41536	+	+
A00742:705:HGKLFDSX7:1:1111:6967:10300	99115	30473	+	+
A00742:705:HGKLFDSX7:1:1111:6949:18975	62016	94053	-	-
A00742:705:HGKLFDSX7:1:1111:26765:21543	85198	84913	-	-
A00742:705:HGKLFDSX7:1:1111:26793:21590	85198	84913	-	-
A00742:705:HGKLFDSX7:1:1111:28194:22388	85198	84913	-	-
A00742:705:HGKLFDSX7:1:1111:12961:29168	109600	56024	-	+
A00742:705:HGKLFDSX7:1:1112:22227:4946	74940	23883	+	-
A00742:705:HGKLFDSX7:1:1112:28899:10833	39409	88713	-	+
A00742:705:HGKLFDSX7:1:1112:28393:11240	57394	10670	-	+
A00742:705:HGKLFDSX7:1:1112:12509:16924	124831	89429	-	+
A00742:705:HGKLFDSX7:1:1112:22146:20337	71446	90818	+	+
A00742:705:HGKLFDSX7:1:1112:21206:20369	45964	81296	+	+
A00742:705:HGKLFDSX7:1:1112:20627:20713	42231	90814	-	-
A00742:705:HGKLFDSX7:1:1112:27263:26005	29918	116860	-	+
A00742:705:HGKLFDSX7:1:1112:10456:26616	43251	7662	-	-
A00742:705:HGKLFDSX7:1:1113:22354:7075	1239	98619	-	-
A00742:705:HGKLFDSX7:1:1113:26874:11616	64695	111261	+	+
A00742:705:HGKLFDSX7:1:1113:26142:11851	64695	111261	+	+
A00742:705:HGKLFDSX7:1:1113:4707:23860	41968	38330	+	-
A00742:705:HGKLFDSX7:1:1113:18168:27853	112116	14481	-	-
A00742:705:HGKLFDSX7:1:1113:18665:28776	112116	14481	-	-
A00742:705:HGKLFDSX7:1:1114:21287:1658	66653	24063	+	+
A00742:705:HGKLFDSX7:1:1114:5475:2863	74826	115771	+	-
A00742:705:HGKLFDSX7:1:1114:9923:23156	84619	61947	+	-
A00742:705:HGKLFDSX7:1:1114:11496:24220	36821	59853	+	+
A00742:705:HGKLFDSX7:1:1114:23222:29528	61968	105277	+	+
A00742:705:HGKLFDSX7:1:1114:10158:32894	121493	91011	+	+
A00742:705:HGKLFDSX7:1:1114:9670:33082	121493	91011	+	+
A00742:705:HGKLFDSX7:1:1115:1922:16939	39992	62346	-	-
A00742:705:HGKLFDSX7:1:1115:24668:28213	74546	123601	-	+
A00742:705:HGKLFDSX7:1:1115:24442:28667	74546	123601	-	+
A00742:705:HGKLFDSX7:1:1116:22553:11553	29468	90246	+	-
A00742:705:HGKLFDSX7:1:1116:24921:14559	19243	98345	+	-
A00742:705:HGKLFDSX7:1:1116:22281:19257	109652	8965	-	+
A00742:705:HGKLFDSX7:1:1116:24614:20478	38320	25497	+	-
A00742:705:HGKLFDSX7:1:1116:2817:31109	100286	16224	+	+
A00742:705:HGKLFDSX7:1:1118:23348:11553	126741	50332	-	-
A00742:705:HGKLFDSX7:1:1118:23285:11600	126741	50332	-	-
A00742:705:HGKLFDSX7:1:1118:23258:16501	61982	77870	+	+
A00742:705:HGKLFDSX7:1:1118:26820:20353	124364	40743	+	-
A00742:705:HGKLFDSX7:1:1118:16947:21762	95004	40739	+	+
A00742:705:HGKLFDSX7:1:1119:32072:10441	112973	87440	-	-
A00742:705:HGKLFDSX7:1:1119:22327:25347	90673	35554	+	+
A00742:705:HGKLFDSX7:1:1120:26765:1658	120974	67783	-	+
A00742:705:HGKLFDSX7:1:1120:24804:2769	120974	67783	-	+
A00742:705:HGKLFDSX7:1:1120:24650:3693	70165	82069	-	-
A00742:705:HGKLFDSX7:1:1120:23520:5087	82601	99557	-	-
A00742:705:HGKLFDSX7:1:1120:23882:5087	82601	99557	-	-
A00742:705:HGKLFDSX7:1:1120:16306:15201	59570	49720	-	+
A00742:705:HGKLFDSX7:1:1120:6723:34585	108129	84863	-	-
A00742:705:HGKLFDSX7:1:1121:8784:6370	37169	2625	+	-
A00742:705:HGKLFDSX7:1:1121:21341:19914	40409	45924	+	-
A00742:705:HGKLFDSX7:1:1121:31946:20369	83675	62362	+	-
A00742:705:HGKLFDSX7:1:1121:27254:21136	36087	70978	-	+
A00742:705:HGKLFDSX7:1:1121:7048:22341	30494	110152	-	+
A00742:705:HGKLFDSX7:1:1121:3694:22388	108372	109117	-	-
A00742:705:HGKLFDSX7:1:1121:4182:22482	108372	109117	-	-
A00742:705:HGKLFDSX7:1:1121:28926:23156	87051	57209	+	+
A00742:705:HGKLFDSX7:1:1121:24451:34663	42151	21119	-	+
A00742:705:HGKLFDSX7:1:1122:3775:3082	101582	100565	-	+
A00742:705:HGKLFDSX7:1:1122:24162:18255	58557	89849	-	+
A00742:705:HGKLFDSX7:1:1122:13639:21292	11812	95739	-	-
A00742:705:HGKLFDSX7:1:1122:13765:21762	11812	95739	-	-
A00742:705:HGKLFDSX7:1:1122:27597:23641	116772	111808	-	-
A00742:705:HGKLFDSX7:1:1122:27597:23703	116772	111808	-	-
A00742:705:HGKLFDSX7:1:1122:27299:24095	116772	111808	-	-
A00742:705:HGKLFDSX7:1:1122:13964:29684	87688	85021	-	+
A00742:705:HGKLFDSX7:1:1122:18050:30279	7928	21470	-	+
A00742:705:HGKLFDSX7:1:1123:27661:2832	59281	98372	-	-
A00742:705:HGKLFDSX7:1:1123:19578:7185	89647	121233	-	-
A00742:705:HGKLFDSX7:1:1123:9381:7529	114788	81709	+	+
A00742:705:HGKLFDSX7:1:1123:6234:11162	93118	76341	-	+
A00742:705:HGKLFDSX7:1:1123:17870:13964	58772	30775	+	-
A00742:705:HGKLFDSX7:1:1123:10312:23954	91263	39508	+	+
A00742:705:HGKLFDSX7:1:1123:19533:25426	69919	108359	+	-
A00742:705:HGKLFDSX7:1:1123:28574:33411	97669	22679	-	+
A00742:705:HGKLFDSX7:1:1123:29613:34961	126291	16933	+	-
A00742:705:HGKLFDSX7:1:1124:13367:2722	74021	66294	+	+
A00742:705:HGKLFDSX7:1:1124:13349:2785	74021	66294	+	+
A00742:705:HGKLFDSX7:1:1124:26323:3114	106010	9796	+	+
A00742:705:HGKLFDSX7:1:1124:26793:7498	216	84066	-	+
A00742:705:HGKLFDSX7:1:1124:28357:15154	104777	109586	+	+
A00742:705:HGKLFDSX7:1:1124:30743:15875	62496	73190	-	-
A00742:705:HGKLFDSX7:1:1124:5828:15969	52001	65466	+	+
A00742:705:HGKLFDSX7:1:1124:15492:17801	95330	66116	+	-
A00742:705:HGKLFDSX7:1:1124:27444:25128	12526	9688	+	-
A00742:705:HGKLFDSX7:1:1124:17526:27993	23938	34986	+	+
A00742:705:HGKLFDSX7:1:1124:17472:28056	23938	34986	+	+
A00742:705:HGKLFDSX7:1:1124:26765:31814	17073	110264	-	+
A00742:705:HGKLFDSX7:1:1124:8938:36949	60536	96594	-	-
A00742:705:HGKLFDSX7:1:1124:8811:37012	60536	96594	-	-
A00742:705:HGKLFDSX7:1:1125:32741:4742	28423	115546	-	+
A00742:705:HGKLFDSX7:1:1125:27100:8343	53257	29892	+	+
A00742:705:HGKLFDSX7:1:1125:5484:9799	68108	118806	+	+
A00742:705:HGKLFDSX7:1:1125:15664:10927	64327	66278	-	-
A00742:705:HGKLFDSX7:1:1125:24469:12461	56616	107858	+	-
A00742:705:HGKLFDSX7:1:1125:16043:27712	100473	78884	-	-
A00742:705:HGKLFDSX7:1:1125:19262:29904	80034	23392	+	-
A00742:705:HGKLFDSX7:1:1125:6795:31673	34636	5609	-	-
A00742:705:HGKLFDSX7:1:1126:11912:1235	24891	88447	-	-
A00742:705:HGKLFDSX7:1:1126:5159:7576	106618	41126	+	+
A00742:705:HGKLFDSX7:1:1126:3947:8296	14480	108810	-	-
A00742:705:HGKLFDSX7:1:1126:4327:8390	14480	108810	-	-
A00742:705:HGKLFDSX7:1:1126:4164:8453	14480	108810	-	-
A00742:705:HGKLFDSX7:1:1126:27778:10207	99772	93520	+	+
A00742:705:HGKLFDSX7:1:1126:23809:21715	53449	82138	-	-
A00742:705:HGKLFDSX7:1:1126:24650:21887	53449	82138	-	-
A00742:705:HGKLFDSX7:1:1126:23421:21981	127092	106792	+	+
A00742:705:HGKLFDSX7:1:1126:24578:21981	53449	82138	-	-
A00742:705:HGKLFDSX7:1:1126:16495:25207	105868	32406	-	+
A00742:705:HGKLFDSX7:1:1126:27932:31892	99810	66639	-	-
A00742:705:HGKLFDSX7:1:1126:26422:32221	62981	35751	+	+
A00742:705:HGKLFDSX7:1:1127:23909:2973	106588	55149	-	+
A00742:705:HGKLFDSX7:1:1127:23421:3537	106588	55149	-	+
A00742:705:HGKLFDSX7:1:1127:11198:11866	46077	102155	+	-
A00742:705:HGKLFDSX7:1:1127:32253:28103	104570	88081	+	-
A00742:705:HGKLFDSX7:1:1127:6388:34068	80892	96673	+	+
A00742:705:HGKLFDSX7:1:1128:27642:6652	127538	81116	+	-
A00742:705:HGKLFDSX7:1:1128:18611:16407	36035	23249	-	-
A00742:705:HGKLFDSX7:1:1128:28293:33301	94443	47738	-	+
A00742:705:HGKLFDSX7:1:1129:2636:1141	99128	127434	+	-
A00742:705:HGKLFDSX7:1:1129:2546:1235	99128	127434	+	-
A00742:705:HGKLFDSX7:1:1129:18475:4773	56924	36833	-	-
A00742:705:HGKLFDSX7:1:1129:24532:8124	71575	91757	-	-
A00742:705:HGKLFDSX7:1:1129:24415:8328	71575	91757	-	-
A00742:705:HGKLFDSX7:1:1129:21368:11068	30786	17367	+	-
A00742:705:HGKLFDSX7:1:1129:4318:22341	35828	39734	-	+
A00742:705:HGKLFDSX7:1:1129:5186:22592	35828	39734	-	+
A00742:705:HGKLFDSX7:1:1129:11153:24784	61050	108148	+	+
A00742:705:HGKLFDSX7:1:1129:11216:24956	61050	108148	+	+
A00742:705:HGKLFDSX7:1:1129:28266:27305	100376	9218	-	+
A00742:705:HGKLFDSX7:1:1129:11071:28369	88388	50059	-	-
A00742:705:HGKLFDSX7:1:1129:9480:28995	98670	126576	-	-
A00742:705:HGKLFDSX7:1:1129:9851:30608	88388	50059	-	-
A00742:705:HGKLFDSX7:1:1129:27190:31955	75284	95978	+	+
A00742:705:HGKLFDSX7:1:1129:27670:32283	75284	95978	+	+
A00742:705:HGKLFDSX7:1:1129:16034:32612	32030	111800	+	-
A00742:705:HGKLFDSX7:1:1129:1696:33395	45035	124017	+	-
A00742:705:HGKLFDSX7:1:1130:19687:13009	124115	120498	+	+
A00742:705:HGKLFDSX7:1:1130:15474:18114	98266	85787	+	+
A00742:705:HGKLFDSX7:1:1130:21269:23422	71550	124017	+	-
A00742:705:HGKLFDSX7:1:1130:10836:35884	52627	23316	-	-
A00742:705:HGKLFDSX7:1:1130:26530:37043	105898	60386	-	+
A00742:705:HGKLFDSX7:1:1131:31241:1235	111103	43044	+	+
A00742:705:HGKLFDSX7:1:1131:20853:1752	22378	109654	+	-
A00742:705:HGKLFDSX7:1:1131:20618:1939	22378	109654	+	-
A00742:705:HGKLFDSX7:1:1131:19063:7294	126029	77490	+	-
A00742:705:HGKLFDSX7:1:1131:32823:12774	17382	90917	-	+
A00742:705:HGKLFDSX7:1:1131:15176:13338	50301	99373	+	+
A00742:705:HGKLFDSX7:1:1131:14326:19633	110566	102442	-	+
A00742:705:HGKLFDSX7:1:1131:26431:26631	30599	51982	-	-
A00742:705:HGKLFDSX7:1:1131:28637:32550	71516	7527	-	-
A00742:705:HGKLFDSX7:1:1131:26874:33692	63386	100964	-	+
A00742:705:HGKLFDSX7:1:1132:21025:4523	74417	99637	-	-
A00742:705:HGKLFDSX7:1:1133:23529:2566	60837	98355	+	+
A00742:705:HGKLFDSX7:1:1133:22236:2926	60837	98355	+	+
A00742:705:HGKLFDSX7:1:1133:23972:9251	3369	91615	+	-
A00742:705:HGKLFDSX7:1:1133:26151:11240	3369	91615	+	-
A00742:705:HGKLFDSX7:1:1133:25455:11318	3369	91615	+	-
A00742:705:HGKLFDSX7:1:1133:25292:11412	3369	91615	+	-
A00742:705:HGKLFDSX7:1:1133:22345:31923	93874	60430	-	-
A00742:705:HGKLFDSX7:1:1133:23511:33066	123007	119564	-	-
A00742:705:HGKLFDSX7:1:1133:11568:36025	100644	10445	+	-
A00742:705:HGKLFDSX7:1:1134:26214:5274	35242	908	-	+
A00742:705:HGKLFDSX7:1:1134:24912:8500	52124	100951	-	-
A00742:705:HGKLFDSX7:1:1134:18439:14387	95299	6882	-	+
A00742:705:HGKLFDSX7:1:1134:9272:16642	96765	116124	+	-
A00742:705:HGKLFDSX7:1:1134:9209:16783	96765	116124	+	-
A00742:705:HGKLFDSX7:1:1134:31855:22435	25359	97951	-	-
A00742:705:HGKLFDSX7:1:1134:31051:29183	86683	101909	+	-
A00742:705:HGKLFDSX7:1:1134:4273:29403	75400	4548	-	-
A00742:705:HGKLFDSX7:1:1134:2040:32142	88510	30703	+	-
A00742:705:HGKLFDSX7:1:1134:12337:33724	69573	109195	+	-
A00742:705:HGKLFDSX7:1:1135:18855:1642	107713	50608	+	+
A00742:705:HGKLFDSX7:1:1135:27010:12101	112770	109041	+	+
A00742:705:HGKLFDSX7:1:1135:3631:13886	126835	124363	+	-
A00742:705:HGKLFDSX7:1:1135:1669:14967	126835	124363	+	-
A00742:705:HGKLFDSX7:1:1135:7690:21543	84619	61947	+	-
A00742:705:HGKLFDSX7:1:1135:27073:26365	121847	65085	+	-
A00742:705:HGKLFDSX7:1:1135:27236:26866	121847	65085	+	-
A00742:705:HGKLFDSX7:1:1135:9191:28557	64343	73498	-	+
A00742:705:HGKLFDSX7:1:1135:8766:28823	64343	73498	-	+
A00742:705:HGKLFDSX7:1:1135:4833:32252	102334	104039	+	+
A00742:705:HGKLFDSX7:1:1136:8865:3317	117613	1516	+	-
A00742:705:HGKLFDSX7:1:1136:1461:3333	43090	97505	+	-
A00742:705:HGKLFDSX7:1:1136:9787:26866	25016	59905	+	-
A00742:705:HGKLFDSX7:1:1136:10339:27226	25016	59905	+	-
A00742:705:HGKLFDSX7:1:1136:11939:31532	29582	56779	+	+
A00742:705:HGKLFDSX7:1:1136:9037:35305	27850	35540	+	+
A00742:705:HGKLFDSX7:1:1137:12066:10551	105433	96448	-	-
A00742:705:HGKLFDSX7:1:1137:20283:17049	84626	92956	-	+
A00742:705:HGKLFDSX7:1:1137:32633:26005	67599	75903	+	-
A00742:705:HGKLFDSX7:1:1137:4851:28401	9279	17950	+	+
A00742:705:HGKLFDSX7:1:1137:11840:31140	121843	91666	+	+
A00742:705:HGKLFDSX7:1:1137:11686:31281	121843	91666	+	+
A00742:705:HGKLFDSX7:1:1137:25599:32236	45036	16059	-	-
A00742:705:HGKLFDSX7:1:1138:6370:3944	60410	46915	+	-
A00742:705:HGKLFDSX7:1:1138:23900:11569	48185	91756	+	-
A00742:705:HGKLFDSX7:1:1138:7591:22122	54796	52391	+	-
A00742:705:HGKLFDSX7:1:1138:31864:23829	15499	46024	+	+
A00742:705:HGKLFDSX7:1:1138:6072:29199	124256	27182	+	+
A00742:705:HGKLFDSX7:1:1138:12255:32456	15511	97913	-	-
A00742:705:HGKLFDSX7:1:1138:11035:33004	5387	39292	+	+
A00742:705:HGKLFDSX7:1:1138:23249:34741	19832	97393	+	+
A00742:705:HGKLFDSX7:1:1139:28574:9330	81156	108710	-	-
A00742:705:HGKLFDSX7:1:1139:28574:9455	81156	108710	-	-
A00742:705:HGKLFDSX7:1:1139:3848:9752	115680	8611	-	+
A00742:705:HGKLFDSX7:1:1139:28827:10645	81156	108710	-	-
A00742:705:HGKLFDSX7:1:1139:28583:10755	81156	108710	-	-
A00742:705:HGKLFDSX7:1:1139:14434:13557	69574	71911	-	+
A00742:705:HGKLFDSX7:1:1139:14389:13636	69574	71911	-	+
A00742:705:HGKLFDSX7:1:1139:16486:19179	32034	37060	+	-
A00742:705:HGKLFDSX7:1:1139:24677:30044	108364	72011	-	-
A00742:705:HGKLFDSX7:1:1140:7871:9768	30916	95970	-	-
A00742:705:HGKLFDSX7:1:1140:14498:13322	123028	1364	-	-
A00742:705:HGKLFDSX7:1:1140:28167:24126	71191	125341	+	+
A00742:705:HGKLFDSX7:1:1140:13268:25347	51768	31019	+	-
A00742:705:HGKLFDSX7:1:1140:4381:32158	2362	49683	+	+
A00742:705:HGKLFDSX7:1:1140:3956:32988	2362	49683	+	+
A00742:705:HGKLFDSX7:1:1141:14452:2942	4352	81063	-	-
A00742:705:HGKLFDSX7:1:1141:20980:7921	82652	35269	-	+
A00742:705:HGKLFDSX7:1:1141:17725:13777	78970	54742	-	-
A00742:705:HGKLFDSX7:1:1141:8693:19680	45650	67343	-	+
A00742:705:HGKLFDSX7:1:1141:2582:20494	116871	81274	+	+
A00742:705:HGKLFDSX7:1:1141:3215:21496	116871	81274	+	+
A00742:705:HGKLFDSX7:1:1141:24731:23312	84436	104725	-	+
A00742:705:HGKLFDSX7:1:1141:23393:23844	30726	124342	+	-
A00742:705:HGKLFDSX7:1:1141:31512:28479	30935	88179	+	+
A00742:705:HGKLFDSX7:1:1141:32759:29042	70951	21190	-	-
A00742:705:HGKLFDSX7:1:1141:31448:31939	99668	73546	+	+
A00742:705:HGKLFDSX7:1:1142:27353:2926	50415	110470	+	+
A00742:705:HGKLFDSX7:1:1142:28131:4147	50415	110470	+	+
A00742:705:HGKLFDSX7:1:1142:6560:5431	6581	76930	+	+
A00742:705:HGKLFDSX7:1:1142:11614:6010	97963	84766	+	-
A00742:705:HGKLFDSX7:1:1142:14597:9674	124751	104739	-	+
A00742:705:HGKLFDSX7:1:1142:16450:10066	124751	104739	-	+
A00742:705:HGKLFDSX7:1:1142:17011:25817	73839	49198	-	-
A00742:705:HGKLFDSX7:1:1142:16947:25833	73839	49198	-	-
A00742:705:HGKLFDSX7:1:1143:25590:9361	121996	87712	+	+
A00742:705:HGKLFDSX7:1:1143:8241:11318	118385	102803	+	+
A00742:705:HGKLFDSX7:1:1143:19623:13307	25895	101018	-	-
A00742:705:HGKLFDSX7:1:1143:17400:21418	83211	120923	+	-
A00742:705:HGKLFDSX7:1:1143:19705:23594	96322	53093	-	-
A00742:705:HGKLFDSX7:1:1143:30002:23672	18443	52409	+	+
A00742:705:HGKLFDSX7:1:1143:17128:23954	45403	61570	-	-
A00742:705:HGKLFDSX7:1:1143:1452:32534	89572	91184	+	+
A00742:705:HGKLFDSX7:1:1144:18475:2519	98253	100538	-	+
A00742:705:HGKLFDSX7:1:1144:18204:3239	98253	100538	-	+
A00742:705:HGKLFDSX7:1:1144:9173:5196	33248	92310	+	+
A00742:705:HGKLFDSX7:1:1144:30743:9079	83702	115496	-	+
A00742:705:HGKLFDSX7:1:1144:5249:9674	110715	82590	-	+
A00742:705:HGKLFDSX7:1:1144:31864:10457	110765	122642	+	-
A00742:705:HGKLFDSX7:1:1144:18258:14168	46932	50021	-	-
A00742:705:HGKLFDSX7:1:1144:11442:18051	47741	104719	+	+
A00742:705:HGKLFDSX7:1:1144:30255:21637	43449	77351	+	+
A00742:705:HGKLFDSX7:1:1144:9941:23970	39875	87015	-	-
A00742:705:HGKLFDSX7:1:1144:9995:23970	39875	87015	-	-
A00742:705:HGKLFDSX7:1:1144:3577:26443	27286	127484	+	-
A00742:705:HGKLFDSX7:1:1144:2311:28573	122561	14385	+	+
A00742:705:HGKLFDSX7:1:1144:5276:36213	104180	17943	+	+
A00742:705:HGKLFDSX7:1:1145:18276:6684	125425	108857	-	+
A00742:705:HGKLFDSX7:1:1145:5620:13479	48019	106213	-	+
A00742:705:HGKLFDSX7:1:1145:27199:14747	61954	116415	+	+
A00742:705:HGKLFDSX7:1:1145:5032:26553	62836	70582	+	-
A00742:705:HGKLFDSX7:1:1145:9543:27633	38564	63528	-	-
A00742:705:HGKLFDSX7:1:1145:11243:27821	108605	109939	+	-
A00742:705:HGKLFDSX7:1:1145:11089:28338	108605	109939	+	-
A00742:705:HGKLFDSX7:1:1145:31448:28964	57754	61885	-	+
A00742:705:HGKLFDSX7:1:1145:18747:29042	3183	107183	-	-
A00742:705:HGKLFDSX7:1:1145:17996:34381	95159	87115	-	-
A00742:705:HGKLFDSX7:1:1146:3577:2112	63699	110120	+	+
A00742:705:HGKLFDSX7:1:1146:22860:12399	96069	98716	+	+
A00742:705:HGKLFDSX7:1:1146:19551:16658	79650	90811	+	+
A00742:705:HGKLFDSX7:1:1146:20256:19445	79650	90811	+	+
A00742:705:HGKLFDSX7:1:1146:31602:22654	33041	125511	+	-
A00742:705:HGKLFDSX7:1:1146:32859:30217	76024	86070	-	-
A00742:705:HGKLFDSX7:1:1147:13494:2096	100246	20955	+	+
A00742:705:HGKLFDSX7:1:1147:15257:6965	91247	68591	-	+
A00742:705:HGKLFDSX7:1:1147:9245:7138	92474	93752	+	-
A00742:705:HGKLFDSX7:1:1147:17327:14967	62564	48652	+	-
A00742:705:HGKLFDSX7:1:1147:9679:17221	15286	29873	+	-
A00742:705:HGKLFDSX7:1:1147:18837:18771	97266	85875	-	-
A00742:705:HGKLFDSX7:1:1147:1669:20040	31908	26051	+	+
A00742:705:HGKLFDSX7:1:1147:14000:20040	88841	4579	+	-
A00742:705:HGKLFDSX7:1:1147:30807:27352	122824	26649	-	+
A00742:705:HGKLFDSX7:1:1147:32678:27492	28180	124423	+	-
A00742:705:HGKLFDSX7:1:1147:24297:27508	13205	41327	+	-
A00742:705:HGKLFDSX7:1:1147:25789:30436	106535	109441	-	+
A00742:705:HGKLFDSX7:1:1147:24153:31266	92979	90287	-	-
A00742:705:HGKLFDSX7:1:1147:13729:34945	102033	108105	-	-
A00742:705:HGKLFDSX7:1:1148:21721:7075	108822	117436	+	-
A00742:705:HGKLFDSX7:1:1148:8467:9142	124575	5400	-	+
A00742:705:HGKLFDSX7:1:1148:8449:9173	124575	5400	-	+
A00742:705:HGKLFDSX7:1:1148:30237:18004	6731	127523	+	+
A00742:705:HGKLFDSX7:1:1148:5900:18380	23650	9530	-	+
A00742:705:HGKLFDSX7:1:1148:32063:20008	6731	127523	+	+
A00742:705:HGKLFDSX7:1:1148:6632:32080	97131	106966	-	+
A00742:705:HGKLFDSX7:1:1148:13241:35133	100022	3922	+	-
A00742:705:HGKLFDSX7:1:1148:13413:35837	100022	3922	+	-
A00742:705:HGKLFDSX7:1:1149:24885:5259	13637	13886	+	+
A00742:705:HGKLFDSX7:1:1149:26169:21449	21827	104483	+	+
A00742:705:HGKLFDSX7:1:1149:10050:23343	98149	101648	-	-
A00742:705:HGKLFDSX7:1:1149:27651:30467	124320	107195	-	+
A00742:705:HGKLFDSX7:1:1149:11695:32706	110336	107428	+	-
A00742:705:HGKLFDSX7:1:1149:1606:35837	31435	122293	-	+
