Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1135:11162:10551	122944	123078	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:14516:13980	4219	4577	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:23990:15107	3500	3605	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:28510:16861	115746	115827	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1135:7166:18944	4121	3974	+	-	broken	13	complex	NA
A00742:705:HGKLFDSX7:1:1135:4906:28025	2759	2026	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:22607:4163	94873	95707	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1136:32244:16501	4031	3678	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:7735:16611	2877	2174	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1136:31114:18051	114549	114700	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:16604:36135	47793	47791	+	-	broken	69	full	NA
A00742:705:HGKLFDSX7:1:1137:5077:8938	48011	47901	+	-	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1137:25165:19116	10199	10073	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1137:20871:19946	8828	8380	+	+	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1137:29550:22106	100395	99763	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:32570:27743	8773	8555	+	+	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1137:31051:29340	47822	47787	+	-	broken	99	broken	52
A00742:705:HGKLFDSX7:1:1138:29225:2503	7027	7774	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:27480:4460	8769	9121	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:32407:7545	1842	1950	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1138:9118:8296	91239	91695	+	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1138:14027:9283	3275	3187	-	-	partial	NA	broken	10
A00742:705:HGKLFDSX7:1:1138:18936:13182	47999	47946	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:9860:20228	80152	80149	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1138:4580:21449	80180	79496	+	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1138:17626:32831	111745	111639	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:17969:7059	106630	106424	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1139:7898:13197	47977	48052	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:24822:15671	42498	43152	-	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1139:31928:27727	47837	47916	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:30906:27806	7859	7719	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:14877:33207	9086	9870	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:15646:34945	47802	47783	+	-	broken	69	broken	71
A00742:705:HGKLFDSX7:1:1139:12906:35149	2154	2707	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1140:20085:12195	117709	117704	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1140:30074:13683	8610	8814	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1140:29622:21418	4118	4448	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1140:24623:21997	4415	4232	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1140:30789:22498	8232	7447	+	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1140:7075:23234	7950	7994	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1140:10628:25316	60606	60822	+	+	partial	NA	broken	8
A00742:705:HGKLFDSX7:1:1141:15031:4257	10022	10253	-	+	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:1141:30698:16235	42908	42990	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1141:20256:17378	8141	7853	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1141:12472:18709	116087	115287	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1141:32814:24596	65001	65148	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1141:1072:29340	3710	3431	-	-	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1141:10104:29481	47939	47824	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1141:32832:32800	99876	98887	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:3992:1861	121088	121320	+	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1142:28763:1892	9830	9349	+	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:3369:4883	111114	111443	+	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1142:2627:9111	56442	57149	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:25852:27759	41849	42167	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:29577:36683	109406	109938	-	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1143:18295:19711	93393	92395	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:5810:20760	47778	47827	-	+	broken	52	broken	99
A00742:705:HGKLFDSX7:1:1143:25446:22608	53013	53230	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1143:6460:23171	79444	78614	-	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1143:29125:24283	115663	115971	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1143:28420:28886	64226	64654	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1143:32732:29089	109939	110114	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:15031:33254	84884	84760	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1144:14742:30843	48069	47913	+	-	broken	142	full	NA
A00742:705:HGKLFDSX7:1:1145:18014:2534	10981	10037	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:3902:17801	7395	8338	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:16532:18317	10184	10199	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:11315:28354	88921	89707	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:5990:29371	97742	98109	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:14895:29951	91433	90697	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1145:19280:32659	4126	3635	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1145:28782:35305	91408	91387	+	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1145:22363:35368	47934	48123	-	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1146:9842:11365	71924	71243	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1146:31340:13338	47930	47902	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1146:13684:25535	47851	47884	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1146:20329:34350	8682	8789	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1147:22950:2910	8781	8519	+	-	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1147:1696:10504	94075	93665	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1147:8721:17096	47879	47853	+	-	broken	121	full	NA
A00742:705:HGKLFDSX7:1:1147:6488:19022	48058	47884	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:11207:23907	66767	65878	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:2501:24205	80363	80789	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1147:27416:25989	19891	19999	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1147:19036:26537	4789	4083	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1147:14552:34115	64643	64239	-	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1148:20989:3583	4267	4449	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1148:14868:4257	45176	46041	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:22733:16595	52742	52887	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:6325:20995	115996	115978	+	-	broken	12	broken	12
A00742:705:HGKLFDSX7:1:1148:8693:21214	63226	62672	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1148:25192:23923	90054	89867	+	-	broken	0	full	NA
