Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1104:6316:21261	7460	7890	+	+
A00742:705:HGKLFDSX7:1:1104:25301:23359	71132	69368	-	+
A00742:705:HGKLFDSX7:1:1104:16884:26882	44192	18178	-	-
A00742:705:HGKLFDSX7:1:1104:24279:26944	112205	3814	-	-
A00742:705:HGKLFDSX7:1:1104:7753:27946	947	13795	-	+
A00742:705:HGKLFDSX7:1:1104:21233:30123	7807	7252	+	+
A00742:705:HGKLFDSX7:1:1104:21088:30436	7807	7252	+	+
A00742:705:HGKLFDSX7:1:1104:18683:31563	62593	99909	-	-
A00742:705:HGKLFDSX7:1:1104:11831:35665	90201	91026	-	+
A00742:705:HGKLFDSX7:1:1104:19379:35744	6829	2457	+	-
A00742:705:HGKLFDSX7:1:1105:23710:2221	46801	48221	+	+
A00742:705:HGKLFDSX7:1:1105:24089:3505	46801	48221	+	+
A00742:705:HGKLFDSX7:1:1105:3965:5541	3335	30442	+	-
A00742:705:HGKLFDSX7:1:1105:20374:6621	2083	8976	-	+
A00742:705:HGKLFDSX7:1:1105:20455:8359	12938	50459	-	-
A00742:705:HGKLFDSX7:1:1105:26503:9784	1502	90990	+	-
A00742:705:HGKLFDSX7:1:1105:16938:10535	83128	86512	-	+
A00742:705:HGKLFDSX7:1:1105:13612:11663	2117	9064	-	+
A00742:705:HGKLFDSX7:1:1105:21594:11866	3957	7924	-	+
A00742:705:HGKLFDSX7:1:1105:14217:15499	3008	54145	+	+
A00742:705:HGKLFDSX7:1:1105:30635:16250	117911	118093	+	+
A00742:705:HGKLFDSX7:1:1105:8838:16705	66148	81446	-	+
A00742:705:HGKLFDSX7:1:1105:26874:17033	56121	42044	+	-
A00742:705:HGKLFDSX7:1:1105:29053:17300	117911	118093	+	+
A00742:705:HGKLFDSX7:1:1105:12500:17754	475	547	-	+
A00742:705:HGKLFDSX7:1:1105:2926:18082	87155	20223	+	-
A00742:705:HGKLFDSX7:1:1105:28203:19304	56121	42044	+	-
A00742:705:HGKLFDSX7:1:1105:18692:20901	68592	66837	-	+
A00742:705:HGKLFDSX7:1:1105:24135:24314	95169	2511	+	-
A00742:705:HGKLFDSX7:1:1105:20374:25817	52413	109697	-	-
A00742:705:HGKLFDSX7:1:1105:7871:26209	86059	82153	-	-
A00742:705:HGKLFDSX7:1:1105:20708:27680	68471	51651	-	+
A00742:705:HGKLFDSX7:1:1105:10538:29230	76308	92337	-	+
A00742:705:HGKLFDSX7:1:1105:11478:29606	78828	85999	-	+
A00742:705:HGKLFDSX7:1:1105:3983:31313	121345	121080	+	+
A00742:705:HGKLFDSX7:1:1105:3902:31673	121345	121080	+	+
A00742:705:HGKLFDSX7:1:1105:28827:32628	29495	9332	+	+
A00742:705:HGKLFDSX7:1:1105:28311:32706	29495	9332	+	+
A00742:705:HGKLFDSX7:1:1105:8956:33004	4524	3966	-	-
A00742:705:HGKLFDSX7:1:1105:4490:34444	9871	10201	+	+
A00742:705:HGKLFDSX7:1:1105:31385:35963	38239	822	-	-
A00742:705:HGKLFDSX7:1:1106:18683:3192	94157	99640	+	-
A00742:705:HGKLFDSX7:1:1106:18087:3724	94157	99640	+	-
A00742:705:HGKLFDSX7:1:1106:27019:5415	48060	48066	-	+
A00742:705:HGKLFDSX7:1:1106:5909:5995	75392	20008	-	-
A00742:705:HGKLFDSX7:1:1106:5773:8202	75392	20008	-	-
A00742:705:HGKLFDSX7:1:1106:30626:9940	47789	47834	-	+
A00742:705:HGKLFDSX7:1:1106:13856:11459	68560	69366	-	+
A00742:705:HGKLFDSX7:1:1106:30273:11710	7589	4391	+	-
A00742:705:HGKLFDSX7:1:1106:8368:12947	4028	8745	-	+
A00742:705:HGKLFDSX7:1:1106:18665:13808	48818	48852	-	+
A00742:705:HGKLFDSX7:1:1106:3260:16564	22932	38777	+	-
A00742:705:HGKLFDSX7:1:1106:22290:16579	3140	37651	+	-
A00742:705:HGKLFDSX7:1:1106:15257:19210	96456	96592	-	+
A00742:705:HGKLFDSX7:1:1106:7988:20024	88923	8817	-	+
A00742:705:HGKLFDSX7:1:1106:17210:21214	111749	9732	-	+
A00742:705:HGKLFDSX7:1:1106:8015:21324	88923	8817	-	+
A00742:705:HGKLFDSX7:1:1106:1280:27070	88668	112265	+	-
A00742:705:HGKLFDSX7:1:1106:1669:27618	88668	112265	+	-
A00742:705:HGKLFDSX7:1:1106:16848:31767	44237	74996	-	+
A00742:705:HGKLFDSX7:1:1106:22019:32049	3995	3974	+	-
A00742:705:HGKLFDSX7:1:1106:23384:34976	105064	32003	-	+
A00742:705:HGKLFDSX7:1:1107:4878:5400	58486	58542	-	+
A00742:705:HGKLFDSX7:1:1107:25391:5384	7810	4804	+	-
A00742:705:HGKLFDSX7:1:1107:19967:6918	70379	14452	+	+
A00742:705:HGKLFDSX7:1:1107:11677:7404	17690	86557	+	-
A00742:705:HGKLFDSX7:1:1107:16649:8187	56659	58293	-	+
A00742:705:HGKLFDSX7:1:1107:20039:8891	70379	14452	+	+
A00742:705:HGKLFDSX7:1:1107:4743:13338	116709	66282	+	+
A00742:705:HGKLFDSX7:1:1107:4155:13573	116709	66282	+	+
A00742:705:HGKLFDSX7:1:1107:2040:14074	57249	87775	-	-
A00742:705:HGKLFDSX7:1:1107:7048:15358	4134	4641	-	-
A00742:705:HGKLFDSX7:1:1107:2058:16955	81557	42917	+	-
A00742:705:HGKLFDSX7:1:1107:5394:17284	99787	99803	-	+
A00742:705:HGKLFDSX7:1:1107:15835:22122	2053	2677	-	-
A00742:705:HGKLFDSX7:1:1107:4047:22748	74731	89209	-	+
A00742:705:HGKLFDSX7:1:1107:17644:22936	21409	19868	-	-
A00742:705:HGKLFDSX7:1:1107:18466:23202	21409	19868	-	-
A00742:705:HGKLFDSX7:1:1107:20383:24674	89549	123416	-	+
A00742:705:HGKLFDSX7:1:1107:12029:26866	94944	95979	-	+
A00742:705:HGKLFDSX7:1:1107:9833:28635	114779	112794	+	-
A00742:705:HGKLFDSX7:1:1107:9426:30279	114779	112794	+	-
A00742:705:HGKLFDSX7:1:1107:18719:31594	2747	10103	-	+
A00742:705:HGKLFDSX7:1:1107:5475:31861	3269	112833	-	-
A00742:705:HGKLFDSX7:1:1107:1470:33692	58325	53644	-	-
A00742:705:HGKLFDSX7:1:1107:17219:36761	91324	58524	-	+
A00742:705:HGKLFDSX7:1:1108:7193:1423	52935	55875	+	+
A00742:705:HGKLFDSX7:1:1108:16351:1689	91324	58524	-	+
A00742:705:HGKLFDSX7:1:1108:2618:2738	92274	17390	+	-
A00742:705:HGKLFDSX7:1:1108:13801:3067	28711	41237	-	+
A00742:705:HGKLFDSX7:1:1108:28103:3818	56605	20045	+	-
A00742:705:HGKLFDSX7:1:1108:2085:4351	92274	17390	+	-
A00742:705:HGKLFDSX7:1:1108:3341:5963	7681	6937	+	-
A00742:705:HGKLFDSX7:1:1108:22354:6104	90305	11665	+	+
A00742:705:HGKLFDSX7:1:1108:23728:6104	103661	92868	-	+
A00742:705:HGKLFDSX7:1:1108:24379:6355	103661	92868	-	+
A00742:705:HGKLFDSX7:1:1108:26775:7153	16005	90631	+	+
A00742:705:HGKLFDSX7:1:1108:26747:7200	16005	90631	+	+
A00742:705:HGKLFDSX7:1:1108:9001:8876	43614	16558	+	+
A00742:705:HGKLFDSX7:1:1108:6759:10817	7622	66219	+	-
A00742:705:HGKLFDSX7:1:1108:14624:11256	110139	109982	-	-
A00742:705:HGKLFDSX7:1:1108:24849:13808	61424	59154	+	-
A00742:705:HGKLFDSX7:1:1108:12310:15139	47816	47833	-	+
A00742:705:HGKLFDSX7:1:1108:12029:15718	47816	47833	-	+
A00742:705:HGKLFDSX7:1:1108:11035:16094	47816	47833	-	+
A00742:705:HGKLFDSX7:1:1108:23393:18521	836	1026	+	+
A00742:705:HGKLFDSX7:1:1108:7826:22247	93858	63863	+	+
A00742:705:HGKLFDSX7:1:1108:5285:24079	5511	16051	-	+
A00742:705:HGKLFDSX7:1:1108:22535:24455	7013	7595	-	+
A00742:705:HGKLFDSX7:1:1108:29912:24643	93106	105352	+	+
A00742:705:HGKLFDSX7:1:1108:26133:25363	3582	4087	-	-
A00742:705:HGKLFDSX7:1:1108:13883:27007	53911	462	-	-
A00742:705:HGKLFDSX7:1:1108:11306:28902	47813	47828	-	+
A00742:705:HGKLFDSX7:1:1108:20916:32988	82437	90177	+	-
A00742:705:HGKLFDSX7:1:1108:13910:33035	9076	43544	+	-
A00742:705:HGKLFDSX7:1:1108:32045:33066	120738	87506	+	+
A00742:705:HGKLFDSX7:1:1108:12689:33677	70499	70225	+	+
A00742:705:HGKLFDSX7:1:1108:30083:33959	91845	77362	-	-
A00742:705:HGKLFDSX7:1:1108:13919:34147	9076	43544	+	-
A00742:705:HGKLFDSX7:1:1108:30373:34147	91845	77362	-	-
A00742:705:HGKLFDSX7:1:1108:31430:36041	5515	53372	-	-
A00742:705:HGKLFDSX7:1:1108:31448:36072	5515	53372	-	-
A00742:705:HGKLFDSX7:1:1109:11614:2722	70733	69900	+	+
A00742:705:HGKLFDSX7:1:1109:32597:2801	51401	74210	-	+
A00742:705:HGKLFDSX7:1:1109:13521:5650	103322	92566	+	+
A00742:705:HGKLFDSX7:1:1109:13693:5666	103322	92566	+	+
A00742:705:HGKLFDSX7:1:1109:13548:5697	103322	92566	+	+
A00742:705:HGKLFDSX7:1:1109:11469:6543	80190	96242	-	-
A00742:705:HGKLFDSX7:1:1109:2365:7122	6098	45194	+	+
A00742:705:HGKLFDSX7:1:1109:28420:9502	38834	84567	-	+
A00742:705:HGKLFDSX7:1:1109:2148:9627	79627	19461	-	-
A00742:705:HGKLFDSX7:1:1109:21630:9674	66730	35027	+	+
A00742:705:HGKLFDSX7:1:1109:29749:9893	94659	85023	+	-
A00742:705:HGKLFDSX7:1:1109:2202:11537	1580	2557	+	-
A00742:705:HGKLFDSX7:1:1109:17345:13088	6758	7561	-	+
A00742:705:HGKLFDSX7:1:1109:19795:15515	9888	9419	+	+
A00742:705:HGKLFDSX7:1:1109:19750:15687	9888	9419	+	+
A00742:705:HGKLFDSX7:1:1109:31304:18724	110879	110184	-	-
A00742:705:HGKLFDSX7:1:1109:22471:20619	22186	21949	+	-
A00742:705:HGKLFDSX7:1:1109:31367:20682	102009	102134	-	+
A00742:705:HGKLFDSX7:1:1109:30535:24032	4310	110559	-	-
A00742:705:HGKLFDSX7:1:1109:32723:29700	70075	70414	+	+
A00742:705:HGKLFDSX7:1:1109:3685:31955	68227	91985	+	+
A00742:705:HGKLFDSX7:1:1109:6994:34554	70215	70489	+	+
A00742:705:HGKLFDSX7:1:1110:7871:1720	13613	107704	+	+
A00742:705:HGKLFDSX7:1:1110:11812:2440	99630	49771	+	+
A00742:705:HGKLFDSX7:1:1110:29008:6136	91818	93106	+	-
A00742:705:HGKLFDSX7:1:1110:25238:9596	25281	90084	-	+
A00742:705:HGKLFDSX7:1:1110:9507:10316	33046	50391	+	-
A00742:705:HGKLFDSX7:1:1110:7789:10535	72250	54274	+	-
A00742:705:HGKLFDSX7:1:1110:15962:18396	12087	91260	-	+
A00742:705:HGKLFDSX7:1:1110:31792:18505	2745	57534	-	+
A00742:705:HGKLFDSX7:1:1110:24921:22075	4046	7038	-	+
A00742:705:HGKLFDSX7:1:1110:9995:23688	14970	16635	+	-
A00742:705:HGKLFDSX7:1:1110:9634:24283	14970	16635	+	-
A00742:705:HGKLFDSX7:1:1110:4137:25347	40766	38955	+	-
A00742:705:HGKLFDSX7:1:1110:6524:25629	59810	58790	+	-
A00742:705:HGKLFDSX7:1:1110:8034:25895	120552	118528	+	-
A00742:705:HGKLFDSX7:1:1110:4806:25911	40766	38955	+	-
A00742:705:HGKLFDSX7:1:1110:9715:26271	95948	76704	+	+
A00742:705:HGKLFDSX7:1:1110:3414:27727	8399	8046	+	-
A00742:705:HGKLFDSX7:1:1110:2926:27790	8399	8046	+	-
A00742:705:HGKLFDSX7:1:1110:3640:29810	77066	78366	-	-
A00742:705:HGKLFDSX7:1:1110:16351:30060	87253	62878	-	+
A00742:705:HGKLFDSX7:1:1110:17409:31140	87253	62878	-	+
A00742:705:HGKLFDSX7:1:1110:6072:34303	86276	57041	-	-
A00742:705:HGKLFDSX7:1:1110:24777:35258	83124	83376	-	+
A00742:705:HGKLFDSX7:1:1110:19587:35383	127494	10676	-	-
A00742:705:HGKLFDSX7:1:1110:27642:36401	26686	51440	-	+
A00742:705:HGKLFDSX7:1:1110:29080:36573	22668	88518	+	+
A00742:705:HGKLFDSX7:1:1111:28058:1642	26686	51440	-	+
A00742:705:HGKLFDSX7:1:1111:10140:1830	85294	85169	+	-
A00742:705:HGKLFDSX7:1:1111:30228:2394	22668	88518	+	+
A00742:705:HGKLFDSX7:1:1111:14507:4539	20848	102323	-	-
A00742:705:HGKLFDSX7:1:1111:1787:6715	29853	105541	-	+
A00742:705:HGKLFDSX7:1:1111:18801:8249	55389	90893	-	+
A00742:705:HGKLFDSX7:1:1111:31476:9408	83178	78809	+	-
A00742:705:HGKLFDSX7:1:1111:31656:12038	114558	19168	-	-
A00742:705:HGKLFDSX7:1:1111:4372:12978	100668	97298	+	-
A00742:705:HGKLFDSX7:1:1111:22146:14763	37657	39689	-	+
A00742:705:HGKLFDSX7:1:1111:30996:16407	115639	115837	+	+
A00742:705:HGKLFDSX7:1:1111:14308:18912	31759	17189	-	-
A00742:705:HGKLFDSX7:1:1111:14353:19053	31759	17189	-	-
A00742:705:HGKLFDSX7:1:1111:15076:19304	31759	17189	-	-
A00742:705:HGKLFDSX7:1:1111:2682:20353	91137	47078	+	+
A00742:705:HGKLFDSX7:1:1111:15374:22733	9331	3812	-	+
A00742:705:HGKLFDSX7:1:1111:12246:23516	8747	8780	+	+
A00742:705:HGKLFDSX7:1:1111:16586:25332	22122	14318	+	+
A00742:705:HGKLFDSX7:1:1111:16613:25347	22122	14318	+	+
A00742:705:HGKLFDSX7:1:1111:15564:26256	69830	124177	-	+
A00742:705:HGKLFDSX7:1:1111:26711:27555	4950	7953	-	+
A00742:705:HGKLFDSX7:1:1111:6117:28557	122993	89341	-	+
A00742:705:HGKLFDSX7:1:1111:6153:29716	122993	89341	-	+
A00742:705:HGKLFDSX7:1:1111:32072:29857	15653	17549	+	+
A00742:705:HGKLFDSX7:1:1111:32298:30279	109922	109951	-	-
A00742:705:HGKLFDSX7:1:1111:31268:30624	15653	17549	+	+
A00742:705:HGKLFDSX7:1:1111:28962:32581	9316	5692	+	-
A00742:705:HGKLFDSX7:1:1112:6542:2801	3915	2334	+	-
A00742:705:HGKLFDSX7:1:1112:19307:3208	96327	15063	-	+
A00742:705:HGKLFDSX7:1:1112:30707:6699	50360	66221	-	-
A00742:705:HGKLFDSX7:1:1112:22019:10441	4258	11343	-	-
A00742:705:HGKLFDSX7:1:1112:18258:15045	16907	45242	+	-
A00742:705:HGKLFDSX7:1:1112:1533:15546	2913	10160	-	+
A00742:705:HGKLFDSX7:1:1112:22896:17942	103654	119907	-	+
A00742:705:HGKLFDSX7:1:1112:22724:18239	103654	119907	-	+
A00742:705:HGKLFDSX7:1:1112:23710:19820	96785	97802	+	-
A00742:705:HGKLFDSX7:1:1112:27127:20008	84515	54186	+	+
A00742:705:HGKLFDSX7:1:1112:23520:20337	103654	119907	-	+
A00742:705:HGKLFDSX7:1:1112:26901:22028	40096	97261	+	-
A00742:705:HGKLFDSX7:1:1112:26567:22232	40096	97261	+	-
A00742:705:HGKLFDSX7:1:1112:26214:23281	55154	55090	+	-
A00742:705:HGKLFDSX7:1:1112:9643:23672	34542	83034	-	-
A00742:705:HGKLFDSX7:1:1112:25409:26616	25692	102383	-	+
A00742:705:HGKLFDSX7:1:1112:18439:27946	47859	47925	-	+
A00742:705:HGKLFDSX7:1:1112:18638:28103	47859	47925	-	+
A00742:705:HGKLFDSX7:1:1112:9462:28432	93876	10047	+	+
A00742:705:HGKLFDSX7:1:1112:19027:29841	7968	13218	-	+
A00742:705:HGKLFDSX7:1:1112:5837:32487	97099	97256	-	+
A00742:705:HGKLFDSX7:1:1112:20980:34851	68606	109006	+	-
A00742:705:HGKLFDSX7:1:1112:20971:34961	68606	109006	+	-
A00742:705:HGKLFDSX7:1:1113:11921:3286	78545	76808	-	-
A00742:705:HGKLFDSX7:1:1113:32913:4100	107954	34287	+	-
A00742:705:HGKLFDSX7:1:1113:16504:5744	57325	103026	-	-
A00742:705:HGKLFDSX7:1:1113:7148:7232	72852	64824	+	-
A00742:705:HGKLFDSX7:1:1113:16929:7670	47836	48108	-	+
A00742:705:HGKLFDSX7:1:1113:7518:8249	72852	64824	+	-
A00742:705:HGKLFDSX7:1:1113:26169:8641	86328	86502	+	+
A00742:705:HGKLFDSX7:1:1113:32814:12352	51574	51172	+	-
A00742:705:HGKLFDSX7:1:1113:27932:13354	3732	88293	-	-
A00742:705:HGKLFDSX7:1:1113:28113:14105	24056	76751	-	+
A00742:705:HGKLFDSX7:1:1113:9055:16986	68780	7898	+	+
A00742:705:HGKLFDSX7:1:1113:20410:17550	750	6344	-	+
A00742:705:HGKLFDSX7:1:1113:27028:18677	92080	90222	+	+
A00742:705:HGKLFDSX7:1:1113:2826:21261	70785	26220	+	+
A00742:705:HGKLFDSX7:1:1113:6659:21449	66516	84230	+	-
A00742:705:HGKLFDSX7:1:1113:27082:22968	4259	4561	-	-
A00742:705:HGKLFDSX7:1:1113:18258:23312	109599	93777	+	+
A00742:705:HGKLFDSX7:1:1113:17770:23531	109599	93777	+	+
A00742:705:HGKLFDSX7:1:1113:3803:25551	353	95829	+	+
A00742:705:HGKLFDSX7:1:1113:32181:26287	40852	38834	+	-
A00742:705:HGKLFDSX7:1:1113:32181:26663	94970	95055	+	+
A00742:705:HGKLFDSX7:1:1113:26069:27696	70811	96963	+	+
A00742:705:HGKLFDSX7:1:1113:21423:27884	29639	13565	+	-
A00742:705:HGKLFDSX7:1:1113:18177:29371	110254	110057	-	-
A00742:705:HGKLFDSX7:1:1113:17291:31626	8936	8930	+	-
A00742:705:HGKLFDSX7:1:1113:29107:33051	90829	8087	+	-
A00742:705:HGKLFDSX7:1:1113:11134:33896	71549	59524	-	+
A00742:705:HGKLFDSX7:1:1113:8576:36010	37028	36842	+	-
A00742:705:HGKLFDSX7:1:1114:4255:1251	58991	60565	-	+
A00742:705:HGKLFDSX7:1:1114:19660:2503	125629	124479	+	-
A00742:705:HGKLFDSX7:1:1114:8838:2644	63041	62758	+	+
A00742:705:HGKLFDSX7:1:1114:20338:2675	70436	65213	+	+
A00742:705:HGKLFDSX7:1:1114:27624:3176	17591	81120	+	-
A00742:705:HGKLFDSX7:1:1114:26711:3192	17591	81120	+	-
A00742:705:HGKLFDSX7:1:1114:8260:3333	92412	103277	-	+
A00742:705:HGKLFDSX7:1:1114:9254:3333	34748	90011	-	-
A00742:705:HGKLFDSX7:1:1114:13241:4288	106170	46680	+	+
A00742:705:HGKLFDSX7:1:1114:4580:5697	58991	60565	-	+
A00742:705:HGKLFDSX7:1:1114:13494:6480	39079	62154	-	+
A00742:705:HGKLFDSX7:1:1114:21061:7185	109009	42820	+	-
A00742:705:HGKLFDSX7:1:1114:17535:8375	4172	4460	-	-
A00742:705:HGKLFDSX7:1:1114:26124:9283	4144	4450	-	-
A00742:705:HGKLFDSX7:1:1114:27579:9862	4144	4450	-	-
A00742:705:HGKLFDSX7:1:1114:30535:13917	57592	61633	-	-
A00742:705:HGKLFDSX7:1:1114:17002:14747	99106	57636	+	-
A00742:705:HGKLFDSX7:1:1114:16640:15029	99106	57636	+	-
A00742:705:HGKLFDSX7:1:1114:10682:18490	70197	70460	+	+
A00742:705:HGKLFDSX7:1:1114:6750:20008	70153	70379	+	+
A00742:705:HGKLFDSX7:1:1114:23891:20196	9954	108216	+	-
A00742:705:HGKLFDSX7:1:1114:4399:20384	95692	94924	+	+
A00742:705:HGKLFDSX7:1:1114:10221:20384	16399	127526	-	-
A00742:705:HGKLFDSX7:1:1114:11451:22013	3567	8153	-	+
A00742:705:HGKLFDSX7:1:1114:26639:22044	110278	55388	-	+
A00742:705:HGKLFDSX7:1:1114:17517:22717	20849	95817	+	+
A00742:705:HGKLFDSX7:1:1114:30120:23657	46696	44012	+	-
