Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1104:28158:31187	127149	13926	+	-
A00742:705:HGKLFDSX7:1:1104:2953:31313	115854	93258	-	+
A00742:705:HGKLFDSX7:1:1104:25012:31438	48096	27789	+	-
A00742:705:HGKLFDSX7:1:1104:3441:32377	102567	102621	-	+
A00742:705:HGKLFDSX7:1:1104:5059:32706	115854	93258	-	+
A00742:705:HGKLFDSX7:1:1104:29767:33191	93825	95439	+	+
A00742:705:HGKLFDSX7:1:1104:13241:33692	37556	37659	+	+
A00742:705:HGKLFDSX7:1:1104:2745:34084	47816	47963	-	+
A00742:705:HGKLFDSX7:1:1104:10954:36401	37556	37659	+	+
A00742:705:HGKLFDSX7:1:1105:9923:3490	99160	42158	+	-
A00742:705:HGKLFDSX7:1:1105:18349:3583	21012	90942	+	+
A00742:705:HGKLFDSX7:1:1105:15926:4711	4286	100023	-	+
A00742:705:HGKLFDSX7:1:1105:1768:4961	6092	4286	+	-
A00742:705:HGKLFDSX7:1:1105:9652:5901	35086	27066	+	-
A00742:705:HGKLFDSX7:1:1105:29378:6370	95439	108992	-	+
A00742:705:HGKLFDSX7:1:1105:29866:6684	89007	89219	-	+
A00742:705:HGKLFDSX7:1:1105:18927:11036	41333	17609	+	-
A00742:705:HGKLFDSX7:1:1105:13865:15139	47820	47882	-	+
A00742:705:HGKLFDSX7:1:1105:4969:16141	52638	64376	-	+
A00742:705:HGKLFDSX7:1:1105:12653:16861	47820	47882	-	+
A00742:705:HGKLFDSX7:1:1105:19298:17002	86973	14014	+	-
A00742:705:HGKLFDSX7:1:1105:5448:19288	118287	121886	-	-
A00742:705:HGKLFDSX7:1:1105:12002:20118	123898	35617	+	-
A00742:705:HGKLFDSX7:1:1105:26901:20494	40286	68623	+	+
A00742:705:HGKLFDSX7:1:1105:7048:22498	1288	470	+	-
A00742:705:HGKLFDSX7:1:1105:29532:29559	40721	38757	+	-
A00742:705:HGKLFDSX7:1:1105:15718:33536	126399	42753	-	-
A00742:705:HGKLFDSX7:1:1105:13160:33739	4324	4039	-	-
A00742:705:HGKLFDSX7:1:1105:15230:35477	9461	4508	+	-
A00742:705:HGKLFDSX7:1:1105:32651:36119	46869	101017	-	-
A00742:705:HGKLFDSX7:1:1105:6840:36166	46900	38240	-	-
A00742:705:HGKLFDSX7:1:1105:26865:36338	2053	87986	-	+
A00742:705:HGKLFDSX7:1:1105:31891:36871	46869	101017	-	-
A00742:705:HGKLFDSX7:1:1106:26775:3114	7846	6897	-	-
A00742:705:HGKLFDSX7:1:1106:7211:4711	46900	38240	-	-
A00742:705:HGKLFDSX7:1:1106:7157:4961	46900	38240	-	-
A00742:705:HGKLFDSX7:1:1106:5358:4977	10212	2809	+	-
A00742:705:HGKLFDSX7:1:1106:11107:5885	47958	47848	+	-
A00742:705:HGKLFDSX7:1:1106:27172:6370	7724	7487	+	+
A00742:705:HGKLFDSX7:1:1106:4481:8061	64994	103018	-	-
A00742:705:HGKLFDSX7:1:1106:5339:8860	67110	66659	-	-
A00742:705:HGKLFDSX7:1:1106:20754:13698	51162	35619	-	-
A00742:705:HGKLFDSX7:1:1106:8639:13730	3452	3672	-	-
A00742:705:HGKLFDSX7:1:1106:16667:14732	117468	118266	-	+
A00742:705:HGKLFDSX7:1:1106:1136:16110	15310	10207	+	+
A00742:705:HGKLFDSX7:1:1106:10755:21371	43594	44591	-	-
A00742:705:HGKLFDSX7:1:1106:3992:22310	86671	95782	+	+
A00742:705:HGKLFDSX7:1:1106:26964:24048	115787	115888	+	+
A00742:705:HGKLFDSX7:1:1106:27055:24518	115787	115888	+	+
A00742:705:HGKLFDSX7:1:1106:4797:24768	29304	28210	+	-
A00742:705:HGKLFDSX7:1:1106:6994:24846	69724	55906	-	+
A00742:705:HGKLFDSX7:1:1106:1759:26303	32345	41901	-	-
A00742:705:HGKLFDSX7:1:1106:22372:28557	115408	116224	-	+
A00742:705:HGKLFDSX7:1:1106:7193:30138	97019	104822	-	+
A00742:705:HGKLFDSX7:1:1106:7229:30514	97019	104822	-	+
A00742:705:HGKLFDSX7:1:1106:2998:30765	91469	81483	-	-
A00742:705:HGKLFDSX7:1:1106:9381:32049	74206	74620	+	+
A00742:705:HGKLFDSX7:1:1106:12626:32440	47944	48163	-	+
A00742:705:HGKLFDSX7:1:1106:16523:32957	9561	9693	+	+
A00742:705:HGKLFDSX7:1:1107:30644:2206	51222	34452	+	-
A00742:705:HGKLFDSX7:1:1107:7111:6480	78242	4207	-	-
A00742:705:HGKLFDSX7:1:1107:5927:10692	47779	47788	-	+
A00742:705:HGKLFDSX7:1:1107:10737:15734	94921	41101	-	-
A00742:705:HGKLFDSX7:1:1107:12274:15922	20651	86465	-	+
A00742:705:HGKLFDSX7:1:1107:12834:16360	20651	86465	-	+
A00742:705:HGKLFDSX7:1:1107:32253:16955	48580	62526	-	+
A00742:705:HGKLFDSX7:1:1107:15953:18223	24781	80181	+	+
A00742:705:HGKLFDSX7:1:1107:15212:18630	24781	80181	+	+
A00742:705:HGKLFDSX7:1:1107:18927:20431	47786	47434	+	+
A00742:705:HGKLFDSX7:1:1107:19063:21981	47786	47434	+	+
A00742:705:HGKLFDSX7:1:1107:14705:25238	111959	111831	-	-
A00742:705:HGKLFDSX7:1:1107:2184:25316	7033	86137	+	+
A00742:705:HGKLFDSX7:1:1107:22399:27038	108329	123715	-	-
A00742:705:HGKLFDSX7:1:1108:4679:1423	65066	66214	+	-
A00742:705:HGKLFDSX7:1:1108:7645:2707	106920	85546	-	-
A00742:705:HGKLFDSX7:1:1108:4020:3035	99725	70016	+	+
A00742:705:HGKLFDSX7:1:1108:16523:4930	127140	127405	-	+
A00742:705:HGKLFDSX7:1:1108:16830:6151	127140	127405	-	+
A00742:705:HGKLFDSX7:1:1108:27335:7874	20369	19583	+	-
A00742:705:HGKLFDSX7:1:1108:8422:7999	109601	117021	-	-
A00742:705:HGKLFDSX7:1:1108:13259:9862	91426	90497	+	+
A00742:705:HGKLFDSX7:1:1108:3278:10488	4115	4518	-	-
A00742:705:HGKLFDSX7:1:1108:3206:10676	4115	4518	-	-
A00742:705:HGKLFDSX7:1:1108:22263:11334	112793	7856	-	+
A00742:705:HGKLFDSX7:1:1108:21368:11819	20325	91563	-	+
A00742:705:HGKLFDSX7:1:1108:32325:12602	75086	108202	-	-
A00742:705:HGKLFDSX7:1:1108:13982:15436	95307	92711	+	+
A00742:705:HGKLFDSX7:1:1108:2528:16736	40874	24896	+	+
A00742:705:HGKLFDSX7:1:1108:7319:18239	17521	670	-	+
A00742:705:HGKLFDSX7:1:1108:4047:25629	124382	18348	-	+
A00742:705:HGKLFDSX7:1:1108:29297:26365	112690	122170	-	+
A00742:705:HGKLFDSX7:1:1109:10312:3756	56616	56717	-	+
A00742:705:HGKLFDSX7:1:1109:29098:5572	4182	9344	-	+
A00742:705:HGKLFDSX7:1:1109:30382:6417	4182	9344	-	+
A00742:705:HGKLFDSX7:1:1109:20311:11209	78226	78535	-	+
A00742:705:HGKLFDSX7:1:1109:7609:14074	4633	91749	-	+
A00742:705:HGKLFDSX7:1:1109:22128:16861	14462	13845	+	+
A00742:705:HGKLFDSX7:1:1109:13304:19116	65073	65100	-	-
A00742:705:HGKLFDSX7:1:1109:12436:19460	65073	65100	-	-
A00742:705:HGKLFDSX7:1:1109:18665:20447	23890	20400	+	+
A00742:705:HGKLFDSX7:1:1109:17273:21699	23890	20400	+	+
A00742:705:HGKLFDSX7:1:1109:25409:22639	33247	58001	+	-
A00742:705:HGKLFDSX7:1:1109:26793:23813	33686	13763	+	-
A00742:705:HGKLFDSX7:1:1109:23701:28291	53850	53078	+	-
A00742:705:HGKLFDSX7:1:1109:30743:29371	94421	93453	+	-
A00742:705:HGKLFDSX7:1:1109:23348:34225	53850	53078	+	-
A00742:705:HGKLFDSX7:1:1109:22408:34413	53212	93419	-	+
A00742:705:HGKLFDSX7:1:1110:16369:1313	87270	87099	-	-
A00742:705:HGKLFDSX7:1:1110:13232:3176	50325	84986	+	+
A00742:705:HGKLFDSX7:1:1110:4020:4006	51357	51083	-	-
A00742:705:HGKLFDSX7:1:1110:27462:4147	47965	47999	-	+
A00742:705:HGKLFDSX7:1:1110:20311:5541	111443	100225	+	+
A00742:705:HGKLFDSX7:1:1110:22616:5807	120078	50310	-	-
A00742:705:HGKLFDSX7:1:1110:17020:7200	58391	70342	+	+
A00742:705:HGKLFDSX7:1:1110:11306:8672	39499	38984	-	-
A00742:705:HGKLFDSX7:1:1110:10827:9220	39499	38984	-	-
A00742:705:HGKLFDSX7:1:1110:16568:9956	58391	70342	+	+
A00742:705:HGKLFDSX7:1:1110:29496:10614	18229	35395	+	+
A00742:705:HGKLFDSX7:1:1110:12382:13667	74862	74690	-	-
A00742:705:HGKLFDSX7:1:1110:16866:14982	8617	41732	+	+
A00742:705:HGKLFDSX7:1:1110:2211:17848	95773	95919	+	+
A00742:705:HGKLFDSX7:1:1110:25364:18082	115030	97691	+	+
A00742:705:HGKLFDSX7:1:1110:25699:18505	118866	115579	-	-
A00742:705:HGKLFDSX7:1:1110:32099:21981	47857	47937	-	+
A00742:705:HGKLFDSX7:1:1110:32190:22013	47857	47937	-	+
A00742:705:HGKLFDSX7:1:1110:28863:29152	72162	34986	+	-
A00742:705:HGKLFDSX7:1:1110:28700:29340	72162	34986	+	-
A00742:705:HGKLFDSX7:1:1110:16767:30874	92109	60694	+	-
A00742:705:HGKLFDSX7:1:1110:5231:31250	13978	10258	+	+
A00742:705:HGKLFDSX7:1:1110:5638:32424	13978	10258	+	+
A00742:705:HGKLFDSX7:1:1110:24108:32941	9107	6409	+	-
A00742:705:HGKLFDSX7:1:1110:24117:32957	9107	6409	+	-
A00742:705:HGKLFDSX7:1:1110:20048:36245	11950	12147	+	+
A00742:705:HGKLFDSX7:1:1111:8115:1297	87994	69622	+	-
A00742:705:HGKLFDSX7:1:1111:32027:2096	23314	33610	-	+
A00742:705:HGKLFDSX7:1:1111:32696:3223	23314	33610	-	+
A00742:705:HGKLFDSX7:1:1111:24180:3380	34701	52218	-	+
A00742:705:HGKLFDSX7:1:1111:26295:3881	77428	7197	+	-
A00742:705:HGKLFDSX7:1:1111:25934:3912	77428	7197	+	-
A00742:705:HGKLFDSX7:1:1111:5068:4100	7913	4047	+	-
A00742:705:HGKLFDSX7:1:1111:6325:4930	7913	4047	+	-
A00742:705:HGKLFDSX7:1:1111:25238:10160	77428	7197	+	-
A00742:705:HGKLFDSX7:1:1111:11695:13322	3741	8442	-	+
A00742:705:HGKLFDSX7:1:1111:12997:13416	59502	58783	+	-
A00742:705:HGKLFDSX7:1:1111:13132:13557	59502	58783	+	-
A00742:705:HGKLFDSX7:1:1111:5801:15577	95937	18945	+	-
A00742:705:HGKLFDSX7:1:1111:5801:15608	95937	18945	+	-
A00742:705:HGKLFDSX7:1:1111:2031:15655	81556	53437	+	-
A00742:705:HGKLFDSX7:1:1111:20383:20697	34419	57394	-	+
A00742:705:HGKLFDSX7:1:1111:2193:21512	80277	79360	+	+
A00742:705:HGKLFDSX7:1:1111:16242:25520	126683	7857	+	-
A00742:705:HGKLFDSX7:1:1111:32624:28087	94559	94704	+	+
A00742:705:HGKLFDSX7:1:1111:23267:29199	88076	89163	+	+
A00742:705:HGKLFDSX7:1:1111:23592:29418	88076	89163	+	+
A00742:705:HGKLFDSX7:1:1111:23782:29465	88076	89163	+	+
A00742:705:HGKLFDSX7:1:1111:19506:31266	93267	84362	+	+
A00742:705:HGKLFDSX7:1:1111:23565:32095	90986	90695	+	+
A00742:705:HGKLFDSX7:1:1111:22110:33144	55568	55728	-	+
A00742:705:HGKLFDSX7:1:1111:18313:33301	93267	84362	+	+
A00742:705:HGKLFDSX7:1:1111:21802:33489	55568	55728	-	+
A00742:705:HGKLFDSX7:1:1111:29767:33505	115753	116001	+	+
A00742:705:HGKLFDSX7:1:1111:5159:35634	113219	71330	+	-
A00742:705:HGKLFDSX7:1:1111:2763:35869	91970	91483	+	-
A00742:705:HGKLFDSX7:1:1112:23484:3302	85938	88515	-	+
A00742:705:HGKLFDSX7:1:1112:31105:3349	79269	13950	+	-
A00742:705:HGKLFDSX7:1:1112:27326:4476	9138	1228	+	-
A00742:705:HGKLFDSX7:1:1112:32497:4820	85137	41161	+	+
A00742:705:HGKLFDSX7:1:1112:32316:5040	85137	41161	+	+
A00742:705:HGKLFDSX7:1:1112:24587:7028	84706	2027	+	-
A00742:705:HGKLFDSX7:1:1112:20717:7185	32218	31590	+	+
A00742:705:HGKLFDSX7:1:1112:4815:8234	31207	30328	-	-
A00742:705:HGKLFDSX7:1:1112:4734:8249	31207	30328	-	-
A00742:705:HGKLFDSX7:1:1112:4725:8265	31207	30328	-	-
A00742:705:HGKLFDSX7:1:1112:21242:8531	93313	66742	+	+
A00742:705:HGKLFDSX7:1:1112:31322:13620	26118	26833	-	+
A00742:705:HGKLFDSX7:1:1112:21224:15201	46568	41840	+	-
A00742:705:HGKLFDSX7:1:1112:32967:21261	64703	64174	-	-
A00742:705:HGKLFDSX7:1:1112:7066:22529	49722	49891	-	-
A00742:705:HGKLFDSX7:1:1112:22752:27712	106816	85152	-	+
A00742:705:HGKLFDSX7:1:1112:22245:31688	14612	14582	+	-
A00742:705:HGKLFDSX7:1:1112:27507:33943	27548	26437	-	+
A00742:705:HGKLFDSX7:1:1113:26612:2237	47875	47883	-	+
A00742:705:HGKLFDSX7:1:1113:21142:2378	44432	78821	+	+
A00742:705:HGKLFDSX7:1:1113:17526:5165	123582	123053	+	-
A00742:705:HGKLFDSX7:1:1113:24469:6793	61710	55005	+	+
A00742:705:HGKLFDSX7:1:1113:3640:9987	48057	48113	-	+
A00742:705:HGKLFDSX7:1:1113:25834:10441	90692	80937	-	-
A00742:705:HGKLFDSX7:1:1113:20898:10880	110366	99389	-	+
A00742:705:HGKLFDSX7:1:1113:31684:12649	50131	49392	-	-
A00742:705:HGKLFDSX7:1:1113:2627:12900	70894	95923	-	+
A00742:705:HGKLFDSX7:1:1113:29704:14074	50131	49392	-	-
A00742:705:HGKLFDSX7:1:1113:9824:15906	86093	43778	+	+
A00742:705:HGKLFDSX7:1:1113:2880:19225	122764	14982	+	-
A00742:705:HGKLFDSX7:1:1113:28239:20901	48020	47980	+	-
A00742:705:HGKLFDSX7:1:1113:18611:21887	3892	16164	+	-
A00742:705:HGKLFDSX7:1:1113:22896:23891	72694	69735	+	-
A00742:705:HGKLFDSX7:1:1113:1678:24095	68475	69021	-	+
A00742:705:HGKLFDSX7:1:1113:8576:25081	82650	56760	+	-
A00742:705:HGKLFDSX7:1:1113:6234:27352	122014	14005	+	-
A00742:705:HGKLFDSX7:1:1113:23945:30968	545	728	-	+
A00742:705:HGKLFDSX7:1:1113:28709:34303	38636	39360	-	-
A00742:705:HGKLFDSX7:1:1113:8160:35697	96215	96926	-	+
A00742:705:HGKLFDSX7:1:1114:15935:2472	99961	124076	-	+
A00742:705:HGKLFDSX7:1:1114:15203:7216	47797	48063	-	+
A00742:705:HGKLFDSX7:1:1114:15700:7263	47797	48063	-	+
A00742:705:HGKLFDSX7:1:1114:15646:7294	47797	48063	-	+
A00742:705:HGKLFDSX7:1:1114:2971:8296	2742	1949	-	-
A00742:705:HGKLFDSX7:1:1114:21748:9533	8500	6635	+	-
A00742:705:HGKLFDSX7:1:1114:25446:11490	828	9036	-	+
A00742:705:HGKLFDSX7:1:1114:8531:16141	121053	121371	+	+
A00742:705:HGKLFDSX7:1:1114:13431:20431	95025	104770	+	-
A00742:705:HGKLFDSX7:1:1114:1579:20760	85232	102628	+	+
A00742:705:HGKLFDSX7:1:1114:4209:21402	20327	41215	-	-
A00742:705:HGKLFDSX7:1:1114:13277:21731	88877	887	+	-
A00742:705:HGKLFDSX7:1:1114:24867:26804	99170	101865	+	+
A00742:705:HGKLFDSX7:1:1114:16532:31313	3946	7927	-	+
A00742:705:HGKLFDSX7:1:1114:23421:34413	26497	12057	+	-
A00742:705:HGKLFDSX7:1:1115:16821:1407	111469	35705	+	-
A00742:705:HGKLFDSX7:1:1115:3296:5196	107204	104533	-	-
A00742:705:HGKLFDSX7:1:1115:3323:5243	107204	104533	-	-
A00742:705:HGKLFDSX7:1:1115:9525:12352	2080	7039	-	+
A00742:705:HGKLFDSX7:1:1115:15266:14591	21659	105305	+	+
A00742:705:HGKLFDSX7:1:1115:2329:16642	6401	95807	+	+
A00742:705:HGKLFDSX7:1:1115:6912:18630	93126	83324	+	-
A00742:705:HGKLFDSX7:1:1115:31928:20462	23949	36304	-	+
A00742:705:HGKLFDSX7:1:1115:31901:20635	23949	36304	-	+
A00742:705:HGKLFDSX7:1:1115:7473:26396	95174	16138	+	-
A00742:705:HGKLFDSX7:1:1115:31385:28228	14853	40772	+	-
A00742:705:HGKLFDSX7:1:1115:31955:28307	14853	40772	+	-
A00742:705:HGKLFDSX7:1:1115:22706:30295	19731	93849	+	+
A00742:705:HGKLFDSX7:1:1115:3088:31109	35099	77916	+	+
A00742:705:HGKLFDSX7:1:1115:29884:31203	21618	3269	-	+
A00742:705:HGKLFDSX7:1:1115:30047:31328	21618	3269	-	+
A00742:705:HGKLFDSX7:1:1115:31928:31485	76969	61129	+	-
A00742:705:HGKLFDSX7:1:1115:30201:32534	21618	3269	-	+
A00742:705:HGKLFDSX7:1:1115:3549:33724	76737	37056	-	-
A00742:705:HGKLFDSX7:1:1115:14588:36652	9510	2476	+	-
A00742:705:HGKLFDSX7:1:1116:31042:4304	93874	93682	+	+
A00742:705:HGKLFDSX7:1:1116:28791:6825	64733	25964	-	+
A00742:705:HGKLFDSX7:1:1116:32425:7388	32761	23646	+	-
A00742:705:HGKLFDSX7:1:1116:13141:8093	77836	28506	+	-
A00742:705:HGKLFDSX7:1:1116:32271:12978	88310	103069	-	+
A00742:705:HGKLFDSX7:1:1116:5873:15139	27794	27716	+	-
A00742:705:HGKLFDSX7:1:1116:19171:18286	66226	28858	+	-
A00742:705:HGKLFDSX7:1:1116:9191:18505	43505	91209	+	+
A00742:705:HGKLFDSX7:1:1116:10402:18944	65017	65297	-	-
A00742:705:HGKLFDSX7:1:1116:7057:20791	115530	70975	-	-
A00742:705:HGKLFDSX7:1:1116:6388:24643	58734	59035	-	-
A00742:705:HGKLFDSX7:1:1116:14606:25066	50637	50301	+	+
A00742:705:HGKLFDSX7:1:1116:31006:26819	27265	122879	+	+
A00742:705:HGKLFDSX7:1:1116:22092:27853	3551	8303	-	+
A00742:705:HGKLFDSX7:1:1116:11496:30420	108132	105130	-	-
A00742:705:HGKLFDSX7:1:1116:28718:31501	47120	120761	-	+
A00742:705:HGKLFDSX7:1:1116:11840:31641	3715	4013	-	-
A00742:705:HGKLFDSX7:1:1116:32425:33755	89496	95897	+	-
A00742:705:HGKLFDSX7:1:1116:8901:33786	100459	107743	-	+
A00742:705:HGKLFDSX7:1:1116:26775:33802	65616	65940	-	-
A00742:705:HGKLFDSX7:1:1116:9408:34319	62876	57105	+	+
A00742:705:HGKLFDSX7:1:1116:13250:34679	106379	39108	-	-
A00742:705:HGKLFDSX7:1:1116:21233:35133	90193	78048	+	-
A00742:705:HGKLFDSX7:1:1116:15926:35149	95574	93017	+	+
A00742:705:HGKLFDSX7:1:1117:8151:1266	93624	93663	-	+
A00742:705:HGKLFDSX7:1:1117:10149:1313	43321	43275	+	-
A00742:705:HGKLFDSX7:1:1117:9977:1642	93624	93663	-	+
A00742:705:HGKLFDSX7:1:1117:28791:2503	3082	8471	-	+
A00742:705:HGKLFDSX7:1:1117:11107:2722	106377	102189	+	+
A00742:705:HGKLFDSX7:1:1117:5900:3537	46362	68401	+	-
A00742:705:HGKLFDSX7:1:1117:28510:5494	3082	8471	-	+
A00742:705:HGKLFDSX7:1:1117:7166:6981	46961	97609	-	+
A00742:705:HGKLFDSX7:1:1117:7193:7091	46961	97609	-	+
A00742:705:HGKLFDSX7:1:1117:17173:7467	115426	112694	+	-
A00742:705:HGKLFDSX7:1:1117:1850:9298	107659	592	-	-
A00742:705:HGKLFDSX7:1:1117:24216:10770	93331	93504	+	+
A00742:705:HGKLFDSX7:1:1117:29288:14794	78974	83618	-	+
A00742:705:HGKLFDSX7:1:1117:22733:15593	127278	91785	+	-
A00742:705:HGKLFDSX7:1:1117:9254:17049	60108	67953	-	+
A00742:705:HGKLFDSX7:1:1117:3893:22357	91416	70864	+	-
A00742:705:HGKLFDSX7:1:1117:15917:26929	10212	9906	+	+
A00742:705:HGKLFDSX7:1:1117:22752:27054	67363	67884	-	+
A00742:705:HGKLFDSX7:1:1117:10592:31798	90348	39007	+	-
A00742:705:HGKLFDSX7:1:1117:6831:34084	1853	46440	-	+
A00742:705:HGKLFDSX7:1:1117:23945:36699	8846	8717	+	+
A00742:705:HGKLFDSX7:1:1118:6153:1063	39327	39205	+	-
A00742:705:HGKLFDSX7:1:1118:20772:1235	50509	59760	-	+
A00742:705:HGKLFDSX7:1:1118:8784:2331	1853	46440	-	+
A00742:705:HGKLFDSX7:1:1118:28176:2816	37062	73786	-	+
A00742:705:HGKLFDSX7:1:1118:28800:2832	37062	73786	-	+
A00742:705:HGKLFDSX7:1:1118:13259:4695	122307	121484	+	+
A00742:705:HGKLFDSX7:1:1118:9706:5431	47846	48104	+	+
A00742:705:HGKLFDSX7:1:1118:13702:7498	10484	10540	-	+
A00742:705:HGKLFDSX7:1:1118:21477:8907	31979	14602	+	-
A00742:705:HGKLFDSX7:1:1118:21576:8923	31979	14602	+	-
A00742:705:HGKLFDSX7:1:1118:14624:8938	10484	10540	-	+
A00742:705:HGKLFDSX7:1:1118:31286:13244	121549	126296	-	+
