Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1124:17345:3975	107302	99568	-	-
A00742:705:HGKLFDSX7:1:1124:14127:7388	22749	106234	+	+
A00742:705:HGKLFDSX7:1:1124:20636:7701	83768	7500	-	-
A00742:705:HGKLFDSX7:1:1124:7093:23891	34150	2684	-	+
A00742:705:HGKLFDSX7:1:1125:12997:1705	69313	109532	-	+
A00742:705:HGKLFDSX7:1:1125:32705:10441	46203	100158	+	-
A00742:705:HGKLFDSX7:1:1125:3830:19774	89220	50204	-	-
A00742:705:HGKLFDSX7:1:1125:7274:33536	98796	93989	-	+
A00742:705:HGKLFDSX7:1:1125:7283:33552	98796	93989	-	+
A00742:705:HGKLFDSX7:1:1126:1217:1877	38946	88659	+	+
A00742:705:HGKLFDSX7:1:1126:3848:5181	78757	105103	-	+
A00742:705:HGKLFDSX7:1:1126:1434:34319	118316	90509	-	-
A00742:705:HGKLFDSX7:1:1127:22254:11913	119600	105834	-	+
A00742:705:HGKLFDSX7:1:1127:28293:12164	38938	14333	-	-
A00742:705:HGKLFDSX7:1:1127:6705:12727	60574	12577	-	+
A00742:705:HGKLFDSX7:1:1127:21630:12806	119600	105834	-	+
A00742:705:HGKLFDSX7:1:1127:22318:14591	125503	95366	+	+
A00742:705:HGKLFDSX7:1:1127:31394:36417	95096	95400	-	-
A00742:705:HGKLFDSX7:1:1128:27326:1219	79121	56336	-	-
A00742:705:HGKLFDSX7:1:1128:25943:1517	79121	56336	-	-
A00742:705:HGKLFDSX7:1:1128:23457:8140	97476	55226	+	-
A00742:705:HGKLFDSX7:1:1128:23511:11271	10700	99732	-	-
A00742:705:HGKLFDSX7:1:1128:6777:16705	98222	118006	-	+
A00742:705:HGKLFDSX7:1:1128:6234:17143	98222	118006	-	+
A00742:705:HGKLFDSX7:1:1128:14968:27101	75255	67960	+	-
A00742:705:HGKLFDSX7:1:1129:32154:5697	96702	126610	+	+
A00742:705:HGKLFDSX7:1:1129:11379:25269	30417	23987	+	-
A00742:705:HGKLFDSX7:1:1129:4444:33552	289	92969	-	-
A00742:705:HGKLFDSX7:1:1130:9679:2534	10198	102674	-	+
A00742:705:HGKLFDSX7:1:1130:9245:2660	10198	102674	-	+
A00742:705:HGKLFDSX7:1:1130:29776:7435	102052	108657	+	-
A00742:705:HGKLFDSX7:1:1130:30101:7498	102052	108657	+	-
A00742:705:HGKLFDSX7:1:1130:6858:20760	44419	44540	+	+
A00742:705:HGKLFDSX7:1:1130:7283:20995	44419	44540	+	+
A00742:705:HGKLFDSX7:1:1130:1570:32925	7894	81307	-	-
A00742:705:HGKLFDSX7:1:1130:10402:36135	79539	83793	+	-
A00742:705:HGKLFDSX7:1:1131:19434:16736	11014	107596	+	+
A00742:705:HGKLFDSX7:1:1131:6912:21762	98107	79955	-	+
A00742:705:HGKLFDSX7:1:1131:3821:29121	56065	101824	-	+
A00742:705:HGKLFDSX7:1:1132:25970:3756	84743	117	-	-
A00742:705:HGKLFDSX7:1:1132:25934:5415	84743	117	-	-
A00742:705:HGKLFDSX7:1:1132:19859:12242	64296	93846	-	-
A00742:705:HGKLFDSX7:1:1132:4001:15154	20506	113405	+	-
A00742:705:HGKLFDSX7:1:1132:3965:15217	20506	113405	+	-
A00742:705:HGKLFDSX7:1:1132:1633:17002	109999	18510	-	+
A00742:705:HGKLFDSX7:1:1132:27236:19601	7695	26332	-	-
A00742:705:HGKLFDSX7:1:1133:21414:7639	124966	105959	-	-
A00742:705:HGKLFDSX7:1:1133:2320:9674	89725	22597	-	-
A00742:705:HGKLFDSX7:1:1133:31286:32002	113855	96960	+	+
A00742:705:HGKLFDSX7:1:1133:9390:36323	32093	95934	-	+
A00742:705:HGKLFDSX7:1:1134:31620:8312	27705	42623	+	-
A00742:705:HGKLFDSX7:1:1134:11360:29121	114491	4954	-	+
A00742:705:HGKLFDSX7:1:1134:11903:30655	72232	7134	+	+
A00742:705:HGKLFDSX7:1:1134:7853:35916	54473	54581	+	+
A00742:705:HGKLFDSX7:1:1135:5529:11099	45376	88747	-	+
A00742:705:HGKLFDSX7:1:1135:27272:15937	92287	62547	+	+
A00742:705:HGKLFDSX7:1:1135:15655:21308	69199	66604	+	-
A00742:705:HGKLFDSX7:1:1135:12328:22592	103099	15080	-	-
A00742:705:HGKLFDSX7:1:1135:29704:30452	4310	120989	-	-
A00742:705:HGKLFDSX7:1:1136:23836:9768	88896	118787	+	+
A00742:705:HGKLFDSX7:1:1136:6777:14888	113441	30877	+	+
A00742:705:HGKLFDSX7:1:1136:10059:24392	35890	98041	-	+
A00742:705:HGKLFDSX7:1:1137:31394:2127	51497	91273	+	-
A00742:705:HGKLFDSX7:1:1137:26277:7044	57552	80025	-	-
A00742:705:HGKLFDSX7:1:1137:32425:13463	92785	91829	-	+
A00742:705:HGKLFDSX7:1:1137:10963:14685	88117	104074	+	-
A00742:705:HGKLFDSX7:1:1137:3784:17096	60510	62624	+	-
A00742:705:HGKLFDSX7:1:1137:19253:25504	53715	59273	+	-
A00742:705:HGKLFDSX7:1:1137:19280:25520	53715	59273	+	-
A00742:705:HGKLFDSX7:1:1137:26919:27571	23355	58479	-	+
A00742:705:HGKLFDSX7:1:1137:5873:31829	97427	97144	+	+
A00742:705:HGKLFDSX7:1:1137:27642:32142	93567	108988	-	+
A00742:705:HGKLFDSX7:1:1137:26476:34100	93567	108988	-	+
A00742:705:HGKLFDSX7:1:1138:1190:2863	65709	65635	-	-
A00742:705:HGKLFDSX7:1:1138:22978:8437	7383	121514	-	-
A00742:705:HGKLFDSX7:1:1138:25238:8656	121100	103203	+	+
A00742:705:HGKLFDSX7:1:1138:30092:29559	90618	91654	+	-
A00742:705:HGKLFDSX7:1:1138:16920:32769	88517	97631	-	+
A00742:705:HGKLFDSX7:1:1139:6560:1892	108588	7061	+	+
A00742:705:HGKLFDSX7:1:1139:24487:4225	82995	26723	-	+
A00742:705:HGKLFDSX7:1:1139:11288:8766	28814	17635	+	+
A00742:705:HGKLFDSX7:1:1139:12689:26882	84494	50929	-	-
A00742:705:HGKLFDSX7:1:1139:3034:28886	3569	49377	+	-
A00742:705:HGKLFDSX7:1:1139:2917:29121	3569	49377	+	-
A00742:705:HGKLFDSX7:1:1140:10194:8876	99709	78697	-	-
A00742:705:HGKLFDSX7:1:1140:4264:27477	30226	75862	-	-
A00742:705:HGKLFDSX7:1:1140:23366:33191	68664	68439	+	+
A00742:705:HGKLFDSX7:1:1141:21649:3881	123363	44748	-	+
A00742:705:HGKLFDSX7:1:1141:17897:21402	46056	94650	-	+
A00742:705:HGKLFDSX7:1:1141:32389:36855	87720	10692	-	+
A00742:705:HGKLFDSX7:1:1142:31629:1031	105399	61346	-	-
A00742:705:HGKLFDSX7:1:1142:26051:2143	105781	70113	-	+
A00742:705:HGKLFDSX7:1:1142:28420:8281	110143	39494	-	-
A00742:705:HGKLFDSX7:1:1142:28031:8453	110143	39494	-	-
A00742:705:HGKLFDSX7:1:1142:21097:15045	70146	125649	+	-
A00742:705:HGKLFDSX7:1:1142:21630:15154	70146	125649	+	-
A00742:705:HGKLFDSX7:1:1142:21070:15248	70146	125649	+	-
A00742:705:HGKLFDSX7:1:1142:12545:19085	5306	103891	+	-
A00742:705:HGKLFDSX7:1:1142:4490:23015	61848	67708	+	-
A00742:705:HGKLFDSX7:1:1143:29505:1266	58202	106208	+	-
A00742:705:HGKLFDSX7:1:1143:8214:6167	64926	95221	+	-
A00742:705:HGKLFDSX7:1:1143:11017:6731	52552	13884	-	+
A00742:705:HGKLFDSX7:1:1143:17137:8281	10219	91211	-	-
A00742:705:HGKLFDSX7:1:1143:17183:8359	10219	91211	-	-
A00742:705:HGKLFDSX7:1:1143:27859:8750	118872	69595	+	-
A00742:705:HGKLFDSX7:1:1143:4209:12352	46774	108094	+	-
A00742:705:HGKLFDSX7:1:1143:7283:17174	126893	50961	+	+
A00742:705:HGKLFDSX7:1:1143:8278:22968	88604	31773	-	-
A00742:705:HGKLFDSX7:1:1143:19271:23876	95199	91685	-	+
A00742:705:HGKLFDSX7:1:1144:29866:11882	55342	63537	-	+
A00742:705:HGKLFDSX7:1:1144:26530:22764	13648	50796	+	-
A00742:705:HGKLFDSX7:1:1144:30761:36010	49771	87062	+	+
A00742:705:HGKLFDSX7:1:1145:30002:2096	49771	87062	+	+
A00742:705:HGKLFDSX7:1:1145:21260:8844	96792	25097	+	-
A00742:705:HGKLFDSX7:1:1145:1136:10128	76121	73408	+	+
A00742:705:HGKLFDSX7:1:1145:1949:11506	76121	73408	+	+
A00742:705:HGKLFDSX7:1:1145:23475:20071	7522	16572	+	-
A00742:705:HGKLFDSX7:1:1145:27570:28228	89840	126542	+	+
A00742:705:HGKLFDSX7:1:1146:22218:7999	33416	36487	+	-
A00742:705:HGKLFDSX7:1:1146:2419:10692	77072	88637	+	-
A00742:705:HGKLFDSX7:1:1146:10086:14481	95257	102376	+	+
A00742:705:HGKLFDSX7:1:1146:3757:15483	86478	85397	-	+
A00742:705:HGKLFDSX7:1:1146:27624:36401	50001	108706	+	-
A00742:705:HGKLFDSX7:1:1147:6171:21699	113489	26652	+	+
A00742:705:HGKLFDSX7:1:1148:2022:3803	41249	88033	-	-
A00742:705:HGKLFDSX7:1:1148:24216:12868	98681	8788	-	+
A00742:705:HGKLFDSX7:1:1148:32163:23343	83520	107469	+	-
A00742:705:HGKLFDSX7:1:1148:12255:28322	100849	108074	-	+
A00742:705:HGKLFDSX7:1:1148:16306:28886	80060	77248	-	+
A00742:705:HGKLFDSX7:1:1148:29704:35869	29560	2646	+	-
A00742:705:HGKLFDSX7:1:1149:30978:6856	100021	96369	+	-
A00742:705:HGKLFDSX7:1:1149:13693:15781	69461	93198	-	-
A00742:705:HGKLFDSX7:1:1149:21947:20588	99967	125709	+	-
A00742:705:HGKLFDSX7:1:1149:21630:20885	99967	125709	+	-
A00742:705:HGKLFDSX7:1:1149:21748:22498	99967	125709	+	-
A00742:705:HGKLFDSX7:1:1149:26350:31125	86181	120492	-	+
A00742:705:HGKLFDSX7:1:1150:25554:4319	13063	97703	-	-
A00742:705:HGKLFDSX7:1:1150:25825:4664	13063	97703	-	-
A00742:705:HGKLFDSX7:1:1150:25753:4914	13063	97703	-	-
A00742:705:HGKLFDSX7:1:1150:26558:13041	109765	103637	-	-
A00742:705:HGKLFDSX7:1:1150:5249:14372	81688	35859	+	+
A00742:705:HGKLFDSX7:1:1150:1814:16157	77923	103922	-	-
A00742:705:HGKLFDSX7:1:1150:11595:36605	59551	108262	+	-
A00742:705:HGKLFDSX7:1:1151:15130:4085	95940	123066	+	-
A00742:705:HGKLFDSX7:1:1151:10294:11115	119534	34865	+	+
A00742:705:HGKLFDSX7:1:1151:9733:11898	119534	34865	+	+
A00742:705:HGKLFDSX7:1:1151:24632:22952	62416	80082	+	-
A00742:705:HGKLFDSX7:1:1152:27561:1501	108678	82461	+	+
A00742:705:HGKLFDSX7:1:1152:29206:5384	108678	82461	+	+
A00742:705:HGKLFDSX7:1:1152:1624:8061	127757	16447	+	-
A00742:705:HGKLFDSX7:1:1152:30192:15734	58295	104655	-	+
A00742:705:HGKLFDSX7:1:1152:31765:18615	100062	99083	+	+
A00742:705:HGKLFDSX7:1:1152:10185:25144	90461	101426	+	+
A00742:705:HGKLFDSX7:1:1152:10050:25191	90461	101426	+	+
A00742:705:HGKLFDSX7:1:1152:23791:29199	70261	12014	+	-
A00742:705:HGKLFDSX7:1:1152:23656:29340	70261	12014	+	-
A00742:705:HGKLFDSX7:1:1152:15338:35665	84455	31848	+	-
A00742:705:HGKLFDSX7:1:1153:2564:4648	84511	98154	+	-
A00742:705:HGKLFDSX7:1:1153:15474:5306	16135	77681	+	+
A00742:705:HGKLFDSX7:1:1153:15637:5494	16135	77681	+	+
A00742:705:HGKLFDSX7:1:1153:1452:6292	84511	98154	+	-
A00742:705:HGKLFDSX7:1:1153:1823:6496	84511	98154	+	-
A00742:705:HGKLFDSX7:1:1153:22742:8155	99862	1319	+	-
A00742:705:HGKLFDSX7:1:1154:28763:7122	11753	31959	+	-
A00742:705:HGKLFDSX7:1:1154:30409:7780	11753	31959	+	-
A00742:705:HGKLFDSX7:1:1154:3314:8829	116350	38412	-	+
A00742:705:HGKLFDSX7:1:1154:30897:10692	84616	50540	-	-
A00742:705:HGKLFDSX7:1:1154:24370:18020	98746	83547	-	+
A00742:705:HGKLFDSX7:1:1154:2700:20823	77912	87716	+	+
A00742:705:HGKLFDSX7:1:1154:3269:27289	122583	105644	+	+
A00742:705:HGKLFDSX7:1:1154:8070:32221	97775	10688	+	+
A00742:705:HGKLFDSX7:1:1154:5864:33035	98438	34220	-	+
A00742:705:HGKLFDSX7:1:1155:13566:27117	93337	12486	+	+
A00742:705:HGKLFDSX7:1:1156:19768:9862	93156	45739	-	-
A00742:705:HGKLFDSX7:1:1156:6198:18270	115368	44022	-	+
A00742:705:HGKLFDSX7:1:1156:13313:22514	86861	83660	+	-
A00742:705:HGKLFDSX7:1:1156:32633:26694	42155	2099	-	-
A00742:705:HGKLFDSX7:1:1156:29586:31563	37700	101615	-	+
A00742:705:HGKLFDSX7:1:1157:9932:14998	95745	67254	+	+
A00742:705:HGKLFDSX7:1:1157:14651:17722	10427	32273	-	-
A00742:705:HGKLFDSX7:1:1157:30581:20635	19274	80637	+	+
A00742:705:HGKLFDSX7:1:1157:30318:20838	19274	80637	+	+
A00742:705:HGKLFDSX7:1:1157:13783:23610	68970	94254	+	+
A00742:705:HGKLFDSX7:1:1158:25147:14575	17113	116091	-	-
A00742:705:HGKLFDSX7:1:1158:19416:22811	80566	84410	+	+
A00742:705:HGKLFDSX7:1:1158:6750:24173	71386	124934	+	+
A00742:705:HGKLFDSX7:1:1158:5249:36417	50736	88370	+	+
A00742:705:HGKLFDSX7:1:1159:5873:1548	50736	88370	+	+
A00742:705:HGKLFDSX7:1:1159:25572:2597	87085	48120	+	-
A00742:705:HGKLFDSX7:1:1159:13386:13777	89029	70093	-	+
A00742:705:HGKLFDSX7:1:1159:23158:14168	111699	96832	+	-
A00742:705:HGKLFDSX7:1:1159:29252:14826	33496	97737	+	-
A00742:705:HGKLFDSX7:1:1159:15781:19053	30958	84176	+	-
A00742:705:HGKLFDSX7:1:1159:31593:23703	100120	99987	-	-
A00742:705:HGKLFDSX7:1:1159:31855:23907	100120	99987	-	-
A00742:705:HGKLFDSX7:1:1160:27480:7811	39680	37485	-	+
A00742:705:HGKLFDSX7:1:1160:19063:9737	92776	77670	-	+
A00742:705:HGKLFDSX7:1:1160:32560:12978	80770	91030	-	-
A00742:705:HGKLFDSX7:1:1160:26178:13855	33265	21778	-	+
A00742:705:HGKLFDSX7:1:1160:17354:34115	66638	99507	-	-
A00742:705:HGKLFDSX7:1:1161:18891:4241	26168	44892	+	+
A00742:705:HGKLFDSX7:1:1161:19153:4758	26168	44892	+	+
A00742:705:HGKLFDSX7:1:1161:12373:7827	16324	75179	-	-
A00742:705:HGKLFDSX7:1:1161:23204:18630	106798	38049	-	+
A00742:705:HGKLFDSX7:1:1161:23231:18646	106798	38049	-	+
A00742:705:HGKLFDSX7:1:1161:5005:36119	39894	74160	-	+
A00742:705:HGKLFDSX7:1:1162:26332:4914	68510	39198	-	-
A00742:705:HGKLFDSX7:1:1162:15845:6230	54865	57736	+	+
A00742:705:HGKLFDSX7:1:1162:24108:9893	104292	92490	+	+
A00742:705:HGKLFDSX7:1:1162:2817:10598	94132	59408	+	-
A00742:705:HGKLFDSX7:1:1162:7274:15906	108756	98482	-	-
A00742:705:HGKLFDSX7:1:1162:31593:21919	76182	94900	+	+
A00742:705:HGKLFDSX7:1:1162:2392:22889	114996	111880	-	+
A00742:705:HGKLFDSX7:1:1162:29134:27837	87094	107949	-	-
A00742:705:HGKLFDSX7:1:1162:14597:33066	95153	23709	-	+
A00742:705:HGKLFDSX7:1:1163:11831:8735	45116	66012	-	+
A00742:705:HGKLFDSX7:1:1163:28709:13041	9940	59164	-	-
A00742:705:HGKLFDSX7:1:1164:25491:5055	54441	39551	+	+
A00742:705:HGKLFDSX7:1:1164:5150:5431	82856	53797	+	-
A00742:705:HGKLFDSX7:1:1164:18313:23030	38818	88771	-	-
A00742:705:HGKLFDSX7:1:1164:4607:33426	27525	119898	+	+
A00742:705:HGKLFDSX7:1:1165:4291:2848	70063	28065	+	+
A00742:705:HGKLFDSX7:1:1165:4571:3364	70063	28065	+	+
A00742:705:HGKLFDSX7:1:1165:14281:6433	100974	6272	+	+
A00742:705:HGKLFDSX7:1:1165:23113:7200	86603	111378	+	-
A00742:705:HGKLFDSX7:1:1165:13413:9596	96413	27150	-	+
A00742:705:HGKLFDSX7:1:1165:9100:11083	25176	105379	+	+
A00742:705:HGKLFDSX7:1:1165:26784:23171	66481	65368	+	-
A00742:705:HGKLFDSX7:1:1165:26775:23187	66481	65368	+	-
A00742:705:HGKLFDSX7:1:1166:12075:3176	73964	67750	+	+
A00742:705:HGKLFDSX7:1:1166:29387:4006	21023	84986	-	+
A00742:705:HGKLFDSX7:1:1166:26549:7482	102393	39525	+	-
A00742:705:HGKLFDSX7:1:1166:12509:27508	42874	21492	+	-
A00742:705:HGKLFDSX7:1:1166:8802:32550	29291	31118	-	+
A00742:705:HGKLFDSX7:1:1166:8232:33098	29291	31118	-	+
A00742:705:HGKLFDSX7:1:1166:25201:36245	106236	107434	-	-
A00742:705:HGKLFDSX7:1:1166:24849:36636	106236	107434	-	-
A00742:705:HGKLFDSX7:1:1166:25409:36824	106236	107434	-	-
A00742:705:HGKLFDSX7:1:1167:3242:4695	26452	11063	-	+
A00742:705:HGKLFDSX7:1:1167:24758:8422	85492	41616	+	+
A00742:705:HGKLFDSX7:1:1167:19488:9752	114669	95514	-	+
