Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1104:20464:17487	58352	109935	-	-
A00742:705:HGKLFDSX7:1:1104:20311:18161	50135	46876	-	-
A00742:705:HGKLFDSX7:1:1104:13458:19069	57580	57005	-	-
A00742:705:HGKLFDSX7:1:1104:7111:22858	91381	92525	+	+
A00742:705:HGKLFDSX7:1:1104:8097:22936	91381	92525	+	+
A00742:705:HGKLFDSX7:1:1104:6759:23030	127143	127419	-	+
A00742:705:HGKLFDSX7:1:1104:30861:23625	90407	91001	+	+
A00742:705:HGKLFDSX7:1:1104:30798:23641	90407	91001	+	+
A00742:705:HGKLFDSX7:1:1104:21269:29747	18771	17790	-	+
A00742:705:HGKLFDSX7:1:1104:21721:30373	18771	17790	-	+
A00742:705:HGKLFDSX7:1:1104:31150:33959	90974	90344	+	+
A00742:705:HGKLFDSX7:1:1104:31711:33959	84873	85135	-	-
A00742:705:HGKLFDSX7:1:1104:4273:35884	7574	47475	+	+
A00742:705:HGKLFDSX7:1:1104:12952:36479	7634	7791	+	+
A00742:705:HGKLFDSX7:1:1105:26087:1642	95952	52605	+	+
A00742:705:HGKLFDSX7:1:1105:9136:4570	7816	99982	+	+
A00742:705:HGKLFDSX7:1:1105:24062:5556	53141	101491	-	+
A00742:705:HGKLFDSX7:1:1105:21893:9064	50802	49808	-	+
A00742:705:HGKLFDSX7:1:1105:17508:10144	95812	109324	+	-
A00742:705:HGKLFDSX7:1:1105:28691:11882	89470	86768	+	-
A00742:705:HGKLFDSX7:1:1105:28926:12696	110229	127501	+	+
A00742:705:HGKLFDSX7:1:1105:8024:12821	74637	69813	+	-
A00742:705:HGKLFDSX7:1:1105:8034:13401	74637	69813	+	-
A00742:705:HGKLFDSX7:1:1105:8070:13432	74637	69813	+	-
A00742:705:HGKLFDSX7:1:1105:32090:16360	52828	12098	+	-
A00742:705:HGKLFDSX7:1:1105:19190:19006	21751	20958	+	-
A00742:705:HGKLFDSX7:1:1105:1723:19852	109076	26612	-	-
A00742:705:HGKLFDSX7:1:1105:13087:21496	87870	104046	-	+
A00742:705:HGKLFDSX7:1:1105:24297:22247	41345	2138	+	-
A00742:705:HGKLFDSX7:1:1105:4933:27258	69047	85582	-	+
A00742:705:HGKLFDSX7:1:1105:16152:28307	95981	80660	+	+
A00742:705:HGKLFDSX7:1:1105:14705:33536	121551	113275	+	-
A00742:705:HGKLFDSX7:1:1105:16306:34679	70755	71103	-	+
A00742:705:HGKLFDSX7:1:1105:17580:34882	16889	43868	-	-
A00742:705:HGKLFDSX7:1:1105:15799:36307	11778	92579	+	+
A00742:705:HGKLFDSX7:1:1106:3631:1830	110818	109760	+	-
A00742:705:HGKLFDSX7:1:1106:16378:6652	112058	40262	+	+
A00742:705:HGKLFDSX7:1:1106:14064:7247	63517	23938	+	-
A00742:705:HGKLFDSX7:1:1106:10782:11428	56213	62491	-	-
A00742:705:HGKLFDSX7:1:1106:11388:12383	56213	62491	-	-
A00742:705:HGKLFDSX7:1:1106:10031:12759	50153	49557	-	-
A00742:705:HGKLFDSX7:1:1106:19768:15937	66285	38656	+	+
A00742:705:HGKLFDSX7:1:1106:8404:17707	102445	122423	+	+
A00742:705:HGKLFDSX7:1:1106:1931:18082	94940	94736	+	-
A00742:705:HGKLFDSX7:1:1106:13494:19695	102142	100421	+	+
A00742:705:HGKLFDSX7:1:1106:13612:23563	94282	93845	+	-
A00742:705:HGKLFDSX7:1:1106:24840:24095	92479	91395	+	+
A00742:705:HGKLFDSX7:1:1106:32931:24361	1642	10405	-	+
A00742:705:HGKLFDSX7:1:1106:13404:27743	27123	89925	-	-
A00742:705:HGKLFDSX7:1:1106:4291:31970	38367	57828	-	+
A00742:705:HGKLFDSX7:1:1106:21540:36761	40104	12617	-	-
A00742:705:HGKLFDSX7:1:1107:12472:2425	66641	111479	-	+
A00742:705:HGKLFDSX7:1:1107:11686:3380	39896	91129	+	-
A00742:705:HGKLFDSX7:1:1107:30978:6449	105429	95917	-	+
A00742:705:HGKLFDSX7:1:1107:3857:9298	96899	96312	+	-
A00742:705:HGKLFDSX7:1:1107:9146:9345	105168	46901	+	+
A00742:705:HGKLFDSX7:1:1107:29622:10864	788	86990	+	+
A00742:705:HGKLFDSX7:1:1107:8567:15295	16420	66132	+	+
A00742:705:HGKLFDSX7:1:1107:10827:17550	16420	66132	+	+
A00742:705:HGKLFDSX7:1:1107:11695:22780	69361	107415	-	-
A00742:705:HGKLFDSX7:1:1107:1371:25911	43385	39191	-	-
A00742:705:HGKLFDSX7:1:1107:1416:25927	43385	39191	-	-
A00742:705:HGKLFDSX7:1:1107:28049:27085	3965	4516	-	-
A00742:705:HGKLFDSX7:1:1107:7211:28980	35445	20946	-	+
A00742:705:HGKLFDSX7:1:1107:7193:29074	35445	20946	-	+
A00742:705:HGKLFDSX7:1:1107:27100:30232	47041	24159	+	-
A00742:705:HGKLFDSX7:1:1107:28935:31093	79404	88074	-	+
A00742:705:HGKLFDSX7:1:1107:21676:31704	100059	67400	-	-
A00742:705:HGKLFDSX7:1:1107:9227:33066	9039	49152	-	-
A00742:705:HGKLFDSX7:1:1107:29279:34726	108102	99602	-	+
A00742:705:HGKLFDSX7:1:1107:22381:35963	110168	1485	+	+
A00742:705:HGKLFDSX7:1:1107:29957:36088	102979	96012	-	+
A00742:705:HGKLFDSX7:1:1108:29631:1767	102979	96012	-	+
A00742:705:HGKLFDSX7:1:1108:5846:2942	47861	48030	-	+
A00742:705:HGKLFDSX7:1:1108:15230:6762	39784	34898	+	+
A00742:705:HGKLFDSX7:1:1108:26024:7983	82646	82970	-	+
A00742:705:HGKLFDSX7:1:1108:12879:10269	114263	125371	+	-
A00742:705:HGKLFDSX7:1:1108:22625:12524	127351	28418	-	+
A00742:705:HGKLFDSX7:1:1108:21206:14669	71395	72380	+	-
A00742:705:HGKLFDSX7:1:1108:31711:21590	49136	49052	+	-
A00742:705:HGKLFDSX7:1:1108:6262:22701	122030	112530	+	-
A00742:705:HGKLFDSX7:1:1108:27905:22921	94605	95824	+	+
A00742:705:HGKLFDSX7:1:1108:28438:23375	94605	95824	+	+
A00742:705:HGKLFDSX7:1:1108:27344:25113	101233	57731	-	-
A00742:705:HGKLFDSX7:1:1108:27570:25222	101233	57731	-	-
A00742:705:HGKLFDSX7:1:1108:24487:26647	38791	40744	-	+
A00742:705:HGKLFDSX7:1:1108:1678:29168	4017	2549	+	-
A00742:705:HGKLFDSX7:1:1108:30508:29465	80068	88544	+	-
A00742:705:HGKLFDSX7:1:1108:30445:29543	80068	88544	+	-
A00742:705:HGKLFDSX7:1:1108:31647:31626	46346	95732	+	+
A00742:705:HGKLFDSX7:1:1108:16007:35759	3057	3177	-	+
A00742:705:HGKLFDSX7:1:1109:6379:4366	126899	113787	+	-
A00742:705:HGKLFDSX7:1:1109:30798:8077	117357	119812	-	+
A00742:705:HGKLFDSX7:1:1109:8106:12649	36401	1856	+	-
A00742:705:HGKLFDSX7:1:1109:19217:14199	124006	29748	+	+
A00742:705:HGKLFDSX7:1:1109:19226:14685	124006	29748	+	+
A00742:705:HGKLFDSX7:1:1109:21676:17049	85113	87980	-	+
A00742:705:HGKLFDSX7:1:1109:15863:17378	14988	32406	-	-
A00742:705:HGKLFDSX7:1:1109:31033:17503	44874	58334	+	-
A00742:705:HGKLFDSX7:1:1109:31087:17628	44874	58334	+	-
A00742:705:HGKLFDSX7:1:1109:16993:19241	21924	96972	+	+
A00742:705:HGKLFDSX7:1:1109:16043:20196	21924	96972	+	+
A00742:705:HGKLFDSX7:1:1109:8947:22185	86918	54092	+	+
A00742:705:HGKLFDSX7:1:1109:18177:24674	17270	95497	+	+
A00742:705:HGKLFDSX7:1:1109:7075:25708	93972	479	+	+
A00742:705:HGKLFDSX7:1:1109:9570:26616	87265	87160	+	-
A00742:705:HGKLFDSX7:1:1109:19605:26616	40699	38739	+	-
A00742:705:HGKLFDSX7:1:1109:21106:27148	4061	4603	-	-
A00742:705:HGKLFDSX7:1:1109:22146:29575	4061	4603	-	-
A00742:705:HGKLFDSX7:1:1109:25834:30013	95958	95243	+	-
A00742:705:HGKLFDSX7:1:1109:7473:31313	17272	57245	-	-
A00742:705:HGKLFDSX7:1:1109:17273:31876	23394	55870	-	+
A00742:705:HGKLFDSX7:1:1109:28989:32033	121641	122297	-	+
A00742:705:HGKLFDSX7:1:1109:17164:32095	23394	55870	-	+
A00742:705:HGKLFDSX7:1:1109:23231:33207	95043	97629	+	-
A00742:705:HGKLFDSX7:1:1109:16694:33317	22565	99125	-	+
A00742:705:HGKLFDSX7:1:1109:25771:33661	47126	5366	-	+
A00742:705:HGKLFDSX7:1:1109:31512:34898	64282	63550	-	-
A00742:705:HGKLFDSX7:1:1109:9001:35931	68537	114739	-	-
A00742:705:HGKLFDSX7:1:1109:1298:36182	28099	126162	-	-
A00742:705:HGKLFDSX7:1:1109:1298:36213	28099	126162	-	-
A00742:705:HGKLFDSX7:1:1110:1488:1282	28099	126162	-	-
A00742:705:HGKLFDSX7:1:1110:26341:2143	69384	60461	+	+
A00742:705:HGKLFDSX7:1:1110:21224:3615	101423	95706	+	+
A00742:705:HGKLFDSX7:1:1110:21269:3662	101423	95706	+	+
A00742:705:HGKLFDSX7:1:1110:14335:14356	88539	94977	+	+
A00742:705:HGKLFDSX7:1:1110:25663:14998	110390	109876	-	-
A00742:705:HGKLFDSX7:1:1110:4598:15937	91525	33626	-	+
A00742:705:HGKLFDSX7:1:1110:8820:20682	80758	81138	-	-
A00742:705:HGKLFDSX7:1:1110:4833:21230	58404	28370	+	+
A00742:705:HGKLFDSX7:1:1110:32642:22232	1221	88071	+	-
A00742:705:HGKLFDSX7:1:1110:15835:25629	91765	127716	-	-
A00742:705:HGKLFDSX7:1:1110:16830:31360	119927	6480	-	-
A00742:705:HGKLFDSX7:1:1110:14859:35023	42916	84373	-	+
A00742:705:HGKLFDSX7:1:1110:5900:36260	61031	62991	-	+
A00742:705:HGKLFDSX7:1:1111:29125:1517	12354	12734	-	-
A00742:705:HGKLFDSX7:1:1111:7220:1971	1788	1494	+	-
A00742:705:HGKLFDSX7:1:1111:22634:3740	66747	5378	-	+
A00742:705:HGKLFDSX7:1:1111:21676:6464	64570	83883	-	+
A00742:705:HGKLFDSX7:1:1111:21603:9345	100814	566	-	+
A00742:705:HGKLFDSX7:1:1111:6994:9690	95014	25398	+	+
A00742:705:HGKLFDSX7:1:1111:14407:9940	108148	8973	-	-
A00742:705:HGKLFDSX7:1:1111:1226:10379	56996	57590	-	-
A00742:705:HGKLFDSX7:1:1111:5258:11757	25902	9914	+	-
A00742:705:HGKLFDSX7:1:1111:6479:12399	125939	113297	+	+
A00742:705:HGKLFDSX7:1:1111:8250:12712	7723	3541	+	-
A00742:705:HGKLFDSX7:1:1111:22706:18333	104123	70932	+	-
A00742:705:HGKLFDSX7:1:1111:30707:18818	69820	69673	+	-
A00742:705:HGKLFDSX7:1:1111:10601:18912	59526	107267	-	+
A00742:705:HGKLFDSX7:1:1111:9001:19210	63641	20887	+	-
A00742:705:HGKLFDSX7:1:1111:9173:19319	63641	20887	+	-
A00742:705:HGKLFDSX7:1:1111:5457:19899	79552	694	+	-
A00742:705:HGKLFDSX7:1:1111:8413:20697	63641	20887	+	-
A00742:705:HGKLFDSX7:1:1111:30725:20823	2720	2022	-	-
A00742:705:HGKLFDSX7:1:1111:7943:21543	22701	589	+	-
A00742:705:HGKLFDSX7:1:1111:29984:21637	2720	2022	-	-
A00742:705:HGKLFDSX7:1:1111:1886:22106	92388	93840	-	+
A00742:705:HGKLFDSX7:1:1111:12346:25629	3570	8210	-	+
A00742:705:HGKLFDSX7:1:1111:13069:28354	91412	92278	+	+
A00742:705:HGKLFDSX7:1:1111:5665:28401	853	8874	-	+
A00742:705:HGKLFDSX7:1:1111:26060:30686	2230	7766	-	+
A00742:705:HGKLFDSX7:1:1111:26078:30686	2230	7766	-	+
A00742:705:HGKLFDSX7:1:1111:6361:34303	74931	75978	-	+
A00742:705:HGKLFDSX7:1:1111:7220:34882	74931	75978	-	+
A00742:705:HGKLFDSX7:1:1111:12274:34929	65517	80825	-	+
A00742:705:HGKLFDSX7:1:1111:15157:35665	94616	94517	+	-
A00742:705:HGKLFDSX7:1:1111:17300:36871	21385	20338	+	-
A00742:705:HGKLFDSX7:1:1112:2808:4633	91688	96016	+	+
A00742:705:HGKLFDSX7:1:1112:29387:10488	24752	96255	+	-
A00742:705:HGKLFDSX7:1:1112:1181:13777	84413	94553	+	+
A00742:705:HGKLFDSX7:1:1112:12174:15217	62091	55966	+	-
A00742:705:HGKLFDSX7:1:1112:29966:15843	70505	61643	-	+
A00742:705:HGKLFDSX7:1:1112:3839:18223	3828	2852	-	+
A00742:705:HGKLFDSX7:1:1112:3088:20118	88994	94511	-	+
A00742:705:HGKLFDSX7:1:1112:3694:20635	88994	94511	-	+
A00742:705:HGKLFDSX7:1:1112:7762:22420	69863	70571	+	+
A00742:705:HGKLFDSX7:1:1112:11369:23093	34573	1673	-	-
A00742:705:HGKLFDSX7:1:1112:24713:26631	1907	7692	-	+
A00742:705:HGKLFDSX7:1:1112:23782:29966	37238	20538	+	+
A00742:705:HGKLFDSX7:1:1112:23728:29997	37238	20538	+	+
A00742:705:HGKLFDSX7:1:1112:1181:30530	59563	83402	-	+
A00742:705:HGKLFDSX7:1:1112:4399:32659	93128	730	-	+
A00742:705:HGKLFDSX7:1:1113:23719:2174	8854	8485	+	+
A00742:705:HGKLFDSX7:1:1113:31910:5807	65254	65084	-	-
A00742:705:HGKLFDSX7:1:1113:23077:8516	23807	21891	+	-
A00742:705:HGKLFDSX7:1:1113:15302:10050	2888	8128	-	+
A00742:705:HGKLFDSX7:1:1113:16016:10285	2888	8128	-	+
A00742:705:HGKLFDSX7:1:1113:18873:12508	86470	34252	-	-
A00742:705:HGKLFDSX7:1:1113:9353:18944	79383	79635	-	+
A00742:705:HGKLFDSX7:1:1113:23900:20525	85094	61349	+	+
A00742:705:HGKLFDSX7:1:1113:27534:20838	93419	96793	+	-
A00742:705:HGKLFDSX7:1:1113:13449:22028	33028	33321	-	-
A00742:705:HGKLFDSX7:1:1113:26747:22827	49790	26050	+	-
A00742:705:HGKLFDSX7:1:1113:17924:25144	27619	124347	-	-
A00742:705:HGKLFDSX7:1:1113:30924:25457	93419	96793	+	-
A00742:705:HGKLFDSX7:1:1113:30987:25723	93419	96793	+	-
A00742:705:HGKLFDSX7:1:1113:16052:25942	118277	22862	+	+
A00742:705:HGKLFDSX7:1:1113:9851:26224	92665	94502	+	+
A00742:705:HGKLFDSX7:1:1113:22607:26522	100460	100902	-	+
A00742:705:HGKLFDSX7:1:1113:8097:26819	15748	5742	+	+
A00742:705:HGKLFDSX7:1:1113:26702:33082	438	442	-	+
A00742:705:HGKLFDSX7:1:1113:28393:34131	111901	43700	+	-
A00742:705:HGKLFDSX7:1:1113:26919:34460	111901	43700	+	-
A00742:705:HGKLFDSX7:1:1114:31855:4617	54265	54054	-	-
A00742:705:HGKLFDSX7:1:1114:15628:6198	8155	2681	+	-
A00742:705:HGKLFDSX7:1:1114:8467:7326	30026	290	+	-
A00742:705:HGKLFDSX7:1:1114:24975:11459	118993	103241	+	-
A00742:705:HGKLFDSX7:1:1114:31304:12712	49622	50039	-	-
A00742:705:HGKLFDSX7:1:1114:21721:16063	78959	96725	-	-
A00742:705:HGKLFDSX7:1:1114:9046:19476	95850	25791	+	+
A00742:705:HGKLFDSX7:1:1114:27326:19507	70060	70538	+	+
A00742:705:HGKLFDSX7:1:1114:27416:19633	70060	70538	+	+
A00742:705:HGKLFDSX7:1:1114:20374:23813	111438	89046	+	-
A00742:705:HGKLFDSX7:1:1114:27407:26631	40907	38885	+	-
A00742:705:HGKLFDSX7:1:1114:4083:28040	11424	38547	+	-
A00742:705:HGKLFDSX7:1:1114:4562:29559	108381	41677	-	-
A00742:705:HGKLFDSX7:1:1114:9805:31438	72650	7556	+	-
A00742:705:HGKLFDSX7:1:1114:31087:33066	20634	25637	+	+
A00742:705:HGKLFDSX7:1:1114:15646:33755	47867	47718	+	-
A00742:705:HGKLFDSX7:1:1114:9236:33833	90541	90964	+	+
A00742:705:HGKLFDSX7:1:1114:14498:33865	47867	47718	+	-
A00742:705:HGKLFDSX7:1:1115:4327:2848	29043	87489	-	+
A00742:705:HGKLFDSX7:1:1115:31982:4366	86466	122119	+	+
A00742:705:HGKLFDSX7:1:1115:20274:4570	81369	590	-	+
A00742:705:HGKLFDSX7:1:1115:25156:9893	91421	103373	+	-
A00742:705:HGKLFDSX7:1:1115:12319:13213	93670	25174	+	-
A00742:705:HGKLFDSX7:1:1115:19461:13589	48033	48744	-	+
A00742:705:HGKLFDSX7:1:1115:20934:14231	105297	42329	-	+
A00742:705:HGKLFDSX7:1:1115:20889:14278	105297	42329	-	+
A00742:705:HGKLFDSX7:1:1115:10474:16689	4103	42262	-	+
A00742:705:HGKLFDSX7:1:1115:5918:17816	4116	4624	-	-
A00742:705:HGKLFDSX7:1:1115:27642:17989	94635	94275	+	-
A00742:705:HGKLFDSX7:1:1115:7048:18584	4116	4624	-	-
A00742:705:HGKLFDSX7:1:1115:30689:18756	87582	82894	+	+
A00742:705:HGKLFDSX7:1:1115:3341:20807	49029	64253	+	-
A00742:705:HGKLFDSX7:1:1115:11469:22514	88122	61852	+	+
A00742:705:HGKLFDSX7:1:1115:30092:24330	15157	21558	-	+
A00742:705:HGKLFDSX7:1:1115:16514:24893	63694	87551	+	-
A00742:705:HGKLFDSX7:1:1115:8576:25614	63019	63721	-	-
A00742:705:HGKLFDSX7:1:1115:13015:25661	95936	95551	+	+
A00742:705:HGKLFDSX7:1:1115:13295:25927	46310	92361	+	+
A00742:705:HGKLFDSX7:1:1115:17409:27571	108829	115011	-	+
A00742:705:HGKLFDSX7:1:1115:12048:28025	127830	120123	-	-
A00742:705:HGKLFDSX7:1:1115:14660:28260	62692	10329	-	+
A00742:705:HGKLFDSX7:1:1115:7229:28291	43210	96006	-	-
A00742:705:HGKLFDSX7:1:1115:7075:28964	43210	96006	-	-
A00742:705:HGKLFDSX7:1:1115:7518:29857	43210	96006	-	-
A00742:705:HGKLFDSX7:1:1115:22643:36793	118826	69672	-	-
A00742:705:HGKLFDSX7:1:1116:3694:1188	16330	95720	+	-
A00742:705:HGKLFDSX7:1:1116:1787:2519	69487	69298	-	-
A00742:705:HGKLFDSX7:1:1116:12400:2519	7640	2095	+	-
A00742:705:HGKLFDSX7:1:1116:14516:7185	101868	112625	+	-
A00742:705:HGKLFDSX7:1:1116:14525:7294	101868	112625	+	-
A00742:705:HGKLFDSX7:1:1116:7337:10911	95557	93768	+	-
A00742:705:HGKLFDSX7:1:1116:22064:11929	75064	79139	-	-
A00742:705:HGKLFDSX7:1:1116:29794:11945	89831	88997	+	+
A00742:705:HGKLFDSX7:1:1116:22480:14090	48619	88226	-	-
A00742:705:HGKLFDSX7:1:1116:15492:15984	65973	32160	+	+
A00742:705:HGKLFDSX7:1:1116:3667:18082	105243	96344	-	-
A00742:705:HGKLFDSX7:1:1116:27407:18490	105428	105367	+	-
A00742:705:HGKLFDSX7:1:1116:22697:20228	76343	58575	+	+
A00742:705:HGKLFDSX7:1:1116:12201:20619	70471	69773	+	+
A00742:705:HGKLFDSX7:1:1116:22073:20838	76343	58575	+	+
A00742:705:HGKLFDSX7:1:1116:29577:22811	50175	49438	-	-
A00742:705:HGKLFDSX7:1:1116:25654:22936	70070	76696	-	+
A00742:705:HGKLFDSX7:1:1116:3106:25034	39730	23175	+	-
A00742:705:HGKLFDSX7:1:1116:29062:31814	74405	73099	+	-
A00742:705:HGKLFDSX7:1:1116:29487:31861	74405	73099	+	-
A00742:705:HGKLFDSX7:1:1116:28935:31908	74405	73099	+	-
A00742:705:HGKLFDSX7:1:1117:25102:3192	78375	79373	+	-
A00742:705:HGKLFDSX7:1:1117:17635:3975	9071	95877	-	+
A00742:705:HGKLFDSX7:1:1117:21332:4053	60067	87717	-	-
A00742:705:HGKLFDSX7:1:1117:19859:5040	60067	87717	-	-
A00742:705:HGKLFDSX7:1:1117:30373:5619	1967	81586	-	-
A00742:705:HGKLFDSX7:1:1117:4589:7341	1223	1229	-	+
A00742:705:HGKLFDSX7:1:1117:9751:8046	23039	118797	+	+
A00742:705:HGKLFDSX7:1:1117:15203:12571	19970	18993	-	+
A00742:705:HGKLFDSX7:1:1117:2456:13604	111517	102111	+	+
A00742:705:HGKLFDSX7:1:1117:15411:15060	92997	37348	+	+
A00742:705:HGKLFDSX7:1:1117:18493:16611	64648	22943	+	-
A00742:705:HGKLFDSX7:1:1117:26386:17002	87701	112432	+	-
A00742:705:HGKLFDSX7:1:1117:26259:17127	87701	112432	+	-
A00742:705:HGKLFDSX7:1:1117:22345:18552	97006	42336	+	-
A00742:705:HGKLFDSX7:1:1117:30581:20447	9124	7883	+	+
A00742:705:HGKLFDSX7:1:1117:4209:24565	94433	95535	-	+
A00742:705:HGKLFDSX7:1:1117:32805:24674	11896	92776	-	+
A00742:705:HGKLFDSX7:1:1117:18918:24831	32197	83526	-	+
A00742:705:HGKLFDSX7:1:1117:15167:27759	110204	109285	-	-
A00742:705:HGKLFDSX7:1:1117:8892:31172	61368	52468	+	-
A00742:705:HGKLFDSX7:1:1117:8350:32236	61368	52468	+	-
A00742:705:HGKLFDSX7:1:1117:12789:32628	127595	110347	+	+
A00742:705:HGKLFDSX7:1:1117:12861:32847	127595	110347	+	+
A00742:705:HGKLFDSX7:1:1117:31747:33583	12850	9129	-	+
A00742:705:HGKLFDSX7:1:1117:32353:33599	12850	9129	-	+
A00742:705:HGKLFDSX7:1:1118:31837:1579	64252	63581	-	-
A00742:705:HGKLFDSX7:1:1118:9869:2018	9278	7639	+	+
A00742:705:HGKLFDSX7:1:1118:27236:2503	121526	109932	+	-
A00742:705:HGKLFDSX7:1:1118:8757:5196	86248	104724	+	-
A00742:705:HGKLFDSX7:1:1118:3224:9768	95305	95800	-	+
A00742:705:HGKLFDSX7:1:1118:7419:19914	79255	33053	-	-
A00742:705:HGKLFDSX7:1:1118:17662:20901	2910	10302	-	+
A00742:705:HGKLFDSX7:1:1118:2853:21183	38172	20565	-	-
A00742:705:HGKLFDSX7:1:1118:24804:24314	92871	93268	+	+
A00742:705:HGKLFDSX7:1:1118:32741:24565	9537	94399	+	+
A00742:705:HGKLFDSX7:1:1118:22941:25848	95141	94760	+	+
A00742:705:HGKLFDSX7:1:1118:20491:26303	27494	36596	+	+
A00742:705:HGKLFDSX7:1:1118:23945:31219	2714	28963	+	+
A00742:705:HGKLFDSX7:1:1118:20446:32080	28863	63000	-	+
A00742:705:HGKLFDSX7:1:1118:20274:33943	48021	47946	+	-
A00742:705:HGKLFDSX7:1:1118:20012:33959	48021	47946	+	-
A00742:705:HGKLFDSX7:1:1119:10809:2206	57535	109470	+	+
A00742:705:HGKLFDSX7:1:1119:28492:6527	76962	97203	-	+
A00742:705:HGKLFDSX7:1:1119:20446:7936	82159	112890	-	-
A00742:705:HGKLFDSX7:1:1119:28004:8155	56867	57642	-	-
A00742:705:HGKLFDSX7:1:1119:27905:8328	56867	57642	-	-
A00742:705:HGKLFDSX7:1:1119:14814:8453	115677	40499	+	-
A00742:705:HGKLFDSX7:1:1119:8811:9204	47875	48123	-	+
