Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1104:7184:32534	2748	7062	-	-
A00742:705:HGKLFDSX7:1:1104:6406:32565	2748	7062	-	-
A00742:705:HGKLFDSX7:1:1104:15076:33990	64675	64340	-	-
A00742:705:HGKLFDSX7:1:1104:23773:34366	97623	63592	+	+
A00742:705:HGKLFDSX7:1:1104:31141:35289	66333	82418	-	+
A00742:705:HGKLFDSX7:1:1104:31132:35336	66333	82418	-	+
A00742:705:HGKLFDSX7:1:1105:27091:5478	65056	73402	-	-
A00742:705:HGKLFDSX7:1:1105:9869:11256	49676	53341	-	-
A00742:705:HGKLFDSX7:1:1105:22914:12712	4977	9424	-	+
A00742:705:HGKLFDSX7:1:1105:19379:19554	127512	67750	+	-
A00742:705:HGKLFDSX7:1:1105:25816:20400	94554	96911	+	+
A00742:705:HGKLFDSX7:1:1105:14253:27586	46540	15926	+	+
A00742:705:HGKLFDSX7:1:1105:29243:30405	94668	3469	-	-
A00742:705:HGKLFDSX7:1:1105:29631:30702	94668	3469	-	-
A00742:705:HGKLFDSX7:1:1105:27245:31078	46647	105955	-	-
A00742:705:HGKLFDSX7:1:1105:21612:33755	4160	4563	-	-
A00742:705:HGKLFDSX7:1:1105:21350:34303	4160	4563	-	-
A00742:705:HGKLFDSX7:1:1105:2709:34397	93666	34655	+	+
A00742:705:HGKLFDSX7:1:1106:27932:1454	72039	99540	+	+
A00742:705:HGKLFDSX7:1:1106:31150:8155	112498	39343	+	+
A00742:705:HGKLFDSX7:1:1106:9679:11647	9250	10828	-	+
A00742:705:HGKLFDSX7:1:1106:22652:12540	14285	115773	+	+
A00742:705:HGKLFDSX7:1:1106:32389:13150	50863	45030	+	-
A00742:705:HGKLFDSX7:1:1106:5050:13369	20123	75958	-	-
A00742:705:HGKLFDSX7:1:1106:5285:15123	47967	47899	+	-
A00742:705:HGKLFDSX7:1:1106:11496:17174	2143	20357	-	+
A00742:705:HGKLFDSX7:1:1106:10655:21104	80157	79698	+	-
A00742:705:HGKLFDSX7:1:1106:32425:22169	118555	33842	-	-
A00742:705:HGKLFDSX7:1:1106:32768:30812	3427	3662	-	-
A00742:705:HGKLFDSX7:1:1107:3278:3975	4138	7924	-	+
A00742:705:HGKLFDSX7:1:1107:19307:4429	41915	56030	-	+
A00742:705:HGKLFDSX7:1:1107:19298:4539	41915	56030	-	+
A00742:705:HGKLFDSX7:1:1107:14678:7373	96335	48270	-	-
A00742:705:HGKLFDSX7:1:1107:13639:10363	76024	74100	-	-
A00742:705:HGKLFDSX7:1:1107:5023:13886	90724	90874	+	+
A00742:705:HGKLFDSX7:1:1107:20600:14121	36743	9076	+	-
A00742:705:HGKLFDSX7:1:1107:27245:16611	26624	35755	+	+
A00742:705:HGKLFDSX7:1:1107:26747:16971	26624	35755	+	+
A00742:705:HGKLFDSX7:1:1107:22128:17863	19522	27391	-	+
A00742:705:HGKLFDSX7:1:1107:18710:19492	6632	65750	+	-
A00742:705:HGKLFDSX7:1:1107:19551:20384	6632	65750	+	-
A00742:705:HGKLFDSX7:1:1107:3803:20979	90724	90874	+	+
A00742:705:HGKLFDSX7:1:1107:29080:21167	17573	104793	+	+
A00742:705:HGKLFDSX7:1:1108:24894:3051	105159	69911	+	-
A00742:705:HGKLFDSX7:1:1108:16993:6715	46369	63010	+	+
A00742:705:HGKLFDSX7:1:1108:23421:8453	84409	85184	+	+
A00742:705:HGKLFDSX7:1:1108:14443:8813	95338	95581	-	+
A00742:705:HGKLFDSX7:1:1108:18195:9987	85429	63003	-	+
A00742:705:HGKLFDSX7:1:1108:28384:18584	112487	111455	-	+
A00742:705:HGKLFDSX7:1:1108:24777:21981	20107	113245	+	-
A00742:705:HGKLFDSX7:1:1108:24225:22592	20107	113245	+	-
A00742:705:HGKLFDSX7:1:1108:5665:23766	112940	112892	+	-
A00742:705:HGKLFDSX7:1:1109:5656:6621	4768	7767	-	+
A00742:705:HGKLFDSX7:1:1109:10746:7200	50261	66276	-	+
A00742:705:HGKLFDSX7:1:1109:11026:7310	50261	66276	-	+
A00742:705:HGKLFDSX7:1:1109:10447:8782	50261	66276	-	+
A00742:705:HGKLFDSX7:1:1109:10791:9095	50261	66276	-	+
A00742:705:HGKLFDSX7:1:1109:7301:9157	95278	5996	+	+
A00742:705:HGKLFDSX7:1:1109:28275:9408	91191	104643	-	+
A00742:705:HGKLFDSX7:1:1109:28537:12242	85241	114731	+	+
A00742:705:HGKLFDSX7:1:1109:7545:14278	81857	10900	-	-
A00742:705:HGKLFDSX7:1:1109:12653:15984	18785	25604	-	+
A00742:705:HGKLFDSX7:1:1109:12264:16438	18785	25604	-	+
A00742:705:HGKLFDSX7:1:1109:4598:18787	80821	81838	-	-
A00742:705:HGKLFDSX7:1:1109:12933:22733	8811	8597	+	+
A00742:705:HGKLFDSX7:1:1109:21432:30405	2578	26954	-	-
A00742:705:HGKLFDSX7:1:1109:31521:30467	90250	112360	+	-
A00742:705:HGKLFDSX7:1:1110:4978:2691	19921	18912	+	-
A00742:705:HGKLFDSX7:1:1110:14552:2957	46610	37018	+	-
A00742:705:HGKLFDSX7:1:1110:16586:4820	24153	95602	-	+
A00742:705:HGKLFDSX7:1:1110:9959:16360	113465	113802	+	+
A00742:705:HGKLFDSX7:1:1110:8513:17832	78371	18961	-	-
A00742:705:HGKLFDSX7:1:1110:32362:19210	6279	45738	-	+
A00742:705:HGKLFDSX7:1:1110:10520:19304	53679	81164	-	+
A00742:705:HGKLFDSX7:1:1110:28492:19554	125916	126297	+	+
A00742:705:HGKLFDSX7:1:1110:32633:20713	125916	126297	+	+
A00742:705:HGKLFDSX7:1:1110:31693:22467	10669	10064	+	+
A00742:705:HGKLFDSX7:1:1110:4191:25473	104486	100779	-	+
A00742:705:HGKLFDSX7:1:1110:19126:26130	78044	79170	-	+
A00742:705:HGKLFDSX7:1:1110:1714:28040	83424	21531	+	-
A00742:705:HGKLFDSX7:1:1110:1759:36041	5356	15958	-	+
A00742:705:HGKLFDSX7:1:1110:1705:36448	5356	15958	-	+
A00742:705:HGKLFDSX7:1:1111:17535:1517	75968	76091	-	+
A00742:705:HGKLFDSX7:1:1111:7437:3443	70203	70372	+	+
A00742:705:HGKLFDSX7:1:1111:7961:14685	91955	91485	+	-
A00742:705:HGKLFDSX7:1:1111:21640:21809	88675	27626	-	+
A00742:705:HGKLFDSX7:1:1111:1913:22561	109202	87563	+	-
A00742:705:HGKLFDSX7:1:1111:11514:22811	68386	68915	+	+
A00742:705:HGKLFDSX7:1:1111:15537:24706	18521	3238	-	-
A00742:705:HGKLFDSX7:1:1111:4896:27821	11919	93012	-	+
A00742:705:HGKLFDSX7:1:1111:18539:28651	34971	95823	-	+
A00742:705:HGKLFDSX7:1:1112:10710:2440	31239	34523	-	+
A00742:705:HGKLFDSX7:1:1112:20428:5274	41349	60824	+	-
A00742:705:HGKLFDSX7:1:1112:3513:5635	58866	59597	-	+
A00742:705:HGKLFDSX7:1:1112:24496:9784	109755	13119	-	+
A00742:705:HGKLFDSX7:1:1112:17635:15405	53290	53219	+	-
A00742:705:HGKLFDSX7:1:1112:22363:15515	47925	47956	-	+
A00742:705:HGKLFDSX7:1:1112:25418:21872	66512	66649	+	+
A00742:705:HGKLFDSX7:1:1112:31937:24017	36019	9132	+	-
A00742:705:HGKLFDSX7:1:1112:31295:25097	36019	9132	+	-
A00742:705:HGKLFDSX7:1:1112:32136:28056	749	11829	+	+
A00742:705:HGKLFDSX7:1:1112:27434:29340	101364	101565	-	+
A00742:705:HGKLFDSX7:1:1112:21875:31516	83838	115917	-	+
A00742:705:HGKLFDSX7:1:1112:8748:31861	84668	61939	+	+
A00742:705:HGKLFDSX7:1:1112:10673:36354	70307	71675	+	+
A00742:705:HGKLFDSX7:1:1113:8594:4820	111446	109563	+	-
A00742:705:HGKLFDSX7:1:1113:26901:5525	8322	3786	+	-
A00742:705:HGKLFDSX7:1:1113:17210:11256	15151	91321	-	-
A00742:705:HGKLFDSX7:1:1113:2031:17096	17094	87750	-	+
A00742:705:HGKLFDSX7:1:1113:5186:18458	1873	2776	-	-
A00742:705:HGKLFDSX7:1:1113:20889:24862	117333	116309	-	+
A00742:705:HGKLFDSX7:1:1114:31286:2785	84366	86501	+	+
A00742:705:HGKLFDSX7:1:1114:31910:3176	84366	86501	+	+
A00742:705:HGKLFDSX7:1:1114:27471:6417	24085	113483	-	-
A00742:705:HGKLFDSX7:1:1114:30436:12054	28971	23399	-	+
A00742:705:HGKLFDSX7:1:1114:11288:19633	5455	5078	+	+
A00742:705:HGKLFDSX7:1:1114:5547:21057	92123	83575	+	+
A00742:705:HGKLFDSX7:1:1114:12445:22106	84168	84161	+	-
A00742:705:HGKLFDSX7:1:1114:30933:25567	57385	81553	+	+
A00742:705:HGKLFDSX7:1:1114:2727:30733	1969	2913	-	-
A00742:705:HGKLFDSX7:1:1114:25437:33364	37143	39710	-	+
A00742:705:HGKLFDSX7:1:1114:21947:36245	8501	124776	+	+
A00742:705:HGKLFDSX7:1:1114:13630:36338	8881	67535	+	+
A00742:705:HGKLFDSX7:1:1114:21296:36432	8501	124776	+	+
A00742:705:HGKLFDSX7:1:1115:5095:5869	123096	123241	-	+
A00742:705:HGKLFDSX7:1:1115:4878:5963	123096	123241	-	+
A00742:705:HGKLFDSX7:1:1115:3757:8093	95428	75281	-	+
A00742:705:HGKLFDSX7:1:1115:28049:10864	119005	63505	+	-
A00742:705:HGKLFDSX7:1:1115:27814:10927	119005	63505	+	-
A00742:705:HGKLFDSX7:1:1115:27877:11130	119005	63505	+	-
A00742:705:HGKLFDSX7:1:1115:27778:11240	119005	63505	+	-
A00742:705:HGKLFDSX7:1:1115:22978:11663	6012	5022	-	+
A00742:705:HGKLFDSX7:1:1115:20564:11929	15557	14704	+	+
A00742:705:HGKLFDSX7:1:1115:30635:15718	89562	89426	+	-
A00742:705:HGKLFDSX7:1:1115:18457:19241	53330	94934	-	-
A00742:705:HGKLFDSX7:1:1115:28330:19460	8493	106261	-	-
A00742:705:HGKLFDSX7:1:1115:17300:19586	118785	118704	+	-
A00742:705:HGKLFDSX7:1:1115:16712:21230	53330	94934	-	-
A00742:705:HGKLFDSX7:1:1115:2790:22576	19774	107385	+	-
A00742:705:HGKLFDSX7:1:1115:3432:23187	19774	107385	+	-
A00742:705:HGKLFDSX7:1:1115:30499:29481	87561	43763	+	-
A00742:705:HGKLFDSX7:1:1116:20139:1642	87900	23264	+	-
A00742:705:HGKLFDSX7:1:1116:4300:2143	110073	110261	-	-
A00742:705:HGKLFDSX7:1:1116:22851:2957	61394	58887	+	-
A00742:705:HGKLFDSX7:1:1116:19985:3599	21923	63598	-	-
A00742:705:HGKLFDSX7:1:1116:21287:4695	47887	47877	+	-
A00742:705:HGKLFDSX7:1:1116:24279:8970	4984	46976	+	+
A00742:705:HGKLFDSX7:1:1116:2781:12038	37845	84004	+	+
A00742:705:HGKLFDSX7:1:1116:21034:12054	86521	67349	+	-
A00742:705:HGKLFDSX7:1:1116:20925:12085	86521	67349	+	-
A00742:705:HGKLFDSX7:1:1116:3468:13135	37845	84004	+	+
A00742:705:HGKLFDSX7:1:1116:30563:14591	19609	122444	+	+
A00742:705:HGKLFDSX7:1:1116:19723:25285	80883	98830	+	-
A00742:705:HGKLFDSX7:1:1116:23782:26365	109038	91300	+	-
A00742:705:HGKLFDSX7:1:1116:17282:26663	33735	73218	-	+
A00742:705:HGKLFDSX7:1:1116:21658:31422	72463	7811	+	+
A00742:705:HGKLFDSX7:1:1116:10511:33317	22910	13122	+	+
A00742:705:HGKLFDSX7:1:1117:26928:8108	75469	19532	-	-
A00742:705:HGKLFDSX7:1:1117:26892:9486	75469	19532	-	-
A00742:705:HGKLFDSX7:1:1117:5855:11757	40576	38980	+	-
A00742:705:HGKLFDSX7:1:1117:21088:12399	21624	2360	+	-
A00742:705:HGKLFDSX7:1:1117:2148:14857	33227	88455	+	+
A00742:705:HGKLFDSX7:1:1117:32805:24205	88209	64040	-	+
A00742:705:HGKLFDSX7:1:1117:22254:24596	95697	88823	+	-
A00742:705:HGKLFDSX7:1:1117:11541:27743	17942	79791	-	+
A00742:705:HGKLFDSX7:1:1117:19235:27759	7244	119236	+	-
A00742:705:HGKLFDSX7:1:1117:30373:28479	95982	120679	+	+
A00742:705:HGKLFDSX7:1:1117:16685:29606	62848	61569	+	+
A00742:705:HGKLFDSX7:1:1117:11134:32737	127465	60165	+	+
A00742:705:HGKLFDSX7:1:1117:5475:35806	48071	43779	-	-
A00742:705:HGKLFDSX7:1:1117:5755:35822	48071	43779	-	-
A00742:705:HGKLFDSX7:1:1117:17499:36370	108066	110461	-	-
A00742:705:HGKLFDSX7:1:1117:11939:36949	84548	54202	+	+
A00742:705:HGKLFDSX7:1:1118:29568:3850	56993	46433	-	+
A00742:705:HGKLFDSX7:1:1118:1452:11428	70508	70215	+	+
A00742:705:HGKLFDSX7:1:1118:24758:16219	2491	82247	-	+
A00742:705:HGKLFDSX7:1:1118:13268:17487	28795	36466	+	-
A00742:705:HGKLFDSX7:1:1118:19578:17863	23632	64168	-	+
A00742:705:HGKLFDSX7:1:1118:23656:18818	2491	82247	-	+
A00742:705:HGKLFDSX7:1:1118:21007:18991	109864	110316	-	-
A00742:705:HGKLFDSX7:1:1118:26178:20087	54021	17332	+	+
A00742:705:HGKLFDSX7:1:1118:21938:21825	57883	109132	-	+
A00742:705:HGKLFDSX7:1:1118:3848:22748	6682	7562	-	+
A00742:705:HGKLFDSX7:1:1118:30029:23093	3263	3449	-	+
A00742:705:HGKLFDSX7:1:1118:6922:24095	78300	69237	-	-
A00742:705:HGKLFDSX7:1:1118:4987:25379	102394	103563	+	-
A00742:705:HGKLFDSX7:1:1118:4924:26553	63704	76416	-	+
A00742:705:HGKLFDSX7:1:1118:7283:28635	51302	50706	-	-
A00742:705:HGKLFDSX7:1:1118:4182:28682	63704	76416	-	+
A00742:705:HGKLFDSX7:1:1118:7997:28995	51302	50706	-	-
A00742:705:HGKLFDSX7:1:1118:18566:29011	115723	112211	+	-
A00742:705:HGKLFDSX7:1:1118:13774:31548	9187	9067	+	-
A00742:705:HGKLFDSX7:1:1118:15628:32127	71656	104066	+	-
A00742:705:HGKLFDSX7:1:1118:15619:32142	71656	104066	+	-
A00742:705:HGKLFDSX7:1:1118:13042:32221	9187	9067	+	-
A00742:705:HGKLFDSX7:1:1118:13241:32252	9187	9067	+	-
A00742:705:HGKLFDSX7:1:1118:15022:32393	71656	104066	+	-
A00742:705:HGKLFDSX7:1:1118:13684:35180	62836	60395	+	-
A00742:705:HGKLFDSX7:1:1119:7346:5384	41605	47712	-	+
A00742:705:HGKLFDSX7:1:1119:2049:7388	584	548	+	-
A00742:705:HGKLFDSX7:1:1119:1859:7874	89133	17078	+	+
A00742:705:HGKLFDSX7:1:1119:16712:10207	8644	8773	+	+
A00742:705:HGKLFDSX7:1:1119:12246:10238	31604	47245	-	-
A00742:705:HGKLFDSX7:1:1119:12590:10614	31604	47245	-	-
A00742:705:HGKLFDSX7:1:1119:28103:11678	3946	4100	-	+
A00742:705:HGKLFDSX7:1:1119:14579:13182	95971	12087	+	-
A00742:705:HGKLFDSX7:1:1119:24261:16767	5004	922	-	+
A00742:705:HGKLFDSX7:1:1119:11288:17159	123056	94954	+	-
A00742:705:HGKLFDSX7:1:1119:30237:18756	8441	3201	+	-
A00742:705:HGKLFDSX7:1:1119:20392:19366	56844	56693	-	-
A00742:705:HGKLFDSX7:1:1119:26847:19648	8565	8855	+	+
A00742:705:HGKLFDSX7:1:1119:21305:20353	10872	64678	+	-
A00742:705:HGKLFDSX7:1:1119:20066:21997	101499	2058	+	-
A00742:705:HGKLFDSX7:1:1119:18738:24674	15328	58105	-	-
A00742:705:HGKLFDSX7:1:1120:2745:8406	4602	11711	+	-
A00742:705:HGKLFDSX7:1:1120:17915:8625	67769	65358	+	-
A00742:705:HGKLFDSX7:1:1120:4580:9424	4602	11711	+	-
A00742:705:HGKLFDSX7:1:1120:7048:12727	70894	2465	+	-
A00742:705:HGKLFDSX7:1:1120:27597:13745	5670	2286	+	-
A00742:705:HGKLFDSX7:1:1120:16857:14058	53770	37286	+	-
A00742:705:HGKLFDSX7:1:1120:20799:14685	2052	8836	-	+
A00742:705:HGKLFDSX7:1:1120:30960:15217	46500	58774	-	+
A00742:705:HGKLFDSX7:1:1120:31810:15749	46500	58774	-	+
A00742:705:HGKLFDSX7:1:1120:1506:18568	53924	88565	-	-
A00742:705:HGKLFDSX7:1:1120:27950:19179	87791	87623	+	-
A00742:705:HGKLFDSX7:1:1120:22236:19930	88263	55891	+	-
A00742:705:HGKLFDSX7:1:1120:23312:21073	47927	47954	-	+
A00742:705:HGKLFDSX7:1:1120:23656:21136	47927	47954	-	+
A00742:705:HGKLFDSX7:1:1120:13178:23750	82573	75219	+	-
A00742:705:HGKLFDSX7:1:1120:11415:24424	9863	10212	+	+
A00742:705:HGKLFDSX7:1:1120:23972:28948	6002	28104	+	-
A00742:705:HGKLFDSX7:1:1120:8829:34538	120760	94828	+	+
A00742:705:HGKLFDSX7:1:1120:21495:34929	85232	62509	-	+
A00742:705:HGKLFDSX7:1:1120:25708:36276	87436	94806	-	+
A00742:705:HGKLFDSX7:1:1121:3441:1188	54134	59315	-	+
A00742:705:HGKLFDSX7:1:1121:27154:2049	105853	52533	-	-
A00742:705:HGKLFDSX7:1:1121:7039:8923	8263	7315	+	+
A00742:705:HGKLFDSX7:1:1121:6759:9064	8263	7315	+	+
A00742:705:HGKLFDSX7:1:1121:23493:12524	16406	17224	-	+
A00742:705:HGKLFDSX7:1:1121:32669:13604	88747	23662	-	-
A00742:705:HGKLFDSX7:1:1121:30752:14826	88747	23662	-	-
A00742:705:HGKLFDSX7:1:1121:20600:21731	91461	54447	+	-
A00742:705:HGKLFDSX7:1:1121:27814:21950	96262	44270	+	+
A00742:705:HGKLFDSX7:1:1121:10257:22106	62184	57223	+	-
A00742:705:HGKLFDSX7:1:1121:17716:24158	72847	67543	+	+
A00742:705:HGKLFDSX7:1:1121:17761:24518	72847	67543	+	+
A00742:705:HGKLFDSX7:1:1121:14805:25567	3964	7659	-	+
A00742:705:HGKLFDSX7:1:1121:18918:27148	3039	8225	-	+
A00742:705:HGKLFDSX7:1:1121:19370:27398	3039	8225	-	+
A00742:705:HGKLFDSX7:1:1121:3649:27821	60974	58086	+	-
A00742:705:HGKLFDSX7:1:1121:12671:31391	2650	2882	-	+
A00742:705:HGKLFDSX7:1:1121:27046:31391	54869	53650	-	-
A00742:705:HGKLFDSX7:1:1121:3314:31563	96012	12220	+	-
A00742:705:HGKLFDSX7:1:1121:2781:31641	96012	12220	+	-
A00742:705:HGKLFDSX7:1:1121:23285:34460	48534	35449	+	+
A00742:705:HGKLFDSX7:1:1121:28610:35289	91182	90711	+	-
A00742:705:HGKLFDSX7:1:1121:21468:36041	48534	35449	+	+
A00742:705:HGKLFDSX7:1:1121:28438:36652	54869	53650	-	-
A00742:705:HGKLFDSX7:1:1122:8703:5979	72149	90465	-	+
A00742:705:HGKLFDSX7:1:1122:30644:11443	63197	62604	+	+
A00742:705:HGKLFDSX7:1:1122:17092:12774	2272	101283	-	-
A00742:705:HGKLFDSX7:1:1122:16875:12994	2272	101283	-	-
A00742:705:HGKLFDSX7:1:1122:8892:17644	109860	116568	-	+
A00742:705:HGKLFDSX7:1:1122:22770:18255	92616	100400	-	-
A00742:705:HGKLFDSX7:1:1122:7066:18740	4194	4668	-	-
A00742:705:HGKLFDSX7:1:1122:7319:19460	4194	4668	-	-
A00742:705:HGKLFDSX7:1:1122:11776:20760	119877	1030	-	+
A00742:705:HGKLFDSX7:1:1122:12292:20838	119877	1030	-	+
A00742:705:HGKLFDSX7:1:1122:12527:21277	119877	1030	-	+
A00742:705:HGKLFDSX7:1:1122:12192:21324	119877	1030	-	+
A00742:705:HGKLFDSX7:1:1122:30662:24064	34604	105349	+	-
A00742:705:HGKLFDSX7:1:1122:5918:24142	58453	58674	-	-
A00742:705:HGKLFDSX7:1:1122:7401:25050	24774	24935	-	+
A00742:705:HGKLFDSX7:1:1122:8241:26036	73334	124489	+	+
A00742:705:HGKLFDSX7:1:1122:9191:29434	79824	86844	+	+
A00742:705:HGKLFDSX7:1:1122:11035:32690	50177	124952	-	+
A00742:705:HGKLFDSX7:1:1122:32886:33301	84688	30427	+	+
A00742:705:HGKLFDSX7:1:1122:10881:33332	50177	124952	-	+
A00742:705:HGKLFDSX7:1:1123:30011:3615	2109	2559	-	-
A00742:705:HGKLFDSX7:1:1123:12771:10207	72774	7592	-	-
A00742:705:HGKLFDSX7:1:1123:4345:11678	40884	38879	+	-
A00742:705:HGKLFDSX7:1:1123:28113:12821	37803	50429	+	+
A00742:705:HGKLFDSX7:1:1123:27227:13291	69279	111872	+	-
A00742:705:HGKLFDSX7:1:1123:18168:15796	108906	41402	+	-
A00742:705:HGKLFDSX7:1:1123:7618:17503	10487	14576	-	-
A00742:705:HGKLFDSX7:1:1123:28176:19382	75650	75822	-	+
A00742:705:HGKLFDSX7:1:1123:1868:25645	85336	44147	-	+
A00742:705:HGKLFDSX7:1:1123:13702:31454	19055	18986	+	-
A00742:705:HGKLFDSX7:1:1123:4851:32628	90714	6160	+	+
A00742:705:HGKLFDSX7:1:1123:14461:34147	19055	18986	+	-
A00742:705:HGKLFDSX7:1:1123:15953:36010	101864	23391	+	-
A00742:705:HGKLFDSX7:1:1124:28610:1031	104026	106240	-	-
A00742:705:HGKLFDSX7:1:1124:28646:1031	104026	106240	-	-
A00742:705:HGKLFDSX7:1:1124:16613:1329	61746	94955	+	+
A00742:705:HGKLFDSX7:1:1124:16902:1329	61746	94955	+	+
A00742:705:HGKLFDSX7:1:1124:25328:1642	70142	66343	+	-
A00742:705:HGKLFDSX7:1:1124:2302:2315	83767	40097	+	-
A00742:705:HGKLFDSX7:1:1124:21983:2394	31753	94072	+	+
A00742:705:HGKLFDSX7:1:1124:9887:2519	118125	120121	-	+
A00742:705:HGKLFDSX7:1:1124:10511:5447	1989	77576	-	+
A00742:705:HGKLFDSX7:1:1124:1271:8516	18090	34491	+	+
A00742:705:HGKLFDSX7:1:1124:8504:10144	32712	71055	+	+
A00742:705:HGKLFDSX7:1:1124:4951:11005	8239	4588	+	+
A00742:705:HGKLFDSX7:1:1124:8133:12696	68352	68077	+	+
A00742:705:HGKLFDSX7:1:1124:10113:14027	29953	29697	+	+
A00742:705:HGKLFDSX7:1:1124:14317:15922	37607	39505	-	+
A00742:705:HGKLFDSX7:1:1124:13738:16016	37607	39505	-	+
A00742:705:HGKLFDSX7:1:1124:22923:16047	46568	59472	+	+
A00742:705:HGKLFDSX7:1:1124:12174:17848	23825	50103	+	+
A00742:705:HGKLFDSX7:1:1124:7563:20134	63797	122925	+	-
A00742:705:HGKLFDSX7:1:1124:19253:20932	94828	25639	+	-
A00742:705:HGKLFDSX7:1:1124:15555:21981	102728	14497	-	+
A00742:705:HGKLFDSX7:1:1124:26467:23187	76835	66418	-	-
A00742:705:HGKLFDSX7:1:1124:25663:23422	90063	88369	+	+
A00742:705:HGKLFDSX7:1:1124:4824:23563	16168	6198	+	-
