Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1132:24722:19664	57736	56982	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1132:27425:19680	11387	11057	+	+	broken	21	full	NA
A00742:705:HGKLFDSX7:1:1132:14724:31250	46698	47341	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1132:16839:35697	91233	90947	+	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1133:13304:7247	104565	104760	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1133:12943:9377	47778	47805	-	+	broken	52	broken	90
A00742:705:HGKLFDSX7:1:1133:28149:12853	58539	58330	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1133:25201:14826	8767	8697	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1133:32759:20212	115771	115838	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1134:2908:6183	44372	44269	+	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1134:9598:16360	3453	3072	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1134:17635:19539	3724	3288	-	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1134:10158:29356	10612	9819	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:28411:1532	55160	55274	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1135:26386:6417	46714	46303	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:8124:9925	64239	64664	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1135:14995:16188	48038	47929	+	-	broken	75	full	NA
A00742:705:HGKLFDSX7:1:1135:29523:29450	53039	53449	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:5547:11193	9023	8970	+	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1136:12861:18975	49227	49165	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:14498:32268	8840	8639	+	+	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1136:31322:34037	70355	70479	-	+	complex	NA	partial	NA
A00742:705:HGKLFDSX7:1:1136:26476:35289	5380	4886	+	-	full	NA	broken	28
A00742:705:HGKLFDSX7:1:1137:15411:2127	64262	64719	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:16025:5165	2705	2051	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1137:25527:13604	90729	90878	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:3468:22717	47953	47814	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:26413:28197	2013	2056	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:5457:5807	5996	6349	-	-	broken	55	full	NA
A00742:705:HGKLFDSX7:1:1138:32669:8093	92715	92505	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1138:30987:32675	4145	4604	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1139:32949:20603	115799	115957	+	+	broken	25	broken	25
A00742:705:HGKLFDSX7:1:1139:10981:30405	118618	118759	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1140:27471:11772	48052	47923	+	-	broken	48	broken	48
A00742:705:HGKLFDSX7:1:1140:5828:17472	99247	99028	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1140:15148:18677	35682	35306	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1140:30436:21887	1912	2841	-	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1140:23610:34898	7707	8239	+	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1140:4444:35180	42890	43629	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1141:19949:1626	80880	81872	-	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1141:18304:5760	8252	7714	+	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1141:20130:9048	38897	38977	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1141:3929:34256	5954	6848	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:6415:12696	48808	48539	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1142:18023:23187	10849	10697	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1143:22309:1329	8856	9137	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:17219:5447	109150	109759	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1143:25066:9204	29649	29682	-	+	broken	12	broken	12
A00742:705:HGKLFDSX7:1:1143:21233:13683	61605	61073	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:32542:23218	2001	2804	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1143:20229:31548	86251	86507	+	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1143:7997:35070	13928	13139	+	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1144:32579:1485	49479	49965	-	-	partial	NA	broken	14
A00742:705:HGKLFDSX7:1:1144:31051:3850	3409	3139	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1144:25861:30185	56908	56638	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1144:18728:35681	59248	59410	+	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1145:26856:2159	64107	64915	-	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1145:32136:6167	95683	95918	+	+	full	NA	broken	55
A00742:705:HGKLFDSX7:1:1145:2844:9862	112593	112431	-	-	full	NA	broken	23
A00742:705:HGKLFDSX7:1:1145:4083:22623	34238	34163	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1146:4996:12085	25645	26248	-	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1146:14118:20744	7191	7303	+	+	broken	22	broken	22
A00742:705:HGKLFDSX7:1:1146:31403:30545	80986	80426	+	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1146:6352:33348	98162	98666	-	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1146:31919:34037	4536	4888	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:20564:2221	32049	32477	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:10547:6856	1192	1246	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:23927:21104	92171	91698	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1148:24876:5682	8828	8249	+	+	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1148:31385:12446	4519	4223	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:18132:27352	94365	93706	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1148:27344:30530	98876	98102	+	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1148:28745:31829	60148	60475	+	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1149:27371:5995	3753	4059	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1149:31213:10582	2648	2081	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1149:1877:14888	65232	65112	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1150:29414:13009	110685	111196	-	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1150:4625:16799	51661	51280	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1150:12933:18787	56544	57001	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1150:7455:25113	38091	38004	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1150:13937:34115	47883	47967	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1151:28013:2315	90575	91482	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1151:32696:28776	3339	3534	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1152:19623:1282	47939	47925	+	-	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1152:3703:20118	15916	16687	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1152:7536:24815	4111	4714	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1152:6759:35462	47823	47841	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1153:9100:1658	83728	84039	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1153:25310:16799	70294	69617	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1153:10583:18474	4140	3819	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1153:22480:27085	48612	48592	+	-	broken	2	broken	2
A00742:705:HGKLFDSX7:1:1154:13196:10410	95449	95380	+	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1154:9923:25598	47881	47880	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1154:31846:26553	70318	70071	+	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1154:28049:33285	96337	96271	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1155:10936:19586	88738	88143	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1155:22941:30545	2781	1928	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1155:10710:30749	70346	69785	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1155:1588:34084	34672	34605	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1156:3097:1846	116275	115537	+	-	broken	5	broken	5
A00742:705:HGKLFDSX7:1:1156:28800:24032	17917	18385	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1157:26865:12540	55360	55376	-	+	partial	NA	broken	1
A00742:705:HGKLFDSX7:1:1157:19370:15311	76253	76241	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1157:25455:22060	25081	25968	-	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1157:6560:32612	94974	95920	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1157:10059:33191	3374	3031	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1158:20464:7874	3730	3526	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1158:25355:15186	4029	3712	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1158:10348:21261	2983	3718	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1158:27959:23923	116905	116792	+	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1158:22254:30577	109602	109721	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1159:32461:1846	10145	10450	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1159:18810:10614	8934	9484	-	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1159:20853:11835	9360	9829	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1159:31467:14278	70537	70137	+	+	broken	31	full	NA
A00742:705:HGKLFDSX7:1:1159:27317:16329	4520	4123	-	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1159:27724:18568	3201	3272	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1159:16288:22780	4141	4575	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1160:10637:13589	4551	4074	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1160:10068:14074	4506	3937	-	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1160:13910:14747	12102	12080	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1160:10411:28761	50072	49841	-	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1160:12780:31955	79152	78702	+	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1161:18367:2018	90995	90729	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1161:7075:3505	48053	48033	+	-	broken	57	full	NA
A00742:705:HGKLFDSX7:1:1161:12093:8312	65967	65618	-	-	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1161:22227:9267	10570	10194	+	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1161:10330:11052	10042	10110	-	+	broken	3	broken	3
A00742:705:HGKLFDSX7:1:1161:16957:11631	70541	70099	+	+	broken	31	full	NA
A00742:705:HGKLFDSX7:1:1161:7916:17080	2936	3167	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1161:15619:18176	3258	3177	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1161:23258:20697	7398	8350	+	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1161:3667:36057	15867	15408	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1161:29423:36260	93872	94268	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1162:31991:4225	46934	47857	-	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1162:20030:7748	56600	56816	-	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1162:3106:15045	49481	50083	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1162:23592:17049	87001	87074	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1163:32316:2065	109853	110273	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1163:31530:5744	107395	107445	-	+	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1163:2329:21746	3741	4064	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1163:3224:32189	94842	95095	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1164:15221:4210	68868	68709	+	-	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1164:5755:23453	4030	3707	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1164:26042:25426	49617	49589	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1164:25590:32722	53352	54135	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1165:22878:3756	65969	65658	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1165:12527:7185	107432	107552	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1165:7853:12868	47957	48003	-	+	full	NA	broken	86
A00742:705:HGKLFDSX7:1:1165:16170:20635	8815	8645	+	+	broken	42	partial	NA
A00742:705:HGKLFDSX7:1:1165:27100:34554	4773	3939	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1166:2003:35931	60543	60439	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1167:23475:5854	4474	5173	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1167:24180:6511	84967	85074	-	+	partial	NA	broken	0
A00742:705:HGKLFDSX7:1:1167:29857:10833	3846	4073	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1167:11261:21715	47798	47829	-	+	full	NA	broken	75
A00742:705:HGKLFDSX7:1:1167:25699:25394	59500	58890	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1167:2609:28682	47856	47890	-	+	full	NA	broken	135
A00742:705:HGKLFDSX7:1:1167:7048:31454	8319	9091	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1168:6705:13354	84981	84820	+	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1168:9290:19554	47899	47939	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1169:24316:3897	7796	7370	+	+	broken	24	broken	24
A00742:705:HGKLFDSX7:1:1169:27995:6261	86664	87086	-	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1169:19171:11397	124381	125273	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1169:11975:13557	7732	7535	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1169:23809:14700	3919	4507	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1169:7012:16078	89452	89396	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1169:9182:18114	8260	7378	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1170:24822:8844	2998	3399	-	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1170:4906:23860	12073	12012	+	-	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1170:1787:26600	55256	55245	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1170:5312:34178	124351	123984	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1171:7600:14967	26495	26498	-	+	broken	2	broken	2
A00742:705:HGKLFDSX7:1:1171:29351:15781	14744	15513	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1171:19551:26240	7518	7754	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1171:31060:28040	74483	74490	-	+	broken	2	broken	2
A00742:705:HGKLFDSX7:1:1172:9733:9392	51517	51613	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1172:19244:9580	115699	116009	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1172:24062:17268	49149	48190	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1172:9037:17300	122091	122056	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1172:30246:23437	64802	64361	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1172:25699:23735	4511	3878	-	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1173:31222:9377	43886	44092	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1173:7554:9909	82573	82741	+	+	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1173:8775:15029	73162	72776	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1173:29921:16203	3882	3770	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1173:26160:21026	86940	86794	+	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1173:16839:36542	4500	3844	+	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1174:2474:7811	63819	64000	+	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1174:17427:12383	30337	31066	-	-	broken	13	broken	13
A00742:705:HGKLFDSX7:1:1174:31015:14747	3865	4064	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1174:1958:24580	65204	65012	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1175:8992:6856	83176	82826	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1175:11677:8531	56969	56701	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1175:29595:9502	1878	2737	-	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1175:3667:24032	62625	62813	+	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1175:13774:34240	57677	57105	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1175:25500:36010	57480	57105	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1176:14796:6574	72034	71343	+	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1176:4562:35446	92266	91508	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1177:23167:8829	57772	57400	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1177:8323:23672	70071	70484	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1177:10547:27899	65018	65301	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1178:22064:1532	10126	10786	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1178:8847:2033	83113	83110	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1178:12210:6355	3051	3284	-	-	broken	21	full	NA
A00742:705:HGKLFDSX7:1:1178:3432:30514	81792	81094	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1201:23231:1047	3342	3451	-	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1201:19099:1157	69991	70336	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1201:23185:1251	20457	20686	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1201:2555:8484	96137	96628	-	+	broken	1	partial	NA
A00742:705:HGKLFDSX7:1:1201:31024:28917	95081	94943	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1202:8675:16047	113113	113284	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1202:31177:27837	70210	70797	-	-	broken	12	full	NA
