Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1310:14760:25081	102159	103058	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1311:4580:33348	115677	115937	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1316:26865:25629	97035	96489	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1317:26919:30827	111637	111689	-	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1319:32244:10363	68470	67657	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1325:27190:19022	87450	87930	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1341:12599:20369	73711	74517	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1345:21504:36260	111139	110802	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1346:17743:25676	71277	70724	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1346:9507:27853	106702	107164	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1348:28103:14810	104915	105437	-	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1349:3305:14575	76480	76067	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1351:13105:22654	105649	106328	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1363:26919:21402	100825	100177	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1364:3839:31814	63361	63656	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1377:22896:35603	70657	70316	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1404:1859:26099	93791	94065	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1407:26928:35070	27452	27266	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1408:4716:7592	66102	65678	+	-	broken	5	full	NA
A00742:705:HGKLFDSX7:1:1408:18041:12884	80021	79504	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1408:26711:25019	115148	115232	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1411:30870:18975	119246	119534	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1411:20283:27070	106712	105916	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1411:14886:34663	46110	45266	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1414:11379:4601	105688	106014	-	-	broken	5	full	NA
A00742:705:HGKLFDSX7:1:1417:19642:17190	100413	99734	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1418:17906:4476	52439	52604	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1425:6949:14309	52505	52786	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1427:31910:2425	56360	56892	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1433:3351:9173	95714	95397	+	-	broken	0	partial	NA
A00742:705:HGKLFDSX7:1:1438:29713:33191	101157	100252	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1440:26286:24690	87524	87765	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1445:20057:28964	93482	93322	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1446:28239:29450	62592	63508	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1449:5629:17378	3301	2981	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1450:26160:2362	56685	56284	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1451:3152:5290	33282	33571	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1457:17029:6183	115143	115466	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1460:25292:8656	8157	7838	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1462:29161:22498	88447	87969	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1466:7509:18380	87934	88109	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1502:18602:22091	64280	64589	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1502:20057:27993	116018	116457	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1504:15628:27555	18018	18199	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1510:14507:24956	17851	18091	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1511:1434:9737	3015	2695	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1511:17047:10755	91146	91192	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1511:27579:16000	15520	15301	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1513:21359:20541	64115	64166	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1514:31259:36808	88058	88346	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1518:21332:13072	121218	121032	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1518:5782:30733	116852	117155	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1519:11966:17487	104859	105589	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1526:11831:11804	86458	87275	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1526:27263:28009	100329	101159	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1529:17309:15342	86594	86686	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1529:2772:16407	4540	3695	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1533:16767:1971	86247	86479	+	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1533:23448:29136	105570	105064	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1537:17571:24940	26914	26530	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1541:4508:20008	99620	99527	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1546:10348:7388	87575	87687	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1550:28302:16658	42291	41543	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1553:23185:1031	108298	107551	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1555:26476:24455	3172	2286	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1560:19262:14967	30427	30528	+	+	broken	4	broken	4
A00742:705:HGKLFDSX7:1:1565:32344:13479	112744	112347	+	+	broken	21	full	NA
A00742:705:HGKLFDSX7:1:1566:7997:19257	2385	3320	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1567:32886:1172	29077	29936	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1567:13765:11835	68004	68198	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1577:21070:11929	81848	82206	-	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1578:20817:26804	48035	47796	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1606:19479:32847	29873	29429	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1611:3640:34632	62179	62030	+	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1615:29134:22733	82507	82250	+	+	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1619:15103:3317	109354	109839	-	-	partial	NA	complex	NA
A00742:705:HGKLFDSX7:1:1619:5285:21605	122543	122357	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1622:16107:9690	115651	115742	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1622:14163:12336	92468	92438	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1622:6623:30686	107983	107816	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1623:24668:12900	101233	101427	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1630:22968:20760	90607	90397	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1635:21703:30091	74505	73949	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1635:23430:34616	88294	87572	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1643:6406:27367	123980	123481	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1644:22715:10582	90385	90523	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1646:20311:22545	113644	113829	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1649:9688:21746	26290	26392	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1654:1533:6370	57084	57291	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1657:18222:18677	108175	108697	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2101:27444:2519	1841	2162	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2117:25409:10238	94800	94917	-	-	complex	NA	broken	22
A00742:705:HGKLFDSX7:1:2118:30110:17660	122154	121873	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2123:18331:24064	50356	49894	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2124:26901:23124	60563	59699	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2124:11794:24048	89609	89969	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2131:9851:14262	74869	75064	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:2136:14959:16532	26607	27151	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2137:16450:2675	9983	10854	+	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:2138:8350:7341	95012	95485	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2140:28881:21418	115624	115957	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:2144:2763:14669	5901	5948	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2148:3884:25723	83750	83505	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2151:25762:36746	26698	27498	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2154:18475:26725	118410	118599	+	+	full	NA	broken	44
A00742:705:HGKLFDSX7:1:2155:32732:32534	93235	93533	-	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2161:8838:22373	65220	64979	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2168:20392:29262	99049	98579	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:2169:5936:20040	97368	97978	+	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2169:26467:25692	16804	16740	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2174:20989:21402	73462	73437	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2177:15474:2300	108966	108633	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2201:12255:18020	58555	58478	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2203:20654:34820	12350	13267	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2224:29053:32863	5389	5300	-	-	broken	5	full	NA
A00742:705:HGKLFDSX7:1:2239:14977:18975	119697	120054	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:2243:20292:6637	97959	97591	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2245:10972:5024	26240	25303	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2246:18566:31861	94066	93860	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2249:29749:4507	91761	91919	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2254:27317:12132	103987	103136	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2257:9281:23077	55778	56130	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2263:14877:22842	112677	112887	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2269:1443:3834	88029	88334	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2275:20564:20478	81257	81579	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2276:29577:17989	101692	102098	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2278:10700:19711	80422	81085	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2304:5882:13589	125380	124490	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2306:19379:11882	92912	92958	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2310:8775:23610	57594	57381	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2313:13955:18490	34417	34549	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:2316:27263:12007	67446	67609	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:2317:26549:12179	47105	46967	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2322:22064:9048	33696	33371	-	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2323:14859:13636	12715	12899	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2325:1868:7169	75554	75795	+	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:2327:11342:30185	18845	19444	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2334:2510:30639	103014	102747	+	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2340:2193:9111	75535	75281	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2352:32796:36276	103788	104046	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2364:5611:23453	42323	42778	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2366:30373:7122	95282	95434	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2372:13819:1188	92225	92956	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2405:24370:1579	6673	6186	-	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2411:11586:34147	101035	101703	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2413:31349:19085	93769	93967	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2414:20428:9189	114348	114936	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2418:31467:15593	82825	82955	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2421:16052:11350	100242	100678	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2421:8341:18724	69513	69591	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2430:22833:27320	17664	17705	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2433:31846:16626	104389	104141	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2444:3016:3646	64985	64631	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:2444:16188:6762	42709	42444	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2447:7247:26130	112184	111252	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2451:6198:14074	84788	85640	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2452:28646:5697	28784	28456	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2452:11433:20509	60410	60160	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2454:1958:18192	73040	73383	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2456:20971:19867	91253	91476	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2457:20464:4742	96270	96971	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2459:5728:20118	100139	100031	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2460:15817:2331	26784	26459	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2461:11731:11256	98431	98700	+	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:2464:18141:16814	121327	121668	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:2467:29035:14669	41795	40975	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2469:28149:16329	45408	45571	+	+	broken	19	broken	19
A00742:705:HGKLFDSX7:1:2470:28438:27508	89779	89559	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2471:29234:27383	91914	92881	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2474:29677:14058	90117	90992	-	+	broken	2	partial	NA
A00742:705:HGKLFDSX7:1:2476:22046:10019	121546	121185	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2477:17797:16658	102069	102117	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2507:22842:5196	11980	12730	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2508:16107:33802	94808	94584	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2510:8178:12712	75185	75905	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2514:14045:2863	94653	95032	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2516:26124:11475	71372	71130	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2519:29215:19774	105457	106152	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2523:20672:30248	98691	97760	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2524:6424:3975	6116	5924	-	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2529:31647:16939	7318	7886	-	-	broken	11	partial	NA
A00742:705:HGKLFDSX7:1:2529:4092:23140	86813	86363	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2531:23818:29309	96948	96760	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2537:15230:14278	21239	21363	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2538:2844:20196	124816	125718	-	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2539:27308:10238	78895	78108	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2540:29812:7341	100527	101156	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2541:14217:35352	120397	119881	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2545:10140:25692	120430	120134	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2548:23737:26944	57201	56950	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2550:26286:9189	38809	38422	+	+	partial	NA	broken	10
A00742:705:HGKLFDSX7:1:2552:10393:2957	127202	126960	+	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2563:16098:26866	110367	110118	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2565:7166:22983	91469	91728	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2567:20094:2628	70934	70542	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2568:15591:7075	71565	71862	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2575:21594:20791	89354	90124	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2603:2492:4773	28842	29131	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2609:10908:5102	44144	44365	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2616:14217:29810	104646	105033	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2620:27136:30170	22152	21650	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2624:7220:24612	104439	104788	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2628:6623:8672	15150	14357	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2630:8829:14591	78836	78386	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2633:8467:11772	110504	110934	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2634:5041:1485	26815	27439	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2635:7970:28698	122967	123306	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2637:19488:28040	50136	49500	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2640:18276:1391	87966	88710	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2644:32841:3067	86516	86824	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2652:27679:35806	78437	78656	+	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:2665:23692:9017	92843	92644	+	+	broken	8	partial	NA
A00742:705:HGKLFDSX7:1:2665:25699:12273	125865	126039	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2667:25111:6308	6462	7180	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2669:8983:10786	30392	30442	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2677:6587:3161	105707	105388	-	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:2677:25608:14027	5457	5177	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2677:6677:31845	79485	79233	+	+	full	NA	full	NA
