Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1638:6424:36041	105039	105733	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1645:20437:8234	10855	10523	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1647:20103:6746	85138	85353	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1647:15510:23563	93310	93456	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1647:9724:36714	44428	44602	+	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1651:6126:5525	104689	105089	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1651:25156:35258	103460	103252	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1656:1868:7952	101475	101191	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1663:16188:13620	14617	14760	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1667:7021:33191	90921	91216	-	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1668:8232:33943	88809	88598	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1675:13729:25175	89347	89086	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1678:11632:26835	69969	70569	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:2105:27453:19257	83593	83919	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2116:5502:12367	123964	123818	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2119:22516:7921	7345	7723	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2122:18611:20322	116329	116533	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2124:25211:4820	48855	49047	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:2132:16749:16752	99755	99051	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2133:22905:35368	107675	107138	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2137:22752:23077	22262	21996	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2147:14742:18474	63829	63971	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2149:15709:30671	69531	69204	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2157:17264:27696	104263	103840	+	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2160:9109:20995	93839	94838	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2166:30499:22654	11691	11087	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2168:7419:14058	86338	85519	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2168:24749:22310	25533	25368	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2170:4743:30780	110733	110043	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2177:10230:24158	84580	84394	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2178:29044:34945	59908	60497	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2201:14678:14481	16777	17635	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2207:32371:2879	107647	107779	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2209:18213:24298	65330	64982	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2211:13467:1423	108287	107710	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:2212:18837:7467	22260	22015	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2212:13286:10786	109781	109215	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2214:18195:26334	37851	37983	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2215:5782:6370	63369	63755	-	-	broken	65	full	NA
A00742:705:HGKLFDSX7:1:2215:25355:10708	96282	96147	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2215:28058:24972	52196	51793	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2219:9815:15640	93295	93911	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2222:25572:7294	30342	29753	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2223:26259:19100	57706	56891	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2225:1687:16344	90372	90403	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2225:23131:31782	7781	7414	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2232:30743:13996	19921	19777	-	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2233:11885:16157	24994	24677	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2233:21730:31892	31875	30980	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2245:28239:28416	3918	4437	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2252:11433:35352	96187	96489	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2253:6008:18004	89839	90410	-	+	broken	12	broken	12
A00742:705:HGKLFDSX7:1:2253:25780:28541	113838	114048	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2261:2121:15969	91939	92384	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2263:14877:7623	46581	46561	-	-	broken	65	full	NA
A00742:705:HGKLFDSX7:1:2265:19009:26083	99296	99148	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:2274:29035:1548	99240	98490	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2278:2275:6872	18382	18781	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2278:17716:8876	40713	40443	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2302:7310:33098	52091	51978	-	-	full	NA	broken	42
A00742:705:HGKLFDSX7:1:2306:21893:7780	85024	85237	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2306:8495:26287	15158	14424	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2308:8486:6355	97227	96420	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2310:6180:13855	90566	90358	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2310:11080:18208	121778	120983	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2314:21441:5494	79318	79926	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2317:31232:26115	86129	86348	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2318:6569:3380	53317	53215	-	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2320:15835:13260	94889	95120	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2327:7084:15953	54443	55408	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2333:21811:20228	121333	121049	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2333:6433:23437	103224	103319	-	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:2337:21341:21512	106686	107474	-	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2340:8675:20087	112949	113338	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2344:23086:36777	4319	4446	-	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:2346:14208:22341	96354	96580	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2346:26919:28761	56003	56394	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2347:28076:4993	88574	88319	-	-	partial	NA	complex	NA
A00742:705:HGKLFDSX7:1:2351:13621:3756	56399	56515	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2355:14217:35227	42500	41967	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2363:25527:13730	66454	66781	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2365:30255:19288	13834	13964	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:2366:17463:6339	8371	8454	-	-	broken	12	broken	12
A00742:705:HGKLFDSX7:1:2368:17291:23109	31111	30785	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2372:26277:14497	84267	84788	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2376:22010:1939	87308	87577	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2413:18267:33755	9919	9761	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2418:10682:23750	103471	102505	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2426:14217:28870	43491	44230	+	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:2434:7871:7138	85479	85302	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2435:21802:17174	103019	103350	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2442:8838:6026	38743	38418	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2443:9335:5040	118613	119100	-	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:2447:23909:6261	91040	90304	+	+	broken	0	partial	NA
A00742:705:HGKLFDSX7:1:2451:23122:2174	101906	102506	+	+	full	NA	broken	43
A00742:705:HGKLFDSX7:1:2453:12337:7326	14937	15309	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2456:14516:28635	21484	22309	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2457:14091:18129	107414	107176	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2460:3658:34413	28987	28788	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2470:4544:22232	103562	103168	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2473:27905:5822	106860	106773	+	+	broken	6	partial	NA
A00742:705:HGKLFDSX7:1:2473:28537:22294	10879	11349	+	+	full	NA	broken	20
A00742:705:HGKLFDSX7:1:2478:22363:16203	41439	41228	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2517:15745:24158	47737	47433	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2518:4616:36699	23552	24290	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2521:5801:13385	60417	60516	-	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:2525:26124:27383	90648	90472	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:2526:7609:12101	69704	70017	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2529:20925:30749	20004	20353	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2535:19108:29919	93203	93119	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2540:24840:13103	97725	97590	-	-	partial	NA	broken	6
A00742:705:HGKLFDSX7:1:2549:18403:34648	105741	106360	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2560:31394:8015	61480	61212	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2567:5692:22310	27599	27339	-	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:2574:26756:9439	102396	102583	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2574:11234:14841	57607	57908	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2578:7735:7247	118155	117562	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2578:9561:24377	84001	83726	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2610:19750:11647	108756	108929	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2616:10131:24643	97307	97510	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2617:7229:29700	21089	20096	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2625:22616:25629	38908	38371	-	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2628:8919:18724	67457	66944	+	+	full	NA	broken	17
A00742:705:HGKLFDSX7:1:2634:25355:5822	90518	91223	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2634:1796:32095	120501	120232	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2636:23764:30342	98065	97671	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2641:20500:18302	99594	98845	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2643:15899:18724	94994	94807	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2646:4264:8594	94432	94864	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2646:7166:13056	18005	18219	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2646:28031:16501	90226	89484	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2647:22616:16830	103904	103321	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2649:31620:15828	66541	66467	-	-	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:2651:24442:11725	44333	44731	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2653:11189:15922	80943	80512	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2661:25491:4617	86967	87065	-	-	broken	10	broken	10
A00742:705:HGKLFDSX7:1:2662:19560:16016	88651	88322	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2665:17960:11898	125277	125969	-	+	broken	5	partial	NA
A00742:705:HGKLFDSX7:1:2670:30689:4257	35125	34174	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2672:24731:5932	85760	85189	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2676:2862:21574	70033	69982	+	-	full	NA	broken	0
