Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1110:8820:20682	80758	81138	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:29125:1517	12354	12734	-	-	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1111:7220:1971	1788	1494	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:1226:10379	56996	57590	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:30707:18818	69820	69673	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1111:30725:20823	2720	2022	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:13069:28354	91412	92278	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1111:15157:35665	94616	94517	+	-	broken	1	broken	1
A00742:705:HGKLFDSX7:1:1112:7762:22420	69863	70571	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1113:23719:2174	8854	8485	+	+	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1113:31910:5807	65254	65084	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:9353:18944	79383	79635	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1113:13449:22028	33028	33321	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:22607:26522	100460	100902	-	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1114:31855:4617	54265	54054	-	-	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1114:31304:12712	49622	50039	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:27326:19507	70060	70538	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1114:15646:33755	47867	47718	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:9236:33833	90541	90964	+	+	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1115:19461:13589	48033	48744	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:5918:17816	4116	4624	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1115:27642:17989	94635	94275	+	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1115:8576:25614	63019	63721	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1115:13015:25661	95936	95551	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:1787:2519	69487	69298	-	-	full	NA	broken	48
A00742:705:HGKLFDSX7:1:1116:29794:11945	89831	88997	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1116:27407:18490	105428	105367	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1116:12201:20619	70471	69773	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1116:29577:22811	50175	49438	-	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1117:4589:7341	1223	1229	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:15167:27759	110204	109285	-	-	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1118:31837:1579	64252	63581	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1118:3224:9768	95305	95800	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:24804:24314	92871	93268	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1118:22941:25848	95141	94760	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1118:20274:33943	48021	47946	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:28004:8155	56867	57642	-	-	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1119:8811:9204	47875	48123	-	+	complex	NA	broken	30
A00742:705:HGKLFDSX7:1:1119:21305:17879	3966	3886	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:4508:18724	4394	4170	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:1235:19883	122378	122084	+	+	partial	NA	broken	0
A00742:705:HGKLFDSX7:1:1119:9362:32049	85202	85625	-	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1119:20139:35430	48825	49417	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1120:15420:16485	110147	109929	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1120:1398:28808	16199	15874	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1120:10402:29747	82928	82898	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:16206:32409	118620	118697	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:9055:32737	79373	78801	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:31168:3427	114863	115694	+	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1121:11984:5181	92143	92565	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1121:31204:14325	64966	65289	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1121:25437:25755	112092	112866	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:23167:34381	95966	95433	+	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1122:17517:4899	49921	49587	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1122:13476:28714	106297	106268	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1122:16957:36620	32703	32947	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:22770:5979	39855	40535	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1123:30761:10708	64940	64243	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:17797:12085	68409	68064	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1123:20012:26819	89569	88927	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1124:12843:4100	4218	4901	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1124:32560:4523	66730	66450	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:14895:5713	92619	92451	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1124:21169:10316	105668	105387	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:23122:13291	8759	8045	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1124:11125:19257	8729	8788	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1124:9046:35884	2194	2387	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1125:31331:17362	47836	47920	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:29658:17910	111069	111374	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1125:22073:20181	92925	92782	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:3441:23985	90911	91293	-	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1126:11469:4194	108641	108259	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1126:24325:5008	85809	85240	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1126:22435:6590	1988	1370	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:27516:16203	7559	7587	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:19479:26929	47872	47881	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:30490:29121	99566	99642	-	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1127:11595:26115	4136	3733	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1128:24749:2581	56879	57710	-	-	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1128:16966:5509	57394	56989	-	-	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1128:21016:17879	94849	95811	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1128:28022:27226	7596	7722	+	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1128:4589:35681	87980	88063	-	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1129:10203:5102	85571	85774	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1129:12129:10347	2038	1493	-	-	broken	9	partial	NA
A00742:705:HGKLFDSX7:1:1129:8178:24893	109968	110300	-	-	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1129:21495:29606	71140	71344	-	-	broken	26	full	NA
A00742:705:HGKLFDSX7:1:1129:21269:31156	108262	108355	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1129:24306:35352	65104	65535	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:1129:1615:35978	106098	106030	+	-	partial	NA	broken	10
A00742:705:HGKLFDSX7:1:1130:10050:25692	63135	62858	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1131:24894:2581	51079	50789	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:7139:4836	109581	109294	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1131:26585:5071	3558	3160	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1131:26982:7545	4229	4502	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:14290:30060	70220	70119	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1131:22824:35884	115625	115861	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1132:1877:12258	8616	8827	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1132:8865:22294	83367	83213	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1132:16071:26850	63359	62500	+	+	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1132:10691:29810	84918	85198	-	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1132:22327:33489	48109	48139	-	+	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1132:5195:33692	47766	47903	-	+	broken	75	full	NA
A00742:705:HGKLFDSX7:1:1133:24189:13542	65771	65715	-	-	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1133:2573:19445	47775	47392	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1134:12581:1235	116236	115845	+	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1135:28953:3505	71855	71344	-	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1135:24523:4695	90972	90730	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1135:4707:4883	56685	56847	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1135:26793:18771	48072	48079	-	+	full	NA	broken	138
A00742:705:HGKLFDSX7:1:1135:17716:24815	88022	88276	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:30147:27837	3136	3274	-	-	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1135:19750:30060	68796	68597	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1135:27932:31391	70478	69981	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:17698:31767	56778	56671	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1136:29080:5134	93355	93365	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1136:11342:12774	89966	89890	+	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1136:7844:21308	94476	94268	+	+	broken	47	full	NA
A00742:705:HGKLFDSX7:1:1136:19235:25191	46499	45500	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1136:26259:31187	3652	4089	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1137:6759:14293	77996	78262	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1137:10791:14857	2479	2488	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:4942:16250	64258	64876	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:15736:1501	1307	1230	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1138:31232:6386	101665	101325	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1138:28989:7858	63210	62977	+	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1138:11098:8656	24221	23615	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1138:3134:19789	8642	8848	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1139:5990:7952	4465	3596	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1139:15555:20509	76863	76411	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1139:31403:23657	58615	59331	-	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1139:17626:27508	64315	64733	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1139:24921:29559	48037	48014	+	-	broken	57	full	NA
A00742:705:HGKLFDSX7:1:1140:13367:5165	86222	86726	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1140:30834:33129	48050	48031	+	-	broken	88	broken	118
A00742:705:HGKLFDSX7:1:1140:3197:35493	93261	93942	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1141:21296:6402	56730	56951	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1141:26295:18756	75431	75796	+	+	full	NA	broken	35
A00742:705:HGKLFDSX7:1:1141:6696:34851	8003	7780	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:4553:4398	62526	62834	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1142:1768:7968	87475	88041	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1142:8603:24158	67001	66728	-	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1142:10655:33630	2214	2579	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1143:30074:25457	11658	11066	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1144:20211:4429	57568	56983	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1144:15908:8249	104997	105929	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1144:3134:12555	5550	4820	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1144:13702:20275	109427	109294	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:23222:5729	6608	6567	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:4001:11146	10189	10061	+	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1145:26060:11929	109339	108385	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1145:24822:23312	56738	56766	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1145:23041:34287	64966	65274	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1146:32443:21355	111824	112009	-	-	broken	32	full	NA
A00742:705:HGKLFDSX7:1:1146:12527:21715	7180	7630	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1146:23050:32080	87147	87742	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:24795:13338	85239	85037	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1147:4915:18427	91733	91158	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:13593:20400	4072	3704	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1147:23330:25019	7367	7442	+	+	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1147:28718:28244	116388	115608	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:26142:6934	90978	90697	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1148:6777:33739	95634	94941	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1148:1054:34788	95235	95837	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1149:14281:5118	68604	67813	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1149:21079:28291	47934	47863	+	-	broken	63	full	NA
A00742:705:HGKLFDSX7:1:1149:15058:36620	101205	100874	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1150:7482:7216	56912	57669	-	-	broken	22	full	NA
A00742:705:HGKLFDSX7:1:1150:6225:9361	115591	115887	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1150:11523:21386	11054	10502	+	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1150:21414:23954	74643	75336	-	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1150:23836:25645	94898	95088	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1150:30427:33364	2544	2281	-	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1150:8549:35117	62721	63176	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1151:20907:25426	84797	84813	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1151:32136:26835	115970	115755	+	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1152:20708:1595	82654	82490	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1152:19280:36949	1105	1055	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1153:24939:3129	14618	15411	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1153:17508:8985	62674	63190	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1153:25988:14998	56562	56910	-	+	broken	25	broken	25
A00742:705:HGKLFDSX7:1:1153:9634:21527	71077	70876	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1153:30680:30483	121328	121011	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1154:7401:4977	47795	47779	+	-	complex	NA	broken	52
A00742:705:HGKLFDSX7:1:1154:5358:7012	97328	97891	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1154:10303:18521	66261	66459	-	+	broken	21	broken	21
A00742:705:HGKLFDSX7:1:1154:6542:24251	91876	91743	+	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1155:11451:2284	94579	93896	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1155:16080:5916	56990	57558	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1155:5963:12414	81493	80941	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1155:11424:15953	49189	48247	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1155:9995:18239	47937	47876	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1155:19416:32268	47995	48028	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1155:15890:34147	96570	96431	+	-	broken	12	broken	12
A00742:705:HGKLFDSX7:1:1156:32488:4366	91173	92118	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1156:22625:16407	83191	83373	+	+	full	NA	broken	30
A00742:705:HGKLFDSX7:1:1156:27326:16752	2102	2525	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1157:13521:8844	66703	67068	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1157:5837:34522	63299	63921	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1157:2844:34757	18859	18820	+	-	partial	NA	broken	4
A00742:705:HGKLFDSX7:1:1158:9805:8954	56588	56766	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1158:26874:20102	4323	4167	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1159:15700:2315	4466	4173	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1159:14290:7169	55353	55242	+	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1159:1316:14700	90788	91242	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1159:29767:33786	62945	62394	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1160:28067:5228	69939	70211	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1160:17463:9126	65059	65288	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1160:25464:15405	47903	47851	+	-	full	NA	broken	108
A00742:705:HGKLFDSX7:1:1160:26720:22279	71440	71846	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1160:4318:32174	89750	90427	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1160:22200:34240	52995	53285	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1161:11225:2707	8368	7513	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1161:26856:2785	49934	49611	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1161:4300:25003	75316	74613	+	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1161:11966:29575	92321	91460	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1161:4227:31172	66838	65878	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1162:26901:6245	92415	91500	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1162:9435:18521	85803	85387	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1162:11876:30733	65097	65155	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1163:24849:1063	110143	109899	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1163:30644:4147	1912	2288	-	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1163:1072:5572	48160	48145	+	-	broken	30	full	NA
A00742:705:HGKLFDSX7:1:1163:18313:10911	65259	65052	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1163:14371:19460	13623	13973	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1163:1777:26459	88826	88465	+	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1163:25102:26584	70380	69978	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1164:29722:14982	7664	8374	+	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1164:11297:18458	43259	43251	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1164:10583:26334	3566	2812	+	-	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1164:31114:27978	39813	39633	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1164:26449:32236	53357	52947	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1164:4047:34835	109369	109581	-	-	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1165:6668:5932	70806	70889	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1165:6840:24862	44573	43581	-	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1165:29396:30264	15409	14627	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1165:31982:35086	41593	42336	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1165:4481:35117	2569	1958	+	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1166:20627:18740	85149	84858	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1166:20437:23265	43574	43494	+	-	broken	2	broken	2
A00742:705:HGKLFDSX7:1:1166:27001:25582	50349	49806	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1166:19506:29794	95735	95803	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1167:15673:1642	43680	42856	+	-	complex	NA	broken	35
A00742:705:HGKLFDSX7:1:1167:14127:9612	88265	88776	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1167:15058:25003	121316	121481	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1167:1931:26757	48005	48012	-	+	broken	77	broken	53
A00742:705:HGKLFDSX7:1:1168:6045:7607	70243	70705	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1168:17842:9972	3515	3427	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1168:10429:11224	122007	121950	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1168:21459:16611	3419	3812	-	-	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1168:27905:17660	70328	69971	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1168:4255:25238	111432	110959	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1169:22516:7232	65214	64971	+	-	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1170:30969:8469	4044	4685	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1170:29460:10426	39624	38672	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1170:17662:21966	107787	107459	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1170:29170:24017	56604	56968	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1171:25102:24799	50220	49487	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1171:2013:27492	9916	8998	+	-	broken	1	broken	1
A00742:705:HGKLFDSX7:1:1171:25644:28651	47941	47944	-	+	full	NA	broken	91
A00742:705:HGKLFDSX7:1:1172:11143:3192	34838	35079	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1172:25084:15311	7789	7496	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1172:3360:21339	99595	98761	+	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1172:28013:24518	59333	59095	-	-	full	NA	broken	11
