Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:2272:12717:12430	51629	51283	-	-	full	NA	broken	43
A00742:705:HGKLFDSX7:1:2277:2085:26866	27424	27771	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2310:10031:13135	27037	27250	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2320:32244:10144	89942	89477	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:2326:3685:8437	64073	63855	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2327:23981:17691	33279	33336	+	+	partial	NA	broken	6
A00742:705:HGKLFDSX7:1:2328:20971:27508	27721	27289	+	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:2334:31792:12994	104066	104344	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2337:14877:4993	14911	14610	+	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2340:1434:15217	40929	40680	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2342:22706:18865	55869	56051	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2356:1723:20729	89651	89395	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2367:26395:3928	89255	89988	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2368:8061:26663	52853	52617	-	-	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2371:9923:17675	50398	50668	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2371:3857:29872	103678	104557	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2401:22290:5400	27715	27172	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2401:10963:6042	99142	99567	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2401:6596:21433	55702	55838	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:2412:24704:14653	122291	122027	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2413:30255:14246	95838	95981	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2421:9227:34945	21365	21655	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2425:9995:15515	87809	87516	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2429:19081:32784	31636	31830	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2437:2184:23312	102221	102559	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2444:20148:26115	102440	102397	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2444:27733:35775	9982	9615	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2454:13838:21637	55119	54899	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2459:15799:31078	37815	37977	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2462:4571:25661	57874	58120	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2467:2401:23907	83871	84000	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2478:12038:12665	72977	72844	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2517:32741:36902	40359	40168	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2522:24053:29089	101600	101752	-	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:2543:2844:20666	119161	118919	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2548:21703:11209	96830	97197	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2552:17779:15217	39785	38914	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2562:17616:36511	77504	77854	+	+	full	NA	broken	33
A00742:705:HGKLFDSX7:1:2567:2275:27915	88566	89053	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2571:10176:36808	54921	55215	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:2574:5638:36307	28040	28312	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2575:24352:26600	92077	91893	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2601:3848:12070	77498	77906	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2607:5276:34147	88529	87593	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2612:16803:22764	29375	28693	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2616:31222:28729	126313	126851	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2621:26323:14888	101618	101684	+	+	partial	NA	broken	4
A00742:705:HGKLFDSX7:1:2626:12726:12853	64008	64262	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2631:1452:13463	101477	101753	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2637:31394:24142	82605	82554	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2652:15537:7200	15575	15371	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2662:3911:13119	97493	97353	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2666:5891:6621	26124	25239	-	-	full	NA	full	NA
