Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1167:20853:35070	58763	59681	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1170:2356:8422	113813	113976	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1172:11749:33802	86099	85953	+	+	broken	8	broken	8
A00742:705:HGKLFDSX7:1:1173:5737:22764	104279	103781	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1201:27037:14873	37746	37333	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1201:32895:33912	124329	124217	-	-	broken	6	broken	6
A00742:705:HGKLFDSX7:1:1207:13901:3333	15892	15663	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1208:17309:1783	68251	68490	-	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1209:27353:16799	105368	104897	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1209:9543:24627	103546	102647	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1211:10926:25113	26226	26158	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1213:23041:20290	81798	81209	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1214:9995:15358	115568	114952	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1215:26576:7498	13569	13397	+	+	full	NA	broken	21
A00742:705:HGKLFDSX7:1:1224:4218:35822	19242	19369	-	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1227:23610:17268	84176	83710	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1229:25690:14450	124419	123431	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1237:16758:20400	104522	103984	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1238:10086:12978	110999	110037	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1240:8603:29074	87913	87661	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1244:8784:19179	23314	22470	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1248:18602:16485	60330	59920	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1251:23963:4445	54368	54168	+	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1254:28113:17832	127148	126219	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1260:17336:5932	70098	70417	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1264:3766:36072	49770	49550	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1265:15185:14920	98850	99112	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1266:1542:1157	24429	24741	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1271:29586:2190	54927	55289	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1272:13792:34867	7714	7275	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1276:19407:19132	33222	33158	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1278:19343:3897	91647	92047	-	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1301:15628:11960	46427	46772	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1303:21187:22811	88702	89062	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1306:25057:1705	107485	106538	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1308:27172:25222	86058	85968	-	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1309:7572:12508	48030	47777	+	-	full	NA	broken	109
A00742:705:HGKLFDSX7:1:1317:3568:23985	48403	47945	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1317:15293:29606	119267	119395	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1319:32579:16955	35447	34554	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1321:32407:17440	22248	21974	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1329:9390:16407	2911	3280	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1329:14443:28948	18364	18500	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1331:5846:24111	114055	113875	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1331:9552:36448	95865	95730	+	+	partial	NA	broken	10
A00742:705:HGKLFDSX7:1:1332:31467:10269	16573	16379	+	+	broken	34	full	NA
A00742:705:HGKLFDSX7:1:1334:2003:25285	66170	66595	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1338:28393:36636	98452	97491	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1342:1985:27821	103999	104095	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1342:21938:31407	42987	43802	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1345:23809:12884	78475	78219	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1345:4752:17143	57079	57207	-	-	broken	10	full	NA
A00742:705:HGKLFDSX7:1:1351:5900:14058	90377	90934	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1358:30834:1063	36957	36012	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1361:7274:4319	103707	103370	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1361:5068:31563	97947	97660	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1366:14696:22467	39287	39146	-	-	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1369:17228:1485	26037	26299	+	+	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1370:24316:34898	31516	31497	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1371:22372:13432	108842	108405	+	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1371:10538:14481	113565	112892	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1373:15374:23171	127058	126861	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1376:19262:10050	86047	85824	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1377:18665:34225	94163	94071	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1402:27236:27743	87567	87358	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1404:9426:26960	26102	25775	-	-	broken	27	full	NA
A00742:705:HGKLFDSX7:1:1406:14814:1282	91092	91923	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1413:26178:34491	8867	9100	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1414:2383:36182	75175	75568	-	+	broken	14	broken	14
A00742:705:HGKLFDSX7:1:1423:19696:29309	39422	40151	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1423:18358:31939	125446	125657	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1424:30888:6731	89206	88666	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1425:4616:5948	22965	23524	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1427:8766:2957	92238	92089	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1431:25437:7373	100761	100610	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1431:17879:22686	99164	99947	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1432:28320:3380	12970	13114	-	-	full	NA	broken	22
A00742:705:HGKLFDSX7:1:1435:31602:25723	42903	43864	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1438:2230:1939	97661	98618	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1439:29478:19914	108272	108902	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1442:17987:32612	95609	96214	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1446:13404:21042	40540	40425	+	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1452:15908:24846	84535	84717	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1454:3595:25629	18720	18504	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1457:2654:29481	66138	66332	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1458:3007:13369	93800	92945	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1459:27010:34334	44043	44211	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1463:27606:9690	98767	99471	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1465:30725:10269	108707	107751	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1468:2365:5306	90002	89415	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1470:18267:13964	111671	112003	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1470:21432:20791	54848	54895	-	+	broken	8	broken	8
A00742:705:HGKLFDSX7:1:1477:28682:33505	94379	94576	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1511:4933:8594	102040	102087	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1514:23231:7279	78357	78225	-	-	full	NA	broken	26
A00742:705:HGKLFDSX7:1:1514:23637:16658	88162	87967	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1517:32081:5572	99431	98471	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1517:13340:14951	89653	89567	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1518:3513:11866	24561	24076	+	+	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1524:17888:4382	91356	90496	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1524:16007:8641	78371	78502	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1527:3549:5165	21655	21719	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1533:8377:13589	83518	82903	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1533:1651:19664	115250	114507	+	+	broken	3	partial	NA
A00742:705:HGKLFDSX7:1:1535:3983:27962	98840	99510	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1543:32217:21402	104110	104472	+	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1547:21875:5682	82757	82712	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1547:24948:17895	16144	16546	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1548:11369:5024	75337	75158	+	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1552:23719:9064	46249	46607	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1552:28320:28870	101105	101382	-	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1556:26422:25363	39749	39260	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1557:14606:9565	30150	30542	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1557:22562:23844	18217	18072	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1563:29523:31422	119043	119193	-	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1565:17644:1642	101094	101272	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1566:11496:12195	115779	116325	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1569:13973:31798	84236	83502	+	-	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1570:20528:28025	18147	18489	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1601:8802:5807	115558	115694	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1602:13602:27962	43869	44108	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1604:11822:7091	12363	12579	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1612:31232:26991	79869	79899	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1613:9959:2957	101418	101528	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1613:2139:14090	117738	117183	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1616:23981:35884	60242	60401	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1621:30246:14638	2748	2485	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1623:9534:6073	16078	15724	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1623:29116:26584	91141	90888	-	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:1624:23728:13996	37473	37214	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1628:8730:14951	110932	110887	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1635:25120:10551	105421	104813	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1643:8250:25582	85203	84898	+	-	broken	0	partial	NA
A00742:705:HGKLFDSX7:1:1646:18367:24752	118260	118011	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1647:22544:8469	32395	32458	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1650:12590:8359	112710	113081	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1655:16830:12633	107875	108307	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1657:1118:3928	102221	102598	-	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1657:16034:33489	46950	46742	+	-	broken	0	partial	NA
A00742:705:HGKLFDSX7:1:1658:24532:27602	69985	70414	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1659:20392:27978	1342	1988	-	+	broken	3	full	NA
A00742:705:HGKLFDSX7:1:1661:28953:5948	113726	113834	+	+	complex	NA	broken	12
A00742:705:HGKLFDSX7:1:1662:6442:11584	122414	122742	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1665:20356:10160	69752	69442	+	+	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1668:22616:18458	120175	120176	+	+	partial	NA	broken	4
A00742:705:HGKLFDSX7:1:1671:12961:29293	79295	78880	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1676:23710:7388	15819	16115	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1676:4020:20228	1489	1637	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1678:4010:21621	83262	83446	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:2104:15393:2816	90011	89791	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2107:18756:15530	14878	15704	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2112:5014:34757	86222	85627	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:2113:10926:19539	41114	40794	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:2118:9652:24690	107839	108589	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2120:30969:33739	57412	57682	+	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2124:11180:5697	83796	83225	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2129:16803:22545	52992	53441	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2131:8187:1329	123982	124140	-	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:2134:19940:2394	51671	51511	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2138:26377:29074	84756	85070	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2153:20817:29841	98604	98104	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2157:1787:26944	106804	107564	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2166:17653:13307	126865	126535	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2166:26386:15875	85034	84987	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2167:17906:18161	97928	96997	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2167:6162:31172	93572	94211	-	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2170:22770:15280	42291	42627	-	-	broken	17	partial	NA
A00742:705:HGKLFDSX7:1:2172:25852:11945	38933	38992	+	+	partial	NA	broken	12
A00742:705:HGKLFDSX7:1:2173:12454:17769	27714	26948	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2173:29993:29731	91980	91725	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:2201:14407:1799	81217	80613	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2204:29035:31829	51736	51661	-	-	partial	NA	broken	25
A00742:705:HGKLFDSX7:1:2207:17255:16845	25440	25733	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2216:4915:9001	91604	91527	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2223:24523:31281	61421	61840	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2224:17020:28776	87125	86977	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2225:32588:26584	117703	117775	+	+	broken	0	broken	0
A00742:705:HGKLFDSX7:1:2229:10936:16016	96333	96537	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2229:25138:32346	92094	92383	-	+	broken	3	broken	3
A00742:705:HGKLFDSX7:1:2233:16667:8876	100429	100714	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2236:9950:12023	29205	29370	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2240:14326:1564	20990	21402	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2245:12988:5353	47712	48589	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2249:8024:12978	107004	107499	-	-	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:2249:21703:19852	69058	69926	-	-	partial	NA	broken	2
A00742:705:HGKLFDSX7:1:2250:8160:25332	47189	47279	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2258:26585:16501	54422	54219	+	+	broken	23	partial	NA
A00742:705:HGKLFDSX7:1:2270:23339:36933	43156	42787	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2273:3875:3881	56610	56499	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2273:27281:16360	27407	27598	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2277:25500:8202	3290	3163	-	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:2303:15537:15843	95090	95644	-	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:2309:3540:3458	75823	76004	-	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2314:30120:35837	96334	96644	-	-	broken	15	full	NA
A00742:705:HGKLFDSX7:1:2317:23502:6183	101606	101330	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2317:5656:13135	67394	66476	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2325:10348:10927	87783	87276	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2327:2112:1423	20234	19934	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2328:7274:18411	38640	38959	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2329:25391:8359	68675	68408	+	+	partial	NA	broken	0
A00742:705:HGKLFDSX7:1:2331:2636:23030	99272	99224	+	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:2331:2790:35790	110724	111075	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2335:31340:17534	90856	90957	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2338:22390:28463	4775	4774	-	-	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:2347:7003:23453	5786	6118	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2351:16043:11428	60014	60129	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2351:10004:27430	70580	71267	-	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2352:15908:24408	56976	56545	-	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:2357:32072:12101	85200	84569	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2358:6289:18771	99189	99749	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2366:7464:6183	30906	30336	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2368:11930:23688	100371	100899	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2373:7265:18427	101710	102332	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2406:26449:26631	96610	96656	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2412:2528:36902	105928	104946	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2414:21784:35744	116701	116638	-	-	full	NA	broken	28
A00742:705:HGKLFDSX7:1:2418:16830:7435	26107	26901	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2420:21332:7905	52218	53092	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2425:14335:12007	101793	102317	+	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:2426:22390:14121	104947	104598	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:2432:6696:36949	64924	64638	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2435:32651:12633	12488	12117	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:2438:22815:7560	12552	12654	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2441:9769:18944	52153	52854	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2445:28745:21402	58853	58767	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2448:16342:28260	33608	34250	-	+	broken	5	full	NA
A00742:705:HGKLFDSX7:1:2448:1362:33317	68111	68154	-	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2449:14208:11412	63255	63424	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:2451:17644:6339	103586	103435	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2458:18466:34976	101377	100992	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2461:12283:13870	27093	27738	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2461:10628:14293	90221	89321	+	-	broken	2	broken	2
A00742:705:HGKLFDSX7:1:2470:27823:15608	94740	95218	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2501:8449:8985	107525	108479	-	+	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2508:3061:29215	14217	13611	+	+	full	NA	broken	16
A00742:705:HGKLFDSX7:1:2509:18087:23109	115806	116205	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2510:7627:9784	119748	120100	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2510:30879:27633	56747	56243	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2512:14823:33833	76033	75573	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2513:26657:23484	47019	46320	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2514:6750:29716	27367	26369	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2515:32371:7513	27934	28088	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:2516:25572:17253	9948	10070	+	+	full	NA	broken	30
A00742:705:HGKLFDSX7:1:2530:7184:27273	79670	79155	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2531:20952:14074	124026	124167	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2532:7355:31798	42395	42718	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2533:18557:15436	56312	56440	+	+	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2534:31439:28228	93069	94001	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2536:26241:10551	18892	18686	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2537:10339:23406	74294	73606	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:2538:14823:1297	88948	89320	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2539:13078:34194	43560	43956	-	-	partial	NA	broken	1
A00742:705:HGKLFDSX7:1:2546:31349:22968	70510	70207	+	+	broken	35	full	NA
A00742:705:HGKLFDSX7:1:2547:18123:10614	101158	101210	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2553:2211:15342	50754	50511	+	+	broken	18	full	NA
A00742:705:HGKLFDSX7:1:2559:20202:17127	120758	120698	-	-	broken	14	broken	14
A00742:705:HGKLFDSX7:1:2559:10420:28275	109471	108612	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2565:15266:22576	41240	41037	-	-	full	NA	broken	18
A00742:705:HGKLFDSX7:1:2574:6894:4069	98249	98687	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2578:20482:12821	54369	54125	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2604:9055:29512	29885	30019	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2607:12147:30984	106786	106473	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2610:20528:15499	28329	28108	+	+	full	NA	broken	26
A00742:705:HGKLFDSX7:1:2613:23366:28494	106578	105764	+	-	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:2613:21088:34319	126242	126769	+	+	full	NA	broken	12
A00742:705:HGKLFDSX7:1:2614:30219:17597	8347	8928	-	+	broken	20	full	NA
A00742:705:HGKLFDSX7:1:2618:31349:9408	125070	124918	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:2620:22815:29543	35110	35196	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2631:15338:6261	99720	99568	-	-	full	NA	broken	0
