Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:2454:31955:9674	41832	41259	-	-	full	NA	broken	3
A00742:705:HGKLFDSX7:1:2472:19388:1470	33060	33214	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2472:24080:23062	80331	80240	-	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2511:31177:5102	87530	87227	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2515:2546:32487	54548	54043	+	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2521:30472:11021	40901	41220	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2522:3323:25347	85907	85283	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2525:2446:10551	119013	119181	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2527:23556:10629	33746	33921	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2537:24279:16172	103151	102398	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2547:19994:1673	104494	105114	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2553:26829:1579	99428	99314	-	-	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2555:20238:3505	102517	101841	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2557:12165:12978	118468	119196	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2563:8675:22060	95559	95775	+	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2564:5168:25974	125717	126368	-	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:2566:21694:31579	45667	46553	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2568:12500:9173	100509	100442	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2569:3432:4773	88933	89141	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2570:18322:18693	40419	40582	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2572:24957:11271	64851	64875	+	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:2572:11912:30671	101624	102046	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2613:30011:10723	80331	80134	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2624:8603:6026	107789	108127	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2626:8883:19664	81371	81208	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2627:29360:35462	98838	98135	+	-	complex	NA	partial	NA
A00742:705:HGKLFDSX7:1:2628:24062:5055	86888	86477	+	+	broken	44	full	NA
A00742:705:HGKLFDSX7:1:2631:12527:19241	29252	29360	+	+	partial	NA	broken	3
A00742:705:HGKLFDSX7:1:2632:27688:4038	105089	104582	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:2635:9019:23218	67558	67605	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2636:5014:4445	50546	50991	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2636:10465:5807	56140	55720	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2639:19036:36432	50040	49584	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:2644:29523:10128	85056	84165	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2648:30219:27931	75468	74528	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2649:9028:14967	108206	107906	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:2651:28782:36777	102717	102341	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2654:18276:27790	108194	109129	+	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2655:4318:6590	103774	104533	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2656:5538:11804	65545	65546	+	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:2656:6786:24612	89593	89864	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2658:19180:13322	55937	55387	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2662:19614:7842	61584	61287	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2665:17544:29027	81550	80830	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2666:7835:21355	64844	64879	+	+	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:2671:16975:25160	54115	54567	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2674:16016:23156	64603	64814	+	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:2675:4291:6198	51404	51512	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2676:8431:17440	72198	71568	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2678:24523:36479	91922	92421	+	+	full	NA	partial	NA
