Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand
A00742:705:HGKLFDSX7:1:1108:27679:21245	68688	86906	+	+
A00742:705:HGKLFDSX7:1:1108:27181:21480	68688	86906	+	+
A00742:705:HGKLFDSX7:1:1108:1172:24251	47825	109957	-	-
A00742:705:HGKLFDSX7:1:1109:4770:1799	123843	85923	+	-
A00742:705:HGKLFDSX7:1:1109:12707:5901	97391	91445	-	-
A00742:705:HGKLFDSX7:1:1109:18801:12884	85353	114186	-	+
A00742:705:HGKLFDSX7:1:1109:23873:17973	102798	63238	-	-
A00742:705:HGKLFDSX7:1:1109:29857:30874	67263	28468	-	-
A00742:705:HGKLFDSX7:1:1109:19271:36558	6439	5312	-	+
A00742:705:HGKLFDSX7:1:1110:26621:5572	105315	83869	-	+
A00742:705:HGKLFDSX7:1:1110:15628:20635	103522	86112	+	-
A00742:705:HGKLFDSX7:1:1110:27037:22701	41536	89397	-	+
A00742:705:HGKLFDSX7:1:1110:8314:23719	86671	62587	+	-
A00742:705:HGKLFDSX7:1:1110:9100:24173	86671	62587	+	-
A00742:705:HGKLFDSX7:1:1110:18240:25504	100415	52073	+	+
A00742:705:HGKLFDSX7:1:1110:17779:25864	101270	102230	+	-
A00742:705:HGKLFDSX7:1:1110:19705:28291	121620	21810	+	+
A00742:705:HGKLFDSX7:1:1110:19849:28667	121620	21810	+	+
A00742:705:HGKLFDSX7:1:1110:4101:32737	54546	60015	+	-
A00742:705:HGKLFDSX7:1:1111:21775:6637	69784	92062	+	+
A00742:705:HGKLFDSX7:1:1111:22037:6840	69784	92062	+	+
A00742:705:HGKLFDSX7:1:1111:11921:18912	95941	126611	+	-
A00742:705:HGKLFDSX7:1:1111:24921:28150	30298	98396	+	+
A00742:705:HGKLFDSX7:1:1111:2917:33285	14253	2029	-	-
A00742:705:HGKLFDSX7:1:1112:25418:1579	20121	102713	+	+
A00742:705:HGKLFDSX7:1:1112:7527:4977	96923	92797	+	+
A00742:705:HGKLFDSX7:1:1112:19768:6887	13918	18564	+	-
A00742:705:HGKLFDSX7:1:1112:12753:9204	13981	125794	+	-
A00742:705:HGKLFDSX7:1:1112:10728:15154	96602	107445	+	+
A00742:705:HGKLFDSX7:1:1112:10981:19351	89732	107216	+	+
A00742:705:HGKLFDSX7:1:1112:3495:21699	77907	125221	-	+
A00742:705:HGKLFDSX7:1:1112:16712:22294	25093	45524	+	+
A00742:705:HGKLFDSX7:1:1112:7663:36464	5240	98992	-	+
A00742:705:HGKLFDSX7:1:1113:27172:10504	85306	86840	+	-
A00742:705:HGKLFDSX7:1:1113:11876:13573	25824	31579	-	-
A00742:705:HGKLFDSX7:1:1113:16947:15812	25511	39862	+	+
A00742:705:HGKLFDSX7:1:1113:2754:16282	108310	40529	-	+
A00742:705:HGKLFDSX7:1:1113:17047:18302	25511	39862	+	+
A00742:705:HGKLFDSX7:1:1113:6551:19100	100225	94061	-	-
A00742:705:HGKLFDSX7:1:1113:13919:21872	119286	106331	+	+
A00742:705:HGKLFDSX7:1:1113:13557:21934	119286	106331	+	+
A00742:705:HGKLFDSX7:1:1113:31213:24111	99835	95861	+	+
A00742:705:HGKLFDSX7:1:1113:20166:24549	16887	104431	+	+
A00742:705:HGKLFDSX7:1:1114:21305:4006	7752	33060	-	-
A00742:705:HGKLFDSX7:1:1114:12174:8829	98532	96976	+	+
A00742:705:HGKLFDSX7:1:1114:27019:23703	69901	74751	-	+
A00742:705:HGKLFDSX7:1:1114:31530:29105	95860	71919	+	-
A00742:705:HGKLFDSX7:1:1115:25780:5462	126743	111897	+	+
A00742:705:HGKLFDSX7:1:1115:13946:6324	89720	8565	-	+
A00742:705:HGKLFDSX7:1:1115:13883:6339	89720	8565	-	+
A00742:705:HGKLFDSX7:1:1115:1570:14418	108302	86299	+	-
A00742:705:HGKLFDSX7:1:1115:10954:19774	94199	95635	-	+
A00742:705:HGKLFDSX7:1:1115:31105:21793	38459	99519	-	+
A00742:705:HGKLFDSX7:1:1115:8748:25755	64667	32548	+	-
A00742:705:HGKLFDSX7:1:1115:4327:36918	46025	103001	-	-
A00742:705:HGKLFDSX7:1:1116:24514:14606	30303	83043	-	-
A00742:705:HGKLFDSX7:1:1116:21486:17065	111918	83480	+	-
A00742:705:HGKLFDSX7:1:1116:14778:36417	108910	74747	+	+
A00742:705:HGKLFDSX7:1:1117:10809:1297	44308	101569	-	+
A00742:705:HGKLFDSX7:1:1117:2311:13792	110178	94403	+	-
A00742:705:HGKLFDSX7:1:1117:2555:15593	110178	94403	+	-
A00742:705:HGKLFDSX7:1:1117:6316:26804	95436	84535	-	-
A00742:705:HGKLFDSX7:1:1117:15474:32017	40626	34920	+	+
A00742:705:HGKLFDSX7:1:1117:15501:32095	40626	34920	+	+
A00742:705:HGKLFDSX7:1:1117:2040:33426	53240	23087	-	+
A00742:705:HGKLFDSX7:1:1118:14271:13651	15752	109045	+	-
A00742:705:HGKLFDSX7:1:1119:29830:14826	102913	117672	+	-
A00742:705:HGKLFDSX7:1:1119:12274:19460	94952	74986	-	-
A00742:705:HGKLFDSX7:1:1119:20030:32863	80213	105274	-	+
A00742:705:HGKLFDSX7:1:1119:19569:32910	8652	56053	-	+
A00742:705:HGKLFDSX7:1:1119:19922:33395	8652	56053	-	+
A00742:705:HGKLFDSX7:1:1120:22137:2691	23284	34502	+	-
A00742:705:HGKLFDSX7:1:1120:6696:5008	60304	6396	+	+
A00742:705:HGKLFDSX7:1:1120:18539:5040	96549	105808	-	+
A00742:705:HGKLFDSX7:1:1120:8766:5776	27572	24219	-	-
A00742:705:HGKLFDSX7:1:1120:24325:10895	80848	71834	+	-
A00742:705:HGKLFDSX7:1:1120:29541:12790	69879	38670	+	+
A00742:705:HGKLFDSX7:1:1120:15185:14544	95547	104834	-	-
A00742:705:HGKLFDSX7:1:1120:26521:20275	2543	98781	-	+
A00742:705:HGKLFDSX7:1:1120:31521:20415	66156	91960	-	+
A00742:705:HGKLFDSX7:1:1120:27543:22639	12481	14188	+	-
A00742:705:HGKLFDSX7:1:1120:20907:25927	63983	28493	+	-
A00742:705:HGKLFDSX7:1:1120:11261:27414	87275	92255	-	-
A00742:705:HGKLFDSX7:1:1120:10827:32456	103160	102020	-	-
A00742:705:HGKLFDSX7:1:1121:16215:3396	88070	77478	-	+
A00742:705:HGKLFDSX7:1:1121:22290:8437	63373	6739	+	+
A00742:705:HGKLFDSX7:1:1121:24975:14716	88279	68792	-	-
A00742:705:HGKLFDSX7:1:1121:12979:15984	88593	89560	-	-
A00742:705:HGKLFDSX7:1:1121:8260:27258	25967	72052	+	+
A00742:705:HGKLFDSX7:1:1122:17418:6386	442	5853	-	+
A00742:705:HGKLFDSX7:1:1122:12301:20478	29633	5617	-	-
A00742:705:HGKLFDSX7:1:1122:4309:29403	22355	110816	+	+
A00742:705:HGKLFDSX7:1:1122:4038:29935	22355	110816	+	+
A00742:705:HGKLFDSX7:1:1122:27796:32503	117917	97509	+	+
A00742:705:HGKLFDSX7:1:1122:15835:33082	106210	64252	+	+
A00742:705:HGKLFDSX7:1:1123:4869:1344	29973	30141	+	+
A00742:705:HGKLFDSX7:1:1123:23457:15687	15572	84930	-	-
A00742:705:HGKLFDSX7:1:1123:21007:20525	52459	40179	+	+
A00742:705:HGKLFDSX7:1:1123:7808:24878	85490	86665	-	+
A00742:705:HGKLFDSX7:1:1123:7039:26271	87705	94778	+	+
A00742:705:HGKLFDSX7:1:1123:20781:30530	10717	3089	+	-
A00742:705:HGKLFDSX7:1:1123:22227:31375	10717	3089	+	-
A00742:705:HGKLFDSX7:1:1123:10339:32393	3934	54245	+	-
A00742:705:HGKLFDSX7:1:1124:6524:2331	91627	43304	-	+
A00742:705:HGKLFDSX7:1:1124:6244:2910	91627	43304	-	+
A00742:705:HGKLFDSX7:1:1124:27525:4288	97134	101411	+	-
A00742:705:HGKLFDSX7:1:1124:28004:4961	97134	101411	+	-
A00742:705:HGKLFDSX7:1:1124:14516:9721	66541	26862	+	+
A00742:705:HGKLFDSX7:1:1124:30445:13886	87529	97913	-	+
A00742:705:HGKLFDSX7:1:1124:3134:18818	127597	110354	+	+
A00742:705:HGKLFDSX7:1:1124:25409:22795	127522	90521	-	-
A00742:705:HGKLFDSX7:1:1124:8477:25285	53676	57366	+	-
A00742:705:HGKLFDSX7:1:1125:26286:3270	100201	113530	-	-
A00742:705:HGKLFDSX7:1:1125:26295:3349	100201	113530	-	-
A00742:705:HGKLFDSX7:1:1125:4788:4867	98028	62017	-	+
A00742:705:HGKLFDSX7:1:1125:28158:5196	37886	40294	+	-
A00742:705:HGKLFDSX7:1:1125:24587:15358	24752	104780	-	+
A00742:705:HGKLFDSX7:1:1125:29794:25379	46171	70843	-	+
A00742:705:HGKLFDSX7:1:1125:13865:25629	21637	23502	-	+
A00742:705:HGKLFDSX7:1:1125:19849:32925	103307	714	-	+
A00742:705:HGKLFDSX7:1:1126:13829:1141	56595	92070	+	-
A00742:705:HGKLFDSX7:1:1126:14018:1313	56595	92070	+	-
A00742:705:HGKLFDSX7:1:1126:2365:2769	106005	72054	+	-
A00742:705:HGKLFDSX7:1:1126:12201:7905	22835	46144	+	-
A00742:705:HGKLFDSX7:1:1126:29215:17487	44974	40767	+	-
A00742:705:HGKLFDSX7:1:1126:6289:18458	70410	48626	-	-
A00742:705:HGKLFDSX7:1:1126:5249:28056	104991	114485	+	-
A00742:705:HGKLFDSX7:1:1126:27100:29669	3843	109760	-	-
A00742:705:HGKLFDSX7:1:1127:8540:1783	118241	92431	-	-
A00742:705:HGKLFDSX7:1:1127:8305:5666	27845	61125	-	-
A00742:705:HGKLFDSX7:1:1127:15872:11099	14890	18058	+	+
A00742:705:HGKLFDSX7:1:1127:9796:14043	68147	75088	+	+
A00742:705:HGKLFDSX7:1:1127:30264:28291	87020	16111	+	+
A00742:705:HGKLFDSX7:1:1127:31928:30358	124527	125696	-	+
A00742:705:HGKLFDSX7:1:1127:31819:31172	87020	16111	+	+
A00742:705:HGKLFDSX7:1:1127:28565:36777	109908	25276	-	-
A00742:705:HGKLFDSX7:1:1128:13431:3051	18220	84345	+	+
A00742:705:HGKLFDSX7:1:1128:11369:3364	18220	84345	+	+
A00742:705:HGKLFDSX7:1:1128:6632:6308	77246	102695	-	+
A00742:705:HGKLFDSX7:1:1128:26214:6934	107157	83511	-	+
A00742:705:HGKLFDSX7:1:1128:31638:12947	102953	106205	+	-
A00742:705:HGKLFDSX7:1:1128:30490:14904	92877	21356	+	-
A00742:705:HGKLFDSX7:1:1128:30789:22247	39182	39273	-	-
A00742:705:HGKLFDSX7:1:1128:25726:26506	36610	84547	+	+
A00742:705:HGKLFDSX7:1:1128:12717:27179	126835	122537	+	-
A00742:705:HGKLFDSX7:1:1128:12807:29434	126835	122537	+	-
A00742:705:HGKLFDSX7:1:1129:14190:4711	59800	67937	-	-
A00742:705:HGKLFDSX7:1:1129:20528:5040	123877	59639	+	-
A00742:705:HGKLFDSX7:1:1129:14814:6324	103308	103162	-	-
A00742:705:HGKLFDSX7:1:1129:22408:11334	10238	63504	-	-
A00742:705:HGKLFDSX7:1:1129:13467:27978	61294	99043	+	+
A00742:705:HGKLFDSX7:1:1129:13702:31266	112296	24339	-	+
A00742:705:HGKLFDSX7:1:1129:14335:31735	112296	24339	-	+
A00742:705:HGKLFDSX7:1:1129:13955:32017	112296	24339	-	+
A00742:705:HGKLFDSX7:1:1129:4896:35931	66459	43974	+	+
A00742:705:HGKLFDSX7:1:1130:16749:4382	106981	46577	+	+
A00742:705:HGKLFDSX7:1:1130:16721:4398	106981	46577	+	+
A00742:705:HGKLFDSX7:1:1130:16016:4460	72979	94451	-	+
A00742:705:HGKLFDSX7:1:1130:11975:13119	84820	85831	+	-
A00742:705:HGKLFDSX7:1:1130:9932:15186	7447	112467	-	+
A00742:705:HGKLFDSX7:1:1130:29948:18380	95096	51232	-	-
A00742:705:HGKLFDSX7:1:1130:14109:18568	112870	110938	-	-
A00742:705:HGKLFDSX7:1:1130:28845:22795	38633	105494	+	+
A00742:705:HGKLFDSX7:1:1130:14922:24236	54181	118292	+	+
A00742:705:HGKLFDSX7:1:1130:12518:24486	108108	105124	-	+
A00742:705:HGKLFDSX7:1:1131:16297:6574	116263	97922	+	+
A00742:705:HGKLFDSX7:1:1131:14443:6840	110445	108830	+	+
A00742:705:HGKLFDSX7:1:1131:13422:11678	25148	80476	+	-
A00742:705:HGKLFDSX7:1:1131:13259:12524	25148	80476	+	-
A00742:705:HGKLFDSX7:1:1131:11514:15483	100552	35817	+	+
A00742:705:HGKLFDSX7:1:1131:3161:19335	84304	44573	-	-
A00742:705:HGKLFDSX7:1:1131:23692:21355	581	84341	-	-
A00742:705:HGKLFDSX7:1:1131:13160:24659	59316	16812	-	+
A00742:705:HGKLFDSX7:1:1131:13178:24659	59316	16812	-	+
A00742:705:HGKLFDSX7:1:1131:23050:28479	122	84792	-	-
A00742:705:HGKLFDSX7:1:1131:23014:28604	122	84792	-	-
A00742:705:HGKLFDSX7:1:1131:13467:28667	73748	96561	-	+
A00742:705:HGKLFDSX7:1:1131:18385:36119	39801	30385	-	+
A00742:705:HGKLFDSX7:1:1131:23167:36448	107622	6983	+	+
A00742:705:HGKLFDSX7:1:1131:17246:37027	5871	4897	-	+
A00742:705:HGKLFDSX7:1:1132:26928:4194	28094	89172	+	+
A00742:705:HGKLFDSX7:1:1132:26124:6214	80281	10675	-	+
A00742:705:HGKLFDSX7:1:1132:16306:9126	101978	1443	+	-
A00742:705:HGKLFDSX7:1:1132:9073:10755	79788	120398	+	+
A00742:705:HGKLFDSX7:1:1132:22327:25034	123297	119081	-	+
A00742:705:HGKLFDSX7:1:1132:16929:27336	101941	28080	+	-
A00742:705:HGKLFDSX7:1:1132:16640:29684	93973	75335	-	-
A00742:705:HGKLFDSX7:1:1132:15519:32189	13163	120782	+	-
A00742:705:HGKLFDSX7:1:1132:25816:32957	90	91727	-	+
A00742:705:HGKLFDSX7:1:1132:24596:37012	30425	84386	-	-
A00742:705:HGKLFDSX7:1:1133:7934:1579	29680	37098	-	-
A00742:705:HGKLFDSX7:1:1133:21793:4413	51984	54742	+	+
A00742:705:HGKLFDSX7:1:1133:22607:4601	51984	54742	+	+
A00742:705:HGKLFDSX7:1:1133:5755:12774	104050	33497	+	-
A00742:705:HGKLFDSX7:1:1133:22064:12962	25744	84158	+	-
A00742:705:HGKLFDSX7:1:1133:4029:25567	26960	56462	+	-
A00742:705:HGKLFDSX7:1:1133:10185:25676	72754	58091	-	+
A00742:705:HGKLFDSX7:1:1133:9652:26224	72754	58091	-	+
A00742:705:HGKLFDSX7:1:1133:4960:28119	59258	105075	+	-
A00742:705:HGKLFDSX7:1:1134:29441:6042	1439	28074	+	-
A00742:705:HGKLFDSX7:1:1134:29008:6292	1439	28074	+	-
A00742:705:HGKLFDSX7:1:1134:27552:7498	1439	28074	+	-
A00742:705:HGKLFDSX7:1:1134:8956:20760	107801	15989	-	-
A00742:705:HGKLFDSX7:1:1134:8540:21198	70426	90556	+	+
A00742:705:HGKLFDSX7:1:1134:27624:29669	80967	116230	-	-
A00742:705:HGKLFDSX7:1:1134:4779:35665	123738	29949	+	-
A00742:705:HGKLFDSX7:1:1134:4499:35806	123738	29949	+	-
A00742:705:HGKLFDSX7:1:1135:9724:4554	74339	78115	+	+
A00742:705:HGKLFDSX7:1:1135:10511:5603	74339	78115	+	+
A00742:705:HGKLFDSX7:1:1135:19813:6746	9851	96710	+	-
A00742:705:HGKLFDSX7:1:1135:31421:7936	10225	50941	-	+
A00742:705:HGKLFDSX7:1:1135:28320:25113	36979	125355	+	-
A00742:705:HGKLFDSX7:1:1135:3920:28886	19053	18090	-	+
A00742:705:HGKLFDSX7:1:1135:6045:33912	11914	91362	+	-
A00742:705:HGKLFDSX7:1:1136:3866:10222	17676	87207	+	+
A00742:705:HGKLFDSX7:1:1136:14461:12477	101026	85204	-	+
A00742:705:HGKLFDSX7:1:1136:20311:32064	62040	96288	+	-
A00742:705:HGKLFDSX7:1:1137:18846:3505	38705	6207	-	-
A00742:705:HGKLFDSX7:1:1137:32859:5948	92183	108044	-	+
A00742:705:HGKLFDSX7:1:1137:10474:11584	126538	22162	-	-
A00742:705:HGKLFDSX7:1:1137:28501:19163	48403	102185	-	-
A00742:705:HGKLFDSX7:1:1137:28565:19272	48403	102185	-	-
A00742:705:HGKLFDSX7:1:1137:26295:32753	70131	51307	+	-
A00742:705:HGKLFDSX7:1:1138:15176:4319	110173	96862	-	+
A00742:705:HGKLFDSX7:1:1138:13286:4930	119974	36895	+	+
A00742:705:HGKLFDSX7:1:1138:14543:5572	110173	96862	-	+
A00742:705:HGKLFDSX7:1:1138:24370:9001	70135	98419	+	+
A00742:705:HGKLFDSX7:1:1138:24921:17691	90780	105626	+	+
A00742:705:HGKLFDSX7:1:1138:30689:19382	60182	26903	+	+
A00742:705:HGKLFDSX7:1:1138:16731:20603	112182	106990	+	-
A00742:705:HGKLFDSX7:1:1138:32470:21966	10293	120943	+	-
A00742:705:HGKLFDSX7:1:1138:23637:29966	37438	101970	+	+
A00742:705:HGKLFDSX7:1:1138:24813:36761	45971	8223	-	+
A00742:705:HGKLFDSX7:1:1139:21703:11616	94946	59731	+	+
A00742:705:HGKLFDSX7:1:1139:20302:11882	94946	59731	+	+
A00742:705:HGKLFDSX7:1:1139:14262:12195	75856	30331	-	-
A00742:705:HGKLFDSX7:1:1139:18756:14622	127148	106246	+	+
A00742:705:HGKLFDSX7:1:1139:9209:14998	96719	48669	-	+
A00742:705:HGKLFDSX7:1:1139:29532:29434	93155	19415	+	+
A00742:705:HGKLFDSX7:1:1139:25201:33865	105681	2232	-	-
A00742:705:HGKLFDSX7:1:1140:23936:15107	90405	63335	-	-
A00742:705:HGKLFDSX7:1:1140:28989:15280	128059	3097	-	-
A00742:705:HGKLFDSX7:1:1140:16550:20322	39038	114418	+	+
A00742:705:HGKLFDSX7:1:1140:28682:27492	89405	31263	+	-
A00742:705:HGKLFDSX7:1:1140:6008:35321	88721	42359	-	+
A00742:705:HGKLFDSX7:1:1141:25970:4100	87211	58785	-	+
A00742:705:HGKLFDSX7:1:1141:31186:10911	7672	123633	-	-
A00742:705:HGKLFDSX7:1:1141:13621:14528	97640	88467	+	+
A00742:705:HGKLFDSX7:1:1141:16595:26443	90627	88200	-	+
A00742:705:HGKLFDSX7:1:1141:25274:34272	46940	46635	+	+
A00742:705:HGKLFDSX7:1:1141:20934:34648	97496	76921	-	-
A00742:705:HGKLFDSX7:1:1142:12373:3662	2543	98781	-	+
A00742:705:HGKLFDSX7:1:1142:14217:4852	2543	98781	-	+
A00742:705:HGKLFDSX7:1:1142:30553:8249	106170	85473	-	-
A00742:705:HGKLFDSX7:1:1142:23619:8860	60733	107919	-	-
A00742:705:HGKLFDSX7:1:1142:23213:13448	60733	107919	-	-
A00742:705:HGKLFDSX7:1:1142:21287:14246	10474	125815	-	-
A00742:705:HGKLFDSX7:1:1142:5448:19351	89369	56556	-	-
A00742:705:HGKLFDSX7:1:1142:4010:19836	111536	50776	-	+
A00742:705:HGKLFDSX7:1:1142:5701:20102	111536	50776	-	+
A00742:705:HGKLFDSX7:1:1142:27308:25394	99611	124085	-	+
A00742:705:HGKLFDSX7:1:1142:6072:28354	113484	2407	-	-
A00742:705:HGKLFDSX7:1:1142:9200:29324	90027	83982	-	-
A00742:705:HGKLFDSX7:1:1142:29532:33974	45014	51231	+	-
A00742:705:HGKLFDSX7:1:1143:12174:12273	49301	123350	+	-
A00742:705:HGKLFDSX7:1:1143:21034:18599	56559	115197	+	-
A00742:705:HGKLFDSX7:1:1143:24587:19836	49936	6474	-	-
A00742:705:HGKLFDSX7:1:1143:16821:31187	99967	107371	+	-
A00742:705:HGKLFDSX7:1:1143:15157:33285	109751	128149	+	+
A00742:705:HGKLFDSX7:1:1143:10484:35681	47926	110367	-	+
A00742:705:HGKLFDSX7:1:1144:7328:2472	2327	59601	-	-
A00742:705:HGKLFDSX7:1:1144:11632:3724	98954	118245	-	-
A00742:705:HGKLFDSX7:1:1144:3161:7592	89633	90689	+	-
A00742:705:HGKLFDSX7:1:1144:13024:9674	82138	96947	-	+
A00742:705:HGKLFDSX7:1:1144:26449:16141	72965	7091	-	+
A00742:705:HGKLFDSX7:1:1144:29649:16642	97687	35781	+	+
A00742:705:HGKLFDSX7:1:1144:2356:26553	109286	4716	-	-
A00742:705:HGKLFDSX7:1:1144:18258:29011	42250	21798	-	-
A00742:705:HGKLFDSX7:1:1144:4679:30890	109584	56842	-	-
A00742:705:HGKLFDSX7:1:1145:23863:11569	58095	101341	-	+
A00742:705:HGKLFDSX7:1:1145:8341:12211	107806	86366	+	+
A00742:705:HGKLFDSX7:1:1145:10664:13103	82646	113324	-	+
A00742:705:HGKLFDSX7:1:1145:2365:14168	13019	52972	+	-
A00742:705:HGKLFDSX7:1:1145:17897:16078	86701	97702	-	+
A00742:705:HGKLFDSX7:1:1145:14669:16626	103288	109745	+	-
A00742:705:HGKLFDSX7:1:1145:18394:22827	121140	79923	-	+
A00742:705:HGKLFDSX7:1:1145:32886:24846	53046	107742	-	-
A00742:705:HGKLFDSX7:1:1145:30653:25801	36114	37769	-	-
A00742:705:HGKLFDSX7:1:1145:21685:25895	101688	97144	+	-
A00742:705:HGKLFDSX7:1:1145:28953:32189	65729	90624	+	-
A00742:705:HGKLFDSX7:1:1145:31928:32675	30885	118926	-	+
A00742:705:HGKLFDSX7:1:1145:32226:33285	30885	118926	-	+
A00742:705:HGKLFDSX7:1:1145:7084:33771	116901	56775	+	-
A00742:705:HGKLFDSX7:1:1145:18032:34131	116463	74990	+	-
A00742:705:HGKLFDSX7:1:1145:5990:34287	57751	89383	-	+
A00742:705:HGKLFDSX7:1:1145:10077:34851	99146	22690	+	-
A00742:705:HGKLFDSX7:1:1145:19135:34851	116463	74990	+	-
A00742:705:HGKLFDSX7:1:1145:9905:35462	99146	22690	+	-
A00742:705:HGKLFDSX7:1:1146:31168:15483	11989	17748	+	+
A00742:705:HGKLFDSX7:1:1146:28565:15734	9967	65648	-	-
A00742:705:HGKLFDSX7:1:1146:28058:16047	9967	65648	-	-
A00742:705:HGKLFDSX7:1:1146:28736:16157	9967	65648	-	-
A00742:705:HGKLFDSX7:1:1146:29749:20040	9967	65648	-	-
A00742:705:HGKLFDSX7:1:1146:17770:29011	112272	105574	-	-
A00742:705:HGKLFDSX7:1:1146:10601:31688	88703	74638	-	-
A00742:705:HGKLFDSX7:1:1146:9507:32111	88703	74638	-	-
