Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:1111:13223:36793	4013	4070	-	+	broken	13	broken	13
A00742:705:HGKLFDSX7:1:1112:8214:3223	95809	95973	-	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1112:23068:6120	94876	95127	+	+	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1112:22742:6746	47902	47832	+	-	broken	133	broken	114
A00742:705:HGKLFDSX7:1:1112:3043:11459	3600	4157	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1112:12319:11741	9318	8434	+	+	partial	NA	broken	18
A00742:705:HGKLFDSX7:1:1112:1787:14638	36082	36298	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1112:8169:18928	29015	29049	-	+	broken	12	broken	12
A00742:705:HGKLFDSX7:1:1112:8151:22561	56930	57685	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1112:13458:30154	51667	51645	+	-	broken	18	full	NA
A00742:705:HGKLFDSX7:1:1112:8368:32268	110282	109900	-	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1112:16052:33552	11559	11308	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:29812:3051	18265	18209	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1113:32063:4695	10997	10913	+	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1113:6777:9972	116190	115325	+	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1113:26955:17832	63853	63073	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1113:11216:27931	92499	91537	+	-	partial	NA	partial	NA
A00742:705:HGKLFDSX7:1:1113:16016:35430	48058	47878	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1113:18602:36151	47674	48326	+	+	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1114:5186:5807	65070	65162	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:23520:10285	4168	4366	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1114:32054:13166	11268	11540	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:12698:18035	86152	86533	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1114:13485:19335	95118	94859	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1114:9507:20024	123090	122910	-	-	full	NA	broken	23
A00742:705:HGKLFDSX7:1:1114:18882:25582	64627	65008	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1114:21739:32127	57225	56436	+	-	broken	7	full	NA
A00742:705:HGKLFDSX7:1:1114:20817:34350	7624	7770	+	+	broken	17	complex	NA
A00742:705:HGKLFDSX7:1:1115:25147:7686	64760	64143	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1115:18376:8265	3735	4017	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:18873:11631	47810	47802	+	-	full	NA	broken	90
A00742:705:HGKLFDSX7:1:1115:23402:19977	4117	4844	-	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1115:14262:22216	70208	70290	+	+	partial	NA	broken	31
A00742:705:HGKLFDSX7:1:1115:2474:22467	58441	58216	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:25400:25097	47815	47922	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1115:12301:27211	115812	115821	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1115:13295:31970	10513	10249	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:4101:6934	88329	88286	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1116:28366:9627	30969	30501	+	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1116:30743:27430	4065	3248	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1117:1687:5415	49082	49369	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:1117:26630:7498	15509	14614	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:24460:8312	48021	48074	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:6533:8516	6969	7162	-	-	broken	24	full	NA
A00742:705:HGKLFDSX7:1:1117:9136:10864	3131	3247	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:10646:20494	47830	47793	+	-	full	NA	broken	100
A00742:705:HGKLFDSX7:1:1117:31638:23375	47984	48035	-	+	full	NA	broken	105
A00742:705:HGKLFDSX7:1:1117:30933:25003	48017	47924	+	-	broken	107	broken	107
A00742:705:HGKLFDSX7:1:1117:11975:27680	91135	90742	+	+	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1117:30798:28870	2688	2081	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1117:13937:37027	48095	47811	+	-	broken	24	broken	24
A00742:705:HGKLFDSX7:1:1118:30237:3818	82127	82512	-	-	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1118:6912:4883	8642	8802	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1118:14977:5071	71333	71066	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1118:11035:6073	15481	15638	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1118:6949:26647	66754	66715	+	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1118:1127:35509	3646	4464	-	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:1118:29432:35994	66507	66336	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1119:13087:3615	49619	49961	-	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1119:11379:3944	7327	7580	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1119:24207:10034	10458	10624	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:23556:11256	4196	4447	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1119:27941:16188	47815	47889	-	+	broken	99	broken	59
A00742:705:HGKLFDSX7:1:1119:32588:33630	91488	92310	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1119:32678:35039	45480	45403	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:12933:1783	8522	8830	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1120:32660:8453	58757	59636	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:19000:8625	115670	115972	+	+	full	NA	broken	25
A00742:705:HGKLFDSX7:1:1120:27145:9204	94350	94353	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1120:23357:9314	123978	123645	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:3305:12665	92400	91490	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:18891:14418	48084	48107	-	+	full	NA	broken	27
A00742:705:HGKLFDSX7:1:1120:2835:29136	85427	84899	+	-	broken	1	full	NA
A00742:705:HGKLFDSX7:1:1120:10004:29496	47848	47974	-	+	broken	59	broken	91
A00742:705:HGKLFDSX7:1:1120:8992:30029	105659	105077	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1120:15411:32816	4497	4011	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:26530:8609	47798	47837	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:7374:8688	28742	28432	-	-	full	NA	broken	49
A00742:705:HGKLFDSX7:1:1121:5864:11960	54424	53620	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1121:9579:12508	101341	101023	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:1121:4788:18521	49117	49549	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1121:6280:25394	115836	115881	+	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1122:27887:3286	95323	95475	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1122:2320:3380	2646	2741	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1122:12129:7122	54548	54355	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1122:3748:10300	55404	55669	+	+	full	NA	broken	8
A00742:705:HGKLFDSX7:1:1122:18530:10848	86090	85603	+	-	full	NA	broken	10
A00742:705:HGKLFDSX7:1:1122:5095:12665	18397	18732	-	+	full	NA	broken	4
A00742:705:HGKLFDSX7:1:1122:28601:13009	87943	87149	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:7256:14246	18689	18732	-	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:1122:15067:17910	7340	7746	+	+	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1122:26612:21903	59087	59662	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1122:21522:29966	121324	121263	+	+	broken	9	full	NA
A00742:705:HGKLFDSX7:1:1122:28709:30765	84396	83966	+	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:1122:5159:32440	77296	77156	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1122:11641:32894	64671	64339	-	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1123:30201:2910	38002	37917	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:26838:6042	100004	99414	+	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1123:19009:6230	31750	32205	+	+	full	NA	broken	24
A00742:705:HGKLFDSX7:1:1123:29062:8484	122307	122403	+	+	full	NA	broken	32
A00742:705:HGKLFDSX7:1:1123:2591:9831	44407	44235	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:5367:18082	34901	34877	+	-	broken	5	broken	5
A00742:705:HGKLFDSX7:1:1123:1298:20306	70258	70624	-	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1123:24306:21136	56738	56866	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:13684:22310	69922	70545	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1123:22679:22326	115734	115797	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1123:26422:28808	111853	111699	-	-	full	NA	broken	7
A00742:705:HGKLFDSX7:1:1123:20989:30765	4129	4497	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1123:18349:30984	82627	82310	+	-	full	NA	broken	19
A00742:705:HGKLFDSX7:1:1124:23421:7263	6974	6928	+	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1124:4996:8234	91589	92142	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1124:5972:16000	10584	10082	+	+	broken	17	full	NA
A00742:705:HGKLFDSX7:1:1124:13141:19899	59256	59364	+	+	broken	25	full	NA
A00742:705:HGKLFDSX7:1:1124:31629:21292	47972	47969	+	-	broken	91	full	NA
A00742:705:HGKLFDSX7:1:1124:7735:23343	121218	121336	+	+	partial	NA	broken	13
A00742:705:HGKLFDSX7:1:1124:5421:28479	76711	76473	-	-	full	NA	broken	12
A00742:705:HGKLFDSX7:1:1125:20076:9361	95806	95928	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1125:24044:18270	2622	2420	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1125:31530:20275	65354	64796	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1126:16667:12602	123879	124639	-	-	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1126:12481:13056	47942	47903	+	-	full	NA	broken	57
A00742:705:HGKLFDSX7:1:1126:7554:26193	56649	56918	-	+	partial	NA	broken	25
A00742:705:HGKLFDSX7:1:1126:23023:27806	85644	85453	+	-	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1126:21558:31970	90989	91955	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1127:21965:1799	94026	94698	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1127:4164:3881	3443	3751	-	-	broken	42	full	NA
A00742:705:HGKLFDSX7:1:1127:29071:7153	1982	2803	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1127:23710:7889	116675	116877	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1127:15971:10175	10508	10551	-	+	complex	NA	broken	12
A00742:705:HGKLFDSX7:1:1127:15194:21418	6947	7732	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1127:4734:21465	12256	11869	+	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1127:30707:26428	43373	43198	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1127:24442:28635	47818	47940	-	+	complex	NA	complex	NA
A00742:705:HGKLFDSX7:1:1127:14733:34929	77490	77444	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1127:3097:34976	79585	80464	-	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1127:18765:35368	121067	121320	+	+	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1128:16089:1360	47713	47986	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1128:19479:1846	25679	25881	-	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:1128:4282:2644	43693	42996	+	-	broken	37	full	NA
A00742:705:HGKLFDSX7:1:1128:27688:5697	47705	47811	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1128:27407:5869	4369	3996	-	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1128:2510:7686	46122	45383	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1128:20934:9032	2748	1810	+	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1128:14868:10676	95811	95490	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1128:31828:16877	30459	30662	-	+	broken	16	full	NA
A00742:705:HGKLFDSX7:1:1128:14516:22435	69954	70547	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1128:20573:29293	99415	99869	-	+	broken	20	full	NA
A00742:705:HGKLFDSX7:1:1128:6741:31297	70045	70320	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1128:21540:33285	47936	47985	-	+	broken	30	broken	112
A00742:705:HGKLFDSX7:1:1128:10764:35759	1747	2128	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1129:12961:5243	3323	2987	-	-	full	NA	broken	16
A00742:705:HGKLFDSX7:1:1129:31702:8202	49167	49318	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1129:14000:8234	8457	8788	+	+	full	NA	broken	42
A00742:705:HGKLFDSX7:1:1129:21432:9048	92254	93113	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1129:2826:12524	65143	64990	-	-	full	NA	broken	15
A00742:705:HGKLFDSX7:1:1129:2691:21339	64191	64648	-	-	broken	11	broken	11
A00742:705:HGKLFDSX7:1:1129:24876:23375	47924	47780	+	-	full	NA	broken	100
A00742:705:HGKLFDSX7:1:1129:1108:31375	46611	47230	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1129:24270:32659	70162	70551	+	+	full	NA	broken	31
A00742:705:HGKLFDSX7:1:1130:18376:8265	10239	10467	+	+	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1130:19334:9204	39349	38843	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1130:20491:15092	114686	114470	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1130:12418:27790	57086	56554	-	-	full	NA	broken	13
A00742:705:HGKLFDSX7:1:1130:25970:29653	3256	3186	+	-	broken	0	broken	0
A00742:705:HGKLFDSX7:1:1130:27525:29747	4027	3689	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1130:29008:31000	105712	105742	-	+	broken	1	broken	1
A00742:705:HGKLFDSX7:1:1131:15004:3239	47862	47880	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:1461:9878	64713	64274	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:31575:15123	96255	96187	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:1190:20650	39541	39583	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1131:29008:25927	47877	47948	-	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:1131:5086:28964	11789	10857	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:1131:6171:31876	62834	62307	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:1805:34992	47774	47792	-	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:1131:12264:35790	71201	70604	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1132:27787:6183	99897	99474	+	-	full	NA	broken	20
A00742:705:HGKLFDSX7:1:1132:32588:21261	95193	95644	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1132:10312:21543	84907	84929	-	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:1132:12897:22388	4486	3866	-	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1132:1217:22545	17605	17476	+	+	broken	8	full	NA
A00742:705:HGKLFDSX7:1:1132:24903:28557	47878	48030	-	+	full	NA	broken	102
A00742:705:HGKLFDSX7:1:1133:32172:1063	2080	2580	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1133:30255:2440	109397	109253	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:1133:28320:2534	122232	121396	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1133:13160:2863	10477	10492	-	+	full	NA	broken	28
A00742:705:HGKLFDSX7:1:1133:21965:11443	91411	91905	+	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1133:1172:29951	73336	72707	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1133:10637:31626	69770	69321	+	+	broken	52	full	NA
A00742:705:HGKLFDSX7:1:1133:28727:34147	70573	70058	+	+	broken	31	full	NA
A00742:705:HGKLFDSX7:1:1133:4942:34851	11709	11429	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:1134:20166:2472	58859	59782	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1134:26042:6198	64124	64380	-	+	full	NA	broken	3
A00742:705:HGKLFDSX7:1:1134:26259:14716	57817	58181	-	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1134:19660:26209	3712	4063	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1134:27832:27618	7579	6658	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:1134:2103:28776	7751	6977	+	-	broken	14	full	NA
A00742:705:HGKLFDSX7:1:1134:18394:28995	93265	93331	-	+	full	NA	broken	5
A00742:705:HGKLFDSX7:1:1134:20356:32111	51184	51962	+	+	partial	NA	broken	1
A00742:705:HGKLFDSX7:1:1134:30364:35947	91346	91035	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:27281:1861	2763	1892	-	-	full	NA	broken	17
A00742:705:HGKLFDSX7:1:1135:23764:2910	51904	52085	+	+	full	NA	broken	39
A00742:705:HGKLFDSX7:1:1135:18521:5353	3541	3258	+	-	broken	11	full	NA
A00742:705:HGKLFDSX7:1:1135:2248:6887	84063	84118	-	+	full	NA	broken	26
A00742:705:HGKLFDSX7:1:1135:4842:21966	48112	48043	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1135:19614:36151	47906	48002	-	+	broken	29	full	NA
A00742:705:HGKLFDSX7:1:1136:11550:1078	68640	68842	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:26051:8343	10565	10944	-	+	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:18954:20791	91462	90721	+	+	broken	15	full	NA
A00742:705:HGKLFDSX7:1:1136:27425:21496	92342	91981	+	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:1136:4526:22514	58693	59426	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1136:27208:23062	4053	4460	-	-	broken	12	full	NA
A00742:705:HGKLFDSX7:1:1136:14253:23797	65418	65667	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:28863:1626	8983	8511	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:14696:27164	83923	84148	-	+	broken	14	broken	14
A00742:705:HGKLFDSX7:1:1137:22987:28620	89693	88745	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:1137:26973:29450	68948	68683	+	-	broken	19	full	NA
A00742:705:HGKLFDSX7:1:1137:6994:33332	125311	124420	+	-	broken	53	full	NA
