Name	Read1Pos	Read2Pos	Read1Strand	Read2Strand	Read1Status	Read1Overalap	Read2Status	Read2Overalap
A00742:705:HGKLFDSX7:1:2227:10890:31000	108319	107637	+	-	broken	13	full	NA
A00742:705:HGKLFDSX7:1:2232:16731:22420	115474	115795	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2235:24008:27665	3956	3662	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2242:3992:7874	92679	91739	+	+	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2256:22001:4116	117443	117177	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2263:5864:18850	53192	52840	-	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2265:32452:6433	11585	11801	+	+	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2267:20057:15123	85258	84838	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2273:11478:5713	92602	91955	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2275:26323:3333	54741	55298	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2302:9697:22827	74213	74458	-	-	broken	44	full	NA
A00742:705:HGKLFDSX7:1:2310:23583:14309	24251	25014	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2313:28375:26678	24184	23417	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2313:13593:32236	88124	88378	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2320:22507:17863	14252	13878	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2320:13575:36808	21704	20779	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2323:21983:2957	63371	63666	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2326:1660:28322	99315	99639	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2328:28284:20196	19719	20044	-	+	broken	0	broken	0
A00742:705:HGKLFDSX7:1:2335:1172:34741	110805	110454	+	-	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2336:6433:33833	121060	121215	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2337:7808:21465	27955	28337	-	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2340:3251:30201	118676	119228	-	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2344:29152:34350	15892	15766	+	+	full	NA	broken	9
A00742:705:HGKLFDSX7:1:2353:6460:24236	51800	51723	-	-	full	NA	broken	9
A00742:705:HGKLFDSX7:1:2357:17092:29246	94958	94807	+	+	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2359:26811:20525	18408	18569	+	+	full	NA	complex	NA
A00742:705:HGKLFDSX7:1:2367:9353:32722	103437	103998	-	+	full	NA	broken	18
A00742:705:HGKLFDSX7:1:2369:25048:20165	107174	107903	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2401:2627:15186	120902	120254	+	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2402:2031:23954	118187	118301	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2404:5267:3756	99209	98952	-	-	full	NA	broken	8
A00742:705:HGKLFDSX7:1:2404:9833:33144	29236	28421	+	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2429:4951:24220	56601	56756	-	+	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2438:9489:10160	9940	9896	+	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2455:21847:18161	91390	91272	+	+	broken	8	partial	NA
A00742:705:HGKLFDSX7:1:2469:4453:9518	10866	10979	-	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2471:20835:10958	104110	103140	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2471:17038:20572	89761	90459	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2477:10511:15217	111925	111805	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2478:3938:15890	102544	102078	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2502:11921:13119	103004	102441	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2504:29613:33395	38809	38694	+	-	full	NA	broken	14
A00742:705:HGKLFDSX7:1:2505:25427:2566	117411	117703	-	-	partial	NA	full	NA
A00742:705:HGKLFDSX7:1:2505:2564:35023	7664	7844	-	-	broken	6	full	NA
A00742:705:HGKLFDSX7:1:2507:19958:34147	86066	85871	+	+	complex	NA	full	NA
A00742:705:HGKLFDSX7:1:2507:7292:36918	112326	112002	-	-	full	NA	broken	6
A00742:705:HGKLFDSX7:1:2508:11261:32550	16002	15957	+	-	broken	2	full	NA
A00742:705:HGKLFDSX7:1:2513:21703:18255	117387	118360	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2516:10312:2409	120948	120494	+	+	full	NA	broken	11
A00742:705:HGKLFDSX7:1:2528:27950:24345	18347	18710	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2528:1380:27555	72860	72986	-	+	broken	5	full	NA
A00742:705:HGKLFDSX7:1:2528:28167:31360	85793	85588	-	-	full	NA	broken	11
A00742:705:HGKLFDSX7:1:2533:23945:8359	33870	32989	+	-	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2535:15492:32957	71120	70178	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2539:20166:34006	9650	10202	-	+	broken	0	full	NA
A00742:705:HGKLFDSX7:1:2543:19090:5368	66718	66441	+	+	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2544:4255:32002	62358	62443	+	+	broken	10	full	NA
A00742:705:HGKLFDSX7:1:2553:17553:34428	24065	24759	-	+	broken	1	full	NA
A00742:705:HGKLFDSX7:1:2554:26078:7451	39850	40189	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2555:5791:21543	97322	97139	-	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2557:19985:21136	117630	117850	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2564:28501:7576	72321	72478	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2566:30526:6762	87083	87193	-	-	full	NA	broken	1
A00742:705:HGKLFDSX7:1:2576:8612:25113	23305	22420	+	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2601:11252:11710	116156	115896	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2609:20338:12884	86181	85881	-	-	full	NA	full	NA
A00742:705:HGKLFDSX7:1:2611:17996:5259	106925	106776	-	-	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2625:21450:35603	30816	30579	-	-	full	NA	broken	24
A00742:705:HGKLFDSX7:1:2629:8024:22153	97483	98201	+	+	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2629:24840:32581	94026	94356	+	+	full	NA	broken	10
A00742:705:HGKLFDSX7:1:2630:2871:11005	26801	26555	-	-	full	NA	partial	NA
A00742:705:HGKLFDSX7:1:2638:19190:28682	1908	1956	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2639:6994:36401	2434	3276	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2642:10438:30624	21491	21746	+	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2646:2166:14325	97548	97831	+	+	full	NA	broken	23
A00742:705:HGKLFDSX7:1:2647:1967:13416	87897	88656	-	+	full	NA	broken	0
A00742:705:HGKLFDSX7:1:2654:31177:32440	121759	121533	-	-	full	NA	broken	2
A00742:705:HGKLFDSX7:1:2655:10285:36746	115860	116123	-	-	broken	9	full	NA
A00742:705:HGKLFDSX7:1:2659:19045:12493	19277	18973	+	+	broken	4	full	NA
A00742:705:HGKLFDSX7:1:2670:25970:33160	95861	96154	-	+	full	NA	full	NA
